   4
   1   2   3   8   9  10  11  17
  17
  86  85  85  83  81  79  80  77  77  78  78  76  74  77  77  77  73
    0.60    0.70    0.70    0.80    0.90    1.00    1.10    1.20    1.20    1.30
    1.30    1.40    1.50    1.60    1.70    1.80    1.90
   0.000000E+00 -1.1658  3.6141 M=  0.60                     1    11  
   0.161186E+10 -1.1546  3.6121              2    20                  
   0.577082E+10 -1.1358  3.6138              3    38                  
   0.100505E+11 -1.1189  3.6153              4    56                  
   0.143980E+11 -1.0996  3.6174              5    72                  
   0.188164E+11 -1.0798  3.6195              6    88                  
   0.233223E+11 -1.0587  3.6215              7   103                  
   0.279319E+11 -1.0351  3.6240              8   118                  
   0.326669E+11 -1.0084  3.6268              9   133                  
   0.375639E+11 -0.9791  3.6296             10   148                  
   0.426811E+11 -0.9439  3.6331             11   164                  
   0.480498E+11 -0.9013  3.6372             12   183                  
   0.538090E+11 -0.8482  3.6421             13   210                  
   0.569917E+11 -0.8146  3.6451             14   220                  
   0.606392E+11 -0.7693  3.6494             15   232                  
   0.659841E+11 -0.6878  3.6567             16   252                  
   0.678059E+11 -0.6537  3.6596             17   266                  
   0.693992E+11 -0.6216  3.6620             18   276                  
   0.702996E+11 -0.6010  3.6634             19   285                  
   0.729394E+11 -0.5289  3.6667 Te-M        20   310                  
   0.731217E+11 -0.5237  3.6661 Xc=0        21   313                  
   0.748902E+11 -0.4632  3.6617             22   322                  
   0.759545E+11 -0.4042  3.6589             23   329                  
   0.761879E+11 -0.3872  3.6578 Brg         24   331                  
   0.767859E+11 -0.3282  3.6540             25   337                  
   0.771873E+11 -0.2670  3.6510             26   342                  
   0.774718E+11 -0.2072  3.6493             27   346                  
   0.777131E+11 -0.1450  3.6486             28   350                  
   0.779262E+11 -0.0803  3.6484             29   360                  
   0.781046E+11 -0.0180  3.6485             30   369                  
   0.782559E+11  0.0428  3.6487             31   378                  
   0.783992E+11  0.1069  3.6490             32   386                  
   0.785324E+11  0.1711  3.6492             33   396                  
   0.786556E+11  0.2358  3.6494             34   408                  
   0.787612E+11  0.2979  3.6493             35   425                  
   0.788523E+11  0.3592  3.6492             36   444                  
   0.789376E+11  0.4212  3.6488             37   464                  
   0.790127E+11  0.4854  3.6482             38   482                  
   0.790758E+11  0.5457  3.6475             39   498                  
   0.791305E+11  0.6058  3.6465             40   516                  
   0.791792E+11  0.6668  3.6453             41   535                  
   0.792245E+11  0.7294  3.6440             42   558                  
   0.792659E+11  0.7895  3.6427             43   586                  
   0.793038E+11  0.8529  3.6412             44   623                  
   0.793444E+11  0.9128  3.6397             45   663                  
   0.794090E+11  0.9754  3.6389             46   746                  
   0.794305E+11  1.0357  3.6369             47   778                  
   0.794496E+11  1.0950  3.6346             48   812                  
   0.794678E+11  1.1556  3.6323             49   850                  
   0.794832E+11  1.2183  3.6294             50   883                  
   0.795003E+11  1.2901  3.6262             51   889                  
   0.795124E+11  1.3490  3.6233             52   894                  
   0.795228E+11  1.4092  3.6205             53   899                  
   0.795337E+11  1.4803  3.6173             54   905                  
   0.795431E+11  1.5457  3.6134             55   911                  
   0.795510E+11  1.6109  3.6092             56   917                  
   0.795577E+11  1.6735  3.6056             57   923                  
   0.795635E+11  1.7360  3.6014             58   929                  
   0.795692E+11  1.7987  3.5979             59   936                  
   0.795733E+11  1.8626  3.5933             60   942                  
   0.795776E+11  1.9281  3.5889             61   949                  
   0.795813E+11  1.9956  3.5838             62   956                  
   0.795849E+11  2.0553  3.5793             63   964                  
   0.795871E+11  2.1158  3.5746             64   970                  
   0.795898E+11  2.1742  3.5701             65   978                  
   0.795919E+11  2.2376  3.5643             66   985                  
   0.795939E+11  2.2954  3.5592             67   993                  
   0.795957E+11  2.3523  3.5538             68  1001                  
   0.795968E+11  2.4064  3.5473             69  1188                  
   0.795982E+11  2.4655  3.5415             70  1309                  
   0.795994E+11  2.5232  3.5346             71  1317                  
   0.796005E+11  2.5798  3.5294             72  1325                  
   0.796017E+11  2.6491  3.5221             73  1336                  
   0.796028E+11  2.7161  3.5145             74  1347                  
   0.796036E+11  2.7698  3.5068             75  1356                  
   0.796044E+11  2.8326  3.4990             76  1367                  
   0.796051E+11  2.8880  3.4930             77  1379                  
   0.796056E+11  2.9449  3.4863             78  1388                  
   0.796063E+11  3.0049  3.4786             79  1401                  
   0.796068E+11  3.0633  3.4702             80  1413                  
   0.796073E+11  3.1170  3.4630             81  1426                  
   0.796077E+11  3.1705  3.4556             82  1439                  
   0.796081E+11  3.2240  3.4454             83  1452                  
   0.796085E+11  3.2801  3.4392             84  1475                  
   0.796089E+11  3.3325  3.4315             85  1512                  
   0.796091E+11  3.3740  3.4286 F           86  1538                  
   0.000000E+00 -0.9129  3.6403 M=  0.70                     1    11  
   0.101625E+10 -0.9025  3.6390              2    19                  
   0.371504E+10 -0.8822  3.6409              3    37                  
   0.647399E+10 -0.8626  3.6430              4    55                  
   0.924693E+10 -0.8420  3.6454              5    71                  
   0.120357E+11 -0.8202  3.6478              6    87                  
   0.148451E+11 -0.7966  3.6506              7   102                  
   0.176856E+11 -0.7697  3.6538              8   117                  
   0.205661E+11 -0.7409  3.6573              9   131                  
   0.234926E+11 -0.7085  3.6613             10   145                  
   0.264775E+11 -0.6717  3.6657             11   160                  
   0.295232E+11 -0.6301  3.6705             12   179                  
   0.327398E+11 -0.5794  3.6759             13   206                  
   0.345259E+11 -0.5497  3.6788             14   213                  
   0.365153E+11 -0.5150  3.6793             15   222                  
   0.390718E+11 -0.4588  3.6837             16   240                  
   0.399943E+11 -0.4355  3.6853             17   255                  
   0.409732E+11 -0.4106  3.6864             18   266                  
   0.416060E+11 -0.3920  3.6874             19   275                  
   0.434946E+11 -0.3292  3.6886 Te-M        20   298                  
   0.437340E+11 -0.3198  3.6885 Xc=0        21   303                  
   0.451819E+11 -0.2572  3.6848             22   313                  
   0.460388E+11 -0.2028  3.6774             23   322                  
   0.463636E+11 -0.1723  3.6721 Brg         24   327                  
   0.467333E+11 -0.1140  3.6649             25   334                  
   0.469653E+11 -0.0542  3.6607             26   339                  
   0.471414E+11  0.0063  3.6587             27   345                  
   0.472889E+11  0.0705  3.6575             28   354                  
   0.474114E+11  0.1335  3.6569             29   361                  
   0.475156E+11  0.1942  3.6565             30   369                  
   0.476149E+11  0.2569  3.6562             31   378                  
   0.477071E+11  0.3192  3.6559             32   392                  
   0.477882E+11  0.3808  3.6553             33   409                  
   0.478635E+11  0.4437  3.6548             34   426                  
   0.479295E+11  0.5072  3.6539             35   441                  
   0.479836E+11  0.5678  3.6530             36   455                  
   0.480337E+11  0.6284  3.6519             37   473                  
   0.480773E+11  0.6885  3.6506             38   491                  
   0.481173E+11  0.7507  3.6493             39   513                  
   0.481538E+11  0.8119  3.6477             40   541                  
   0.481866E+11  0.8765  3.6461             41   571                  
   0.482170E+11  0.9406  3.6444             42   600                  
   0.482452E+11  1.0024  3.6426             43   634                  
   0.482821E+11  1.0626  3.6410             44   696                  
   0.482885E+11  1.0644  3.6410             45   709                  
   0.483070E+11  1.0511  3.6422             46   743                  
   0.483252E+11  1.1105  3.6400             47   778                  
   0.483425E+11  1.1756  3.6375             48   794                  
   0.483586E+11  1.2380  3.6348             49   799                  
   0.483724E+11  1.3048  3.6315             50   804                  
   0.483841E+11  1.3659  3.6286             51   809                  
   0.483962E+11  1.4355  3.6251             52   815                  
   0.484066E+11  1.5055  3.6215             53   821                  
   0.484153E+11  1.5745  3.6177             54   827                  
   0.484227E+11  1.6396  3.6140             55   833                  
   0.484291E+11  1.6982  3.6103             56   839                  
   0.484354E+11  1.7696  3.6062             57   846                  
   0.484400E+11  1.8319  3.6018             58   852                  
   0.484446E+11  1.8945  3.5981             59   859                  
   0.484479E+11  1.9534  3.5946             60   865                  
   0.484508E+11  2.0102  3.5897             61   871                  
   0.484538E+11  2.0681  3.5856             62   878                  
   0.484565E+11  2.1253  3.5810             63   885                  
   0.484592E+11  2.1874  3.5764             64   893                  
   0.484611E+11  2.2496  3.5713             65   900                  
   0.484631E+11  2.3130  3.5645             66   908                  
   0.484648E+11  2.3725  3.5599             67   916                  
   0.484663E+11  2.4323  3.5542             68   924                  
   0.484675E+11  2.4888  3.5486             69   932                  
   0.484689E+11  2.5569  3.5419             70   942                  
