   5
   1   2   3  13  14  20  21  24  25  28
  28
 108  94  94  91  91  91  92  98 109 107 109 105 117 117 110 111 109 110 119  99
  99  94  59  69  69 201 177 141
    1.70    1.75    1.75    1.80    1.90    2.00    2.20    2.50    3.00    3.50
    4.00    4.50    5.00    5.00    6.00    7.00    8.50   10.00   12.00   15.00
   15.00   20.00   30.00   40.00   40.00   60.00   80.00  100.00
   0.000000E+00  1.1791  4.0399 M=  1.70  Z=0.001 Y=0.23     1     9  
   0.516142E+08  1.1921  4.0387              2    19                  
   0.187776E+09  1.2175  4.0383              3    40                  
   0.311166E+09  1.2438  4.0387              4    59                  
   0.421574E+09  1.2728  4.0383              5    76                  
   0.520054E+09  1.3012  4.0375              6    93                  
   0.607737E+09  1.3283  4.0355              7   109                  
   0.686044E+09  1.3542  4.0324              8   124                  
   0.756105E+09  1.3784  4.0282              9   139                  
   0.818762E+09  1.4011  4.0226             10   153                  
   0.874851E+09  1.4219  4.0156             11   167                  
   0.924769E+09  1.4412  4.0073             12   181                  
   0.969339E+09  1.4588  3.9979             13   195                  
   0.100958E+10  1.4745  3.9871             14   214                  
   0.104614E+10  1.4897  3.9758             15   241                  
   0.106300E+10  1.4975  3.9706             16   250                  
   0.107921E+10  1.5062  3.9663             17   260                  
   0.108798E+10  1.5123  3.9653 Te-m        18   266                  
   0.109727E+10  1.5220  3.9674             19   278                  
   0.110293E+10  1.5331  3.9740             20   293                  
   0.110677E+10  1.5547  3.9895             21   303                  
   0.110785E+10  1.5772  4.0029             22   311                  
   0.110849E+10  1.6116  4.0181 Te-M        23   327                  
   0.110856E+10  1.6070  4.0169 Xc=0        24   340                  
   0.110879E+10  1.5776  4.0023             25   348                  
   0.110914E+10  1.6002  3.9870             26   353                  
   0.110974E+10  1.6220  3.9706             27   358                  
   0.111075E+10  1.6326  3.9520             28   363                  
   0.111196E+10  1.6371  3.9347             29   367                  
   0.111309E+10  1.6383  3.9194             30   370                  
   0.111437E+10  1.6381  3.9012             31   373                  
   0.111573E+10  1.6354  3.8793             32   376                  
   0.111666E+10  1.6317  3.8619             33   378                  
   0.111759E+10  1.6258  3.8415             34   380                  
