   3
   1   3   4  10  11  21
  21
  70  61  63  63  61  53  45  47  45  46  46  46  47  46  46  46  48  46
  48  48  50
    0.51    0.53    0.55    0.55    0.57    0.60    0.65    0.70
    0.75    0.80    0.80    0.90    1.00    1.10    1.20    1.30    1.40    1.50
    1.60    1.70    1.75
   0.000000E+00  1.2878  4.3693 M=  0.51                     1    21  
   0.384895E+07  1.3152  4.3653              2    40                  
   0.836005E+07  1.3283  4.3641              3    53                  
   0.130472E+08  1.3433  4.3623              4    65                  
   0.181108E+08  1.3582  4.3597              5    79                  
   0.235285E+08  1.3735  4.3570              6    93                  
   0.291723E+08  1.3892  4.3542              7   107                  
   0.352316E+08  1.4051  4.3515              8   121                  
   0.413850E+08  1.4212  4.3486              9   136                  
   0.475081E+08  1.4377  4.3458             10   151                  
   0.536541E+08  1.4548  4.3431             11   167                  
   0.599940E+08  1.4722  4.3403             12   184                  
   0.664037E+08  1.4902  4.3377             13   202                  
   0.729293E+08  1.5084  4.3352             14   221                  
   0.792301E+08  1.5271  4.3331             15   241                  
   0.864593E+08  1.5460  4.3316             16   264                  
   0.959680E+08  1.5715  4.3301             17   290                  
   0.989891E+08  1.5682  4.3315             18   292                  
   0.104854E+09  1.5856  4.3333             19   315                  
   0.108425E+09  1.5941  4.3358             20   323                  
   0.112881E+09  1.6021  4.3403             21   334                  
   0.136746E+09  1.6134  4.3605             22   365                  
   0.137801E+09  1.6144  4.3721             23   382                  
   0.138640E+09  1.6160  4.3901             24   395                  
   0.138890E+09  1.6286  4.4014             25   405                  
   0.139038E+09  1.6584  4.4130 Yc=0        26   422                  
   0.139172E+09  1.6948  4.4268             27   431                  
   0.139342E+09  1.7043  4.4423             28   437                  
   0.139417E+09  1.7038  4.4434             29   439                  
   0.139697E+09  1.7796  4.4256             30   442                  
   0.139979E+09  1.8457  4.4089             31   444                  
   0.140392E+09  1.9098  4.3906             32   446                  
   0.140926E+09  1.9738  4.3696             33   448                  
   0.141238E+09  2.0072  4.3571             34   449                  
   0.141568E+09  2.0406  4.3435             35   450                  
   0.141890E+09  2.0716  4.3298             36   451                  
   0.142206E+09  2.1008  4.3159             37   452                  
   0.142755E+09  2.1471  4.2922             38   454                  
   0.143284E+09  2.1863  4.2712             39   456                  
   0.143746E+09  2.2159  4.2557             40   458                  
   0.144170E+09  2.2423  4.2419             41   460                  
   0.144740E+09  2.2790  4.2219             42   463                  
   0.145226E+09  2.3105  4.2047             43   466                  
   0.145643E+09  2.3378  4.1905             44   469                  
   0.145996E+09  2.3649  4.1741             45   472                  
   0.146226E+09  2.3979  4.1392             46   474                  
   0.146342E+09  2.4220  4.1061             47   475                  
   0.146458E+09  2.4470  4.0664             48   476                  
   0.146567E+09  2.4673  4.0309             49   477                  
   0.146675E+09  2.4836  4.0009             50   478                  
   0.146770E+09  2.4947  3.9811             51   479                  
   0.146865E+09  2.5041  3.9646             52   480                  
   0.146960E+09  2.5128  3.9497             53   481                  
   0.147145E+09  2.5290  3.9232             54   483                  
   0.147320E+09  2.5429  3.9021             55   485                  
   0.147563E+09  2.5578  3.8854             56   488                  
   0.147865E+09  2.5652  3.9015             57   493                  
