   5
   1   2   3  13  14  19  20  22  23  26
  26
 102  93  93  93  94  94  99 106 115 118 120 123 124 124 121 122 112 105 104 104
  82  70  70  66  62  95
    1.70    1.75    1.75    1.80    1.90    2.00    2.20    2.50    3.00    3.50
    4.00    4.50    5.00    5.00    6.00    7.00    9.00   12.00   15.00   15.00
   20.00   30.00   30.00   40.00   60.00  100.00
   0.000000E+00  1.1952  4.0559 M=  1.70                     1     9  
   0.483656E+08  1.2029  4.0535              2    18                  
   0.178389E+09  1.2351  4.0558              3    38                  
   0.294485E+09  1.2664  4.0575              4    57                  
   0.397006E+09  1.2974  4.0589              5    75                  
   0.459953E+09  1.3187  4.0599              6    86                  
   0.487260E+09  1.3270  4.0597              7    92                  
   0.568632E+09  1.3551  4.0595              8   108                  
   0.641810E+09  1.3818  4.0581              9   123                  
   0.707423E+09  1.4074  4.0554             10   137                  
   0.766144E+09  1.4311  4.0513             11   152                  
   0.818790E+09  1.4533  4.0458             12   166                  
   0.866095E+09  1.4739  4.0388             13   179                  
   0.908317E+09  1.4930  4.0307             14   194                  
   0.946285E+09  1.5102  4.0214             15   213                  
   0.980837E+09  1.5271  4.0116             16   240                  
   0.996706E+09  1.5357  4.0070             17   248                  
   0.101191E+10  1.5454  4.0036             18   258                  
   0.101938E+10  1.5510  4.0028 Te-m        19   264                  
   0.102886E+10  1.5614  4.0051             20   277                  
   0.103418E+10  1.5721  4.0114             21   291                  
   0.103779E+10  1.5923  4.0259             22   302                  
   0.103882E+10  1.6137  4.0382             23   310                  
   0.103943E+10  1.6450  4.0512 Te-M        24   325                  
   0.103951E+10  1.6403  4.0498 Xc=0        25   339                  
   0.103983E+10  1.6247  4.0333             26   348                  
   0.104037E+10  1.6562  4.0173             27   354                  
   0.104121E+10  1.6716  4.0025             28   359                  
   0.104259E+10  1.6808  3.9853             29   364                  
   0.104413E+10  1.6862  3.9690             30   368                  
   0.104594E+10  1.6901  3.9488             31   372                  
   0.104738E+10  1.6916  3.9302             32   375                  
   0.104883E+10  1.6911  3.9074             33   378                  
   0.104979E+10  1.6891  3.8893             34   380                  
   0.105075E+10  1.6853  3.8680             35   382                  
   0.105170E+10  1.6793  3.8429             36   384                  
   0.105266E+10  1.6701  3.8154             37   386                  
   0.105363E+10  1.6562  3.7935             38   388                  
   0.105460E+10  1.6339  3.7773             39   390                  
   0.105560E+10  1.6013  3.7640             40   392                  
   0.105717E+10  1.5731  3.7490 Brg         41   395                  
   0.105960E+10  1.6311  3.7397             42   399                  
   0.106182E+10  1.6987  3.7355             43   403                  
   0.106416E+10  1.7697  3.7323             44   411                  
   0.106619E+10  1.8290  3.7299             45   418                  
   0.106833E+10  1.8906  3.7276             46   425                  
   0.107066E+10  1.9534  3.7252             47   435                  
   0.107297E+10  2.0169  3.7228             48   448                  
   0.107537E+10  2.0778  3.7204             49   464                  
   0.107786E+10  2.1373  3.7180             50   486                  
   0.108039E+10  2.1967  3.7155             51   513                  
   0.108291E+10  2.2576  3.7130             52   548                  
   0.108495E+10  2.3172  3.7103             53   595                  
   0.108723E+10  2.3777  3.7077             54   646                  
   0.109012E+10  2.4379  3.7051             55   736                  
   0.109088E+10  2.4593  3.7043 Tip         56   768                  
   0.109089E+10  1.7776  3.7673 Bhe          1    14                  
   0.109903E+10  1.7717  3.7608              2    23                  
   0.110543E+10  1.7852  3.7613              3    29                  
   0.111991E+10  1.8161  3.7629              4    42                  
   0.113334E+10  1.8461  3.7647              5    56                  
   0.114549E+10  1.8714  3.7659              6    82                  
   0.115668E+10  1.8958  3.7673              7   106                  
   0.116740E+10  1.9186  3.7687              8   128                  
   0.117809E+10  1.9412  3.7700              9   149                  
   0.118818E+10  1.9624  3.7712             10   169                  
   0.119745E+10  1.9810  3.7720             11   186                  
   0.120609E+10  1.9982  3.7728             12   203                  
   0.121412E+10  2.0141  3.7734             13   220                  
   0.122004E+10  2.0255  3.7736 LpT         14   233                  
   0.122176E+10  2.0287  3.7735             15   238                  
   0.122870E+10  2.0413  3.7733             16   255                  
   0.123688E+10  2.0557  3.7721             17   284                  
   0.124600E+10  2.0710  3.7696             18   324                  
   0.125190E+10  2.0799  3.7664             19   352                  
   0.126091E+10  2.0925  3.7608             20   393                  
   0.126340E+10  2.0948  3.7574             21   399                  
   0.126656E+10  2.0972  3.7524             22   407                  
   0.127129E+10  2.0978  3.7436             23   419                  
   0.127276E+10  2.0985  3.7389             24   423                  
   0.127352E+10  2.1036  3.7340             25   428                  
   0.127372E+10  2.1144  3.7313             26   431                  
   0.127386E+10  2.1420  3.7275 Ehe         27   442                  
   0.127396E+10  2.2056  3.7228             28   447                  
