   4
   1   2   3  14  15  23  24  27
  27
 106 105 105 103 105 102 103 112 122 125 128 123 117 117  96  91  91  88  89  85
  75  69  68  68  37  34  18
    1.75    1.77    1.77    1.80    1.90    2.00    2.20    2.50    3.00    3.50
    4.00    4.50    5.00    5.00    6.00    7.00    7.00    9.00   12.00   15.00
   20.00   30.00   40.00   40.00   60.00   80.00  100.00
   0.000000E+00  1.2620  4.0804 M=  1.75                     1     9  
   0.450660E+08  1.2682  4.0780              2    18                  
   0.162110E+09  1.3024  4.0816              3    39                  
   0.263910E+09  1.3358  4.0850              4    58                  
   0.351758E+09  1.3682  4.0884              5    75                  
   0.429548E+09  1.3992  4.0912              6    92                  
   0.499084E+09  1.4292  4.0934              7   108                  
   0.561645E+09  1.4580  4.0944              8   123                  
   0.571137E+09  1.4625  4.0944              9   125                  
   0.617872E+09  1.4849  4.0938             10   138                  
   0.668730E+09  1.5099  4.0914             11   152                  
   0.714532E+09  1.5329  4.0875             12   166                  
   0.756040E+09  1.5543  4.0821             13   180                  
   0.793384E+09  1.5744  4.0754             14   194                  
   0.827114E+09  1.5931  4.0676             15   213                  
   0.857679E+09  1.6114  4.0595             16   240                  
   0.871766E+09  1.6206  4.0555             17   249                  
   0.885062E+09  1.6308  4.0527             18   258                  
   0.889633E+09  1.6348  4.0524 Te-m        19   262                  
   0.899831E+09  1.6474  4.0550             20   277                  
   0.904464E+09  1.6582  4.0610             21   292                  
   0.907633E+09  1.6785  4.0742             22   302                  
   0.908554E+09  1.6987  4.0848             23   310                  
   0.909085E+09  1.7243  4.0944 Te-M        24   322                  
   0.909227E+09  1.7197  4.0920 Xc=0        25   339                  
   0.909650E+09  1.7233  4.0749             26   349                  
   0.910349E+09  1.7498  4.0611             27   355                  
   0.911745E+09  1.7643  4.0455             28   361                  
   0.913607E+09  1.7737  4.0296             29   366                  
   0.915439E+09  1.7809  4.0138             30   370                  
   0.917386E+09  1.7871  3.9938             31   374                  
   0.918844E+09  1.7910  3.9756             32   377                  
   0.920285E+09  1.7934  3.9534             33   380                  
   0.921228E+09  1.7941  3.9364             34   382                  
   0.922176E+09  1.7942  3.9167             35   384                  
   0.923126E+09  1.7929  3.8939             36   386                  
   0.924078E+09  1.7899  3.8672             37   388                  
   0.924563E+09  1.7871  3.8511             38   389                  
   0.925052E+09  1.7848  3.8344             39   390                  
   0.925548E+09  1.7808  3.8166             40   391                  
   0.926050E+09  1.7760  3.8010             41   392                  
