   5
   1   2   3  10  11  16  17  19  20  23
  23
 121  98  98  95  99  97  95 100 100 100 100 103 103  96  96 107 107  70 111
 111  90 102  81
    1.95    2.00    2.00    2.20    2.50    3.00    3.50    4.00    4.50    5.00
    5.00    6.00    7.00    9.00   12.00   15.00   15.00   20.00   30.00   30.00
   40.00   60.00  100.00
   0.000000E+00  1.1804  3.9547 M=  1.95                     1    12  
   0.181151E+08  1.1800  3.9537              2    16                  
   0.161400E+09  1.2032  3.9488              3    35                  
   0.291276E+09  1.2237  3.9422              4    54                  
   0.409595E+09  1.2432  3.9347              5    71                  
   0.518743E+09  1.2615  3.9265              6    87                  
   0.618079E+09  1.2791  3.9177              7   102                  
   0.708080E+09  1.2948  3.9078              8   117                  
   0.789488E+09  1.3087  3.8970              9   132                  
   0.863025E+09  1.3203  3.8850             10   146                  
   0.929520E+09  1.3291  3.8716             11   160                  
   0.989574E+09  1.3353  3.8570             12   175                  
   0.104413E+10  1.3386  3.8415             13   194                  
   0.109388E+10  1.3399  3.8266             14   220                  
   0.111705E+10  1.3410  3.8201             15   229                  
   0.113908E+10  1.3441  3.8152             16   239                  
   0.115510E+10  1.3512  3.8136 Te-m        17   248                  
   0.116387E+10  1.3603  3.8148             18   257                  
   0.117163E+10  1.3788  3.8203             19   272                  
   0.117682E+10  1.4178  3.8372             20   282                  
   0.117825E+10  1.4561  3.8539             21   290                  
   0.117901E+10  1.5054  3.8726 Te-M        22   304                  
   0.117913E+10  1.4855  3.8690 Xc=0        23   319                  
   0.117931E+10  1.4428  3.8558             24   324                  
   0.117959E+10  1.4395  3.8391             25   328                  
   0.118001E+10  1.4533  3.8232             26   332                  
   0.118064E+10  1.4549  3.8080             27   336                  
   0.118181E+10  1.4427  3.7913             28   341                  
   0.118344E+10  1.4146  3.7752             29   346                  
   0.118498E+10  1.3773  3.7622             30   350                  
   0.118661E+10  1.3220  3.7484             31   354                  
   0.118786E+10  1.2707  3.7369             32   357                  
   0.118953E+10  1.2138  3.7241             33   361                  
   0.119083E+10  1.1977  3.7156 Brg         34   364                  
   0.119368E+10  1.2463  3.7030             35   370                  
