   1
   1  17
  17
  55  55  52  53  53  54  52  52  53  52  56  50  52  51  50  51  50
   0.143983E+09  3.1507  3.5115             50   920                  
   0.144149E+09  3.2083  3.5069             51  1007                  
   0.144167E+09  3.1494  3.5134             52  1016                  
   0.144192E+09  3.2076  3.5072             53  1030                  
   0.144210E+09  3.2583  3.4990             54  1048                  
   0.144224E+09  3.2762  3.4966 C=0.5086    55  1067                  
   0.000000E+00  1.5385  3.6733 M=  0.65                     1    21  
   0.293375E+07  1.5694  3.6691              2    30                  
   0.808082E+07  1.5852  3.6676 Te-m         3    41                  
   0.865455E+07  1.5855  3.6676              4    43                  
   0.146393E+08  1.5785  3.6691              5    56                  
   0.207882E+08  1.5696  3.6712              6    69                  
   0.270682E+08  1.5627  3.6728              7    83                  
   0.334962E+08  1.5569  3.6741              8    97                  
   0.401246E+08  1.5512  3.6756              9   111                  
   0.468404E+08  1.5464  3.6771             10   126                  
   0.538285E+08  1.5424  3.6780             11   142                  
   0.607076E+08  1.5393  3.6788             12   157                  
   0.675588E+08  1.5381  3.6793             13   173                  
   0.743888E+08  1.5386  3.6795             14   191                  
   0.753101E+08  1.5387  3.6795 Te-M        15   193                  
   0.813603E+08  1.5414  3.6793             16   209                  
   0.883685E+08  1.5469  3.6788             17   229                  
   0.954196E+08  1.5559  3.6778             18   252                  
   0.102689E+09  1.5693  3.6762             19   277                  
   0.114550E+09  1.5919  3.6739             20   316                  
   0.116921E+09  1.6059  3.6724             21   324                  
   0.120444E+09  1.6268  3.6703             22   334                  
   0.141270E+09  1.7032  3.6629             23   394                  
   0.142427E+09  1.7543  3.6574             24   410                  
   0.143260E+09  1.8399  3.6491             25   423                  
   0.143518E+09  1.9037  3.6433             26   434                  
   0.143740E+09  2.0298  3.6312 Yc=0        27   473                  
   0.143837E+09  2.1019  3.6243             28   476                  
   0.143954E+09  2.1705  3.6157             29   479                  
   0.144092E+09  2.1980  3.6133 L-M         30   482                  
   0.144567E+09  2.1418  3.6187             31   488                  
   0.145445E+09  2.1218  3.6230 L-m         32   494                  
   0.147512E+09  2.1934  3.6144             33   504                  
   0.148449E+09  2.2563  3.6098             34   508                  
   0.149732E+09  2.3275  3.6019             35   512                  
   0.150662E+09  2.4052  3.5944             36   515                  
   0.151298E+09  2.4757  3.5879             37   517                  
   0.151729E+09  2.5353  3.5828             38   527                  
   0.152174E+09  2.6095  3.5753             39   532                  
   0.152426E+09  2.6665  3.5693             40   537                  
   0.152624E+09  2.7233  3.5608             41   552                  
   0.152833E+09  2.7796  3.5554             42   561                  
   0.153017E+09  2.8380  3.5492             43   575                  
   0.153177E+09  2.8905  3.5414             44   606                  
   0.153344E+09  2.9460  3.5356             45   631                  
   0.153522E+09  2.9994  3.5282             46   663                  
   0.153744E+09  3.0549  3.5223             47   726                  
   0.153948E+09  3.1074  3.5144             48   797                  
   0.154176E+09  3.1621  3.5081             49   894                  
   0.154347E+09  3.2138  3.5004             50   981                  
   0.154423E+09  3.2655  3.4920             51  1030                  
