   4
   1   2   3   8   9  10  11  18
  18
  86  84  84  82  81  80  80  80  80  79  79  78  74  79  79  78  75  71
    0.60    0.70    0.70    0.80    0.90    1.00    1.10    1.20    1.20    1.30
    1.30    1.40    1.50    1.60    1.70    1.80    1.90    1.95
   0.000000E+00 -1.1380  3.6202 M=  0.60                     1    13  
   0.350404E+09 -1.1350  3.6197              2    15                  
   0.420825E+10 -1.1151  3.6207              3    35                  
   0.816576E+10 -1.0978  3.6224              4    53                  
   0.121831E+11 -1.0800  3.6242              5    70                  
   0.162514E+11 -1.0611  3.6261              6    86                  
   0.203724E+11 -1.0410  3.6281              7   102                  
   0.245665E+11 -1.0193  3.6302              8   117                  
   0.288488E+11 -0.9951  3.6327              9   132                  
   0.332500E+11 -0.9683  3.6353             10   146                  
   0.377947E+11 -0.9380  3.6381             11   160                  
   0.425235E+11 -0.9024  3.6416             12   175                  
   0.475033E+11 -0.8596  3.6455             13   194                  
   0.528426E+11 -0.8056  3.6506             14   221                  
   0.558185E+11 -0.7715  3.6539             15   231                  
   0.592899E+11 -0.7256  3.6581             16   242                  
   0.646289E+11 -0.6365  3.6662             17   261                  
   0.663965E+11 -0.6010  3.6692             18   276                  
   0.678574E+11 -0.5700  3.6714             19   286                  
   0.686737E+11 -0.5505  3.6726             20   295                  
   0.712331E+11 -0.4781  3.6761 Te-M        21   320                  
   0.714152E+11 -0.4730  3.6755 Xc=0        22   323                  
   0.732150E+11 -0.4106  3.6708             23   332                  
   0.743098E+11 -0.3515  3.6674             24   339                  
   0.744340E+11 -0.3431  3.6667 Brg         25   340                  
   0.751735E+11 -0.2756  3.6617             26   347                  
   0.755883E+11 -0.2156  3.6584             27   352                  
   0.758929E+11 -0.1555  3.6566             28   357                  
   0.761746E+11 -0.0900  3.6557             29   366                  
   0.763966E+11 -0.0269  3.6555             30   377                  
   0.766012E+11  0.0369  3.6557             31   387                  
   0.767875E+11  0.1012  3.6559             32   397                  
   0.769549E+11  0.1632  3.6563             33   409                  
   0.771020E+11  0.2239  3.6566             34   421                  
   0.772506E+11  0.2869  3.6569             35   437                  
   0.773781E+11  0.3473  3.6570             36   456                  
   0.774876E+11  0.4091  3.6569             37   475                  
   0.775919E+11  0.4709  3.6567             38   497                  
   0.776899E+11  0.5356  3.6561             39   519                  
   0.777693E+11  0.5977  3.6554             40   540                  
   0.778401E+11  0.6585  3.6545             41   564                  
   0.778996E+11  0.7188  3.6537             42   591                  
   0.779558E+11  0.7798  3.6524             43   624                  
   0.780069E+11  0.8414  3.6509             44   663                  
   0.780569E+11  0.9036  3.6495             45   706                  
   0.780997E+11  0.9637  3.6479             46   747                  
   0.781833E+11  1.0250  3.6474             47   848                  
   0.782102E+11  1.0847  3.6455             48   886                  
   0.782334E+11  1.1444  3.6433             49   925                  
   0.782553E+11  1.2043  3.6412             50   970                  
   0.782747E+11  1.2679  3.6386             51   998                  
   0.782910E+11  1.3382  3.6355             52  1004                  
   0.783047E+11  1.4055  3.6325             53  1010                  
   0.783164E+11  1.4730  3.6293             54  1016                  
   0.783266E+11  1.5341  3.6259             55  1022                  
   0.783353E+11  1.6004  3.6233             56  1028                  
   0.783428E+11  1.6646  3.6195             57  1034                  
   0.783502E+11  1.7326  3.6149             58  1041                  
   0.783563E+11  1.8001  3.6111             59  1048                  
   0.783609E+11  1.8598  3.6074             60  1054                  
   0.783655E+11  1.9234  3.6037             61  1061                  
   0.783701E+11  1.9974  3.5985             62  1069                  
   0.783735E+11  2.0589  3.5945             63  1076                  
   0.783768E+11  2.1216  3.5902             64  1084                  
   0.783793E+11  2.1801  3.5861             65  1091                  
   0.783818E+11  2.2447  3.5805             66  1099                  
   0.783839E+11  2.3027  3.5760             67  1107                  
   0.783858E+11  2.3648  3.5717             68  1115                  
   0.783874E+11  2.4228  3.5666             69  1123                  
   0.783888E+11  2.4804  3.5612             70  1131                  
   0.783902E+11  2.5397  3.5554             71  1140                  
   0.783914E+11  2.6005  3.5501             72  1149                  
   0.783926E+11  2.6568  3.5439             73  1159                  
   0.783935E+11  2.7153  3.5378             74  1168                  
   0.783944E+11  2.7758  3.5320             75  1178                  
   0.783953E+11  2.8421  3.5246             76  1190                  
   0.783961E+11  2.8990  3.5180             77  1201                  
   0.783962E+11  2.9474  3.5087             78  1454                  
   0.783968E+11  3.0054  3.5017             79  1466                  
   0.783974E+11  3.0612  3.4952             80  1478                  
   0.783978E+11  3.1124  3.4866             81  1490                  
   0.783984E+11  3.1744  3.4812             82  1505                  
   0.783989E+11  3.2314  3.4745             83  1520                  
   0.783992E+11  3.2870  3.4677             84  1538                  
   0.783997E+11  3.3429  3.4618             85  1568                  
   0.784001E+11  3.3893  3.4576 F           86  1599                  
   0.000000E+00 -0.8791  3.6487 M=  0.70                     1    11  
   0.352333E+09 -0.8760  3.6468              2    15                  
   0.282534E+10 -0.8540  3.6486              3    34                  
   0.533901E+10 -0.8347  3.6506              4    52                  
   0.787209E+10 -0.8149  3.6528              5    69                  
   0.104077E+11 -0.7932  3.6555              6    86                  
   0.129516E+11 -0.7709  3.6583              7   101                  
   0.155112E+11 -0.7467  3.6613              8   116                  
   0.181000E+11 -0.7199  3.6645              9   131                  
   0.207236E+11 -0.6905  3.6682             10   145                  
   0.233847E+11 -0.6577  3.6723             11   159                  
   0.260929E+11 -0.6215  3.6766             12   174                  
   0.288709E+11 -0.5792  3.6816             13   193                  
   0.318416E+11 -0.5283  3.6870             14   220                  
   0.335321E+11 -0.4974  3.6900             15   227                  
   0.354721E+11 -0.4594  3.6909             16   236                  
   0.379796E+11 -0.3989  3.6954             17   254                  
   0.388083E+11 -0.3774  3.6967             18   269                  
   0.396920E+11 -0.3535  3.6978             19   280                  
   0.402661E+11 -0.3362  3.6985             20   289                  
   0.416741E+11 -0.2885  3.6995 Te-M        21   305                  
   0.423085E+11 -0.2643  3.6992 Xc=0        22   317                  
   0.437675E+11 -0.2009  3.6951             23   327                  
   0.446571E+11 -0.1470  3.6867             24   336                  
   0.451738E+11 -0.0959  3.6770             25   344                  
   0.455313E+11 -0.0312  3.6700             26   351                  
   0.457058E+11  0.0147  3.6673 Brg         27   360                  
   0.458853E+11  0.0749  3.6655             28   368                  
   0.460473E+11  0.1413  3.6645             29   377                  
   0.461834E+11  0.2042  3.6640             30   386                  
   0.463065E+11  0.2677  3.6635             31   397                  
   0.464162E+11  0.3286  3.6634             32   409                  
   0.465200E+11  0.3888  3.6632             33   427                  
   0.466118E+11  0.4497  3.6629             34   444                  
   0.467006E+11  0.5147  3.6622             35   463                  
   0.467742E+11  0.5764  3.6614             36   482                  
   0.468435E+11  0.6383  3.6605             37   503                  
   0.469025E+11  0.6996  3.6595             38   525                  
   0.469554E+11  0.7613  3.6584             39   551                  
   0.470041E+11  0.8220  3.6570             40   582                  
   0.470462E+11  0.8825  3.6556             41   614                  
   0.470845E+11  0.9425  3.6539             42   646                  
   0.471190E+11  1.0030  3.6522             43   678                  
   0.471522E+11  1.0659  3.6504             44   722                  
   0.472039E+11  1.1175  3.6493             45   810                  
   0.472257E+11  1.1009  3.6506             46   848                  
   0.472466E+11  1.1626  3.6483             47   887                  
   0.472675E+11  1.2263  3.6461             48   911                  
   0.472829E+11  1.2893  3.6436             49   916                  
   0.472982E+11  1.3580  3.6405             50   922                  
   0.473113E+11  1.4261  3.6374             51   928                  
   0.473226E+11  1.4947  3.6341             52   934                  
   0.473322E+11  1.5584  3.6307             53   940                  
   0.473404E+11  1.6235  3.6272             54   946                  
   0.473474E+11  1.6854  3.6243             55   952                  
   0.473535E+11  1.7450  3.6220             56   958                  
   0.473588E+11  1.8048  3.6169             57   964                  
   0.473642E+11  1.8722  3.6128             58   971                  
   0.473688E+11  1.9341  3.6087             59   978                  
   0.473727E+11  2.0001  3.6048             60   985                  
   0.473761E+11  2.0584  3.6010             61   992                  
   0.473790E+11  2.1178  3.5970             62   999                  
   0.473815E+11  2.1731  3.5910             63  1092                  
   0.473846E+11  2.2399  3.5862             64  1195                  
   0.473868E+11  2.3021  3.5815             65  1203                  
   0.473886E+11  2.3623  3.5750             66  1211                  
   0.473903E+11  2.4217  3.5719             67  1219                  
   0.473918E+11  2.4795  3.5670             68  1228                  
   0.473932E+11  2.5387  3.5614             69  1237                  
   0.473943E+11  2.5949  3.5554             70  1245                  
   0.473954E+11  2.6545  3.5505             71  1254                  
   0.473963E+11  2.7102  3.5440             72  1263                  
   0.473972E+11  2.7687  3.5381             73  1273                  
   0.473981E+11  2.8250  3.5325             74  1284                  
   0.473988E+11  2.8810  3.5261             75  1294                  
   0.473995E+11  2.9441  3.5184             76  1306                  
   0.474001E+11  3.0002  3.5115             77  1318                  
   0.474007E+11  3.0564  3.5047             78  1330                  
   0.474012E+11  3.1177  3.4973             79  1344                  
   0.474017E+11  3.1670  3.4882             80  1356                  
   0.474021E+11  3.2229  3.4826             81  1371                  
   0.474025E+11  3.2812  3.4754             82  1386                  
   0.474029E+11  3.3367  3.4679             83  1422                  
   0.474032E+11  3.3858  3.4614 F           84  1455                  
   0.000000E+00 -0.8791  3.6487 M=  0.70                     1    11  
   0.352333E+09 -0.8760  3.6468              2    15                  
   0.282534E+10 -0.8540  3.6486              3    34                  
   0.533901E+10 -0.8347  3.6506              4    52                  
   0.787209E+10 -0.8149  3.6528              5    69                  
   0.104077E+11 -0.7932  3.6555              6    86                  
   0.129516E+11 -0.7709  3.6583              7   101                  
