   3
   1   2   3   7   8  19
  19
  65  62  62  59  49  45  48  48  48  48  49  46  46  50  47  47  46  49  46
    0.50    0.53    0.53    0.55    0.57    0.60    0.65    0.65    0.70    0.80
    0.90    1.00    1.10    1.20    1.30    1.40    1.50    1.60    1.70
   0.000000E+00  1.2523  4.3705 M=  0.50                     1    15  
   0.406577E+07  1.2804  4.3663              2    37                  
   0.876456E+07  1.2939  4.3651              3    50                  
   0.138653E+08  1.3085  4.3633              4    63                  
   0.191697E+08  1.3238  4.3610              5    76                  
   0.248981E+08  1.3398  4.3584              6    90                  
   0.308624E+08  1.3556  4.3556              7   103                  
   0.372790E+08  1.3718  4.3529              8   118                  
   0.438131E+08  1.3885  4.3502              9   133                  
   0.502926E+08  1.4054  4.3474             10   148                  
   0.569206E+08  1.4229  4.3447             11   164                  
   0.636830E+08  1.4408  4.3420             12   181                  
   0.705024E+08  1.4591  4.3395             13   198                  
   0.774183E+08  1.4778  4.3372             14   217                  
   0.841812E+08  1.4969  4.3352             15   238                  
   0.918257E+08  1.5161  4.3340             16   261                  
   0.981363E+08  1.5313  4.3337             17   280                  
   0.100384E+09  1.5357  4.3339             18   287                  
   0.109974E+09  1.5554  4.3362             19   319                  
   0.114994E+09  1.5648  4.3389             20   326                  
   0.120562E+09  1.5725  4.3443             21   333                  
   0.129539E+09  1.5779  4.3595             22   348                  
   0.132409E+09  1.5765  4.3715             23   355                  
   0.134401E+09  1.5763  4.3904             24   363                  
   0.134681E+09  1.5889  4.4028             25   366                  
   0.134877E+09  1.6296  4.4198 Yc=0        26   376                  
   0.135020E+09  1.6621  4.4363             27   381                  
   0.135171E+09  1.6685  4.4524             28   386                  
   0.135275E+09  1.6657  4.4563             29   389                  
   0.135527E+09  1.7261  4.4439             30   392                  
   0.135810E+09  1.7927  4.4300             31   394                  
   0.136197E+09  1.8519  4.4167             32   396                  
   0.136718E+09  1.9125  4.4016             33   398                  
   0.137362E+09  1.9683  4.3875             34   400                  
   0.138441E+09  2.0438  4.3717             35   403                  
   0.138788E+09  2.0909  4.3509             36   404                  
   0.139136E+09  2.1405  4.3230             37   405                  
   0.139484E+09  2.1783  4.3002             38   406                  
   0.139831E+09  2.2100  4.2807             39   407                  
   0.140179E+09  2.2350  4.2663             40   408                  
   0.140532E+09  2.2622  4.2493             41   409                  
   0.141035E+09  2.2986  4.2267             42   411                  
   0.141362E+09  2.3219  4.2121             43   412                  
   0.141798E+09  2.3535  4.1920             44   414                  
   0.142151E+09  2.3785  4.1768             45   416                  
   0.142690E+09  2.4146  4.1592             46   419                  
   0.143277E+09  2.4529  4.1456             47   424                  
   0.143912E+09  2.5058  4.1354             48   430                  
   0.144027E+09  2.5356  4.1035             49   431                  
   0.144091E+09  2.5523  4.0841             50   432                  
   0.144144E+09  2.5738  4.0506             51   433                  
   0.144181E+09  2.5900  4.0222             52   434                  
   0.144242E+09  2.6094  3.9890             53   436                  
   0.144267E+09  2.6211  3.9636             54   437                  
   0.144318E+09  2.6333  3.9462             55   439                  
   0.144378E+09  2.6480  3.9244             56   442                  
   0.144457E+09  2.6641  3.9073             57   447                  
   0.144480E+09  2.6721  3.8924             58   450                  
   0.144502E+09  2.6810  3.8749             59   453                  
   0.144582E+09  2.6972  3.8594             60   463                  
   0.144612E+09  2.7058  3.8403             61   467                  
   0.144665E+09  2.7188  3.8214             62   472                  
   0.144736E+09  2.7361  3.8067             63   481                  
   0.144888E+09  2.7726  3.7937             64   505                  
   0.145068E+09  2.8130  3.7947 C=0.4884    65   537                  
   0.000000E+00  1.3173  4.2605 M=  0.53                     1    46  
   0.359517E+07  1.3369  4.2543              2    60                  
   0.794169E+07  1.3484  4.2499              3    73                  
   0.126135E+08  1.3613  4.2453              4    86                  
   0.176134E+08  1.3742  4.2402              5   100                  
   0.228570E+08  1.3875  4.2348              6   113                  
   0.283811E+08  1.4014  4.2293              7   127                  
   0.342661E+08  1.4161  4.2233              8   142                  
   0.403334E+08  1.4306  4.2174              9   156                  
   0.463580E+08  1.4465  4.2110             10   172                  
   0.525088E+08  1.4624  4.2044             11   188                  
   0.587187E+08  1.4790  4.1977             12   204                  
   0.650325E+08  1.4959  4.1909             13   222                  
   0.714974E+08  1.5133  4.1840             14   241                  
   0.782157E+08  1.5315  4.1772             15   262                  
   0.850672E+08  1.5494  4.1710             16   285                  
   0.940206E+08  1.5692  4.1656             17   312                  
   0.101240E+09  1.5885  4.1626             18   346                  
   0.102271E+09  1.5879  4.1632             19   349                  
   0.107099E+09  1.5965  4.1641             20   358                  
   0.111882E+09  1.6055  4.1675             21   365                  
   0.120447E+09  1.6131  4.1843             22   380                  
   0.123477E+09  1.6152  4.1992             23   388                  
   0.124795E+09  1.6258  4.2176             24   394                  
   0.125060E+09  1.6495  4.2237             25   396                  
   0.125131E+09  1.6651  4.2240             26   397                  
   0.125243E+09  1.7113  4.2174 Yc=0        27   407                  
   0.125319E+09  1.7610  4.2032             28   410                  
   0.125378E+09  1.8040  4.1868             29   412                  
   0.125445E+09  1.8535  4.1630             30   414                  
   0.125515E+09  1.8995  4.1358             31   416                  
   0.125589E+09  1.9342  4.1119             32   418                  
   0.125675E+09  1.9500  4.1002             33   420                  
   0.125951E+09  1.9443  4.0984             34   423                  
   0.126251E+09  1.9562  4.0807             35   425                  
   0.126645E+09  1.9811  4.0508             36   427                  
   0.126842E+09  1.9945  4.0346             37   428                  
   0.127040E+09  2.0075  4.0182             38   429                  
   0.127237E+09  2.0215  3.9996             39   430                  
   0.127434E+09  2.0351  3.9804             40   431                  
   0.127631E+09  2.0486  3.9601             41   432                  
   0.127828E+09  2.0623  3.9385             42   433                  
   0.128026E+09  2.0763  3.9148             43   434                  
   0.128223E+09  2.0902  3.8892             44   435                  
   0.128420E+09  2.1048  3.8600             45   436                  
   0.128617E+09  2.1194  3.8292             46   437                  
   0.128814E+09  2.1336  3.7994             47   438                  
   0.129012E+09  2.1473  3.7726             48   439                  
   0.129209E+09  2.1614  3.7567             49   441                  
   0.129603E+09  2.1921  3.7415             50   445                  
   0.130096E+09  2.2425  3.7286             51   450                  
   0.130830E+09  2.3011  3.7195             52   456                  
   0.131629E+09  2.3610  3.7130             53   461                  
   0.132428E+09  2.4246  3.7073             54   466                  
   0.133067E+09  2.4834  3.7024             55   470                  
   0.133546E+09  2.5464  3.6975             56   473                  
   0.133900E+09  2.6047  3.6932             57   479                  
   0.134228E+09  2.6662  3.6890             58   500                  
   0.134505E+09  2.7249  3.6851             59   524                  
   0.134785E+09  2.7855  3.6814             60   558                  
   0.135032E+09  2.8442  3.6778             61   607                  
   0.135154E+09  2.8900  3.6746 C=0.4919    62   635                  
   0.000000E+00  1.3173  4.2605 M=  0.53                     1    46  
   0.359517E+07  1.3369  4.2543              2    60                  
   0.794169E+07  1.3484  4.2499              3    73                  
   0.126135E+08  1.3613  4.2453              4    86                  
   0.176134E+08  1.3742  4.2402              5   100                  
   0.228570E+08  1.3875  4.2348              6   113                  
   0.283811E+08  1.4014  4.2293              7   127                  
   0.342661E+08  1.4161  4.2233              8   142                  
   0.403334E+08  1.4306  4.2174              9   156                  
   0.463580E+08  1.4465  4.2110             10   172                  
   0.525088E+08  1.4624  4.2044             11   188                  
   0.587187E+08  1.4790  4.1977             12   204                  
   0.650325E+08  1.4959  4.1909             13   222                  
   0.714974E+08  1.5133  4.1840             14   241                  
   0.782157E+08  1.5315  4.1772             15   262                  
   0.850672E+08  1.5494  4.1710             16   285                  
   0.940206E+08  1.5692  4.1656             17   312                  
   0.101240E+09  1.5885  4.1626             18   346                  
   0.102271E+09  1.5879  4.1632             19   349                  
   0.107099E+09  1.5965  4.1641             20   358                  
   0.111882E+09  1.6055  4.1675             21   365                  
   0.120447E+09  1.6131  4.1843             22   380                  
   0.123477E+09  1.6152  4.1992             23   388                  
   0.124795E+09  1.6258  4.2176             24   394                  
   0.125060E+09  1.6495  4.2237             25   396                  
   0.125131E+09  1.6651  4.2240             26   397                  
   0.125243E+09  1.7113  4.2174 Yc=0        27   407                  
   0.125319E+09  1.7610  4.2032             28   410                  
   0.125378E+09  1.8040  4.1868             29   412                  
   0.125445E+09  1.8535  4.1630             30   414                  
   0.125515E+09  1.8995  4.1358             31   416                  
   0.125589E+09  1.9342  4.1119             32   418                  
   0.125675E+09  1.9500  4.1002 L-M         33   420                  
   0.125951E+09  1.9443  4.0984 L-m         34   423                  
   0.126251E+09  1.9562  4.0807             35   425                  
   0.126645E+09  1.9811  4.0508             36   427                  
   0.126842E+09  1.9945  4.0346             37   428                  
