# age(yr) logL logTe m_act mcore c/o period ip Mdot(Msun/yr) logTe X Y CNO dlogTe/dlogL 
 0.5300 6 # agb_0.530_Z0.00010000_Mdot50_eta0.00_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.0914 3.6651 0.53000 0.50702 0.5467 2.0244e+01 1 2.1184e-12 3.6651 7.561000e-01 2.437540e-01 6.444392e-05 -0.0513 
2.9090e+05 3.1666 3.6620 0.53000 0.50923 0.5467 2.3770e+01 1 2.1184e-12 3.6620 7.561000e-01 2.437540e-01 6.444392e-05 -0.0513 
5.8844e+05 3.2225 3.6602 0.53000 0.51148 0.5467 2.6688e+01 1 2.1184e-12 3.6602 7.561000e-01 2.437540e-01 6.444392e-05 -0.0515 
7.1331e+05 3.2067 3.6624 0.53000 0.51362 0.5467 2.5499e+01 1 2.1184e-12 3.6624 7.561000e-01 2.437540e-01 6.444392e-05 -0.0515 
1.1773e+06 3.2814 3.6642 0.53000 0.52010 0.5467 2.8855e+01 1 2.1184e-12 3.6642 7.561000e-01 2.437540e-01 6.444392e-05 -0.0515 
1.5017e+06 3.3513 3.6680 0.53000 0.52451 0.5467 3.1900e+01 1 2.1184e-12 3.6680 7.561000e-01 2.437540e-01 6.444392e-05 999.0000 
 0.5400 6 # agb_0.540_Z0.00010000_Mdot50_eta0.00_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 2.9694 3.6684 0.54000 0.50486 0.5395 1.5656e+01 1 2.1577e-12 3.6684 7.561000e-01 2.438450e-01 6.449575e-05 -0.0512 
2.9155e+05 3.1951 3.6562 0.54000 0.50709 0.5395 2.5886e+01 1 2.1577e-12 3.6562 7.561000e-01 2.438450e-01 6.449575e-05 -0.0537 
7.2090e+05 3.2485 3.6549 0.54000 0.51169 0.5395 2.8821e+01 1 2.1577e-12 3.6549 7.561000e-01 2.438450e-01 6.449575e-05 -0.0541 
1.2110e+06 3.3169 3.6545 0.54000 0.51922 0.5395 3.2751e+01 1 2.1577e-12 3.6545 7.561000e-01 2.438450e-01 6.449575e-05 -0.0537 
1.6466e+06 3.4154 3.6563 0.54000 0.52774 0.5395 3.8728e+01 1 2.1577e-12 3.6563 7.561000e-01 2.438450e-01 6.449575e-05 -0.0522 
1.9690e+06 3.4859 3.6639 0.54000 0.53442 0.5395 4.1679e+01 1 2.1577e-12 3.6639 7.561000e-01 2.438450e-01 6.449575e-05 999.0000 
 0.5500 6 # agb_0.550_Z0.00010000_Mdot50_eta0.00_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.1818 3.6558 0.55000 0.51060 0.4295 2.5097e+01 1 2.1979e-12 3.6558 7.555000e-01 2.444180e-01 6.514930e-05 -0.0553 
