# age(yr) logL logTe m_act mcore c/o period ip Mdot(Msun/yr) logTe X Y CNO dlogTe/dlogL 
 0.5150 3 # agb_0.515_Z0.02000000_Mdot2_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 2.9123 3.5450 0.51500 0.48906 0.4772 7.1840e+01 0 2.8642e-08 3.5450 6.811000e-01 2.991290e-01 1.330832e-02 -0.1099 
1.3025e+05 2.9992 3.5735 0.49442 0.48982 0.4772 7.0105e+01 0 6.6069e-08 3.5735 6.811000e-01 2.991290e-01 1.330832e-02 -0.1004 
2.0873e+05 3.0431 3.5853 0.49245 0.49009 0.4772 6.9841e+01 0 9.6828e-08 3.5853 6.811000e-01 2.991290e-01 1.330832e-02 999.0000 
 0.5200 3 # agb_0.520_Z0.02000000_Mdot2_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 2.9202 3.5416 0.52000 0.49022 0.4714 7.4707e+01 0 3.0479e-08 3.5416 6.810000e-01 2.992280e-01 1.331567e-02 -0.1121 
1.2816e+05 3.0158 3.5574 0.49985 0.49098 0.4714 8.3234e+01 0 8.0724e-08 3.5574 6.810000e-01 2.992280e-01 1.331567e-02 -0.1069 
2.1648e+05 3.0646 3.5660 0.49646 0.49135 0.4714 8.6446e+01 0 1.2706e-07 3.5660 6.810000e-01 2.992280e-01 1.331567e-02 999.0000 
 0.5250 3 # agb_0.525_Z0.02000000_Mdot2_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.0133 3.5296 0.52500 0.49301 0.4672 1.0150e+02 0 7.6913e-08 3.5296 6.810000e-01 2.992350e-01 1.332024e-02 -0.1162 
1.2489e+05 3.1162 3.5477 0.50315 0.49398 0.4672 1.1287e+02 0 2.1878e-07 3.5477 6.810000e-01 2.992350e-01 1.332024e-02 -0.1182 
1.9466e+05 3.1255 3.5622 0.49929 0.49427 0.4672 1.0193e+02 0 2.2909e-07 3.5622 6.810000e-01 2.992350e-01 1.332024e-02 999.0000 
 0.5300 5 # agb_0.530_Z0.02000000_Mdot2_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 2.9240 3.5369 0.53000 0.49196 0.4645 7.7228e+01 0 3.0479e-08 3.5369 6.810000e-01 2.991470e-01 1.332233e-02 -0.1154 
1.2687e+05 3.0113 3.5321 0.52139 0.49274 0.4645 9.9416e+01 0 7.6208e-08 3.5321 6.810000e-01 2.991470e-01 1.332233e-02 -0.1154 
2.1097e+05 3.0695 3.5278 0.51805 0.49309 0.4645 1.1835e+02 0 1.3932e-07 3.5278 6.810000e-01 2.991470e-01 1.332233e-02 -0.1197 
2.5608e+05 3.0526 3.5386 0.51084 0.49363 0.4645 1.0482e+02 0 1.1749e-07 3.5386 6.810000e-01 2.991470e-01 1.332233e-02 -0.1197 
3.8147e+05 3.1027 3.5618 0.50002 0.49453 0.4645 9.7114e+01 0 1.8323e-07 3.5618 6.810000e-01 2.991470e-01 1.332233e-02 999.0000 
 0.5400 6 # agb_0.540_Z0.02000000_Mdot2_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 2.9413 3.5315 0.54000 0.49337 0.4575 8.2853e+01 0 3.4834e-08 3.5315 6.810000e-01 2.992600e-01 1.332887e-02 -0.1193 
1.2456e+05 3.0327 3.5247 0.53080 0.49417 0.4575 1.0965e+02 0 9.1833e-08 3.5247 6.810000e-01 2.992600e-01 1.332887e-02 -0.1193 
2.1222e+05 3.0844 3.5208 0.52656 0.49458 0.4575 1.2832e+02 0 1.5812e-07 3.5208 6.810000e-01 2.992600e-01 1.332887e-02 -0.1226 
2.5431e+05 3.0488 3.5315 0.51923 0.49510 0.4575 1.0912e+02 0 1.1117e-07 3.5315 6.810000e-01 2.992600e-01 1.332887e-02 -0.1226 
3.8828e+05 3.0602 3.5542 0.50507 0.49618 0.4575 9.3637e+01 0 1.2190e-07 3.5542 6.810000e-01 2.992600e-01 1.332887e-02 -0.1201 
4.6690e+05 3.0951 3.5650 0.50155 0.49655 0.4575 9.2555e+01 0 1.6596e-07 3.5650 6.810000e-01 2.992600e-01 1.332887e-02 999.0000 
 0.5500 5 # agb_0.550_Z0.02000000_Mdot2_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 2.9959 3.5227 0.55000 0.49637 0.4565 9.9604e+01 0 5.8076e-08 3.5227 6.810000e-01 2.991860e-01 1.332978e-02 -0.1240 
1.2154e+05 3.0780 3.5184 0.53584 0.49726 0.4565 1.2728e+02 0 1.4223e-07 3.5184 6.810000e-01 2.991860e-01 1.332978e-02 -0.1240 
2.0209e+05 3.1326 3.5154 0.53000 0.49768 0.4565 1.4911e+02 0 2.5293e-07 3.5154 6.810000e-01 2.991860e-01 1.332978e-02 -0.1266 
2.4848e+05 3.1002 3.5332 0.51639 0.49834 0.4565 1.2110e+02 0 1.8450e-07 3.5332 6.810000e-01 2.991860e-01 1.332978e-02 -0.1266 
3.4763e+05 3.1615 3.5595 0.50430 0.49906 0.4565 1.1219e+02 0 3.1842e-07 3.5595 6.810000e-01 2.991860e-01 1.332978e-02 999.0000 
 0.5600 5 # agb_0.560_Z0.02000000_Mdot2_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.0372 3.5157 0.56000 0.49823 0.4564 1.1439e+02 0 8.4723e-08 3.5157 6.810000e-01 2.992110e-01 1.333009e-02 -0.1275 
1.2009e+05 3.1145 3.5135 0.53893 0.49923 0.4564 1.4345e+02 0 2.0324e-07 3.5135 6.810000e-01 2.992110e-01 1.333009e-02 -0.1275 
1.9270e+05 3.1581 3.5122 0.53284 0.49960 0.4564 1.6163e+02 0 3.2285e-07 3.5122 6.810000e-01 2.992110e-01 1.333009e-02 -0.1294 
2.4416e+05 3.1466 3.5415 0.51142 0.50040 0.4564 1.2589e+02 0 2.8708e-07 3.5415 6.810000e-01 2.992110e-01 1.333009e-02 -0.1294 
3.1335e+05 3.1578 3.5604 0.50593 0.50076 0.4564 1.1009e+02 0 3.0269e-07 3.5604 6.810000e-01 2.992110e-01 1.333009e-02 999.0000 
 0.5800 5 # agb_0.580_Z0.02000000_Mdot2_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.0328 3.5137 0.58000 0.50112 0.4597 1.1175e+02 0 7.3451e-08 3.5137 6.810000e-01 2.991600e-01 1.332368e-02 -0.1300 
1.1577e+05 3.1216 3.5051 0.56317 0.50207 0.4597 1.5110e+02 0 1.9770e-07 3.5051 6.810000e-01 2.991600e-01 1.332368e-02 -0.1300 
1.9830e+05 3.1701 3.5016 0.55437 0.50260 0.4597 1.7620e+02 0 3.3651e-07 3.5016 6.810000e-01 2.991600e-01 1.332368e-02 -0.1315 
2.3748e+05 3.1441 3.5127 0.53960 0.50322 0.4597 1.5425e+02 0 2.7040e-07 3.5127 6.810000e-01 2.991600e-01 1.332368e-02 -0.1315 
3.6053e+05 3.1879 3.5587 0.50971 0.50452 0.4597 1.1866e+02 0 3.9902e-07 3.5587 6.810000e-01 2.991600e-01 1.332368e-02 999.0000 
 0.5900 5 # agb_0.590_Z0.02000000_Mdot2_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.0948 3.5040 0.59000 0.50256 0.4611 1.3777e+02 0 1.3274e-07 3.5040 6.810000e-01 2.991770e-01 1.332311e-02 -0.1348 
1.1585e+05 3.1636 3.5016 0.55884 0.50368 0.4611 1.7246e+02 0 3.0903e-07 3.5016 6.810000e-01 2.991770e-01 1.332311e-02 -0.1348 
1.8487e+05 3.2105 3.4991 0.54969 0.50411 0.4611 1.9860e+02 0 5.1642e-07 3.4991 6.810000e-01 2.991770e-01 1.332311e-02 -0.1356 
2.3587e+05 3.1978 3.5418 0.51456 0.50502 0.4611 1.3991e+02 0 4.6132e-07 3.5418 6.810000e-01 2.991770e-01 1.332311e-02 -0.1356 
2.8981e+05 3.1562 3.5598 0.51073 0.50527 0.4611 1.0933e+02 0 2.9040e-07 3.5598 6.810000e-01 2.991770e-01 1.332311e-02 999.0000 
 0.6200 3 # agb_0.62_Z0.02000000_Mdot2_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.1439 3.4949 0.62000 0.50454 0.4654 1.5949e+02 0 1.9055e-07 3.4949 6.810000e-01 2.992220e-01 1.331782e-02 -0.1404 
1.1412e+05 3.2028 3.4918 0.57740 0.50578 0.4654 1.9945e+02 0 4.2658e-07 3.4918 6.810000e-01 2.992220e-01 1.331782e-02 -0.1397 
2.2821e+05 3.2820 3.5540 0.51232 0.50721 0.4654 1.5201e+02 0 9.9770e-07 3.5540 6.810000e-01 2.992220e-01 1.331782e-02 999.0000 
 0.6600 6 # agb_0.66_Z0.02000000_Mdot2_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.1159 3.4988 0.66000 0.50611 0.4686 1.3682e+02 0 1.1776e-07 3.4988 6.810000e-01 2.991570e-01 1.331430e-02 -0.1394 
1.1247e+05 3.1713 3.4909 0.63584 0.50724 0.4686 1.7176e+02 0 2.3388e-07 3.4909 6.810000e-01 2.991570e-01 1.331430e-02 -0.1394 
2.2889e+05 3.2042 3.4887 0.60106 0.50860 0.4686 1.9835e+02 0 3.8726e-07 3.4887 6.810000e-01 2.991570e-01 1.331430e-02 -0.1401 
3.0853e+05 3.2600 3.4837 0.58327 0.50932 0.4686 2.4128e+02 0 7.4473e-07 3.4837 6.810000e-01 2.991570e-01 1.331430e-02 -0.1401 
3.5084e+05 3.2297 3.5041 0.54599 0.51024 0.4686 1.9949e+02 0 6.2087e-07 3.5041 6.810000e-01 2.991570e-01 1.331430e-02 -0.1417 
4.3578e+05 3.2820 3.5531 0.51655 0.51114 0.4686 1.5220e+02 0 9.7724e-07 3.5531 6.810000e-01 2.991570e-01 1.331430e-02 999.0000 
 0.6800 7 # agb_0.68_Z0.02000000_Mdot2_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.0836 3.5040 0.68000 0.50618 0.4697 1.1826e+02 0 7.6560e-08 3.5040 6.810000e-01 2.991690e-01 1.331343e-02 -0.1366 
1.1178e+05 3.1440 3.4948 0.66505 0.50721 0.4697 1.4988e+02 0 1.5382e-07 3.4948 6.810000e-01 2.991690e-01 1.331343e-02 -0.1366 
1.9860e+05 3.2170 3.4835 0.65443 0.50793 0.4697 1.9796e+02 0 3.4435e-07 3.4835 6.810000e-01 2.991690e-01 1.331343e-02 -0.1367 
2.2751e+05 3.1806 3.4896 0.64403 0.50845 0.4697 1.7539e+02 0 2.4774e-07 3.4896 6.810000e-01 2.991690e-01 1.331343e-02 -0.1367 
3.4922e+05 3.1981 3.4889 0.61293 0.50995 0.4697 1.9199e+02 0 3.4277e-07 3.4889 6.810000e-01 2.991690e-01 1.331343e-02 -0.1386 
4.7477e+05 3.2233 3.4954 0.56648 0.51168 0.4697 2.0557e+02 0 5.4200e-07 3.4954 6.810000e-01 2.991690e-01 1.331343e-02 -0.1386 
