# age(yr) logL logTe m_act mcore c/o period ip Mdot(Msun/yr) logTe X Y CNO dlogTe/dlogL 
 0.5000 3 # agb_0.500_Z0.06000000_Mdot44_eta12.00_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 2.9430 3.5274 0.50000 0.49249 0.4700 9.2486e+01 0 4.5709e-08 3.5274 5.729000e-01 3.677170e-01 4.002726e-02 -0.1082 
6.1314e+04 2.9202 3.5516 0.49606 0.49297 0.4700 7.1252e+01 0 3.7757e-08 3.5516 5.729000e-01 3.677170e-01 4.002726e-02 -0.1072 
9.2136e+04 3.0487 3.5519 0.49516 0.49308 0.4700 9.4901e+01 0 7.3961e-08 3.5519 5.729000e-01 3.677170e-01 4.002726e-02 999.0000 
 0.5100 3 # agb_0.510_Z0.06000000_Mdot44_eta12.00_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.0331 3.5155 0.51000 0.50129 0.4700 1.2347e+02 0 7.4473e-08 3.5155 5.729000e-01 3.676900e-01 4.002764e-02 -0.1099 
5.7333e+04 3.0013 3.5525 0.50426 0.50187 0.4700 8.3483e+01 0 5.5719e-08 3.5525 5.729000e-01 3.676900e-01 4.002764e-02 -0.1029 
7.2419e+04 2.9434 3.5616 0.50394 0.50189 0.4700 6.7708e+01 0 4.0087e-08 3.5616 5.729000e-01 3.676900e-01 4.002764e-02 999.0000 
 0.5150 3 # agb_0.515_Z0.06000000_Mdot44_eta12.00_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.0782 3.5079 0.51500 0.50506 0.4700 1.4497e+02 0 9.6383e-08 3.5079 5.729000e-01 3.676700e-01 4.002722e-02 -0.1112 
5.5504e+04 3.0604 3.5511 0.50796 0.50570 0.4700 9.5861e+01 0 7.5336e-08 3.5511 5.729000e-01 3.676700e-01 4.002722e-02 -0.1019 
6.5346e+04 2.8835 3.5679 0.50774 0.50571 0.4700 5.5610e+01 0 2.8708e-08 3.5679 5.729000e-01 3.676700e-01 4.002722e-02 999.0000 
 0.5300 3 # agb_0.530_Z0.06000000_Mdot44_eta12.00_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.0964 3.4972 0.53000 0.51535 0.4700 1.6189e+02 0 1.0568e-07 3.4972 5.729000e-01 3.676330e-01 4.002915e-02 -0.1197 
5.1389e+04 3.0522 3.5227 0.52291 0.51597 0.4700 1.1812e+02 0 7.6560e-08 3.5227 5.729000e-01 3.676330e-01 4.002915e-02 -0.1076 
7.4898e+04 3.1755 3.5202 0.52124 0.51610 0.4700 1.5967e+02 0 1.5136e-07 3.5202 5.729000e-01 3.676330e-01 4.002915e-02 999.0000 
 0.5400 3 # agb_0.540_Z0.06000000_Mdot44_eta12.00_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.2271 3.4676 0.54000 0.51631 0.4699 2.7765e+02 0 2.4155e-07 3.4676 5.729000e-01 3.676280e-01 4.002896e-02 -0.1257 
5.0875e+04 3.2006 3.4916 0.52944 0.51717 0.4699 2.1495e+02 0 1.9231e-07 3.4916 5.729000e-01 3.676280e-01 4.002896e-02 -0.1190 
8.3572e+04 3.3557 3.5094 0.52305 0.51759 0.4699 2.6206e+02 0 4.2560e-07 3.5094 5.729000e-01 3.676280e-01 4.002896e-02 999.0000 
 0.5500 3 # agb_0.550_Z0.06000000_Mdot44_eta12.00_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.2500 3.4538 0.55000 0.51660 0.4699 3.2493e+02 0 1.5776e-07 3.4538 5.729000e-01 3.676270e-01 4.002939e-02 -0.1356 
5.0749e+04 3.2244 3.4860 0.53118 0.51751 0.4699 2.3768e+02 0 2.2387e-07 3.4860 5.729000e-01 3.676270e-01 4.002939e-02 -0.1336 
8.4786e+04 3.3813 3.5077 0.52328 0.51800 0.4699 2.8153e+02 0 4.9431e-07 3.5077 5.729000e-01 3.676270e-01 4.002939e-02 999.0000 
 0.5600 3 # agb_0.560_Z0.06000000_Mdot44_eta12.00_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.3109 3.4447 0.56000 0.52329 0.4698 3.9737e+02 0 4.8865e-07 3.4447 5.729000e-01 3.676310e-01 4.002938e-02 -0.1345 
4.8214e+04 3.2825 3.4981 0.53288 0.52430 0.4698 2.4207e+02 0 2.8973e-07 3.4981 5.729000e-01 3.676310e-01 4.002938e-02 -0.1307 
6.8827e+04 3.3537 3.5124 0.52965 0.52450 0.4698 2.5106e+02 0 4.0551e-07 3.5124 5.729000e-01 3.676310e-01 4.002938e-02 999.0000 
 0.5700 3 # agb_0.570_Z0.06000000_Mdot44_eta12.00_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.2718 3.4394 0.57000 0.51985 0.4697 3.7598e+02 0 3.6308e-07 3.4394 5.729000e-01 3.676350e-01 4.002917e-02 -0.1503 
4.9517e+04 3.2412 3.4812 0.53622 0.52079 0.4697 2.5532e+02 0 2.4717e-07 3.4812 5.729000e-01 3.676350e-01 4.002917e-02 -0.1525 
9.5311e+04 3.4072 3.5086 0.52699 0.52170 0.4697 2.9408e+02 0 5.6105e-07 3.5086 5.729000e-01 3.676350e-01 4.002917e-02 999.0000 
 0.5800 3 # agb_0.580_Z0.06000000_Mdot44_eta12.00_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.2855 3.4327 0.58000 0.52041 0.4698 4.0524e+02 0 5.4828e-07 3.4327 5.729000e-01 3.676440e-01 4.003001e-02 -0.1565 
4.9283e+04 3.2520 3.4806 0.53666 0.52137 0.4698 2.6287e+02 0 2.6303e-07 3.4806 5.729000e-01 3.676440e-01 4.003001e-02 -0.1601 
9.7242e+04 3.3538 3.5119 0.52757 0.52238 0.4698 2.5329e+02 0 4.0926e-07 3.5119 5.729000e-01 3.676440e-01 4.003001e-02 999.0000 
 0.5900 3 # agb_0.590_Z0.06000000_Mdot44_eta12.00_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.3581 3.4249 0.59000 0.53082 0.4697 5.0292e+02 0 1.6866e-06 3.4249 5.729000e-01 3.676480e-01 4.003002e-02 -0.1515 
4.5298e+04 3.3425 3.5036 0.53869 0.53190 0.4697 2.6098e+02 0 3.8459e-07 3.5036 5.729000e-01 3.676480e-01 4.003002e-02 -0.1448 
5.7634e+04 3.2479 3.5168 0.53716 0.53197 0.4697 1.8827e+02 0 2.1577e-07 3.5168 5.729000e-01 3.676480e-01 4.003002e-02 999.0000 
 0.6000 3 # agb_0.600_Z0.06000000_Mdot44_eta12.00_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.3377 3.4230 0.60000 0.52991 0.4697 4.8154e+02 0 1.3646e-06 3.4230 5.729000e-01 3.676510e-01 4.003001e-02 -0.1622 
4.5808e+04 3.3013 3.4913 0.54144 0.53094 0.4697 2.6446e+02 0 3.2211e-07 3.4913 5.729000e-01 3.676510e-01 4.003001e-02 -0.1601 
6.7818e+04 3.4014 3.5090 0.53655 0.53121 0.4697 2.8467e+02 0 5.2360e-07 3.5090 5.729000e-01 3.676510e-01 4.003001e-02 999.0000 
 0.6200 3 # agb_0.62_Z0.06000000_Mdot44_eta12.00_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.3322 3.4188 0.62000 0.53093 0.4697 4.7941e+02 0 1.3459e-06 3.4188 5.729000e-01 3.676570e-01 4.003053e-02 -0.1719 
4.5454e+04 3.2907 3.4797 0.54706 0.53193 0.4697 2.8379e+02 0 3.1550e-07 3.4797 5.729000e-01 3.676570e-01 4.003053e-02 -0.1735 
8.8151e+04 3.4410 3.5099 0.53831 0.53292 0.4697 3.0751e+02 0 6.4565e-07 3.5099 5.729000e-01 3.676570e-01 4.003053e-02 999.0000 
 0.6500 3 # agb_0.65_Z0.06000000_Mdot44_eta12.00_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.3800 3.4069 0.65000 0.53475 0.4694 5.6871e+02 0 3.1842e-06 3.4069 5.729000e-01 3.676630e-01 4.003066e-02 -0.1880 
4.3912e+04 3.3555 3.4778 0.55009 0.53584 0.4694 3.3203e+02 0 1.7865e-07 3.4778 5.729000e-01 3.676630e-01 4.003066e-02 -0.1821 
7.7879e+04 3.4939 3.5128 0.54196 0.53663 0.4694 3.3521e+02 0 1.8836e-07 3.5128 5.729000e-01 3.676630e-01 4.003066e-02 999.0000 
 0.6600 3 # agb_0.66_Z0.06000000_Mdot44_eta12.00_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.3708 3.4071 0.66000 0.53345 0.4694 5.4829e+02 0 2.6792e-06 3.4071 5.729000e-01 3.676650e-01 4.003116e-02 -0.1923 
4.4486e+04 3.3320 3.4645 0.55589 0.53451 0.4694 3.5156e+02 0 2.4831e-07 3.4645 5.729000e-01 3.676650e-01 4.003116e-02 -0.1878 
8.7415e+04 3.4464 3.5128 0.54071 0.53564 0.4694 3.0206e+02 0 6.5013e-07 3.5128 5.729000e-01 3.676650e-01 4.003116e-02 999.0000 
