# age(yr) logL logTe m_act mcore c/o period ip Mdot(Msun/yr) logTe X Y CNO dlogTe/dlogL 
 0.5050 3 # agb_0.505_Z0.00800000_Mdot44_eta12.00_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 2.8577 3.5934 0.50500 0.49098 0.5051 2.2870e+01 1 2.3933e-08 3.5934 7.169000e-01 2.752770e-01 5.290286e-03 -0.0908 
2.0498e+05 2.9494 3.5983 0.49872 0.49198 0.5051 2.6265e+01 1 3.7844e-08 3.5983 7.169000e-01 2.752770e-01 5.290286e-03 -0.0867 
3.5951e+05 3.0064 3.6152 0.49492 0.49256 0.5051 2.5871e+01 1 4.8753e-08 3.6152 7.169000e-01 2.752770e-01 5.290286e-03 999.0000 
 0.5100 4 # agb_0.510_Z0.00800000_Mdot44_eta12.00_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 2.8752 3.5864 0.51000 0.49063 0.5050 2.4741e+01 1 2.6062e-08 3.5864 7.169000e-01 2.752680e-01 5.291134e-03 -0.0925 
2.0557e+05 2.9632 3.5872 0.50329 0.49166 0.5050 5.6350e+01 0 4.1115e-08 3.5872 7.169000e-01 2.752680e-01 5.291134e-03 -0.0910 
4.2533e+05 2.9852 3.6139 0.49562 0.49292 0.5050 2.5090e+01 1 4.3853e-08 3.6139 7.169000e-01 2.752680e-01 5.291134e-03 -0.0842 
4.8876e+05 2.7879 3.6350 0.49499 0.49297 0.5050 1.4996e+01 1 1.6634e-08 3.6350 7.169000e-01 2.752680e-01 5.291134e-03 999.0000 
 0.5150 4 # agb_0.515_Z0.00800000_Mdot44_eta12.00_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 2.8561 3.5858 0.51500 0.49182 0.5016 2.3875e+01 1 2.3388e-08 3.5858 7.168000e-01 2.753530e-01 5.292834e-03 -0.0933 
1.9372e+05 2.9794 3.5794 0.50955 0.49270 0.5016 6.1980e+01 0 4.4771e-08 3.5794 7.168000e-01 2.753530e-01 5.292834e-03 -0.0909 
4.1636e+05 2.9745 3.5921 0.50249 0.49392 0.5016 5.5405e+01 0 4.3053e-08 3.5921 7.168000e-01 2.753530e-01 5.292834e-03 -0.0873 
