# age(yr) logL logTe m_act mcore c/o period ip Mdot(Msun/yr) logTe X Y CNO dlogTe/dlogL 
 0.5050 3 # agb_0.505_Z0.00600000_Mdot50_eta0.20_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 2.9618 3.5930 0.50500 0.49099 0.5113 2.7764e+01 1 5.9566e-08 3.5930 7.242000e-01 2.699240e-01 3.960051e-03 -0.0894 
2.1801e+05 2.9163 3.6241 0.49513 0.49195 0.5113 2.0549e+01 1 6.7298e-08 3.6241 7.242000e-01 2.699240e-01 3.960051e-03 -0.0821 
2.6326e+05 2.6600 3.6528 0.49407 0.49196 0.5113 1.0428e+01 1 2.9242e-08 3.6528 7.242000e-01 2.699240e-01 3.960051e-03 999.0000 
 0.5100 3 # agb_0.510_Z0.00600000_Mdot50_eta0.20_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.0105 3.5842 0.51000 0.49179 0.5111 6.3573e+01 0 6.8865e-08 3.5842 7.242000e-01 2.698520e-01 3.960278e-03 -0.0907 
2.1433e+05 2.9730 3.6055 0.49948 0.49285 0.5111 2.5998e+01 1 7.2444e-08 3.6055 7.242000e-01 2.698520e-01 3.960278e-03 -0.0866 
3.2433e+05 2.9399 3.6276 0.49557 0.49308 0.5111 2.0899e+01 1 7.8163e-08 3.6276 7.242000e-01 2.698520e-01 3.960278e-03 999.0000 
 0.5150 3 # agb_0.515_Z0.00600000_Mdot50_eta0.20_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.0205 3.5794 0.51500 0.49205 0.5083 6.7275e+01 0 6.8234e-08 3.5794 7.242000e-01 2.699720e-01 3.961820e-03 -0.0919 
2.1068e+05 2.9974 3.5927 0.50510 0.49311 0.5083 5.7710e+01 0 7.0958e-08 3.5927 7.242000e-01 2.699720e-01 3.961820e-03 -0.0886 
3.8925e+05 3.0228 3.6257 0.49599 0.49388 0.5083 2.4654e+01 1 1.1455e-07 3.6257 7.242000e-01 2.699720e-01 3.961820e-03 999.0000 
 0.5200 3 # agb_0.520_Z0.00600000_Mdot50_eta0.20_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.0203 3.5770 0.52000 0.49304 0.4969 6.8063e+01 0 6.5615e-08 3.5770 7.241000e-01 2.700120e-01 3.966141e-03 -0.0928 
2.1205e+05 2.9813 3.5892 0.51038 0.49413 0.4969 5.6923e+01 0 6.2230e-08 3.5892 7.241000e-01 2.700120e-01 3.966141e-03 -0.0898 
4.0900e+05 3.0274 3.6058 0.50044 0.49511 0.4969 2.8631e+01 1 9.5060e-08 3.6058 7.241000e-01 2.700120e-01 3.966141e-03 999.0000 
 0.5250 4 # agb_0.525_Z0.00600000_Mdot50_eta0.20_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.0154 3.5751 0.52500 0.49349 0.4742 6.7940e+01 0 6.1802e-08 3.5751 7.241000e-01 2.700670e-01 3.973632e-03 -0.0939 
2.0652e+05 2.9970 3.5829 0.51628 0.49452 0.4742 6.1728e+01 0 6.2230e-08 3.5829 7.241000e-01 2.700670e-01 3.973632e-03 -0.0914 
4.3906e+05 2.9999 3.5989 0.50450 0.49587 0.4742 2.8518e+01 1 7.6384e-08 3.5989 7.241000e-01 2.700670e-01 3.973632e-03 -0.0873 
5.4022e+05 2.9147 3.6161 0.50112 0.49608 0.4742 2.1592e+01 1 6.0395e-08 3.6161 7.241000e-01 2.700670e-01 3.973632e-03 999.0000 
 0.5300 4 # agb_0.530_Z0.00600000_Mdot50_eta0.20_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.0392 3.5711 0.53000 0.49471 0.4545 7.3598e+01 0 6.6222e-08 3.5711 7.240000e-01 2.701420e-01 3.979644e-03 -0.0952 
2.0580e+05 3.0141 3.5794 0.52071 0.49581 0.4545 6.5641e+01 0 6.4863e-08 3.5794 7.240000e-01 2.701420e-01 3.979644e-03 -0.0925 
4.3517e+05 3.0229 3.5924 0.50845 0.49723 0.4545 6.0889e+01 0 7.9616e-08 3.5924 7.240000e-01 2.701420e-01 3.979644e-03 -0.0886 
5.6297e+05 3.0029 3.6076 0.50315 0.49764 0.4545 2.6941e+01 1 8.4723e-08 3.6076 7.240000e-01 2.701420e-01 3.979644e-03 999.0000 
 0.5400 3 # agb_0.540_Z0.00600000_Mdot50_eta0.20_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.1945 3.5522 0.54000 0.49796 0.4144 1.2117e+02 0 1.2331e-07 3.5522 7.238000e-01 2.702980e-01 3.992211e-03 -0.1008 
