# age(yr) logL logTe m_act mcore c/o period ip Mdot(Msun/yr) logTe X Y CNO dlogTe/dlogL 
 0.5000 4 # agb_0.500_Z0.01400000_Mdot47_eta1.00_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.0249 3.5638 0.50000 0.48887 0.4936 8.0209e+01 0 2.0464e-08 3.5638 6.988000e-01 2.873880e-01 9.288512e-03 -0.0930 
1.5807e+05 3.0075 3.5746 0.49703 0.48974 0.4936 7.0432e+01 0 1.8239e-08 3.5746 6.988000e-01 2.873880e-01 9.288512e-03 -0.0917 
3.2409e+05 3.0286 3.5866 0.49461 0.49078 0.4936 6.6591e+01 0 1.9724e-08 3.5866 6.988000e-01 2.873880e-01 9.288512e-03 -0.0857 
4.3826e+05 3.0607 3.5970 0.49346 0.49127 0.4936 6.5335e+01 0 2.2542e-08 3.5970 6.988000e-01 2.873880e-01 9.288512e-03 999.0000 
 0.5050 4 # agb_0.505_Z0.01400000_Mdot47_eta1.00_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.0863 3.5516 0.50500 0.49011 0.4936 1.0167e+02 0 2.9040e-08 3.5516 6.988000e-01 2.874100e-01 9.289550e-03 -0.0969 
1.5465e+05 3.0744 3.5615 0.50134 0.49108 0.4936 9.1214e+01 0 2.6607e-08 3.5615 6.988000e-01 2.874100e-01 9.289550e-03 -0.0965 
3.1974e+05 3.0937 3.5727 0.49812 0.49228 0.4936 8.6635e+01 0 2.8576e-08 3.5727 6.988000e-01 2.874100e-01 9.289550e-03 -0.0911 
4.6583e+05 3.1411 3.5935 0.49548 0.49330 0.4936 8.0352e+01 0 3.4277e-08 3.5935 6.988000e-01 2.874100e-01 9.289550e-03 999.0000 
 0.5100 6 # agb_0.510_Z0.01400000_Mdot47_eta1.00_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.0633 3.5485 0.51000 0.49084 0.4916 9.8436e+01 0 2.5586e-08 3.5485 6.988000e-01 2.874110e-01 9.291444e-03 -0.0997 
1.5384e+05 3.0532 3.5542 0.50743 0.49177 0.4916 9.1829e+01 0 2.3933e-08 3.5542 6.988000e-01 2.874110e-01 9.291444e-03 -0.0997 
3.2071e+05 3.0518 3.5615 0.50433 0.49295 0.4916 8.6222e+01 0 2.3388e-08 3.5615 6.988000e-01 2.874110e-01 9.291444e-03 -0.1007 
4.2659e+05 3.1017 3.5609 0.50303 0.49343 0.4916 9.7111e+01 0 3.0549e-08 3.5609 6.988000e-01 2.874110e-01 9.291444e-03 -0.1007 
4.8661e+05 3.1108 3.5683 0.50104 0.49424 0.4916 9.3173e+01 0 3.1405e-08 3.5683 6.988000e-01 2.874110e-01 9.291444e-03 -0.0982 
6.4916e+05 3.1414 3.5921 0.49787 0.49556 0.4916 8.1116e+01 0 3.4198e-08 3.5921 6.988000e-01 2.874110e-01 9.291444e-03 999.0000 
 0.5150 7 # agb_0.515_Z0.01400000_Mdot47_eta1.00_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
