# age(yr) logL logTe m_act mcore c/o period ip Mdot(Msun/yr) logTe X Y CNO dlogTe/dlogL 
 0.5050 3 # agb_0.505_Z0.00600000_Mdot44_eta12.00_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 2.8373 3.6037 0.50500 0.49092 0.5113 2.0428e+01 1 2.1232e-08 3.6037 7.242000e-01 2.699240e-01 3.960051e-03 -0.0892 
2.1757e+05 3.0520 3.6183 0.49484 0.49224 0.5113 2.7496e+01 1 6.0674e-08 3.6183 7.242000e-01 2.699240e-01 3.960051e-03 -0.0852 
2.7384e+05 2.7568 3.6456 0.49431 0.49228 0.5113 1.3118e+01 1 1.4355e-08 3.6456 7.242000e-01 2.699240e-01 3.960051e-03 999.0000 
 0.5100 3 # agb_0.510_Z0.00600000_Mdot44_eta12.00_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 2.8382 3.6001 0.51000 0.49201 0.5111 2.0913e+01 1 2.1135e-08 3.6001 7.242000e-01 2.698520e-01 3.960278e-03 -0.0904 
2.1620e+05 3.0509 3.6005 0.49953 0.49335 0.5111 6.1285e+01 0 6.2373e-08 3.6005 7.242000e-01 2.698520e-01 3.960278e-03 -0.0888 
3.4543e+05 3.0701 3.6194 0.49616 0.49379 0.5111 2.8140e+01 1 6.5917e-08 3.6194 7.242000e-01 2.698520e-01 3.960278e-03 999.0000 
 0.5150 3 # agb_0.515_Z0.00600000_Mdot44_eta12.00_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 2.8526 3.5952 0.51500 0.49227 0.5083 2.2139e+01 1 2.2542e-08 3.5952 7.242000e-01 2.699720e-01 3.961820e-03 -0.0912 
2.1349e+05 3.0676 3.5884 0.50443 0.49360 0.5083 7.0245e+01 0 6.9343e-08 3.5884 7.242000e-01 2.699720e-01 3.961820e-03 -0.0904 
3.9399e+05 3.1168 3.6180 0.49686 0.49459 0.5083 6.1016e+01 0 8.3368e-08 3.6180 7.242000e-01 2.699720e-01 3.961820e-03 999.0000 
 0.5200 3 # agb_0.520_Z0.00600000_Mdot44_eta12.00_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 2.8564 3.5925 0.52000 0.49314 0.4969 2.2636e+01 1 2.2751e-08 3.5925 7.241000e-01 2.700120e-01 3.966141e-03 -0.0921 
2.0867e+05 3.0835 3.5809 0.50965 0.49444 0.4969 7.7104e+01 0 7.5858e-08 3.5809 7.241000e-01 2.700120e-01 3.966141e-03 -0.0916 
3.9682e+05 3.1214 3.5979 0.50108 0.49556 0.4969 7.3195e+01 0 8.9743e-08 3.5979 7.241000e-01 2.700120e-01 3.966141e-03 999.0000 
 0.5250 3 # agb_0.525_Z0.00600000_Mdot44_eta12.00_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 2.8996 3.5861 0.52500 0.49342 0.4742 2.5536e+01 1 2.8054e-08 3.5861 7.241000e-01 2.700670e-01 3.973632e-03 -0.0938 
2.0786e+05 3.0879 3.5757 0.51455 0.49472 0.4742 8.0867e+01 0 7.7625e-08 3.5757 7.241000e-01 2.700670e-01 3.973632e-03 -0.0934 
4.3755e+05 3.1223 3.5983 0.50183 0.49641 0.4742 7.2965e+01 0 8.9743e-08 3.5983 7.241000e-01 2.700670e-01 3.973632e-03 999.0000 
 0.5300 4 # agb_0.530_Z0.00600000_Mdot44_eta12.00_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 2.8778 3.5871 0.53000 0.49492 0.4545 2.4241e+01 1 2.4774e-08 3.5871 7.240000e-01 2.701420e-01 3.979644e-03 -0.0938 
2.0777e+05 3.0798 3.5742 0.51918 0.49627 0.4545 7.9883e+01 0 7.3790e-08 3.5742 7.240000e-01 2.701420e-01 3.979644e-03 -0.0944 
4.3730e+05 3.1124 3.5920 0.50580 0.49804 0.4545 7.5026e+01 0 8.5901e-08 3.5920 7.240000e-01 2.701420e-01 3.979644e-03 -0.0896 
5.3714e+05 3.0049 3.6085 0.50350 0.49832 0.4545 2.6864e+01 1 4.7863e-08 3.6085 7.240000e-01 2.701420e-01 3.979644e-03 999.0000 
 0.5400 4 # agb_0.540_Z0.00600000_Mdot44_eta12.00_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.0408 3.5688 0.54000 0.49821 0.4144 7.4121e+01 0 5.7280e-08 3.5688 7.238000e-01 2.702980e-01 3.992211e-03 -0.0996 
