# age(yr) logL logTe m_act mcore c/o period ip Mdot(Msun/yr) logTe X Y CNO dlogTe/dlogL 
0.5100 3 # agb_0.510_Z0.00050000_Mdot43_eta1.00_Mc0.00_dMc-0.04_L0.00_dL0.00_C0.00_Nr5.00_rates0_KOPv_KMOLv.dat
0.0000e+00 2.8118 3.6737 0.51000 0.50083 0.5425 1.1623e+01 1 1.1535e-08 3.6737 7.420000e-01 2.574880e-01 3.339119e-04 -0.0631
2.5055e+05 3.0764 3.6750 0.50452 0.50221 0.5425 1.8787e+01 1 3.8994e-08 3.6750 7.420000e-01 2.574880e-01 3.339119e-04 -0.0595
2.7923e+05 2.7914 3.6970 0.50353 0.50247 0.5425 9.5000e+00 1 1.0765e-08 3.6970 7.420000e-01 2.574880e-01 3.339119e-04 999999.0000
0.5150 3 # agb_0.515_Z0.00050000_Mdot43_eta1.00_Mc0.00_dMc-0.04_L0.00_dL0.00_C0.00_Nr5.00_rates0_KOPv_KMOLv.dat
0.0000e+00 2.7868 3.6705 0.51500 0.50105 0.5425 1.1308e+01 1 1.0209e-08 3.6705 7.420000e-01 2.574880e-01 3.339119e-04 -0.0657
2.5996e+05 3.0561 3.6611 0.50948 0.50248 0.5425 1.9946e+01 1 3.5727e-08 3.6611 7.420000e-01 2.574880e-01 3.339119e-04 -0.0644
4.6060e+05 3.1136 3.6736 0.50560 0.50340 0.5425 2.0303e+01 1 4.6559e-08 3.6736 7.420000e-01 2.574880e-01 3.339119e-04 999999.0000
0.5200 3 # agb_0.520_Z0.00050000_Mdot43_eta1.00_Mc0.00_dMc-0.04_L0.00_dL0.00_C0.00_Nr5.00_rates0_KOPv_KMOLv.dat
0.0000e+00 2.8923 3.6600 0.52000 0.50197 0.4974 1.4748e+01 1 1.6218e-08 3.6600 7.418000e-01 2.577090e-01 3.350989e-04 -0.0702
2.5672e+05 3.1173 3.6525 0.51314 0.50361 0.4974 2.3678e+01 1 4.8306e-08 3.6525 7.418000e-01 2.577090e-01 3.350989e-04 -0.0688
4.8789e+05 3.1826 3.6708 0.50705 0.50497 0.4974 2.3478e+01 1 6.5013e-08 3.6708 7.418000e-01 2.577090e-01 3.350989e-04 999999.0000
0.5250 3 # agb_0.525_Z0.00050000_Mdot43_eta1.00_Mc0.00_dMc-0.04_L0.00_dL0.00_C0.00_Nr5.00_rates0_KOPv_KMOLv.dat
0.0000e+00 2.8990 3.6563 0.52500 0.50169 0.4633 1.5259e+01 1 1.6520e-08 3.6563 7.416000e-01 2.578500e-01 3.361223e-04 -0.0723
2.5671e+05 3.1189 3.6458 0.51819 0.50333 0.4633 2.4819e+01 1 4.8641e-08 3.6458 7.416000e-01 2.578500e-01 3.361223e-04 -0.0717
5.5117e+05 3.2205 3.6700 0.50751 0.50557 0.4633 2.5295e+01 1 7.8343e-08 3.6700 7.416000e-01 2.578500e-01 3.361223e-04 999999.0000
0.5300 3 # agb_0.530_Z0.00050000_Mdot43_eta1.00_Mc0.00_dMc-0.04_L0.00_dL0.00_C0.00_Nr5.00_rates0_KOPv_KMOLv.dat
0.0000e+00 3.0064 3.6468 0.53000 0.50380 0.4085 1.9822e+01 1 2.7227e-08 3.6468 7.412000e-01 2.582600e-01 3.375623e-04 -0.0754
2.5734e+05 3.1817 3.6416 0.52048 0.50583 0.4085 2.8645e+01 1 6.6681e-08 3.6416 7.412000e-01 2.582600e-01 3.375623e-04 -0.0740
5.2583e+05 3.2570 3.6700 0.50972 0.50796 0.4085 2.6980e+01 1 9.3111e-08 3.6700 7.412000e-01 2.582600e-01 3.375623e-04 999999.0000
0.5400 4 # agb_0.540_Z0.00050000_Mdot43_eta1.00_Mc0.00_dMc-0.04_L0.00_dL0.00_C0.00_Nr5.00_rates0_KOPv_KMOLv.dat
0.0000e+00 2.8538 3.6543 0.54000 0.50152 0.4747 1.4048e+01 1 1.2942e-08 3.6543 7.417000e-01 2.578080e-01 3.358844e-04 -0.0739
2.4650e+05 3.0892 3.6379 0.53462 0.50292 0.4747 2.4499e+01 1 4.0738e-08 3.6379 7.417000e-01 2.578080e-01 3.358844e-04 -0.0763
6.0218e+05 3.1992 3.6408 0.52034 0.50594 0.4747 2.9757e+01 1 7.2946e-08 3.6408 7.417000e-01 2.578080e-01 3.358844e-04 -0.0745
8.6977e+05 3.2751 3.6684 0.50988 0.50798 0.4747 2.8224e+01 1 1.0233e-07 3.6684 7.417000e-01 2.578080e-01 3.358844e-04 999999.0000
0.5500 4 # agb_0.550_Z0.00050000_Mdot43_eta1.00_Mc0.00_dMc-0.04_L0.00_dL0.00_C0.00_Nr5.00_rates0_KOPv_KMOLv.dat
0.0000e+00 2.8860 3.6500 0.55000 0.50257 0.4226 1.5234e+01 1 1.4622e-08 3.6500 7.414000e-01 2.581360e-01 3.371872e-04 -0.0758
2.4984e+05 3.1094 3.6336 0.54407 0.50410 0.4226 2.6009e+01 1 4.4157e-08 3.6336 7.414000e-01 2.581360e-01 3.371872e-04 -0.0773
5.9910e+05 3.2109 3.6336 0.52926 0.50718 0.4226 3.1767e+01 1 7.6736e-08 3.6336 7.414000e-01 2.581360e-01 3.371872e-04 -0.0767
9.1678e+05 3.3176 3.6694 0.51189 0.51024 0.4226 3.0227e+01 1 1.2531e-07 3.6694 7.414000e-01 2.581360e-01 3.371872e-04 999999.0000
0.5600 4 # agb_0.560_Z0.00050000_Mdot43_eta1.00_Mc0.00_dMc-0.04_L0.00_dL0.00_C0.00_Nr5.00_rates0_KOPv_KMOLv.dat
0.0000e+00 3.0373 3.6368 0.56000 0.50556 0.3745 2.1937e+01 1 2.9444e-08 3.6368 7.406000e-01 2.588650e-01 3.385063e-04 -0.0803
2.4902e+05 3.2048 3.6253 0.55072 0.50759 0.3745 3.2713e+01 1 7.1450e-08 3.6253 7.406000e-01 2.588650e-01 3.385063e-04 -0.0800
5.9509e+05 3.2714 3.6314 0.53073 0.51121 0.3745 3.6007e+01 1 1.0471e-07 3.6314 7.406000e-01 2.588650e-01 3.385063e-04 -0.0786
8.6922e+05 3.3319 3.6649 0.51598 0.51381 0.3745 3.1941e+01 1 1.3490e-07 3.6649 7.406000e-01 2.588650e-01 3.385063e-04 999999.0000
0.5700 5 # agb_0.570_Z0.00050000_Mdot43_eta1.00_Mc0.00_dMc-0.04_L0.00_dL0.00_C0.00_Nr5.00_rates0_KOPv_KMOLv.dat
0.0000e+00 2.9305 3.6437 0.57000 0.50346 0.3891 1.7001e+01 1 1.7140e-08 3.6437 7.409000e-01 2.586090e-01 3.381027e-04 -0.0786
2.5017e+05 3.1338 3.6278 0.56363 0.50512 0.3891 2.7869e+01 1 4.7753e-08 3.6278 7.409000e-01 2.586090e-01 3.381027e-04 -0.0782
5.9390e+05 3.2310 3.6239 0.54858 0.50827 0.3891 3.4734e+01 1 8.2414e-08 3.6239 7.409000e-01 2.586090e-01 3.381027e-04 -0.0796
9.9397e+05 3.3248 3.6508 0.51839 0.51310 0.3891 3.4861e+01 1 1.3490e-07 3.6508 7.409000e-01 2.586090e-01 3.381027e-04 -0.0780
1.1088e+06 2.9301 3.6897 0.51465 0.51344 0.3891 1.2777e+01 1 1.9099e-08 3.6897 7.409000e-01 2.586090e-01 3.381027e-04 999999.0000
0.5800 5 # agb_0.580_Z0.00050000_Mdot43_eta1.00_Mc0.00_dMc-0.04_L0.00_dL0.00_C0.00_Nr5.00_rates0_KOPv_KMOLv.dat
0.0000e+00 3.0031 3.6369 0.58000 0.50531 0.3720 2.0223e+01 1 2.3659e-08 3.6369 7.404000e-01 2.590860e-01 3.385508e-04 -0.0808
2.5044e+05 3.1768 3.6235 0.57210 0.50723 0.3720 3.0889e+01 1 5.8345e-08 3.6235 7.404000e-01 2.590860e-01 3.385508e-04 -0.0811
5.9236e+05 3.2571 3.6211 0.55465 0.51067 0.3720 3.6989e+01 1 9.3325e-08 3.6211 7.404000e-01 2.590860e-01 3.385508e-04 -0.0807
9.8914e+05 3.3402 3.6493 0.52135 0.51579 0.3720 3.6144e+01 1 1.4521e-07 3.6493 7.404000e-01 2.590860e-01 3.385508e-04 -0.0784
1.1113e+06 3.0040 3.6856 0.51748 0.51619 0.3720 1.5037e+01 1 2.6485e-08 3.6856 7.404000e-01 2.590860e-01 3.385508e-04 999999.0000
0.5900 5 # agb_0.590_Z0.00050000_Mdot43_eta1.00_Mc0.00_dMc-0.04_L0.00_dL0.00_C0.00_Nr5.00_rates0_KOPv_KMOLv.dat
0.0000e+00 3.0221 3.6350 0.59000 0.50778 0.3712 2.1058e+01 1 2.5293e-08 3.6350 7.402000e-01 2.593010e-01 3.386060e-04 -0.0813
2.4316e+05 3.1954 3.6212 0.58184 0.50975 0.3712 3.2207e+01 1 6.2661e-08 3.6212 7.402000e-01 2.593010e-01 3.386060e-04 -0.0816
5.8048e+05 3.2722 3.6186 0.56326 0.51334 0.3712 3.8426e+01 1 9.9083e-08 3.6186 7.402000e-01 2.593010e-01 3.386060e-04 -0.0814
9.6541e+05 3.3607 3.6384 0.52818 0.51857 0.3712 8.2970e+01 0 1.6368e-07 3.6384 7.402000e-01 2.593010e-01 3.386060e-04 -0.0804
1.1302e+06 3.1994 3.6710 0.52173 0.51960 0.3712 2.3826e+01 1 6.7298e-08 3.6710 7.402000e-01 2.593010e-01 3.386060e-04 999999.0000
0.6000 5 # agb_0.600_Z0.00050000_Mdot43_eta1.00_Mc0.00_dMc-0.04_L0.00_dL0.00_C0.00_Nr5.00_rates0_KOPv_KMOLv.dat
0.0000e+00 3.0972 3.6284 0.60000 0.51052 0.3695 2.5130e+01 1 3.5892e-08 3.6284 7.399000e-01 2.596100e-01 3.386958e-04 -0.0833
2.4015e+05 3.2431 3.6169 0.58962 0.51279 0.3695 3.6024e+01 1 7.9250e-08 3.6169 7.399000e-01 2.596100e-01 3.386958e-04 -0.0825
5.7039e+05 3.3114 3.6155 0.56780 0.51669 0.3695 8.5407e+01 0 1.2106e-07 3.6155 7.399000e-01 2.596100e-01 3.386958e-04 -0.0821
9.5170e+05 3.3824 3.6477 0.52799 0.52232 0.3695 3.9249e+01 1 1.7742e-07 3.6477 7.399000e-01 2.596100e-01 3.386958e-04 -0.0806
1.0533e+06 3.0046 3.6862 0.52389 0.52262 0.3695 1.4892e+01 1 2.6062e-08 3.6862 7.399000e-01 2.596100e-01 3.386958e-04 999999.0000
0.6200 5 # agb_0.62_Z0.00050000_Mdot43_eta1.00_Mc0.00_dMc-0.04_L0.00_dL0.00_C0.00_Nr5.00_rates0_KOPv_KMOLv.dat
0.0000e+00 3.0343 3.6329 0.62000 0.51012 0.3864 2.1323e+01 1 2.4889e-08 3.6329 7.402000e-01 2.592700e-01 3.382343e-04 -0.0826
2.3863e+05 3.2030 3.6188 0.61211 0.51213 0.3864 3.2394e+01 1 6.0256e-08 3.6188 7.402000e-01 2.592700e-01 3.382343e-04 -0.0822
5.6227e+05 3.2927 3.6128 0.59460 0.51568 0.3864 4.0494e+01 1 1.0233e-07 3.6128 7.402000e-01 2.592700e-01 3.382343e-04 -0.0830
9.4282e+05 3.3761 3.6145 0.55903 0.52112 0.3864 1.0101e+02 0 1.7539e-07 3.6145 7.402000e-01 2.592700e-01 3.382343e-04 -0.0830
1.2513e+06 3.4325 3.6668 0.52739 0.52565 0.3864 3.7424e+01 1 2.1577e-07 3.6668 7.402000e-01 2.592700e-01 3.382343e-04 999999.0000
