# age(yr) logL logTe m_act mcore c/o period ip Mdot(Msun/yr) logTe X Y CNO dlogTe/dlogL 
 0.5150 3 # agb_0.515_Z0.00400000_Mdot50_eta0.20_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.0071 3.5947 0.51500 0.49374 0.5176 2.9492e+01 1 7.3621e-08 3.5947 7.308000e-01 2.652540e-01 2.635666e-03 -0.0896 
2.2665e+05 2.9825 3.6129 0.50304 0.49485 0.5176 2.4967e+01 1 8.0724e-08 3.6129 7.308000e-01 2.652540e-01 2.635666e-03 -0.0833 
3.5675e+05 2.9545 3.6405 0.49740 0.49517 0.5176 1.9492e+01 1 9.5280e-08 3.6405 7.308000e-01 2.652540e-01 2.635666e-03 999.0000 
 0.5200 3 # agb_0.520_Z0.00400000_Mdot50_eta0.20_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 2.9716 3.5944 0.52000 0.49360 0.5120 2.7550e+01 1 6.0395e-08 3.5944 7.307000e-01 2.653580e-01 2.637391e-03 -0.0902 
2.3132e+05 2.9293 3.6069 0.50985 0.49466 0.5120 2.3504e+01 1 5.7280e-08 3.6069 7.307000e-01 2.653580e-01 2.637391e-03 -0.0860 
4.2614e+05 2.9763 3.6210 0.50088 0.49542 0.5120 2.3317e+01 1 8.5507e-08 3.6210 7.307000e-01 2.653580e-01 2.637391e-03 999.0000 
 0.5250 3 # agb_0.525_Z0.00400000_Mdot50_eta0.20_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.0581 3.5848 0.52500 0.49515 0.4698 6.8491e+01 0 8.4140e-08 3.5848 7.306000e-01 2.654460e-01 2.646668e-03 -0.0914 
2.2741e+05 3.0164 3.5994 0.51171 0.49644 0.4698 2.9066e+01 1 8.1470e-08 3.5994 7.306000e-01 2.654460e-01 2.646668e-03 -0.0874 
3.9614e+05 3.0526 3.6161 0.50242 0.49714 0.4698 2.7745e+01 1 1.1830e-07 3.6161 7.306000e-01 2.654460e-01 2.646668e-03 999.0000 
 0.5300 3 # agb_0.530_Z0.00400000_Mdot50_eta0.20_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.1758 3.5726 0.53000 0.49735 0.4305 9.8484e+01 0 1.3677e-07 3.5726 7.304000e-01 2.656810e-01 2.654798e-03 -0.0933 
2.2336e+05 3.1303 3.5981 0.50897 0.49906 0.4305 7.3534e+01 0 1.4488e-07 3.5981 7.304000e-01 2.656810e-01 2.654798e-03 -0.0887 
3.2053e+05 3.0336 3.6182 0.50448 0.49929 0.4305 2.6333e+01 1 1.0914e-07 3.6182 7.304000e-01 2.656810e-01 2.654798e-03 999.0000 
 0.5400 4 # agb_0.540_Z0.00400000_Mdot50_eta0.20_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.0207 3.5835 0.54000 0.49654 0.4245 6.2171e+01 0 6.5464e-08 3.5835 7.304000e-01 2.657050e-01 2.656140e-03 -0.0920 
2.2512e+05 2.9749 3.5922 0.52967 0.49772 0.4245 2.7918e+01 1 5.8345e-08 3.5922 7.304000e-01 2.657050e-01 2.656140e-03 -0.0906 
4.7271e+05 2.9958 3.5996 0.51660 0.49920 0.4245 2.7813e+01 1 7.2444e-08 3.5996 7.304000e-01 2.657050e-01 2.656140e-03 -0.0868 
6.7170e+05 3.0341 3.6181 0.50543 0.50018 0.4245 2.6351e+01 1 1.0889e-07 3.6181 7.304000e-01 2.657050e-01 2.656140e-03 999.0000 
 0.5500 5 # agb_0.550_Z0.00400000_Mdot50_eta0.20_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.0279 3.5809 0.55000 0.49811 0.4155 6.3602e+01 0 6.4121e-08 3.5809 7.303000e-01 2.657140e-01 2.657963e-03 -0.0929 
2.1485e+05 3.0113 3.5855 0.54044 0.49924 0.4155 3.1002e+01 1 6.3533e-08 3.5855 7.303000e-01 2.657140e-01 2.657963e-03 -0.0921 
4.6483e+05 3.0066 3.5922 0.52765 0.50079 0.4155 2.9636e+01 1 6.8865e-08 3.5922 7.303000e-01 2.657140e-01 2.657963e-03 -0.0904 
7.3441e+05 3.0223 3.6114 0.51062 0.50267 0.4155 2.6944e+01 1 9.4624e-08 3.6114 7.303000e-01 2.657140e-01 2.657963e-03 -0.0824 
7.8561e+05 2.7649 3.6408 0.50794 0.50271 0.4155 1.3600e+01 1 3.8637e-08 3.6408 7.303000e-01 2.657140e-01 2.657963e-03 999.0000 
 0.5600 6 # agb_0.560_Z0.00400000_Mdot50_eta0.20_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.0764 3.5748 0.56000 0.50022 0.4102 7.3640e+01 0 7.5336e-08 3.5748 7.302000e-01 2.658310e-01 2.658232e-03 -0.0942 
2.1570e+05 3.0385 3.5815 0.54879 0.50154 0.4102 6.4911e+01 0 6.8391e-08 3.5815 7.302000e-01 2.658310e-01 2.658232e-03 -0.0942 
3.8924e+05 3.0773 3.5807 0.54052 0.50242 0.4102 7.2239e+01 0 8.5114e-08 3.5807 7.302000e-01 2.658310e-01 2.658232e-03 -0.0935 
4.5599e+05 3.0622 3.5851 0.53460 0.50323 0.4102 6.7847e+01 0 8.3368e-08 3.5851 7.302000e-01 2.658310e-01 2.658232e-03 -0.0935 
7.2568e+05 3.0757 3.6052 0.51442 0.50541 0.4102 3.0983e+01 1 1.1508e-07 3.6052 7.302000e-01 2.658310e-01 2.658232e-03 -0.0932 
7.8588e+05 2.8257 3.6357 0.51080 0.50549 0.4102 1.5736e+01 1 4.7534e-08 3.6357 7.302000e-01 2.658310e-01 2.658232e-03 999.0000 
 0.5700 4 # agb_0.570_Z0.00400000_Mdot50_eta0.20_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
