# age(yr) logL logTe m_act mcore c/o period ip Mdot(Msun/yr) logTe X Y CNO dlogTe/dlogL 
 0.5500 4 # agb_0.550_Z0.00100000_Mdot50_eta0.20_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 2.9977 3.6234 0.55000 0.50075 0.4199 2.2716e+01 1 8.3753e-08 3.6234 7.399000e-01 2.591650e-01 6.702441e-04 -0.0851 
2.5113e+05 2.9685 3.6313 0.53451 0.50200 0.4199 2.0628e+01 1 8.2604e-08 3.6313 7.399000e-01 2.591650e-01 6.702441e-04 -0.0841 
5.5096e+05 2.9753 3.6517 0.51155 0.50374 0.4199 1.8395e+01 1 1.1350e-07 3.6517 7.399000e-01 2.591650e-01 6.702441e-04 -0.0768 
5.8484e+05 2.7562 3.6739 0.50889 0.50375 0.4199 1.0492e+01 1 5.5208e-08 3.6739 7.399000e-01 2.591650e-01 6.702441e-04 999.0000 
 0.5600 3 # agb_0.560_Z0.00100000_Mdot50_eta0.20_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.2006 3.6046 0.56000 0.50405 0.3710 3.7450e+01 1 1.8707e-07 3.6046 7.391000e-01 2.598890e-01 6.727348e-04 -0.0876 
2.4577e+05 3.1608 3.6208 0.52805 0.50608 0.3710 3.1864e+01 1 1.9588e-07 3.6208 7.391000e-01 2.598890e-01 6.727348e-04 -0.0860 
4.0254e+05 3.1540 3.6455 0.51226 0.50683 0.3710 2.6666e+01 1 2.5235e-07 3.6455 7.391000e-01 2.598890e-01 6.727348e-04 999.0000 
 0.5700 4 # agb_0.570_Z0.00100000_Mdot50_eta0.20_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.0081 3.6202 0.57000 0.50294 0.3986 2.3278e+01 1 8.0353e-08 3.6202 7.396000e-01 2.594630e-01 6.714069e-04 -0.0855 
2.4434e+05 2.9833 3.6248 0.55562 0.50420 0.3986 2.1793e+01 1 7.7983e-08 3.6248 7.396000e-01 2.594630e-01 6.714069e-04 -0.0850 
5.3731e+05 2.9916 3.6310 0.53558 0.50595 0.3986 2.1537e+01 1 9.1622e-08 3.6310 7.396000e-01 2.594630e-01 6.714069e-04 -0.0828 
8.0733e+05 3.0270 3.6541 0.51300 0.50751 0.3986 1.9833e+01 1 1.4825e-07 3.6541 7.396000e-01 2.594630e-01 6.714069e-04 999.0000 
 0.5800 5 # agb_0.580_Z0.00100000_Mdot50_eta0.20_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.0233 3.6182 0.58000 0.50438 0.3969 2.4077e+01 1 8.2414e-08 3.6182 7.395000e-01 2.594760e-01 6.713528e-04 -0.0856 
2.4243e+05 2.9930 3.6228 0.56537 0.50569 0.3969 2.2300e+01 1 7.7804e-08 3.6228 7.395000e-01 2.594760e-01 6.713528e-04 -0.0856 
4.4318e+05 3.0228 3.6227 0.55387 0.50658 0.3969 2.3819e+01 1 9.2897e-08 3.6227 7.395000e-01 2.594760e-01 6.713528e-04 -0.0858 
5.3380e+05 2.9981 3.6278 0.54508 0.50753 0.3969 2.2117e+01 1 8.8920e-08 3.6278 7.395000e-01 2.594760e-01 6.713528e-04 -0.0858 
8.5858e+05 3.0269 3.6551 0.51514 0.50986 0.3969 1.9650e+01 1 1.4859e-07 3.6551 7.395000e-01 2.594760e-01 6.713528e-04 999.0000 
 0.5900 5 # agb_0.590_Z0.00100000_Mdot50_eta0.20_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.0419 3.6159 0.59000 0.50599 0.3976 2.5101e+01 1 8.5901e-08 3.6159 7.394000e-01 2.595980e-01 6.714799e-04 -0.0863 
2.3768e+05 3.0146 3.6201 0.57510 0.50735 0.3976 2.3472e+01 1 8.1658e-08 3.6201 7.394000e-01 2.595980e-01 6.714799e-04 -0.0862 
5.2565e+05 3.0199 3.6239 0.55432 0.50927 0.3976 2.3483e+01 1 9.2470e-08 3.6239 7.394000e-01 2.595980e-01 6.714799e-04 -0.0861 
8.5383e+05 3.0350 3.6416 0.52372 0.51179 0.3976 2.1823e+01 1 1.3062e-07 3.6416 7.394000e-01 2.595980e-01 6.714799e-04 -0.0782 
9.0916e+05 2.8178 3.6701 0.51712 0.51181 0.3976 1.1982e+01 1 6.7298e-08 3.6701 7.394000e-01 2.595980e-01 6.714799e-04 999.0000 
 0.6000 5 # agb_0.600_Z0.00100000_Mdot50_eta0.20_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.0467 3.6151 0.60000 0.50769 0.4026 2.5260e+01 1 8.4918e-08 3.6151 7.395000e-01 2.595240e-01 6.711460e-04 -0.0867 
2.3530e+05 3.0134 3.6196 0.58526 0.50906 0.4026 2.3295e+01 1 7.8524e-08 3.6196 7.395000e-01 2.595240e-01 6.711460e-04 -0.0863 
5.1609e+05 3.0268 3.6213 0.56522 0.51097 0.4026 2.3997e+01 1 9.0365e-08 3.6213 7.395000e-01 2.595240e-01 6.711460e-04 -0.0875 
8.3764e+05 3.0438 3.6310 0.53662 0.51348 0.4026 2.3674e+01 1 1.1776e-07 3.6310 7.395000e-01 2.595240e-01 6.711460e-04 -0.0813 
1.0107e+06 3.0393 3.6551 0.51937 0.51421 0.4026 2.0018e+01 1 1.5560e-07 3.6551 7.395000e-01 2.595240e-01 6.711460e-04 999.0000 
 0.6200 4 # agb_0.62_Z0.00100000_Mdot50_eta0.20_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.2211 3.5988 0.62000 0.51226 0.3971 3.8515e+01 1 1.6520e-07 3.5988 7.390000e-01 2.600400e-01 6.715154e-04 -0.0901 
2.2406e+05 3.1907 3.6035 0.59464 0.51428 0.3971 3.5955e+01 1 1.5849e-07 3.6035 7.390000e-01 2.600400e-01 6.715154e-04 -0.0891 
5.0906e+05 3.2062 3.6111 0.55426 0.51743 0.3971 3.6274e+01 1 2.0749e-07 3.6111 7.390000e-01 2.600400e-01 6.715154e-04 -0.0875 
7.0585e+05 3.2273 3.6433 0.52422 0.51906 0.3971 3.0626e+01 1 3.4277e-07 3.6433 7.390000e-01 2.600400e-01 6.715154e-04 999.0000 
 0.6500 5 # agb_0.65_Z0.00100000_Mdot50_eta0.20_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.1663 3.6037 0.65000 0.51465 0.4188 3.2803e+01 1 1.2050e-07 3.6037 7.393000e-01 2.596250e-01 6.702758e-04 -0.0882 
2.1719e+05 3.1414 3.6067 0.63141 0.51639 0.4188 3.1121e+01 1 1.1482e-07 3.6067 7.393000e-01 2.596250e-01 6.702758e-04 -0.0899 
4.9154e+05 3.1462 3.6079 0.60399 0.51902 0.4188 3.1828e+01 1 1.2823e-07 3.6079 7.393000e-01 2.596250e-01 6.702758e-04 -0.0887 
8.0549e+05 3.1674 3.6137 0.56433 0.52257 0.4188 3.2835e+01 1 1.6943e-07 3.6137 7.393000e-01 2.596250e-01 6.702758e-04 -0.0867 
1.0258e+06 3.2016 3.6452 0.52989 0.52461 0.4188 2.8669e+01 1 3.0130e-07 3.6452 7.393000e-01 2.596250e-01 6.702758e-04 999.0000 
