# age(yr) logL logTe m_act mcore c/o period ip Mdot(Msun/yr) logTe X Y CNO dlogTe/dlogL 
0.5100 3 # agb_0.510_Z0.00100000_Mdot43_eta1.00_Mc0.00_dMc-0.04_L0.00_dL0.00_C0.00_Nr5.00_rates0_KOPv_KMOLv.dat
0.0000e+00 2.8181 3.6567 0.51000 0.49797 0.5366 1.3321e+01 1 1.1967e-08 3.6567 7.405000e-01 2.585120e-01 6.637973e-04 -0.0756
2.4677e+05 3.0742 3.6512 0.50438 0.49935 0.5366 2.2288e+01 1 4.0365e-08 3.6512 7.405000e-01 2.585120e-01 6.637973e-04 -0.0722
4.1045e+05 3.0515 3.6688 0.50167 0.49997 0.5366 1.8835e+01 1 3.5318e-08 3.6688 7.405000e-01 2.585120e-01 6.637973e-04 999999.0000
0.5150 3 # agb_0.515_Z0.00100000_Mdot43_eta1.00_Mc0.00_dMc-0.04_L0.00_dL0.00_C0.00_Nr5.00_rates0_KOPv_KMOLv.dat
0.0000e+00 2.9726 3.6421 0.51500 0.50070 0.5216 1.9562e+01 1 2.4434e-08 3.6421 7.403000e-01 2.586860e-01 6.648332e-04 -0.0792
2.4480e+05 3.1675 3.6505 0.50632 0.50251 0.5216 2.6513e+01 1 6.3533e-08 3.6505 7.403000e-01 2.586860e-01 6.648332e-04 -0.0760
3.7196e+05 2.9841 3.6763 0.50420 0.50292 0.5216 1.5725e+01 1 2.5351e-08 3.6763 7.403000e-01 2.586860e-01 6.648332e-04 999999.0000
0.5200 3 # agb_0.520_Z0.00100000_Mdot43_eta1.00_Mc0.00_dMc-0.04_L0.00_dL0.00_C0.00_Nr5.00_rates0_KOPv_KMOLv.dat
0.0000e+00 2.9038 3.6419 0.52000 0.49885 0.5349 1.7196e+01 1 1.7418e-08 3.6419 7.404000e-01 2.586250e-01 6.639447e-04 -0.0810
2.4770e+05 3.1179 3.6322 0.51307 0.50043 0.5349 2.7503e+01 1 5.0933e-08 3.6322 7.404000e-01 2.586250e-01 6.639447e-04 -0.0801
5.0617e+05 3.2128 3.6632 0.50409 0.50226 0.5349 2.6315e+01 1 7.7446e-08 3.6632 7.404000e-01 2.586250e-01 6.639447e-04 999999.0000
0.5250 3 # agb_0.525_Z0.00100000_Mdot43_eta1.00_Mc0.00_dMc-0.04_L0.00_dL0.00_C0.00_Nr5.00_rates0_KOPv_KMOLv.dat
0.0000e+00 2.8913 3.6402 0.52500 0.49898 0.5214 1.6933e+01 1 1.6255e-08 3.6402 7.403000e-01 2.587090e-01 6.648358e-04 -0.0821
2.4585e+05 3.1107 3.6270 0.51846 0.50051 0.5214 2.8034e+01 1 4.8978e-08 3.6270 7.403000e-01 2.587090e-01 6.648358e-04 -0.0822
5.6245e+05 3.2114 3.6665 0.50479 0.50319 0.5214 2.5595e+01 1 7.6208e-08 3.6665 7.403000e-01 2.587090e-01 6.648358e-04 999999.0000
0.5300 3 # agb_0.530_Z0.00100000_Mdot43_eta1.00_Mc0.00_dMc-0.04_L0.00_dL0.00_C0.00_Nr5.00_rates0_KOPv_KMOLv.dat
0.0000e+00 2.9759 3.6315 0.53000 0.50063 0.4632 2.0962e+01 1 2.4155e-08 3.6315 7.401000e-01 2.588960e-01 6.679484e-04 -0.0841
2.4307e+05 3.1652 3.6217 0.52169 0.50239 0.4632 3.2121e+01 1 6.4714e-08 3.6217 7.401000e-01 2.588960e-01 6.679484e-04 -0.0836
5.4675e+05 3.2544 3.6647 0.50676 0.50513 0.4632 2.8012e+01 1 9.4189e-08 3.6647 7.401000e-01 2.588960e-01 6.679484e-04 999999.0000
0.5400 3 # agb_0.540_Z0.00100000_Mdot43_eta1.00_Mc0.00_dMc-0.04_L0.00_dL0.00_C0.00_Nr5.00_rates0_KOPv_KMOLv.dat
0.0000e+00 3.0546 3.6220 0.54000 0.50280 0.4072 2.5712e+01 1 3.5075e-08 3.6220 7.397000e-01 2.593170e-01 6.709120e-04 -0.0863
2.4200e+05 3.2119 3.6145 0.52922 0.50486 0.4072 7.3572e+01 0 8.2035e-08 3.6145 7.397000e-01 2.593170e-01 6.709120e-04 -0.0850
5.5360e+05 3.2830 3.6600 0.51001 0.50807 0.4072 3.0450e+01 1 1.0889e-07 3.6600 7.397000e-01 2.593170e-01 6.709120e-04 999999.0000
0.5500 4 # agb_0.550_Z0.00100000_Mdot43_eta1.00_Mc0.00_dMc-0.04_L0.00_dL0.00_C0.00_Nr5.00_rates0_KOPv_KMOLv.dat
0.0000e+00 2.9055 3.6317 0.55000 0.50070 0.4199 1.8059e+01 1 1.6368e-08 3.6317 7.399000e-01 2.591650e-01 6.702441e-04 -0.0854
2.3892e+05 3.1204 3.6146 0.54378 0.50221 0.4199 3.0507e+01 1 4.9091e-08 3.6146 7.399000e-01 2.591650e-01 6.702441e-04 -0.0855
5.5473e+05 3.2192 3.6139 0.52945 0.50500 0.4199 7.5155e+01 0 8.5310e-08 3.6139 7.399000e-01 2.591650e-01 6.702441e-04 -0.0856
8.6610e+05 3.3232 3.6608 0.50994 0.50817 0.4199 3.2577e+01 1 1.3335e-07 3.6608 7.399000e-01 2.591650e-01 6.702441e-04 999999.0000
0.5600 4 # agb_0.560_Z0.00100000_Mdot43_eta1.00_Mc0.00_dMc-0.04_L0.00_dL0.00_C0.00_Nr5.00_rates0_KOPv_KMOLv.dat
0.0000e+00 3.0650 3.6167 0.56000 0.50434 0.3710 2.6738e+01 1 3.5237e-08 3.6167 7.391000e-01 2.598890e-01 6.727348e-04 -0.0881
2.3270e+05 3.2283 3.6050 0.54995 0.50633 0.3710 8.0228e+01 0 8.6298e-08 3.6050 7.391000e-01 2.598890e-01 6.727348e-04 -0.0874
5.5027e+05 3.2831 3.6134 0.52909 0.50978 0.3710 8.7128e+01 0 1.1912e-07 3.6134 7.391000e-01 2.598890e-01 6.727348e-04 -0.0861
8.0241e+05 3.3393 3.6562 0.51433 0.51221 0.3710 3.4553e+01 1 1.4454e-07 3.6562 7.391000e-01 2.598890e-01 6.727348e-04 999999.0000
0.5700 4 # agb_0.570_Z0.00100000_Mdot43_eta1.00_Mc0.00_dMc-0.04_L0.00_dL0.00_C0.00_Nr5.00_rates0_KOPv_KMOLv.dat
0.0000e+00 3.1080 3.6120 0.57000 0.50689 0.3717 2.9685e+01 1 4.2954e-08 3.6120 7.390000e-01 2.600080e-01 6.728191e-04 -0.0888
2.3178e+05 3.2521 3.6019 0.55813 0.50911 0.3717 8.5855e+01 0 9.6161e-08 3.6019 7.390000e-01 2.600080e-01 6.728191e-04 -0.0879
5.4163e+05 3.3060 3.6096 0.53493 0.51274 0.3717 9.3933e+01 0 1.3366e-07 3.6096 7.390000e-01 2.600080e-01 6.728191e-04 -0.0871
7.9755e+05 3.3681 3.6625 0.51712 0.51550 0.3717 3.4679e+01 1 1.6255e-07 3.6625 7.390000e-01 2.600080e-01 6.728191e-04 999999.0000
0.5800 6 # agb_0.580_Z0.00100000_Mdot43_eta1.00_Mc0.00_dMc-0.04_L0.00_dL0.00_C0.00_Nr5.00_rates0_KOPv_KMOLv.dat
0.0000e+00 2.9381 3.6254 0.58000 0.50430 0.3968 1.9534e+01 1 1.7742e-08 3.6254 7.395000e-01 2.594760e-01 6.714521e-04 -0.0867
