# age(yr) logL logTe m_act mcore c/o period ip Mdot(Msun/yr) logTe X Y CNO dlogTe/dlogL 
 0.5000 3 # agb_0.500_Z0.01700000_Mdot4_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 2.9328 3.5681 0.50000 0.48985 0.4898 6.2825e+01 0 1.9770e-08 3.5681 6.894000e-01 2.937820e-01 1.129045e-02 -0.0943 
1.4205e+05 3.0486 3.5719 0.49606 0.49077 0.4898 7.9180e+01 0 2.9242e-08 3.5719 6.894000e-01 2.937820e-01 1.129045e-02 -0.0915 
2.5610e+05 3.1220 3.5864 0.49375 0.49141 0.4898 8.2352e+01 0 3.5400e-08 3.5864 6.894000e-01 2.937820e-01 1.129045e-02 999.0000 
 0.5050 3 # agb_0.505_Z0.01700000_Mdot4_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.0194 3.5542 0.50500 0.49180 0.4895 8.5529e+01 0 2.8119e-08 3.5542 6.894000e-01 2.937440e-01 1.129183e-02 -0.0981 
1.3971e+05 3.1334 3.5576 0.50030 0.49292 0.4895 1.0795e+02 0 4.1495e-08 3.5576 6.894000e-01 2.937440e-01 1.129183e-02 -0.0977 
2.6759e+05 3.2133 3.5794 0.49637 0.49397 0.4895 1.0694e+02 0 4.9774e-08 3.5794 6.894000e-01 2.937440e-01 1.129183e-02 999.0000 
 0.5100 4 # agb_0.510_Z0.01700000_Mdot4_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 2.9969 3.5495 0.51000 0.49176 0.4871 8.4071e+01 0 2.6363e-08 3.5495 6.894000e-01 2.937720e-01 1.129504e-02 -0.1034 
1.3836e+05 3.1124 3.5454 0.50576 0.49278 0.4871 1.1368e+02 0 4.0365e-08 3.5454 6.894000e-01 2.937720e-01 1.129504e-02 -0.1044 
2.8312e+05 3.1455 3.5575 0.50118 0.49400 0.4871 1.1084e+02 0 4.3152e-08 3.5575 6.894000e-01 2.937720e-01 1.129504e-02 -0.0967 
4.1233e+05 3.1934 3.5803 0.49753 0.49506 0.4871 1.0131e+02 0 4.6238e-08 3.5803 6.894000e-01 2.937720e-01 1.129504e-02 999.0000 
 0.5150 4 # agb_0.515_Z0.01700000_Mdot4_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.0537 3.5401 0.51500 0.49365 0.4794 1.0286e+02 0 3.3189e-08 3.5401 6.894000e-01 2.938380e-01 1.130370e-02 -0.1070 
1.3745e+05 3.1585 3.5380 0.50966 0.49484 0.4794 1.3381e+02 0 4.8641e-08 3.5380 6.894000e-01 2.938380e-01 1.130370e-02 -0.1083 
2.8165e+05 3.1882 3.5534 0.50385 0.49631 0.4794 1.2580e+02 0 5.0699e-08 3.5534 6.894000e-01 2.938380e-01 1.130370e-02 -0.0990 
4.0656e+05 3.2575 3.5862 0.49953 0.49753 0.4794 1.1047e+02 0 5.5847e-08 3.5862 6.894000e-01 2.938380e-01 1.130370e-02 999.0000 
 0.5200 7 # agb_0.520_Z0.01700000_Mdot4_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 2.9393 3.5480 0.52000 0.49266 0.4692 7.3636e+01 0 2.1330e-08 3.5480 6.893000e-01 2.938260e-01 1.131310e-02 -0.1086 
1.3861e+05 3.0291 3.5413 0.51653 0.49354 0.4692 9.6146e+01 0 3.0200e-08 3.5413 6.893000e-01 2.938260e-01 1.131310e-02 -0.1086 
2.8221e+05 3.0557 3.5437 0.51273 0.49458 0.4692 1.0055e+02 0 3.2961e-08 3.5437 6.893000e-01 2.938260e-01 1.131310e-02 -0.1112 
3.8088e+05 3.1125 3.5414 0.51067 0.49509 0.4692 1.1683e+02 0 4.0738e-08 3.5414 6.893000e-01 2.938260e-01 1.131310e-02 -0.1112 
