# age(yr) logL logTe m_act mcore c/o period ip Mdot(Msun/yr) logTe X Y CNO dlogTe/dlogL 
 0.5000 3 # agb_0.500_Z0.05000000_Mdot44_eta12.00_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 2.9512 3.5334 0.50000 0.49244 0.4714 8.9271e+01 0 4.6666e-08 3.5334 5.984000e-01 3.520750e-01 3.334356e-02 -0.1051 
7.0025e+04 2.9729 3.5591 0.49542 0.49298 0.4714 7.5053e+01 0 4.8417e-08 3.5591 5.984000e-01 3.520750e-01 3.334356e-02 -0.1026 
9.3569e+04 2.9295 3.5678 0.49503 0.49302 0.4714 6.3077e+01 0 3.7757e-08 3.5678 5.984000e-01 3.520750e-01 3.334356e-02 999.0000 
 0.5050 3 # agb_0.505_Z0.05000000_Mdot44_eta12.00_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 2.9724 3.5281 0.50500 0.49622 0.4714 9.7205e+01 0 5.2240e-08 3.5281 5.984000e-01 3.521290e-01 3.334352e-02 -0.1079 
6.7708e+04 3.0011 3.5496 0.50012 0.49678 0.4714 8.6324e+01 0 5.7016e-08 3.5496 5.984000e-01 3.521290e-01 3.334352e-02 -0.1037 
1.0156e+05 3.0684 3.5572 0.49902 0.49690 0.4714 9.3871e+01 0 7.9250e-08 3.5572 5.984000e-01 3.521290e-01 3.334352e-02 999.0000 
 0.5100 3 # agb_0.510_Z0.05000000_Mdot44_eta12.00_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.0345 3.5211 0.51000 0.50089 0.4714 1.1783e+02 0 7.3282e-08 3.5211 5.984000e-01 3.521020e-01 3.334296e-02 -0.1078 
6.5486e+04 3.0497 3.5600 0.50359 0.50153 0.4714 8.7126e+01 0 6.9984e-08 3.5600 5.984000e-01 3.521020e-01 3.334296e-02 -0.1014 
