# age(yr) logL logTe m_act mcore c/o period ip Mdot(Msun/yr) logTe X Y CNO dlogTe/dlogL 
 0.5000 4 # agb_0.500_Z0.02000000_Mdot4_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 2.8691 3.5620 0.50000 0.48630 0.4863 5.7511e+01 0 1.6331e-08 3.5620 6.811000e-01 2.990940e-01 1.329476e-02 -0.0994 
1.3243e+05 2.9885 3.5565 0.49701 0.48700 0.4863 7.9317e+01 0 2.5410e-08 3.5565 6.811000e-01 2.990940e-01 1.329476e-02 -0.1000 
2.7009e+05 3.0015 3.5668 0.49387 0.48782 0.4863 7.4895e+01 0 2.5527e-08 3.5668 6.811000e-01 2.990940e-01 1.329476e-02 -0.0946 
4.0635e+05 3.0535 3.5884 0.49074 0.48869 0.4863 6.9763e+01 0 2.7861e-08 3.5884 6.811000e-01 2.990940e-01 1.329476e-02 999.0000 
 0.5050 5 # agb_0.505_Z0.02000000_Mdot4_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 2.9100 3.5522 0.50500 0.48703 0.4857 6.8218e+01 0 1.9454e-08 3.5522 6.811000e-01 2.990970e-01 1.329640e-02 -0.1042 
1.3208e+05 3.0168 3.5465 0.50158 0.48781 0.4857 9.1611e+01 0 2.9107e-08 3.5465 6.811000e-01 2.990970e-01 1.329640e-02 -0.1056 
2.6877e+05 3.0384 3.5538 0.49793 0.48871 0.4857 9.0662e+01 0 3.0549e-08 3.5538 6.811000e-01 2.990970e-01 1.329640e-02 -0.1003 
4.0954e+05 3.0572 3.5681 0.49450 0.48975 0.4857 8.3789e+01 0 3.0761e-08 3.5681 6.811000e-01 2.990970e-01 1.329640e-02 -0.0927 
5.1366e+05 3.1101 3.5833 0.49253 0.49033 0.4857 8.2555e+01 0 3.4514e-08 3.5833 6.811000e-01 2.990970e-01 1.329640e-02 999.0000 
 0.5100 6 # agb_0.510_Z0.02000000_Mdot4_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 2.9445 3.5451 0.51000 0.48878 0.4817 7.7764e+01 0 2.2439e-08 3.5451 6.811000e-01 2.991370e-01 1.330328e-02 -0.1074 
1.2965e+05 3.0543 3.5384 0.50619 0.48961 0.4817 1.0621e+02 0 3.4041e-08 3.5384 6.811000e-01 2.991370e-01 1.330328e-02 -0.1074 
2.2070e+05 3.1003 3.5371 0.50437 0.49002 0.4817 1.1952e+02 0 4.0365e-08 3.5371 6.811000e-01 2.991370e-01 1.330328e-02 -0.1094 
2.6498e+05 3.0660 3.5453 0.50253 0.49059 0.4817 1.0317e+02 0 3.4594e-08 3.5453 6.811000e-01 2.991370e-01 1.330328e-02 -0.1094 
4.0425e+05 3.0861 3.5570 0.49863 0.49172 0.4817 9.7911e+01 0 3.5400e-08 3.5570 6.811000e-01 2.991370e-01 1.330328e-02 -0.1052 
5.3516e+05 3.1516 3.5792 0.49520 0.49279 0.4817 9.3540e+01 0 4.0365e-08 3.5792 6.811000e-01 2.991370e-01 1.330328e-02 999.0000 
 0.5150 8 # agb_0.515_Z0.02000000_Mdot4_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 2.9123 3.5450 0.51500 0.48906 0.4772 7.1840e+01 0 1.9907e-08 3.5450 6.811000e-01 2.991290e-01 1.330832e-02 -0.1099 
1.2923e+05 3.0153 3.5366 0.51159 0.48982 0.4772 9.8007e+01 0 2.9717e-08 3.5366 6.811000e-01 2.991290e-01 1.330832e-02 -0.1099 
2.6301e+05 3.0383 3.5389 0.50835 0.49069 0.4772 1.0164e+02 0 3.1989e-08 3.5389 6.811000e-01 2.991290e-01 1.330832e-02 -0.1125 
3.5878e+05 3.0815 3.5377 0.50649 0.49115 0.4772 1.1355e+02 0 3.7497e-08 3.5377 6.811000e-01 2.991290e-01 1.330832e-02 -0.1125 
4.0016e+05 3.0642 3.5433 0.50489 0.49168 0.4772 1.0424e+02 0 3.4594e-08 3.5433 6.811000e-01 2.991290e-01 1.330832e-02 -0.1098 
5.4479e+05 3.0595 3.5557 0.50106 0.49287 0.4772 9.2996e+01 0 3.2359e-08 3.5557 6.811000e-01 2.991290e-01 1.330832e-02 -0.1098 
6.8764e+05 3.1011 3.5746 0.49737 0.49412 0.4772 8.6773e+01 0 3.4514e-08 3.5746 6.811000e-01 2.991290e-01 1.330832e-02 -0.1064 
7.5460e+05 3.0244 3.5897 0.49650 0.49436 0.4772 6.3948e+01 0 2.4717e-08 3.5897 6.811000e-01 2.991290e-01 1.330832e-02 999.0000 
 0.5200 8 # agb_0.520_Z0.02000000_Mdot4_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 2.9202 3.5416 0.52000 0.49022 0.4714 7.4707e+01 0 2.0559e-08 3.5416 6.810000e-01 2.992280e-01 1.331567e-02 -0.1121 
1.2795e+05 3.0215 3.5327 0.51643 0.49098 0.4714 1.0206e+02 0 3.0620e-08 3.5327 6.810000e-01 2.992280e-01 1.331567e-02 -0.1121 
2.6133e+05 3.0337 3.5355 0.51308 0.49188 0.4714 1.0290e+02 0 3.1769e-08 3.5355 6.810000e-01 2.992280e-01 1.331567e-02 -0.1152 
3.9871e+05 3.0479 3.5400 0.50943 0.49291 0.4714 1.0268e+02 0 3.2885e-08 3.5400 6.810000e-01 2.992280e-01 1.331567e-02 -0.1152 
4.9071e+05 3.0968 3.5384 0.50759 0.49338 0.4714 1.1651e+02 0 3.9355e-08 3.5384 6.810000e-01 2.992280e-01 1.331567e-02 -0.1127 
5.3969e+05 3.0600 3.5475 0.50560 0.49408 0.4714 9.9335e+01 0 3.3343e-08 3.5475 6.810000e-01 2.992280e-01 1.331567e-02 -0.1127 
6.8435e+05 3.0813 3.5609 0.50157 0.49539 0.4714 9.3101e+01 0 3.4041e-08 3.5609 6.810000e-01 2.992280e-01 1.331567e-02 -0.1100 
7.4857e+05 3.0402 3.5689 0.50071 0.49560 0.4714 7.9211e+01 0 2.8510e-08 3.5689 6.810000e-01 2.992280e-01 1.331567e-02 999.0000 
 0.5250 7 # agb_0.525_Z0.02000000_Mdot4_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.0133 3.5296 0.52500 0.49301 0.4672 1.0150e+02 0 2.9717e-08 3.5296 6.810000e-01 2.992350e-01 1.332024e-02 -0.1162 
1.2492e+05 3.1159 3.5208 0.52074 0.49397 0.4672 1.3909e+02 0 4.4463e-08 3.5208 6.810000e-01 2.992350e-01 1.332024e-02 -0.1162 
