# age(yr) logL logTe m_act mcore c/o period ip Mdot(Msun/yr) logTe X Y CNO dlogTe/dlogL 
 0.5100 4 # agb_0.510_Z0.00100000_Mdot4_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 2.8181 3.6566 0.51000 0.49797 0.5366 1.3325e+01 1 8.6696e-09 3.6566 7.405000e-01 2.585120e-01 6.637973e-04 -0.0756 
2.5910e+05 2.9373 3.6534 0.50726 0.49913 0.5366 1.7017e+01 1 1.3366e-08 3.6534 7.405000e-01 2.585120e-01 6.637973e-04 -0.0757 
5.6054e+05 2.9677 3.6661 0.50393 0.50073 0.5366 1.6450e+01 1 1.4093e-08 3.6661 7.405000e-01 2.585120e-01 6.637973e-04 -0.0688 
6.0661e+05 2.6664 3.6874 0.50357 0.50078 0.5366 8.1100e+00 1 4.5186e-09 3.6874 7.405000e-01 2.585120e-01 6.637973e-04 999.0000 
 0.5150 4 # agb_0.515_Z0.00100000_Mdot4_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 2.8095 3.6527 0.51500 0.49802 0.5366 1.3431e+01 1 8.4918e-09 3.6527 7.405000e-01 2.585160e-01 6.637973e-04 -0.0779 
2.5033e+05 2.9497 3.6449 0.51244 0.49908 0.5366 1.8436e+01 1 1.4355e-08 3.6449 7.405000e-01 2.585160e-01 6.637973e-04 -0.0763 
5.4973e+05 2.9731 3.6502 0.50914 0.50060 0.5366 1.8558e+01 1 1.5276e-08 3.6502 7.405000e-01 2.585160e-01 6.637973e-04 -0.0759 
9.0532e+05 2.9799 3.6722 0.50484 0.50281 0.5366 1.6065e+01 1 1.4256e-08 3.6722 7.405000e-01 2.585160e-01 6.637973e-04 999.0000 
 0.5200 4 # agb_0.520_Z0.00100000_Mdot4_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 2.9325 3.6394 0.52000 0.49869 0.5349 1.8447e+01 1 1.3677e-08 3.6394 7.404000e-01 2.586250e-01 6.639447e-04 -0.0813 
2.4803e+05 3.0740 3.6320 0.51618 0.50011 0.5349 2.5339e+01 1 2.3227e-08 3.6320 7.404000e-01 2.586250e-01 6.639447e-04 -0.0810 
5.7019e+05 3.0809 3.6431 0.51057 0.50250 0.5349 2.3787e+01 1 2.2856e-08 3.6431 7.404000e-01 2.586250e-01 6.639447e-04 -0.0773 
7.4921e+05 3.0770 3.6507 0.50847 0.50320 0.5349 2.2381e+01 1 2.1878e-08 3.6507 7.404000e-01 2.586250e-01 6.639447e-04 999.0000 
 0.5250 4 # agb_0.525_Z0.00100000_Mdot4_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 2.9223 3.6376 0.52500 0.49881 0.5214 1.8260e+01 1 1.3183e-08 3.6376 7.403000e-01 2.587090e-01 6.648358e-04 -0.0823 
2.5473e+05 3.0442 3.6305 0.52116 0.50027 0.5214 2.4132e+01 1 2.0893e-08 3.6305 7.403000e-01 2.587090e-01 6.648358e-04 -0.0821 
5.6231e+05 3.0775 3.6347 0.51610 0.50240 0.5214 2.5000e+01 1 2.3227e-08 3.6347 7.403000e-01 2.587090e-01 6.648358e-04 -0.0801 
8.8189e+05 3.1253 3.6465 0.51051 0.50486 0.5214 2.5172e+01 1 2.6242e-08 3.6465 7.403000e-01 2.587090e-01 6.648358e-04 999.0000 
 0.5300 4 # agb_0.530_Z0.00100000_Mdot4_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.0029 3.6292 0.53000 0.50044 0.4632 2.2400e+01 1 1.7947e-08 3.6292 7.401000e-01 2.588960e-01 6.679484e-04 -0.0836 
2.5071e+05 3.1185 3.6229 0.52510 0.50216 0.4632 2.9120e+01 1 2.7797e-08 3.6229 7.401000e-01 2.588960e-01 6.679484e-04 -0.0841 
5.5870e+05 3.1624 3.6283 0.51840 0.50480 0.4632 3.0543e+01 1 3.1915e-08 3.6283 7.401000e-01 2.588960e-01 6.679484e-04 -0.0810 
8.3771e+05 3.2018 3.6426 0.51254 0.50716 0.4632 2.9734e+01 1 3.4674e-08 3.6426 7.401000e-01 2.588960e-01 6.679484e-04 999.0000 
 0.5400 4 # agb_0.540_Z0.00100000_Mdot4_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.0725 3.6204 0.54000 0.50256 0.4072 2.6872e+01 1 2.3335e-08 3.6204 7.397000e-01 2.593170e-01 6.709120e-04 -0.0854 
2.3844e+05 3.2047 3.6123 0.53415 0.50448 0.4072 7.3184e+01 0 3.8637e-08 3.6123 7.397000e-01 2.593170e-01 6.709120e-04 -0.0856 
5.5805e+05 3.2266 3.6199 0.52497 0.50789 0.4072 7.2971e+01 0 4.0926e-08 3.6199 7.397000e-01 2.593170e-01 6.709120e-04 -0.0834 
8.5602e+05 3.2784 3.6392 0.51647 0.51125 0.4072 3.4941e+01 1 4.5499e-08 3.6392 7.397000e-01 2.593170e-01 6.709120e-04 999.0000 
 0.5500 6 # agb_0.550_Z0.00100000_Mdot4_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 2.9027 3.6319 0.55000 0.50075 0.4199 1.7932e+01 1 1.2078e-08 3.6319 7.399000e-01 2.591650e-01 6.702441e-04 -0.0851 
2.4963e+05 3.0133 3.6236 0.54658 0.50210 0.4199 2.3419e+01 1 1.8493e-08 3.6236 7.399000e-01 2.591650e-01 6.702441e-04 -0.0856 
5.4771e+05 3.0457 3.6228 0.54209 0.50402 0.4199 2.5095e+01 1 2.0941e-08 3.6228 7.399000e-01 2.591650e-01 6.702441e-04 -0.0848 
8.8782e+05 3.0884 3.6229 0.53614 0.50667 0.4199 2.7273e+01 1 2.4547e-08 3.6229 7.399000e-01 2.591650e-01 6.702441e-04 -0.0841 
1.2662e+06 3.1190 3.6278 0.52847 0.51020 0.4199 2.8023e+01 1 2.7040e-08 3.6278 7.399000e-01 2.591650e-01 6.702441e-04 -0.0816 
1.6446e+06 3.1594 3.6453 0.51994 0.51423 0.4199 2.6771e+01 1 2.9174e-08 3.6453 7.399000e-01 2.591650e-01 6.702441e-04 999.0000 
 0.5600 6 # agb_0.560_Z0.00100000_Mdot4_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.0867 3.6146 0.56000 0.50405 0.3710 2.8245e+01 1 2.4266e-08 3.6146 7.391000e-01 2.598890e-01 6.727348e-04 -0.0876 
