# age(yr) logL logTe m_act mcore c/o period ip Mdot(Msun/yr) logTe X Y CNO dlogTe/dlogL 
 0.5100 3 # agb_0.510_Z0.00100000_Mdot2_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 2.8181 3.6566 0.51000 0.49797 0.5366 1.3324e+01 1 7.0958e-09 3.6566 7.405000e-01 2.585120e-01 6.637973e-04 -0.0756 
2.5868e+05 2.9399 3.6563 0.50575 0.49913 0.5366 1.6755e+01 1 2.3714e-08 3.6563 7.405000e-01 2.585120e-01 6.637973e-04 -0.0774 
5.0123e+05 2.9832 3.6719 0.50219 0.50016 0.5366 1.6250e+01 1 3.4277e-08 3.6719 7.405000e-01 2.585120e-01 6.637973e-04 999.0000 
 0.5150 4 # agb_0.515_Z0.00100000_Mdot2_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 2.8095 3.6527 0.51500 0.49802 0.5366 1.3431e+01 1 6.4565e-09 3.6527 7.405000e-01 2.585160e-01 6.637973e-04 -0.0779 
2.5011e+05 2.9508 3.6459 0.51141 0.49908 0.5366 1.8349e+01 1 2.6669e-08 3.6459 7.405000e-01 2.585160e-01 6.637973e-04 -0.0779 
5.4988e+05 2.9720 3.6570 0.50614 0.50060 0.5366 1.7682e+01 1 3.2137e-08 3.6570 7.405000e-01 2.585160e-01 6.637973e-04 -0.0764 
7.5950e+05 2.9594 3.6702 0.50386 0.50133 0.5366 1.5720e+01 1 2.7164e-08 3.6702 7.405000e-01 2.585160e-01 6.637973e-04 999.0000 
 0.5200 3 # agb_0.520_Z0.00100000_Mdot2_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 2.9325 3.6394 0.52000 0.49869 0.5349 1.8447e+01 1 2.1878e-08 3.6394 7.404000e-01 2.586250e-01 6.639447e-04 -0.0813 
