# age(yr) logL logTe m_act mcore c/o period ip Mdot(Msun/yr) logTe X Y CNO dlogTe/dlogL 
0.5200 3 # agb_0.520_Z0.00100000_Mdot43_eta2.00_Mc0.00_dMc-0.04_L0.00_dL0.00_C0.00_Nr5.00_rates0_KOPv_KMOLv.dat
0.0000e+00 2.9038 3.6419 0.52000 0.49885 0.5349 1.7196e+01 1 3.4834e-08 3.6419 7.404000e-01 2.586250e-01 6.639447e-04 -0.0810
2.5401e+05 3.1034 3.6498 0.50541 0.50052 0.5349 2.3715e+01 1 9.3111e-08 3.6498 7.404000e-01 2.586250e-01 6.639447e-04 -0.0779
3.7314e+05 2.9409 3.6772 0.50233 0.50081 0.5349 1.4461e+01 1 4.1879e-08 3.6772 7.404000e-01 2.586250e-01 6.639447e-04 999999.0000
0.5250 3 # agb_0.525_Z0.00100000_Mdot43_eta2.00_Mc0.00_dMc-0.04_L0.00_dL0.00_C0.00_Nr5.00_rates0_KOPv_KMOLv.dat
0.0000e+00 2.8913 3.6402 0.52500 0.49898 0.5214 1.6933e+01 1 3.2509e-08 3.6402 7.403000e-01 2.587090e-01 6.648358e-04 -0.0821
2.5125e+05 3.1005 3.6364 0.51125 0.50058 0.5214 2.5870e+01 1 9.2897e-08 3.6364 7.403000e-01 2.587090e-01 6.648358e-04 -0.0793
4.3842e+05 3.1432 3.6637 0.50317 0.50148 0.5214 2.3089e+01 1 1.1041e-07 3.6637 7.403000e-01 2.587090e-01 6.648358e-04 999999.0000
0.5300 3 # agb_0.530_Z0.00100000_Mdot43_eta2.00_Mc0.00_dMc-0.04_L0.00_dL0.00_C0.00_Nr5.00_rates0_KOPv_KMOLv.dat
0.0000e+00 2.9759 3.6315 0.53000 0.50063 0.4632 2.0962e+01 1 4.8306e-08 3.6315 7.401000e-01 2.588960e-01 6.679484e-04 -0.0841
2.4996e+05 3.1491 3.6344 0.51231 0.50249 0.4632 2.8667e+01 1 1.1858e-07 3.6344 7.401000e-01 2.588960e-01 6.679484e-04 -0.0814
4.1897e+05 3.1432 3.6621 0.50518 0.50327 0.4632 2.3320e+01 1 1.0990e-07 3.6621 7.401000e-01 2.588960e-01 6.679484e-04 999999.0000
0.5400 3 # agb_0.540_Z0.00100000_Mdot43_eta2.00_Mc0.00_dMc-0.04_L0.00_dL0.00_C0.00_Nr5.00_rates0_KOPv_KMOLv.dat
0.0000e+00 3.0546 3.6220 0.54000 0.50280 0.4072 2.5712e+01 1 7.0146e-08 3.6220 7.397000e-01 2.593170e-01 6.709120e-04 -0.0863
2.4575e+05 3.2007 3.6264 0.51755 0.50492 0.4072 3.3236e+01 1 1.5488e-07 3.6264 7.397000e-01 2.593170e-01 6.709120e-04 -0.0840
4.2628e+05 3.2079 3.6672 0.50754 0.50596 0.4072 2.5227e+01 1 1.4825e-07 3.6672 7.397000e-01 2.593170e-01 6.709120e-04 999999.0000
0.5500 4 # agb_0.550_Z0.00100000_Mdot43_eta2.00_Mc0.00_dMc-0.04_L0.00_dL0.00_C0.00_Nr5.00_rates0_KOPv_KMOLv.dat
0.0000e+00 2.9055 3.6317 0.55000 0.50070 0.4199 1.8059e+01 1 3.2734e-08 3.6317 7.399000e-01 2.591650e-01 6.702441e-04 -0.0854
2.4477e+05 3.1122 3.6178 0.53678 0.50229 0.4199 2.9554e+01 1 9.5499e-08 3.6178 7.399000e-01 2.591650e-01 6.702441e-04 -0.0843
5.5913e+05 3.2115 3.6549 0.50756 0.50509 0.4199 2.7803e+01 1 1.5560e-07 3.6549 7.399000e-01 2.591650e-01 6.702441e-04 -0.0824
5.6898e+05 3.0053 3.6767 0.50632 0.50518 0.4199 1.6269e+01 1 5.5590e-08 3.6767 7.399000e-01 2.591650e-01 6.702441e-04 999999.0000
0.5600 3 # agb_0.560_Z0.00100000_Mdot43_eta2.00_Mc0.00_dMc-0.04_L0.00_dL0.00_C0.00_Nr5.00_rates0_KOPv_KMOLv.dat
0.0000e+00 3.0650 3.6167 0.56000 0.50434 0.3710 2.6738e+01 1 7.0469e-08 3.6167 7.391000e-01 2.598890e-01 6.727348e-04 -0.0881
2.3908e+05 3.2152 3.6103 0.53841 0.50644 0.3710 7.5721e+01 0 1.6406e-07 3.6103 7.391000e-01 2.598890e-01 6.727348e-04 -0.0866
4.9936e+05 3.2936 3.6638 0.51050 0.50886 0.3710 3.0175e+01 1 2.2699e-07 3.6638 7.391000e-01 2.598890e-01 6.727348e-04 999999.0000
0.5700 3 # agb_0.570_Z0.00100000_Mdot43_eta2.00_Mc0.00_dMc-0.04_L0.00_dL0.00_C0.00_Nr5.00_rates0_KOPv_KMOLv.dat
0.0000e+00 3.1080 3.6120 0.57000 0.50689 0.3717 2.9685e+01 1 8.5901e-08 3.6120 7.390000e-01 2.600080e-01 6.728191e-04 -0.0888
2.3411e+05 3.2456 3.6065 0.54529 0.50916 0.3717 8.2925e+01 0 1.9055e-07 3.6065 7.390000e-01 2.600080e-01 6.728191e-04 -0.0876
4.9081e+05 3.3205 3.6599 0.51363 0.51176 0.3717 3.2523e+01 1 2.6062e-07 3.6599 7.390000e-01 2.600080e-01 6.728191e-04 999999.0000
0.5800 4 # agb_0.580_Z0.00100000_Mdot43_eta2.00_Mc0.00_dMc-0.04_L0.00_dL0.00_C0.00_Nr5.00_rates0_KOPv_KMOLv.dat
0.0000e+00 2.9381 3.6254 0.58000 0.50430 0.3968 1.9534e+01 1 3.5481e-08 3.6254 7.395000e-01 2.594760e-01 6.714521e-04 -0.0867
2.3965e+05 3.1281 3.6104 0.56609 0.50602 0.3968 3.1253e+01 1 9.6605e-08 3.6104 7.395000e-01 2.594760e-01 6.714521e-04 -0.0878
5.4379e+05 3.2318 3.6127 0.53454 0.50897 0.3968 7.7441e+01 0 1.7989e-07 3.6127 7.395000e-01 2.594760e-01 6.714521e-04 -0.0864
7.7180e+05 3.3100 3.6614 0.51266 0.51089 0.3968 3.1575e+01 1 2.4660e-07 3.6614 7.395000e-01 2.594760e-01 6.714521e-04 999999.0000
0.5900 4 # agb_0.590_Z0.00100000_Mdot43_eta2.00_Mc0.00_dMc-0.04_L0.00_dL0.00_C0.00_Nr5.00_rates0_KOPv_KMOLv.dat
0.0000e+00 2.9576 3.6232 0.59000 0.50594 0.3982 2.0397e+01 1 3.8019e-08 3.6232 7.394000e-01 2.595990e-01 6.713685e-04 -0.0872
2.3326e+05 3.1497 3.6075 0.57585 0.50768 0.3982 3.2920e+01 1 1.0544e-07 3.6075 7.394000e-01 2.595990e-01 6.713685e-04 -0.0883
5.3532e+05 3.2473 3.6082 0.54285 0.51073 0.3982 8.2306e+01 0 1.9275e-07 3.6082 7.394000e-01 2.595990e-01 6.713685e-04 -0.0881
7.7641e+05 3.3372 3.6577 0.51504 0.51303 0.3982 3.4023e+01 1 2.8445e-07 3.6577 7.394000e-01 2.595990e-01 6.713685e-04 999999.0000
0.6000 5 # agb_0.600_Z0.00100000_Mdot43_eta2.00_Mc0.00_dMc-0.04_L0.00_dL0.00_C0.00_Nr5.00_rates0_KOPv_KMOLv.dat
0.0000e+00 2.9649 3.6223 0.60000 0.50769 0.4026 2.0632e+01 1 3.8371e-08 3.6223 7.395000e-01 2.595240e-01 6.711460e-04 -0.0877
