# age(yr) logL logTe m_act mcore c/o period ip Mdot(Msun/yr) logTe X Y CNO dlogTe/dlogL 
 0.5000 5 # agb_0.500_Z0.02000000_Mdot47_eta1.00_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 2.8759 3.5623 0.50000 0.48716 0.4863 5.8233e+01 0 9.5940e-09 3.5623 6.811000e-01 2.990920e-01 1.329475e-02 -0.0985 
1.3141e+05 3.0049 3.5555 0.49750 0.48789 0.4863 8.2927e+01 0 1.9143e-08 3.5555 6.811000e-01 2.990920e-01 1.329475e-02 -0.0993 
2.6821e+05 3.0169 3.5652 0.49480 0.48875 0.4863 7.8497e+01 0 1.9907e-08 3.5652 6.811000e-01 2.990920e-01 1.329475e-02 -0.0944 
4.0861e+05 3.0296 3.5815 0.49257 0.48972 0.4863 7.0137e+01 0 2.0277e-08 3.5815 6.811000e-01 2.990920e-01 1.329475e-02 -0.0863 
4.8388e+05 3.0301 3.5899 0.49198 0.48996 0.4863 6.5222e+01 0 1.9861e-08 3.5899 6.811000e-01 2.990920e-01 1.329475e-02 999.0000 
 0.5050 6 # agb_0.505_Z0.02000000_Mdot47_eta1.00_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 2.9100 3.5516 0.50500 0.48703 0.4857 6.8585e+01 0 1.1588e-08 3.5516 6.811000e-01 2.990970e-01 1.329640e-02 -0.1040 
1.3155e+05 3.0319 3.5437 0.50198 0.48782 0.4857 9.7091e+01 0 2.2699e-08 3.5437 6.811000e-01 2.990970e-01 1.329640e-02 -0.1059 
2.6874e+05 3.0448 3.5508 0.49876 0.48873 0.4857 9.4411e+01 0 2.3933e-08 3.5508 6.811000e-01 2.990970e-01 1.329640e-02 -0.1015 
4.0973e+05 3.0575 3.5609 0.49608 0.48978 0.4857 8.9106e+01 0 2.4831e-08 3.5609 6.811000e-01 2.990970e-01 1.329640e-02 -0.0964 
5.5492e+05 3.0681 3.5843 0.49326 0.49096 0.4857 7.4462e+01 0 2.4434e-08 3.5843 6.811000e-01 2.990970e-01 1.329640e-02 -0.0862 
6.0094e+05 2.8878 3.5999 0.49306 0.49103 0.4857 2.3329e+01 1 9.4624e-09 3.5999 6.811000e-01 2.990970e-01 1.329640e-02 999.0000 
 0.5100 7 # agb_0.510_Z0.02000000_Mdot47_eta1.00_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 2.9449 3.5445 0.51000 0.48872 0.4817 7.8300e+01 0 1.3964e-08 3.5445 6.811000e-01 2.991370e-01 1.330328e-02 -0.1075 
1.2969e+05 3.0664 3.5367 0.50615 0.48958 0.4817 1.1085e+02 0 2.7606e-08 3.5367 6.811000e-01 2.991370e-01 1.330328e-02 -0.1075 
2.6511e+05 3.0794 3.5423 0.50315 0.49058 0.4817 1.0915e+02 0 2.9174e-08 3.5423 6.811000e-01 2.991370e-01 1.330328e-02 -0.1095 
3.5588e+05 3.1226 3.5421 0.50182 0.49103 0.4817 1.2065e+02 0 3.6983e-08 3.5421 6.811000e-01 2.991370e-01 1.330328e-02 -0.1095 
4.0461e+05 3.0948 3.5518 0.49989 0.49173 0.4817 1.0433e+02 0 3.0903e-08 3.5518 6.811000e-01 2.991370e-01 1.330328e-02 -0.1062 
5.4914e+05 3.1018 3.5732 0.49642 0.49306 0.4817 8.8101e+01 0 2.9923e-08 3.5732 6.811000e-01 2.991370e-01 1.330328e-02 -0.1062 
6.2536e+05 3.1062 3.5840 0.49559 0.49338 0.4817 8.0923e+01 0 2.9580e-08 3.5840 6.811000e-01 2.991370e-01 1.330328e-02 999.0000 
 0.5150 8 # agb_0.515_Z0.02000000_Mdot47_eta1.00_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 2.9135 3.5451 0.51500 0.48990 0.4772 7.1985e+01 0 1.1668e-08 3.5451 6.811000e-01 2.991290e-01 1.330832e-02 -0.1093 
1.2812e+05 3.0303 3.5361 0.51097 0.49068 0.4772 1.0193e+02 0 2.2439e-08 3.5361 6.811000e-01 2.991290e-01 1.330832e-02 -0.1093 
2.6135e+05 3.0485 3.5385 0.50855 0.49158 0.4772 1.0440e+02 0 2.4717e-08 3.5385 6.811000e-01 2.991290e-01 1.330832e-02 -0.1118 
3.5746e+05 3.0911 3.5366 0.50723 0.49207 0.4772 1.1698e+02 0 3.1333e-08 3.5366 6.811000e-01 2.991290e-01 1.330832e-02 -0.1118 
3.9860e+05 3.0634 3.5430 0.50589 0.49261 0.4772 1.0413e+02 0 2.6485e-08 3.5430 6.811000e-01 2.991290e-01 1.330832e-02 -0.1096 
5.3996e+05 3.0776 3.5510 0.50297 0.49379 0.4772 1.0062e+02 0 2.7990e-08 3.5510 6.811000e-01 2.991290e-01 1.330832e-02 -0.1096 
6.8595e+05 3.0874 3.5665 0.49982 0.49511 0.4772 8.9982e+01 0 2.8119e-08 3.5665 6.811000e-01 2.991290e-01 1.330832e-02 -0.1065 
7.9210e+05 3.1325 3.5818 0.49812 0.49583 0.4772 8.7150e+01 0 3.3884e-08 3.5818 6.811000e-01 2.991290e-01 1.330832e-02 999.0000 
 0.5200 8 # agb_0.520_Z0.02000000_Mdot47_eta1.00_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 2.9270 3.5408 0.52000 0.49101 0.4714 7.6397e+01 0 1.2474e-08 3.5408 6.810000e-01 2.992280e-01 1.331567e-02 -0.1119 
