# age(yr) logL logTe m_act mcore c/o period ip Mdot(Msun/yr) logTe X Y CNO dlogTe/dlogL 
 0.5000 3 # agb_0.500_Z0.01000000_Mdot47_eta1.00_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 2.8941 3.5879 0.50000 0.48940 0.5007 2.5576e+01 1 9.8175e-09 3.5879 7.101000e-01 2.800550e-01 6.620977e-03 -0.0903 
1.8761e+05 3.0234 3.5882 0.49635 0.49048 0.5007 6.4703e+01 0 1.9011e-08 3.5882 7.101000e-01 2.800550e-01 6.620977e-03 -0.0878 
3.6932e+05 3.0909 3.6060 0.49371 0.49158 0.5007 6.4447e+01 0 2.5586e-08 3.6060 7.101000e-01 2.800550e-01 6.620977e-03 999.0000 
 0.5050 4 # agb_0.505_Z0.01000000_Mdot47_eta1.00_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 2.9768 3.5753 0.50500 0.49094 0.5006 6.4422e+01 0 1.5136e-08 3.5753 7.101000e-01 2.800570e-01 6.620981e-03 -0.0927 
1.8477e+05 3.1040 3.5740 0.50087 0.49224 0.5006 8.7180e+01 0 2.9717e-08 3.5740 7.101000e-01 2.800570e-01 6.620981e-03 -0.0917 
3.7760e+05 3.1582 3.5969 0.49641 0.49378 0.5006 8.0853e+01 0 3.6898e-08 3.5969 7.101000e-01 2.800570e-01 6.620981e-03 -0.0833 
4.3493e+05 2.8212 3.6262 0.49596 0.49393 0.5006 1.6985e+01 1 6.5163e-09 3.6262 7.101000e-01 2.800570e-01 6.620981e-03 999.0000 
 0.5100 6 # agb_0.510_Z0.01000000_Mdot47_eta1.00_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 2.9106 3.5764 0.51000 0.49115 0.5000 5.4531e+01 0 1.0617e-08 3.5764 7.101000e-01 2.800980e-01 6.621803e-03 -0.0947 
1.8294e+05 3.0403 3.5683 0.50717 0.49223 0.5000 7.8706e+01 0 2.1281e-08 3.5683 7.101000e-01 2.800980e-01 6.621803e-03 -0.0947 
3.2112e+05 3.0833 3.5677 0.50552 0.49286 0.5000 8.7323e+01 0 2.6853e-08 3.5677 7.101000e-01 2.800980e-01 6.621803e-03 -0.0954 
3.8016e+05 3.0570 3.5745 0.50387 0.49357 0.5000 7.7733e+01 0 2.2961e-08 3.5745 7.101000e-01 2.800980e-01 6.621803e-03 -0.0954 
5.9040e+05 3.0742 3.5889 0.50008 0.49521 0.5000 7.1535e+01 0 2.4266e-08 3.5889 7.101000e-01 2.800980e-01 6.621803e-03 -0.0919 
7.3813e+05 3.1108 3.6051 0.49819 0.49603 0.5000 6.7405e+01 0 2.7925e-08 3.6051 7.101000e-01 2.800980e-01 6.621803e-03 999.0000 
 0.5150 5 # agb_0.515_Z0.01000000_Mdot47_eta1.00_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 2.9302 3.5709 0.51500 0.49167 0.4952 5.9286e+01 0 1.1695e-08 3.5709 7.100000e-01 2.801120e-01 6.625522e-03 -0.0974 
1.7965e+05 3.0695 3.5604 0.51203 0.49276 0.4952 8.9360e+01 0 2.5061e-08 3.5604 7.100000e-01 2.801120e-01 6.625522e-03 -0.0980 
3.7604e+05 3.0862 3.5653 0.50846 0.49415 0.4952 8.9384e+01 0 2.7227e-08 3.5653 7.100000e-01 2.801120e-01 6.625522e-03 -0.0954 
5.8568e+05 3.1046 3.5751 0.50430 0.49585 0.4952 8.5985e+01 0 2.9309e-08 3.5751 7.100000e-01 2.801120e-01 6.625522e-03 -0.0910 
7.9889e+05 3.1463 3.6037 0.49992 0.49775 0.4952 7.3652e+01 0 3.3497e-08 3.6037 7.100000e-01 2.801120e-01 6.625522e-03 999.0000 
 0.5200 6 # agb_0.520_Z0.01000000_Mdot47_eta1.00_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 2.9991 3.5614 0.52000 0.49315 0.4803 7.4623e+01 0 1.6866e-08 3.5614 7.100000e-01 2.801660e-01 6.634209e-03 -0.1006 
1.8140e+05 3.1083 3.5547 0.51567 0.49448 0.4803 1.0190e+02 0 3.1046e-08 3.5547 7.100000e-01 2.801660e-01 6.634209e-03 -0.1006 
3.0842e+05 3.1619 3.5526 0.51358 0.49515 0.4803 1.1744e+02 0 4.1879e-08 3.5526 7.100000e-01 2.801660e-01 6.634209e-03 -0.1013 
