# age(yr) logL logTe m_act mcore c/o period ip Mdot(Msun/yr) logTe X Y CNO dlogTe/dlogL 
 0.5050 5 # agb_0.505_Z0.00400000_Mdot50_eta0.00_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.0686 3.6008 0.50500 0.49416 0.5173 6.2982e+01 0 2.0184e-12 3.6008 7.308000e-01 2.653090e-01 2.635824e-03 -0.0866 
2.2128e+05 3.1899 3.5945 0.50500 0.49582 0.5173 8.7329e+01 0 2.0184e-12 3.5945 7.308000e-01 2.653090e-01 2.635824e-03 -0.0851 
4.9083e+05 3.2229 3.5999 0.50500 0.49851 0.5173 8.9623e+01 0 2.0184e-12 3.5999 7.308000e-01 2.653090e-01 2.635824e-03 -0.0836 
7.8539e+05 3.2858 3.6135 0.50500 0.50217 0.5173 9.1333e+01 0 2.0184e-12 3.6135 7.308000e-01 2.653090e-01 2.635824e-03 -0.0771 
8.3701e+05 2.7364 3.6558 0.50500 0.50250 0.5173 1.1596e+01 1 2.0184e-12 3.6558 7.308000e-01 2.653090e-01 2.635824e-03 999.0000 
 0.6000 9 # agb_0.600_Z0.00400000_Mdot50_eta0.00_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.2888 3.5487 0.60000 0.50993 0.4229 1.4044e+02 0 1.1995e-10 3.5487 7.302000e-01 2.658430e-01 2.655839e-03 -0.1041 
1.9005e+05 3.3696 3.5400 0.59988 0.51238 0.4229 1.8184e+02 0 1.3868e-09 3.5400 7.302000e-01 2.658430e-01 2.655839e-03 -0.1057 
4.3125e+05 3.4142 3.5362 0.59930 0.51670 0.4229 2.0796e+02 0 4.4771e-09 3.5362 7.302000e-01 2.658430e-01 2.655839e-03 -0.1080 
7.0544e+05 3.4712 3.5329 0.59715 0.52306 0.4229 2.4402e+02 0 1.6634e-08 3.5329 7.302000e-01 2.658430e-01 2.655839e-03 -0.1096 
9.9728e+05 3.5149 3.5343 0.59100 0.53138 0.4229 2.6831e+02 0 3.4834e-08 3.5343 7.302000e-01 2.658430e-01 2.655839e-03 -0.1091 
1.2671e+06 3.5706 3.5411 0.58016 0.54024 0.4229 2.9052e+02 0 6.3533e-08 3.5411 7.302000e-01 2.658430e-01 2.655839e-03 -0.1038 
1.5250e+06 3.6076 3.5600 0.56958 0.55001 0.4229 2.7106e+02 0 3.8107e-08 3.5600 7.302000e-01 2.658430e-01 2.655839e-03 -0.0873 
1.7490e+06 3.6530 3.5903 0.56572 0.55927 0.4229 2.3040e+02 0 1.0715e-08 3.5903 7.302000e-01 2.658430e-01 2.655839e-03 -0.0579 
1.8182e+06 3.4907 3.5994 0.56552 0.56049 0.4229 1.4781e+02 0 2.0749e-10 3.5994 7.302000e-01 2.658430e-01 2.655839e-03 999.0000 
 0.6200 9 # agb_0.62_Z0.00400000_Mdot50_eta0.00_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.3432 3.5413 0.62000 0.51322 0.4336 1.6439e+02 0 5.3951e-10 3.5413 7.303000e-01 2.658000e-01 2.653778e-03 -0.1079 
