# age(yr) logL logTe m_act mcore c/o period ip Mdot(Msun/yr) logTe X Y CNO dlogTe/dlogL 
 0.5100 3 # agb_0.510_Z0.00100000_Mdot44_eta12.00_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 2.8181 3.6564 0.51000 0.49797 0.5366 1.3342e+01 1 1.7947e-08 3.6564 7.405000e-01 2.585120e-01 6.637973e-04 -0.0756 
2.5287e+05 2.9373 3.6593 0.50447 0.49902 0.5366 1.6346e+01 1 3.1261e-08 3.6593 7.405000e-01 2.585120e-01 6.637973e-04 -0.0727 
4.2180e+05 2.9179 3.6737 0.50178 0.49945 0.5366 1.4233e+01 1 2.8379e-08 3.6737 7.405000e-01 2.585120e-01 6.637973e-04 999.0000 
 0.5150 3 # agb_0.515_Z0.00100000_Mdot44_eta12.00_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 2.9726 3.6420 0.51500 0.50070 0.5216 1.9585e+01 1 3.6644e-08 3.6420 7.403000e-01 2.586860e-01 6.648332e-04 -0.0788 
2.4340e+05 2.9496 3.6535 0.50945 0.50175 0.5216 1.7349e+01 1 3.2885e-08 3.6535 7.403000e-01 2.586860e-01 6.648332e-04 -0.0727 
4.6468e+05 2.9608 3.6724 0.50478 0.50260 0.5216 1.5497e+01 1 3.4277e-08 3.6724 7.403000e-01 2.586860e-01 6.648332e-04 999.0000 
 0.5200 4 # agb_0.520_Z0.00100000_Mdot44_eta12.00_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 2.9038 3.6418 0.52000 0.49885 0.5349 1.7202e+01 1 2.6122e-08 3.6418 7.404000e-01 2.586250e-01 6.639447e-04 -0.0810 
2.5289e+05 2.9367 3.6448 0.51436 0.49994 0.5349 1.7979e+01 1 3.0903e-08 3.6448 7.404000e-01 2.586250e-01 6.639447e-04 -0.0782 
5.4647e+05 2.9649 3.6565 0.50722 0.50141 0.5349 1.7490e+01 1 3.5400e-08 3.6565 7.404000e-01 2.586250e-01 6.639447e-04 -0.0733 
5.6487e+05 2.8152 3.6695 0.50661 0.50153 0.5349 1.2104e+01 1 1.7783e-08 3.6695 7.404000e-01 2.586250e-01 6.639447e-04 999.0000 
 0.5250 4 # agb_0.525_Z0.00100000_Mdot44_eta12.00_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 2.8913 3.6401 0.52500 0.49898 0.5214 1.6947e+01 1 2.4378e-08 3.6401 7.403000e-01 2.587090e-01 6.648358e-04 -0.0816 
2.5341e+05 2.9336 3.6406 0.51941 0.50007 0.5214 1.8331e+01 1 3.0130e-08 3.6406 7.403000e-01 2.587090e-01 6.648358e-04 -0.0795 
5.4907e+05 2.9573 3.6477 0.51227 0.50156 0.5214 1.8317e+01 1 3.4041e-08 3.6477 7.403000e-01 2.587090e-01 6.648358e-04 -0.0752 
7.6652e+05 2.9739 3.6577 0.50762 0.50237 0.5214 1.7622e+01 1 3.6813e-08 3.6577 7.403000e-01 2.587090e-01 6.648358e-04 999.0000 
 0.5300 4 # agb_0.530_Z0.00100000_Mdot44_eta12.00_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 2.9759 3.6315 0.53000 0.50063 0.4632 2.0963e+01 1 3.6308e-08 3.6315 7.401000e-01 2.588960e-01 6.679484e-04 -0.0833 
2.4248e+05 2.9532 3.6369 0.52460 0.50168 0.4632 1.9428e+01 1 3.2734e-08 3.6369 7.401000e-01 2.588960e-01 6.679484e-04 -0.0800 
5.4580e+05 2.9517 3.6448 0.51689 0.50329 0.4632 1.8424e+01 1 3.2885e-08 3.6448 7.401000e-01 2.588960e-01 6.679484e-04 -0.0781 
8.1168e+05 2.9963 3.6560 0.51002 0.50461 0.4632 1.8539e+01 1 4.0644e-08 3.6560 7.401000e-01 2.588960e-01 6.679484e-04 999.0000 
 0.5400 6 # agb_0.540_Z0.00100000_Mdot44_eta12.00_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.0546 3.6219 0.54000 0.50280 0.4072 2.5721e+01 1 5.2723e-08 3.6219 7.397000e-01 2.593170e-01 6.709120e-04 -0.0850 
2.4317e+05 2.9499 3.6339 0.53429 0.50392 0.4072 1.9565e+01 1 3.1477e-08 3.6339 7.397000e-01 2.593170e-01 6.709120e-04 -0.0850 
4.4267e+05 2.9787 3.6338 0.53004 0.50467 0.4072 2.0719e+01 1 3.6559e-08 3.6338 7.397000e-01 2.593170e-01 6.709120e-04 -0.0817 
5.2633e+05 2.9815 3.6360 0.52687 0.50544 0.4072 2.0559e+01 1 3.7325e-08 3.6360 7.397000e-01 2.593170e-01 6.709120e-04 -0.0817 
8.5518e+05 3.0055 3.6475 0.51661 0.50756 0.4072 1.9942e+01 1 4.2267e-08 3.6475 7.397000e-01 2.593170e-01 6.709120e-04 -0.0817 
9.8880e+05 2.9150 3.6624 0.51320 0.50789 0.4072 1.5203e+01 1 2.7416e-08 3.6624 7.397000e-01 2.593170e-01 6.709120e-04 999.0000 
 0.5500 7 # agb_0.550_Z0.00100000_Mdot44_eta12.00_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 2.9055 3.6315 0.55000 0.50070 0.4199 1.8082e+01 1 2.4547e-08 3.6315 7.399000e-01 2.591650e-01 6.702441e-04 -0.0849 
1.5018e+05 2.9450 3.6286 0.54763 0.50108 0.4199 1.9900e+01 1 2.9923e-08 3.6286 7.399000e-01 2.591650e-01 6.702441e-04 -0.0849 
2.5209e+05 2.9368 3.6305 0.54433 0.50186 0.4199 1.9389e+01 1 2.8907e-08 3.6305 7.399000e-01 2.591650e-01 6.702441e-04 -0.0847 
5.4569e+05 2.9611 3.6315 0.53701 0.50343 0.4199 2.0269e+01 1 3.3113e-08 3.6315 7.399000e-01 2.591650e-01 6.702441e-04 -0.0847 
8.8234e+05 2.9871 3.6356 0.52698 0.50557 0.4199 2.0829e+01 1 3.8282e-08 3.6356 7.399000e-01 2.591650e-01 6.702441e-04 -0.0827 
1.2454e+06 3.0265 3.6536 0.51391 0.50826 0.4199 1.9867e+01 1 4.6559e-08 3.6536 7.399000e-01 2.591650e-01 6.702441e-04 -0.0827 
1.2541e+06 3.2821 3.6392 0.51338 0.50835 0.4199 3.5282e+01 1 1.7140e-07 3.6392 7.399000e-01 2.591650e-01 6.702441e-04 999.0000 
 0.5600 6 # agb_0.560_Z0.00100000_Mdot44_eta12.00_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
