# age(yr) logL logTe m_act mcore c/o period ip Mdot(Msun/yr) logTe X Y CNO dlogTe/dlogL 
0.5150 3 # agb_0.515_Z0.00400000_Mdot43_eta2.00_Mc0.00_dMc-0.04_L0.00_dL0.00_C0.00_Nr5.00_rates0_KOPv_KMOLv.dat
0.0000e+00 2.8421 3.6093 0.51500 0.49392 0.5176 1.9584e+01 1 2.7797e-08 3.6093 7.308000e-01 2.652540e-01 2.635666e-03 -0.0899
2.2356e+05 3.0750 3.6060 0.50300 0.49524 0.5176 6.1154e+01 0 9.1411e-08 3.6060 7.308000e-01 2.652540e-01 2.635666e-03 -0.0854
3.6893e+05 3.0998 3.6384 0.49750 0.49582 0.5176 2.5813e+01 1 9.6383e-08 3.6384 7.308000e-01 2.652540e-01 2.635666e-03 999999.0000
0.5200 3 # agb_0.520_Z0.00400000_Mdot43_eta2.00_Mc0.00_dMc-0.04_L0.00_dL0.00_C0.00_Nr5.00_rates0_KOPv_KMOLv.dat
0.0000e+00 2.8580 3.6046 0.52000 0.49360 0.5120 2.0773e+01 1 2.9785e-08 3.6046 7.307000e-01 2.653580e-01 2.637391e-03 -0.0906
2.2560e+05 3.0766 3.5970 0.50754 0.49495 0.5120 6.6016e+01 0 9.3325e-08 3.5970 7.307000e-01 2.653580e-01 2.637391e-03 -0.0882
4.0600e+05 3.1689 3.6338 0.49766 0.49593 0.5120 3.0300e+01 1 1.3772e-07 3.6338 7.307000e-01 2.653580e-01 2.637391e-03 999999.0000
0.5250 3 # agb_0.525_Z0.00400000_Mdot43_eta2.00_Mc0.00_dMc-0.04_L0.00_dL0.00_C0.00_Nr5.00_rates0_KOPv_KMOLv.dat
0.0000e+00 2.9058 3.5989 0.52500 0.49530 0.4698 2.3530e+01 1 3.7411e-08 3.5989 7.306000e-01 2.654460e-01 2.646668e-03 -0.0913
2.2037e+05 3.1142 3.5920 0.51091 0.49673 0.4698 7.4615e+01 0 1.1350e-07 3.5920 7.306000e-01 2.654460e-01 2.646668e-03 -0.0890
4.0216e+05 3.1940 3.6337 0.49951 0.49782 0.4698 6.2727e+01 0 1.5560e-07 3.6337 7.306000e-01 2.654460e-01 2.646668e-03 999999.0000
0.5300 3 # agb_0.530_Z0.00400000_Mdot43_eta2.00_Mc0.00_dMc-0.04_L0.00_dL0.00_C0.00_Nr5.00_rates0_KOPv_KMOLv.dat
0.0000e+00 3.0226 3.5871 0.53000 0.49756 0.4305 6.1456e+01 0 6.7920e-08 3.5871 7.304000e-01 2.656810e-01 2.654798e-03 -0.0932
2.1777e+05 3.1878 3.5930 0.50932 0.49933 0.4305 8.7431e+01 0 1.6672e-07 3.5930 7.304000e-01 2.656810e-01 2.654798e-03 -0.0898
3.6266e+05 3.1786 3.6364 0.50167 0.50008 0.4305 3.0140e+01 1 1.4158e-07 3.6364 7.304000e-01 2.656810e-01 2.654798e-03 999999.0000
0.5400 3 # agb_0.540_Z0.00400000_Mdot43_eta2.00_Mc0.00_dMc-0.04_L0.00_dL0.00_C0.00_Nr5.00_rates0_KOPv_KMOLv.dat
0.0000e+00 2.9172 3.5931 0.54000 0.49643 0.4256 2.4701e+01 1 3.8282e-08 3.5931 7.304000e-01 2.657070e-01 2.655834e-03 -0.0929
2.2083e+05 3.1104 3.5813 0.52555 0.49792 0.4256 7.9355e+01 0 1.0990e-07 3.5813 7.304000e-01 2.657070e-01 2.655834e-03 -0.0910
4.6015e+05 3.2351 3.6347 0.50149 0.49993 0.4256 6.7877e+01 0 1.8967e-07 3.6347 7.304000e-01 2.657070e-01 2.655834e-03 999999.0000
0.5500 4 # agb_0.550_Z0.00400000_Mdot43_eta2.00_Mc0.00_dMc-0.04_L0.00_dL0.00_C0.00_Nr5.00_rates0_KOPv_KMOLv.dat
0.0000e+00 2.9264 3.5906 0.55000 0.49811 0.4155 2.5357e+01 1 3.9084e-08 3.5906 7.303000e-01 2.657140e-01 2.657963e-03 -0.0933
2.1417e+05 3.1293 3.5757 0.53572 0.49959 0.4155 8.5558e+01 0 1.1967e-07 3.5757 7.303000e-01 2.657140e-01 2.657963e-03 -0.0919
4.7032e+05 3.2226 3.6096 0.50617 0.50197 0.4155 8.1915e+01 0 1.9055e-07 3.6096 7.303000e-01 2.657140e-01 2.657963e-03 -0.0899
5.4788e+05 2.8599 3.6602 0.50344 0.50213 0.4155 1.4105e+01 1 2.9309e-08 3.6602 7.303000e-01 2.657140e-01 2.657963e-03 999999.0000
0.5600 4 # agb_0.560_Z0.00400000_Mdot43_eta2.00_Mc0.00_dMc-0.04_L0.00_dL0.00_C0.00_Nr5.00_rates0_KOPv_KMOLv.dat
0.0000e+00 2.9743 3.5848 0.56000 0.50022 0.4102 2.8611e+01 1 4.8865e-08 3.5848 7.302000e-01 2.658310e-01 2.658232e-03 -0.0949
2.1268e+05 3.1533 3.5716 0.54331 0.50186 0.4102 9.2471e+01 0 1.3428e-07 3.5716 7.302000e-01 2.658310e-01 2.658232e-03 -0.0934
4.6305e+05 3.2469 3.6005 0.51035 0.50436 0.4102 9.3103e+01 0 2.2029e-07 3.6005 7.302000e-01 2.658310e-01 2.658232e-03 -0.0916
5.6557e+05 3.0329 3.6486 0.50610 0.50471 0.4102 2.1018e+01 1 6.6222e-08 3.6486 7.302000e-01 2.658310e-01 2.658232e-03 999999.0000
0.5700 3 # agb_0.570_Z0.00400000_Mdot43_eta2.00_Mc0.00_dMc-0.04_L0.00_dL0.00_C0.00_Nr5.00_rates0_KOPv_KMOLv.dat
0.0000e+00 3.0877 3.5730 0.57000 0.50449 0.4055 7.5550e+01 0 8.7297e-08 3.5730 7.301000e-01 2.659440e-01 2.659473e-03 -0.0989
2.0342e+05 3.2390 3.5646 0.54582 0.50645 0.4055 1.1873e+02 0 2.1577e-07 3.5646 7.301000e-01 2.659440e-01 2.659473e-03 -0.0956
4.2505e+05 3.3284 3.6291 0.51064 0.50887 0.4055 8.6445e+01 0 3.0339e-07 3.6291 7.301000e-01 2.659440e-01 2.659473e-03 999999.0000
0.5800 3 # agb_0.580_Z0.00400000_Mdot43_eta2.00_Mc0.00_dMc-0.04_L0.00_dL0.00_C0.00_Nr5.00_rates0_KOPv_KMOLv.dat
