# age(yr) logL logTe m_act mcore c/o period ip Mdot(Msun/yr) logTe X Y CNO dlogTe/dlogL 
 0.5150 3 # agb_0.515_Z0.00050000_Mdot49_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 2.9332 3.6601 0.51500 0.50096 0.5425 1.5954e+01 1 1.2589e-08 3.6601 7.420000e-01 2.574880e-01 3.339119e-04 -0.0666 
2.6224e+05 3.1092 3.6553 0.51084 0.50263 0.5425 2.2906e+01 1 2.3823e-08 3.6553 7.420000e-01 2.574880e-01 3.339119e-04 -0.0686 
5.1946e+05 3.1599 3.6696 0.50689 0.50428 0.5425 2.2727e+01 1 2.6792e-08 3.6696 7.420000e-01 2.574880e-01 3.339119e-04 999.0000 
 0.5200 3 # agb_0.520_Z0.00050000_Mdot49_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 2.9073 3.6577 0.52000 0.50027 0.5425 1.5413e+01 1 1.1535e-08 3.6577 7.420000e-01 2.574910e-01 3.339119e-04 -0.0688 
2.6620e+05 3.0916 3.6487 0.51589 0.50190 0.5425 2.3164e+01 1 2.2909e-08 3.6487 7.420000e-01 2.574910e-01 3.339119e-04 -0.0717 
5.9654e+05 3.1512 3.6588 0.51005 0.50448 0.5425 2.4128e+01 1 2.7164e-08 3.6588 7.420000e-01 2.574910e-01 3.339119e-04 999.0000 
 0.5250 4 # agb_0.525_Z0.00050000_Mdot49_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 2.9165 3.6542 0.52500 0.50005 0.5424 1.5998e+01 1 1.1967e-08 3.6542 7.420000e-01 2.574660e-01 3.339105e-04 -0.0707 
2.6671e+05 3.0889 3.6444 0.52090 0.50167 0.5424 2.3670e+01 1 2.2909e-08 3.6444 7.420000e-01 2.574660e-01 3.339105e-04 -0.0733 
6.1350e+05 3.1368 3.6507 0.51452 0.50447 0.5424 2.4827e+01 1 2.6546e-08 3.6507 7.420000e-01 2.574660e-01 3.339105e-04 -0.0713 
8.4048e+05 3.1604 3.6589 0.51116 0.50577 0.5424 2.4486e+01 1 2.7925e-08 3.6589 7.420000e-01 2.574660e-01 3.339105e-04 999.0000 
