# age(yr) logL logTe m_act mcore c/o period ip Mdot(Msun/yr) logTe X Y CNO dlogTe/dlogL 
 0.5000 3 # agb_0.500_Z0.01700000_Mdot47_eta1.00_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.0859 3.5533 0.50000 0.48985 0.4898 1.0089e+02 0 2.9309e-08 3.5533 6.894000e-01 2.937820e-01 1.129045e-02 -0.0943 
1.4173e+05 3.0548 3.5693 0.49657 0.49077 0.4898 8.2119e+01 0 2.3714e-08 3.5693 6.894000e-01 2.937820e-01 1.129045e-02 -0.0926 
2.7872e+05 3.1254 3.5863 0.49404 0.49171 0.4898 8.2972e+01 0 3.2584e-08 3.5863 6.894000e-01 2.937820e-01 1.129045e-02 999.0000 
 0.5050 3 # agb_0.505_Z0.01700000_Mdot47_eta1.00_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.1746 3.5389 0.50500 0.49180 0.4895 1.3869e+02 0 4.8978e-08 3.5389 6.894000e-01 2.937440e-01 1.129183e-02 -0.0980 
1.3969e+05 3.1338 3.5559 0.50083 0.49292 0.4895 1.0958e+02 0 3.7239e-08 3.5559 6.894000e-01 2.937440e-01 1.129183e-02 -0.0989 
2.8264e+05 3.1871 3.5849 0.49645 0.49423 0.4895 9.5966e+01 0 4.4771e-08 3.5849 6.894000e-01 2.937440e-01 1.129183e-02 999.0000 
 0.5100 5 # agb_0.510_Z0.01700000_Mdot47_eta1.00_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.1420 3.5338 0.51000 0.49176 0.4871 1.3376e+02 0 4.1210e-08 3.5338 6.894000e-01 2.937720e-01 1.129504e-02 -0.1034 
1.3847e+05 3.1109 3.5442 0.50653 0.49278 0.4871 1.1445e+02 0 3.3884e-08 3.5442 6.894000e-01 2.937720e-01 1.129504e-02 -0.1055 
2.8289e+05 3.1482 3.5528 0.50258 0.49400 0.4871 1.1595e+02 0 4.0458e-08 3.5528 6.894000e-01 2.937720e-01 1.129504e-02 -0.0993 
4.3520e+05 3.1661 3.5778 0.49821 0.49547 0.4871 9.7275e+01 0 4.0926e-08 3.5778 6.894000e-01 2.937720e-01 1.129504e-02 -0.0881 
4.4077e+05 2.6869 3.6173 0.49807 0.49552 0.4871 1.4150e+01 1 3.5318e-09 3.6173 6.894000e-01 2.937720e-01 1.129504e-02 999.0000 
 0.5150 5 # agb_0.515_Z0.01700000_Mdot47_eta1.00_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.1997 3.5239 0.51500 0.49365 0.4794 1.6480e+02 0 5.7810e-08 3.5239 6.894000e-01 2.938380e-01 1.130370e-02 -0.1070 
1.3762e+05 3.1550 3.5374 0.51016 0.49484 0.4794 1.3327e+02 0 4.3551e-08 3.5374 6.894000e-01 2.938380e-01 1.130370e-02 -0.1070 
2.2777e+05 3.2133 3.5369 0.50816 0.49538 0.4794 1.5302e+02 0 6.0256e-08 3.5369 6.894000e-01 2.938380e-01 1.130370e-02 -0.1093 
2.8191e+05 3.1825 3.5511 0.50464 0.49630 0.4794 1.2662e+02 0 4.8641e-08 3.5511 6.894000e-01 2.938380e-01 1.130370e-02 -0.1093 
4.1327e+05 3.2600 3.5821 0.49994 0.49765 0.4794 1.1511e+02 0 6.5766e-08 3.5821 6.894000e-01 2.938380e-01 1.130370e-02 999.0000 
 0.5200 7 # agb_0.520_Z0.01700000_Mdot47_eta1.00_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.0655 3.5330 0.52000 0.49266 0.4692 1.1162e+02 0 2.6546e-08 3.5330 6.893000e-01 2.938260e-01 1.131310e-02 -0.1086 
1.3868e+05 3.0277 3.5405 0.51754 0.49354 0.4692 9.6366e+01 0 2.1281e-08 3.5405 6.893000e-01 2.938260e-01 1.131310e-02 -0.1086 
2.8229e+05 3.0538 3.5415 0.51475 0.49458 0.4692 1.0166e+02 0 2.4547e-08 3.5415 6.893000e-01 2.938260e-01 1.131310e-02 -0.1117 
4.3164e+05 3.0781 3.5449 0.51150 0.49580 0.4692 1.0474e+02 0 2.7861e-08 3.5449 6.893000e-01 2.938260e-01 1.131310e-02 -0.1117 
5.3363e+05 3.1299 3.5434 0.50990 0.49639 0.4692 1.1953e+02 0 3.7154e-08 3.5434 6.893000e-01 2.938260e-01 1.131310e-02 -0.1100 
5.8008e+05 3.1374 3.5481 0.50808 0.49711 0.4692 1.1696e+02 0 3.8194e-08 3.5481 6.893000e-01 2.938260e-01 1.131310e-02 -0.1100 
