# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om
 0.5500 3 # agb_0.550_Z0.01700000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
 0.7000 5 # agb_0.70_Z0.01700000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.2865 3.4818 0.70000 0.51033 2.2097e+02 0 1.4421e-07 6.894000e-01 2.938090e-01 2.618000e-03 1.313054e-03 7.377132e-03 -0.1409 6.894000e-01 2.938090e-01 2.618000e-03 1.313054e-03 7.377132e-03
1.1636e+05 3.3988 3.4627 0.67359 0.51219 3.4872e+02 0 2.5177e-07 6.894000e-01 2.938090e-01 2.618000e-03 1.313054e-03 7.377132e-03 -0.1409 6.894000e-01 2.938090e-01 2.618000e-03 1.313054e-03 7.377132e-03
2.0788e+05 3.4653 3.4525 0.64608 0.51363 4.6003e+02 0 1.3583e-06 6.894000e-01 2.938090e-01 2.618000e-03 1.313054e-03 7.377132e-03 -0.1465 6.894000e-01 2.938090e-01 2.618000e-03 1.313054e-03 7.377132e-03
2.4567e+05 3.4296 3.4693 0.58809 0.51489 3.9789e+02 0 5.5208e-07 6.894000e-01 2.938090e-01 2.618000e-03 1.313054e-03 7.377132e-03 -0.1465 6.894000e-01 2.938090e-01 2.618000e-03 1.313054e-03 7.377132e-03
3.7046e+05 3.5121 3.5526 0.52327 0.51790 2.5249e+02 0 1.4825e-06 6.894000e-01 2.938090e-01 2.618000e-03 1.313054e-03 7.377132e-03 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om
 0.7200 5 # agb_0.72_Z0.01700000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.3351 3.4749 0.72000 0.51182 2.5541e+02 0 1.6982e-07 6.894000e-01 2.938180e-01 2.622200e-03 1.307067e-03 7.377136e-03 -0.1443 6.894000e-01 2.938180e-01 2.622200e-03 1.307067e-03 7.377136e-03
1.1659e+05 3.4084 3.4615 0.67729 0.51385 3.5851e+02 0 2.7102e-07 6.894000e-01 2.938180e-01 2.622200e-03 1.307067e-03 7.377136e-03 -0.1443 6.894000e-01 2.938180e-01 2.622200e-03 1.307067e-03 7.377136e-03
1.9919e+05 3.4827 3.4501 0.64736 0.51513 4.8777e+02 0 1.9320e-06 6.894000e-01 2.938180e-01 2.622200e-03 1.307067e-03 7.377136e-03 -0.1489 6.894000e-01 2.938180e-01 2.622200e-03 1.307067e-03 7.377136e-03
2.4312e+05 3.4537 3.4836 0.55882 0.51669 3.8689e+02 0 5.7148e-07 6.894000e-01 2.938180e-01 2.622200e-03 1.307067e-03 7.377136e-03 -0.1489 6.894000e-01 2.938180e-01 2.622200e-03 1.307067e-03 7.377136e-03
3.2992e+05 3.5127 3.5531 0.52360 0.51831 2.5156e+02 0 1.4928e-06 6.894000e-01 2.938180e-01 2.622200e-03 1.307067e-03 7.377136e-03 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om
 0.7500 6 # agb_0.75_Z0.01700000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.2067 3.4970 0.75000 0.51148 1.5173e+02 0 9.2257e-08 6.894000e-01 2.938320e-01 2.632500e-03 1.296085e-03 7.377164e-03 -0.1343 6.894000e-01 2.938320e-01 2.632500e-03 1.296085e-03 7.377164e-03
1.1657e+05 3.3555 3.4724 0.73415 0.51325 2.6861e+02 0 1.7989e-07 6.894000e-01 2.938320e-01 2.632500e-03 1.296085e-03 7.377164e-03 -0.1343 6.894000e-01 2.938320e-01 2.632500e-03 1.296085e-03 7.377164e-03
2.4016e+05 3.4215 3.4602 0.70648 0.51562 3.5955e+02 0 2.7416e-07 6.894000e-01 2.938320e-01 2.632500e-03 1.296085e-03 7.377164e-03 -0.1437 6.894000e-01 2.938320e-01 2.632500e-03 1.296085e-03 7.377164e-03
3.4153e+05 3.4858 3.4493 0.66672 0.51759 4.8167e+02 0 1.7906e-06 6.894000e-01 2.938320e-01 2.632500e-03 1.296085e-03 7.377164e-03 -0.1437 6.894000e-01 2.938320e-01 2.632500e-03 1.296085e-03 7.377164e-03
3.7733e+05 3.4550 3.4664 0.59426 0.51897 4.2808e+02 0 8.7700e-07 6.894000e-01 2.938320e-01 2.632500e-03 1.296085e-03 7.377164e-03 -0.1481 6.894000e-01 2.938320e-01 2.632500e-03 1.296085e-03 7.377164e-03
4.9848e+05 3.5295 3.5515 0.52740 0.52210 2.6335e+02 0 1.5959e-06 6.894000e-01 2.938320e-01 2.632500e-03 1.296085e-03 7.377164e-03 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om
 0.7600 5 # agb_0.76_Z0.01700000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.1981 3.4989 0.76000 0.51178 1.4457e+02 0 8.7096e-08 6.894000e-01 2.938330e-01 2.632400e-03 1.296087e-03 7.377166e-03 -0.1336 6.894000e-01 2.938330e-01 2.632400e-03 1.296087e-03 7.377166e-03
1.1680e+05 3.3420 3.4754 0.74481 0.51353 2.5055e+02 0 1.6596e-07 6.894000e-01 2.938330e-01 2.632400e-03 1.296087e-03 7.377166e-03 -0.1435 6.894000e-01 2.938330e-01 2.632400e-03 1.296087e-03 7.377166e-03
2.4005e+05 3.4128 3.4623 0.72121 0.51589 3.3945e+02 0 2.3823e-07 6.894000e-01 2.938330e-01 2.632400e-03 1.296087e-03 7.377166e-03 -0.1481 6.894000e-01 2.938330e-01 2.632400e-03 1.296087e-03 7.377166e-03
3.7589e+05 3.4510 3.4593 0.62741 0.51917 4.3064e+02 0 9.0573e-07 6.894000e-01 2.938330e-01 2.632400e-03 1.296087e-03 7.377166e-03 -0.1519 6.894000e-01 2.938330e-01 2.632400e-03 1.296087e-03 7.377166e-03
5.0791e+05 3.5299 3.5517 0.52832 0.52278 2.6264e+02 0 1.5959e-06 6.894000e-01 2.938330e-01 2.632400e-03 1.296087e-03 7.377166e-03 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om
 0.7800 5 # agb_0.78_Z0.01700000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.3904 3.4695 0.78000 0.51488 2.8218e+02 0 1.9055e-07 6.894000e-01 2.938400e-01 2.636900e-03 1.291095e-03 7.377169e-03 -0.1472 6.894000e-01 2.938400e-01 2.636900e-03 1.291095e-03 7.377169e-03
1.1239e+05 3.4486 3.4569 0.73854 0.51699 3.7782e+02 0 3.8019e-07 6.894000e-01 2.938400e-01 2.636900e-03 1.291095e-03 7.377169e-03 -0.1472 6.894000e-01 2.938400e-01 2.636900e-03 1.291095e-03 7.377169e-03
2.0074e+05 3.5219 3.4427 0.68244 0.51866 5.4245e+02 0 3.5892e-06 6.894000e-01 2.938400e-01 2.636900e-03 1.291095e-03 7.377169e-03 -0.1492 6.894000e-01 2.938400e-01 2.636900e-03 1.291095e-03 7.377169e-03
2.3642e+05 3.4902 3.4848 0.55812 0.52004 4.1575e+02 0 7.3451e-07 6.894000e-01 2.938400e-01 2.636900e-03 1.291095e-03 7.377169e-03 -0.1492 6.894000e-01 2.938400e-01 2.636900e-03 1.291095e-03 7.377169e-03
3.1315e+05 3.5225 3.5529 0.52657 0.52144 2.5636e+02 0 1.5560e-06 6.894000e-01 2.938400e-01 2.636900e-03 1.291095e-03 7.377169e-03 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om
 0.8000 5 # agb_0.80_Z0.01700000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.2317 3.4965 0.80000 0.51329 1.5215e+02 0 9.3325e-08 6.894000e-01 2.938470e-01 2.640400e-03 1.286105e-03 7.377181e-03 -0.1343 6.894000e-01 2.938470e-01 2.640400e-03 1.286105e-03 7.377181e-03
1.1386e+05 3.3805 3.4716 0.78501 0.51509 2.6935e+02 0 1.8072e-07 6.894000e-01 2.938470e-01 2.640400e-03 1.286105e-03 7.377181e-03 -0.1431 6.894000e-01 2.938470e-01 2.640400e-03 1.286105e-03 7.377181e-03
2.3679e+05 3.4339 3.4611 0.76176 0.51758 3.4260e+02 0 2.3878e-07 6.894000e-01 2.938470e-01 2.640400e-03 1.286105e-03 7.377181e-03 -0.1477 6.894000e-01 2.938470e-01 2.640400e-03 1.286105e-03 7.377181e-03
3.7185e+05 3.4712 3.4540 0.65117 0.52104 4.5677e+02 0 1.3002e-06 6.894000e-01 2.938470e-01 2.640400e-03 1.286105e-03 7.377181e-03 -0.1521 6.894000e-01 2.938470e-01 2.640400e-03 1.286105e-03 7.377181e-03
4.9854e+05 3.5469 3.5538 0.52963 0.52462 2.6718e+02 0 1.7742e-06 6.894000e-01 2.938470e-01 2.640400e-03 1.286105e-03 7.377181e-03 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om
 0.8500 6 # agb_0.85_Z0.01700000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.3367 3.4838 0.85000 0.51604 2.0389e+02 0 1.3366e-07 6.894000e-01 2.938560e-01 2.647800e-03 1.278117e-03 7.377203e-03 -0.1402 6.894000e-01 2.938560e-01 2.647800e-03 1.278117e-03 7.377203e-03
1.1219e+05 3.4183 3.4692 0.83315 0.51807 2.8396e+02 0 1.9543e-07 6.894000e-01 2.938560e-01 2.647800e-03 1.278117e-03 7.377203e-03 -0.1402 6.894000e-01 2.938560e-01 2.647800e-03 1.278117e-03 7.377203e-03
2.3305e+05 3.4768 3.4557 0.78921 0.52091 3.8312e+02 0 4.1305e-07 6.894000e-01 2.938560e-01 2.647800e-03 1.278117e-03 7.377203e-03 -0.1443 6.894000e-01 2.938560e-01 2.647800e-03 1.278117e-03 7.377203e-03
3.3290e+05 3.5489 3.4391 0.70020 0.52330 5.8131e+02 0 4.8195e-06 6.894000e-01 2.938560e-01 2.647800e-03 1.278117e-03 7.377203e-03 -0.1443 6.894000e-01 2.938560e-01 2.647800e-03 1.278117e-03 7.377203e-03
3.6557e+05 3.5171 3.4832 0.56355 0.52480 4.4404e+02 0 1.1041e-06 6.894000e-01 2.938560e-01 2.647800e-03 1.278117e-03 7.377203e-03 -0.1499 6.894000e-01 2.938560e-01 2.647800e-03 1.278117e-03 7.377203e-03
4.4117e+05 3.5324 3.5525 0.53140 0.52627 2.6091e+02 0 1.6106e-06 6.894000e-01 2.938560e-01 2.647800e-03 1.278117e-03 7.377203e-03 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om
 0.9000 6 # agb_0.90_Z0.01700000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.4228 3.4740 0.90000 0.51923 2.5640e+02 0 1.7906e-07 6.894000e-01 2.938650e-01 2.654300e-03 1.271130e-03 7.377216e-03 -0.1443 6.894000e-01 2.938650e-01 2.654300e-03 1.271130e-03 7.377216e-03
1.0735e+05 3.4836 3.4619 0.87974 0.52141 3.3382e+02 0 2.4044e-07 6.894000e-01 2.938650e-01 2.654300e-03 1.271130e-03 7.377216e-03 -0.1443 6.894000e-01 2.938650e-01 2.654300e-03 1.271130e-03 7.377216e-03
2.2798e+05 3.5140 3.4501 0.79809 0.52464 4.3342e+02 0 9.2257e-07 6.894000e-01 2.938650e-01 2.654300e-03 1.271130e-03 7.377216e-03 -0.1462 6.894000e-01 2.938650e-01 2.654300e-03 1.271130e-03 7.377216e-03
