# age(yr) logL logTe m_act mcore c/o period ip Mdot(Msun/yr) logTe X Y CNO dlogTe/dlogL 
 1.3000 3 # agb_1.30_Z0.01000000_Mdot51_eta1.00_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.2330 3.5506 1.30000 0.52665 0.4049 3.8406e+01 1 1.1015e-06 3.5506 7.010000e-01 2.888750e-01 6.801155e-03 -0.1087 
1.3086e+05 3.4168 3.4943 0.64131 0.52904 0.4049 2.8611e+02 0 1.7783e-05 3.4943 7.010000e-01 2.888750e-01 6.801155e-03 -0.1238 
1.6508e+05 3.1757 3.5863 0.53428 0.52916 0.4049 8.6557e+01 0 7.5162e-06 3.5863 7.010000e-01 2.888750e-01 6.801155e-03 999.0000 
 1.3500 3 # agb_1.35_Z0.01000000_Mdot51_eta1.00_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.3463 3.5395 1.35000 0.52896 0.3975 5.0281e+01 1 1.9143e-06 3.5395 7.021000e-01 2.878320e-01 6.804342e-03 -0.1132 
1.2793e+05 3.4636 3.4884 0.64151 0.53158 0.3975 3.3491e+02 0 1.1298e-05 3.4884 7.021000e-01 2.878320e-01 6.804342e-03 -0.1258 
1.5752e+05 3.1589 3.5852 0.53739 0.53167 0.3975 8.3693e+01 0 6.4565e-06 3.5852 7.021000e-01 2.878320e-01 6.804342e-03 999.0000 
 1.4000 3 # agb_1.40_Z0.01000000_Mdot51_eta1.00_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.2527 3.5529 1.40000 0.52937 0.3908 3.7692e+01 1 1.0814e-06 3.5529 7.032000e-01 2.866990e-01 6.809103e-03 -0.1075 
1.2711e+05 3.4344 3.5028 0.94879 0.53179 0.3908 1.9392e+02 0 8.1846e-06 3.5028 7.032000e-01 2.866990e-01 6.809103e-03 -0.1217 
2.0060e+05 3.4776 3.5695 0.53837 0.53286 0.3908 1.9592e+02 0 2.0417e-05 3.5695 7.032000e-01 2.866990e-01 6.809103e-03 999.0000 
 1.4500 3 # agb_1.45_Z0.01000000_Mdot51_eta1.00_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.3796 3.5402 1.45000 0.53183 0.3821 5.1259e+01 1 2.0184e-06 3.5402 7.033000e-01 2.865660e-01 6.813624e-03 -0.1130 
1.2426e+05 3.4891 3.4820 0.74583 0.53454 0.3821 3.2767e+02 0 1.2972e-05 3.4820 7.033000e-01 2.865660e-01 6.813624e-03 -0.1239 
1.6821e+05 3.3487 3.5730 0.54087 0.53488 0.3821 1.4187e+02 0 1.5205e-05 3.5730 7.033000e-01 2.865660e-01 6.813624e-03 999.0000 
 1.5000 3 # agb_1.50_Z0.01000000_Mdot51_eta1.00_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.3726 3.5434 1.50000 0.53198 0.3753 4.8581e+01 1 1.8239e-06 3.5434 7.036000e-01 2.863440e-01 6.815612e-03 -0.1110 
1.2391e+05 3.4864 3.4949 0.94759 0.53466 0.3753 2.3399e+02 0 1.2303e-05 3.4949 7.036000e-01 2.863440e-01 6.815612e-03 -0.1217 
1.9427e+05 3.5128 3.5716 0.54088 0.53579 0.3753 2.0725e+02 0 2.2182e-05 3.5716 7.036000e-01 2.863440e-01 6.815612e-03 999.0000 
 1.5500 3 # agb_1.55_Z0.01000000_Mdot51_eta1.00_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.3981 3.5424 1.55000 0.52906 0.3693 5.0431e+01 1 1.9770e-06 3.5424 7.030000e-01 2.869160e-01 6.819167e-03 -0.1111 
1.2710e+05 3.4859 3.5043 1.08327 0.53178 0.3693 1.9060e+02 0 8.1470e-06 3.5043 7.030000e-01 2.869160e-01 6.819167e-03 -0.1181 
2.2706e+05 3.5658 3.5679 0.53973 0.53402 0.3693 2.4163e+02 0 2.5061e-05 3.5679 7.030000e-01 2.869160e-01 6.819167e-03 999.0000 
 1.6000 3 # agb_1.60_Z0.01000000_Mdot51_eta1.00_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.3967 3.5451 1.60000 0.52586 0.3748 4.8519e+01 1 1.8535e-06 3.5451 6.991000e-01 2.907950e-01 6.811127e-03 -0.1090 
1.3070e+05 3.4805 3.5134 1.20776 0.52860 0.3748 1.5729e+02 0 5.7677e-06 3.5134 6.991000e-01 2.907950e-01 6.811127e-03 -0.1147 
2.5506e+05 3.5691 3.5675 0.53750 0.53176 0.3748 2.4506e+02 0 2.5235e-05 3.5675 6.991000e-01 2.907950e-01 6.811127e-03 999.0000 
 1.6500 3 # agb_1.65_Z0.01000000_Mdot51_eta1.00_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.3889 3.5481 1.65000 0.52225 0.3739 4.6064e+01 1 1.6866e-06 3.5481 6.986000e-01 2.912670e-01 6.809142e-03 -0.1072 
1.3513e+05 3.4642 3.5225 1.32653 0.52495 0.3739 7.1283e+01 1 4.1020e-06 3.5225 6.986000e-01 2.912670e-01 6.809142e-03 -0.1106 
2.8190e+05 3.5566 3.5713 0.53389 0.52882 0.3739 2.3191e+02 0 2.4547e-05 3.5713 6.986000e-01 2.912670e-01 6.809142e-03 999.0000 
 1.7000 4 # agb_1.70_Z0.01000000_Mdot51_eta1.00_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.2179 3.5690 1.70000 0.51624 0.3746 2.8480e+01 1 6.9183e-07 3.5690 6.975000e-01 2.924410e-01 6.804960e-03 -0.0975 
1.4272e+05 3.3787 3.5433 1.51836 0.51851 0.3746 4.8854e+01 1 1.8621e-06 3.5433 6.975000e-01 2.924410e-01 6.804960e-03 -0.1028 
3.0512e+05 3.4421 3.5103 1.08181 0.52204 0.3746 1.6400e+02 0 5.9429e-06 3.5103 6.975000e-01 2.924410e-01 6.804960e-03 -0.1139 
4.1871e+05 3.5075 3.5656 0.53021 0.52421 0.3746 2.1991e+02 0 2.1878e-05 3.5656 6.975000e-01 2.924410e-01 6.804960e-03 999.0000 
 1.7500 4 # agb_1.75_Z0.01000000_Mdot51_eta1.00_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.2507 3.5673 1.75000 0.50964 0.3755 3.0174e+01 1 7.7804e-07 3.5673 6.966000e-01 2.933160e-01 6.802120e-03 -0.0970 
1.5208e+05 3.3634 3.5478 1.58039 0.51194 0.3755 4.5046e+01 1 1.6069e-06 3.5478 6.966000e-01 2.933160e-01 6.802120e-03 -0.0993 
3.2394e+05 3.4272 3.5216 1.23278 0.51544 0.3755 6.9603e+01 1 3.8459e-06 3.5216 6.966000e-01 2.933160e-01 6.802120e-03 -0.1077 
4.7546e+05 3.5089 3.5697 0.52390 0.51875 0.3755 2.1500e+02 0 2.1979e-05 3.5697 6.966000e-01 2.933160e-01 6.802120e-03 999.0000 
 1.8000 4 # agb_1.80_Z0.01000000_Mdot51_eta1.00_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.3034 3.5632 1.80000 0.50483 0.3760 3.3737e+01 1 9.6383e-07 3.5632 6.959000e-01 2.939940e-01 6.800470e-03 -0.0989 
1.5820e+05 3.3779 3.5480 1.62621 0.50721 0.3760 4.5530e+01 1 1.6558e-06 3.5480 6.959000e-01 2.939940e-01 6.800470e-03 -0.0971 
3.3968e+05 3.4304 3.5234 1.27330 0.51089 0.3760 6.7982e+01 1 3.6475e-06 3.5234 6.959000e-01 2.939940e-01 6.800470e-03 -0.1050 
5.0580e+05 3.5110 3.5648 0.52054 0.51457 0.3760 2.2700e+02 0 2.2080e-05 3.5648 6.959000e-01 2.939940e-01 6.800470e-03 999.0000 
 1.8500 7 # agb_1.85_Z0.01000000_Mdot51_eta1.00_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.0251 3.5918 1.85000 0.48233 0.3771 1.6214e+01 1 2.6730e-07 3.5918 6.959000e-01 2.940890e-01 6.799300e-03 -0.0859 
1.9355e+05 3.1479 3.5780 1.78319 0.48368 0.3771 2.2883e+01 1 4.7424e-07 3.5780 6.959000e-01 2.940890e-01 6.799300e-03 -0.0843 
4.0703e+05 3.1833 3.5712 1.69175 0.48558 0.3771 2.6357e+01 1 5.9156e-07 3.5712 6.959000e-01 2.940890e-01 6.799300e-03 -0.0865 
6.3591e+05 3.2351 3.5615 1.57548 0.48808 0.3771 3.2279e+01 1 8.2794e-07 3.5615 6.959000e-01 2.940890e-01 6.799300e-03 -0.0887 
8.8685e+05 3.2726 3.5489 1.39306 0.49147 0.3771 4.0369e+01 1 1.2162e-06 3.5489 6.959000e-01 2.940890e-01 6.799300e-03 -0.0928 
1.1520e+06 3.3182 3.5230 1.04169 0.49575 0.3771 6.1534e+01 1 2.8510e-06 3.5230 6.959000e-01 2.940890e-01 6.799300e-03 -0.1007 
1.3338e+06 3.3739 3.5699 0.50318 0.49798 0.3771 1.6457e+02 0 1.6106e-05 3.5699 6.959000e-01 2.940890e-01 6.799300e-03 999.0000 
 1.9000 6 # agb_1.90_Z0.01000000_Mdot51_eta1.00_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.0662 3.5897 1.90000 0.48871 0.3774 1.7509e+01 1 3.1261e-07 3.5897 6.949000e-01 2.949680e-01 6.796894e-03 -0.0871 
