# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om
 0.5500 3 # agb_0.550_Z0.00600000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
7.0630e+05 3.4422 3.5867 0.53431 0.52930 1.5636e+02 0 1.2618e-06 7.241000e-01 2.700260e-01 9.274200e-04 4.524336e-04 2.592356e-03 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om
 0.7600 4 # agb_0.76_Z0.00600000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.3678 3.5228 0.76000 0.51913 1.7061e+02 0 2.6424e-07 7.241000e-01 2.700280e-01 9.261800e-04 4.537342e-04 2.592515e-03 -0.1217 7.241000e-01 2.700280e-01 9.261800e-04 4.537342e-04 2.592515e-03
1.6506e+05 3.4107 3.5160 0.71896 0.52186 2.0987e+02 0 3.5237e-07 7.241000e-01 2.700280e-01 9.261800e-04 4.537342e-04 2.592515e-03 -0.1239 7.241000e-01 2.700280e-01 9.261800e-04 4.537342e-04 2.592515e-03
3.6254e+05 3.4686 3.5099 0.64767 0.52634 2.7697e+02 0 5.6494e-07 7.241000e-01 2.700280e-01 9.261800e-04 4.537342e-04 2.592515e-03 -0.1294 7.241000e-01 2.700280e-01 9.261800e-04 4.537342e-04 2.592515e-03
5.4937e+05 3.5433 3.5828 0.53659 0.53116 2.0216e+02 0 2.1086e-06 7.241000e-01 2.700280e-01 9.261800e-04 4.537342e-04 2.592515e-03 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om
 0.7800 4 # agb_0.78_Z0.00600000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.4002 3.5195 0.78000 0.52031 1.8451e+02 0 2.9309e-07 7.241000e-01 2.700380e-01 9.292400e-04 4.503387e-04 2.592591e-03 -0.1233 7.241000e-01 2.700380e-01 9.292400e-04 4.503387e-04 2.592591e-03
1.6225e+05 3.4386 3.5130 0.73751 0.52315 2.2425e+02 0 3.8194e-07 7.241000e-01 2.700380e-01 9.292400e-04 4.503387e-04 2.592591e-03 -0.1240 7.241000e-01 2.700380e-01 9.292400e-04 4.503387e-04 2.592591e-03
3.5902e+05 3.4922 3.5063 0.66297 0.52789 2.9533e+02 0 5.9979e-07 7.241000e-01 2.700380e-01 9.292400e-04 4.503387e-04 2.592591e-03 -0.1302 7.241000e-01 2.700380e-01 9.292400e-04 4.503387e-04 2.592591e-03
5.5265e+05 3.5620 3.5831 0.53869 0.53330 2.0946e+02 0 2.3281e-06 7.241000e-01 2.700380e-01 9.292400e-04 4.503387e-04 2.592591e-03 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om
 0.8000 6 # agb_0.80_Z0.00600000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.3700 3.5247 0.80000 0.52014 1.6097e+02 0 2.4660e-07 7.241000e-01 2.700500e-01 9.335900e-04 4.451444e-04 2.592567e-03 -0.1208 7.241000e-01 2.700500e-01 9.335900e-04 4.451444e-04 2.592567e-03
1.6324e+05 3.4171 3.5166 0.76185 0.52289 2.0098e+02 0 3.2810e-07 7.241000e-01 2.700500e-01 9.335900e-04 4.451444e-04 2.592567e-03 -0.1208 7.241000e-01 2.700500e-01 9.335900e-04 4.451444e-04 2.592567e-03
3.5940e+05 3.4724 3.5081 0.69734 0.52742 2.6560e+02 0 4.9431e-07 7.241000e-01 2.700500e-01 9.335900e-04 4.451444e-04 2.592567e-03 -0.1235 7.241000e-01 2.700500e-01 9.335900e-04 4.451444e-04 2.592567e-03
5.0082e+05 3.5301 3.5031 0.65093 0.53034 3.3606e+02 0 7.5162e-07 7.241000e-01 2.700500e-01 9.335900e-04 4.451444e-04 2.592567e-03 -0.1235 7.241000e-01 2.700500e-01 9.335900e-04 4.451444e-04 2.592567e-03
5.8404e+05 3.5259 3.5306 0.57040 0.53407 2.9335e+02 0 1.1561e-06 7.241000e-01 2.700500e-01 9.335900e-04 4.451444e-04 2.592567e-03 -0.1290 7.241000e-01 2.700500e-01 9.335900e-04 4.451444e-04 2.592567e-03
6.6199e+05 3.3949 3.5884 0.53999 0.53488 1.3718e+02 0 9.7051e-07 7.241000e-01 2.700500e-01 9.335900e-04 4.451444e-04 2.592567e-03 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om
 0.8500 5 # agb_0.85_Z0.00600000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.3918 3.5250 0.85000 0.52274 1.5969e+02 0 2.4889e-07 7.241000e-01 2.700710e-01 9.396800e-04 4.380535e-04 2.592646e-03 -0.1208 7.241000e-01 2.700710e-01 9.396800e-04 4.380535e-04 2.592646e-03
1.5832e+05 3.4378 3.5167 0.81381 0.52553 1.9809e+02 0 3.2509e-07 7.241000e-01 2.700710e-01 9.396800e-04 4.380535e-04 2.592646e-03 -0.1220 7.241000e-01 2.700710e-01 9.396800e-04 4.380535e-04 2.592646e-03
3.4976e+05 3.4934 3.5067 0.75340 0.53017 2.6296e+02 0 4.7424e-07 7.241000e-01 2.700710e-01 9.396800e-04 4.380535e-04 2.592646e-03 -0.1278 7.241000e-01 2.700710e-01 9.396800e-04 4.380535e-04 2.592646e-03
5.7056e+05 3.5417 3.5047 0.64571 0.53703 3.4265e+02 0 8.2414e-07 7.241000e-01 2.700710e-01 9.396800e-04 4.380535e-04 2.592646e-03 -0.1337 7.241000e-01 2.700710e-01 9.396800e-04 4.380535e-04 2.592646e-03
7.1669e+05 3.5911 3.5838 0.54633 0.54095 2.1924e+02 0 2.6730e-06 7.241000e-01 2.700710e-01 9.396800e-04 4.380535e-04 2.592646e-03 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om
 0.9000 6 # agb_0.90_Z0.00600000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.3572 3.5328 0.90000 0.52364 1.3086e+02 0 1.9770e-07 7.231000e-01 2.710380e-01 9.370600e-04 4.436531e-04 2.596675e-03 -0.1168 7.231000e-01 2.710380e-01 9.370600e-04 4.436531e-04 2.596675e-03
1.5670e+05 3.4239 3.5221 0.86895 0.52632 1.7258e+02 0 2.7797e-07 7.231000e-01 2.710380e-01 9.370600e-04 4.436531e-04 2.596675e-03 -0.1200 7.231000e-01 2.710380e-01 9.370600e-04 4.436531e-04 2.596675e-03
3.4471e+05 3.4817 3.5117 0.81891 0.53071 2.2722e+02 0 3.9446e-07 7.231000e-01 2.710380e-01 9.370600e-04 4.436531e-04 2.596675e-03 -0.1256 7.231000e-01 2.710380e-01 9.370600e-04 4.436531e-04 2.596675e-03
5.6231e+05 3.5316 3.5020 0.73551 0.53727 3.0512e+02 0 5.9429e-07 7.231000e-01 2.710380e-01 9.370600e-04 4.436531e-04 2.596675e-03 -0.1320 7.231000e-01 2.710380e-01 9.370600e-04 4.436531e-04 2.596675e-03
7.8953e+05 3.5811 3.5329 0.57737 0.54545 3.2151e+02 0 1.5631e-06 7.231000e-01 2.710380e-01 9.370600e-04 4.436531e-04 2.596675e-03 -0.1335 7.231000e-01 2.710380e-01 9.370600e-04 4.436531e-04 2.596675e-03
8.4250e+05 3.3400 3.5924 0.55121 0.54584 1.1502e+02 0 7.1945e-07 7.231000e-01 2.710380e-01 9.370600e-04 4.436531e-04 2.596675e-03 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om
 0.9500 6 # agb_0.95_Z0.00600000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.3906 3.5319 0.95000 0.52595 1.3549e+02 0 2.1281e-07 7.200000e-01 2.741100e-01 9.172100e-04 4.749327e-04 2.609510e-03 -0.1173 7.200000e-01 2.741100e-01 9.172100e-04 4.749327e-04 2.609510e-03
1.5309e+05 3.4499 3.5220 0.91853 0.52876 1.7418e+02 0 2.8840e-07 7.200000e-01 2.741100e-01 9.172100e-04 4.749327e-04 2.609510e-03 -0.1196 7.200000e-01 2.741100e-01 9.172100e-04 4.749327e-04 2.609510e-03
3.3810e+05 3.5067 3.5115 0.86784 0.53343 2.2859e+02 0 4.0458e-07 7.200000e-01 2.741100e-01 9.172100e-04 4.749327e-04 2.609510e-03 -0.1249 7.200000e-01 2.741100e-01 9.172100e-04 4.749327e-04 2.609510e-03
5.5157e+05 3.5570 3.5004 0.78544 0.54034 3.0879e+02 0 5.9566e-07 7.200000e-01 2.741100e-01 9.172100e-04 4.749327e-04 2.609510e-03 -0.1317 7.200000e-01 2.741100e-01 9.172100e-04 4.749327e-04 2.609510e-03
7.7397e+05 3.6035 3.5025 0.64474 0.54887 4.0175e+02 0 1.1482e-06 7.200000e-01 2.741100e-01 9.172100e-04 4.749327e-04 2.609510e-03 -0.1366 7.200000e-01 2.741100e-01 9.172100e-04 4.749327e-04 2.609510e-03
