# age(yr) logL logTe m_act mcore c/o period ip Mdot(Msun/yr) logTe X Y CNO dlogTe/dlogL 
 0.8500 3 # agb_0.85_Z0.00400000_Mdot51_eta1.00_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.3306 3.5500 0.85000 0.52482 0.4823 1.1141e+02 0 7.3282e-07 3.5500 7.305000e-01 2.655730e-01 2.643305e-03 -0.1061 
1.6974e+05 3.4395 3.5387 0.59718 0.52786 0.4823 2.1586e+02 0 3.4356e-06 3.5387 7.305000e-01 2.655730e-01 2.643305e-03 -0.1150 
2.4253e+05 3.3397 3.5993 0.53431 0.52840 0.4823 1.1111e+02 0 3.5563e-06 3.5993 7.305000e-01 2.655730e-01 2.643305e-03 999.0000 
 0.9000 3 # agb_0.90_Z0.00400000_Mdot51_eta1.00_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.3105 3.5553 0.90000 0.52679 0.4689 5.1591e+01 1 5.8345e-07 3.5553 7.262000e-01 2.698580e-01 2.668551e-03 -0.1040 
1.6621e+05 3.4389 3.5311 0.70477 0.52979 0.4689 1.9869e+02 0 2.2233e-06 3.5311 7.262000e-01 2.698580e-01 2.668551e-03 -0.1127 
2.7679e+05 3.4876 3.5942 0.53700 0.53145 0.4689 1.6115e+02 0 9.1201e-06 3.5942 7.262000e-01 2.698580e-01 2.668551e-03 999.0000 
 0.9500 3 # agb_0.95_Z0.00400000_Mdot51_eta1.00_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.3063 3.5586 0.95000 0.52681 0.4595 4.8615e+01 1 5.1523e-07 3.5586 7.211000e-01 2.749490e-01 2.699367e-03 -0.1025 
1.6584e+05 3.4424 3.5334 0.78359 0.52985 0.4595 1.7847e+02 0 1.7539e-06 3.5334 7.211000e-01 2.749490e-01 2.699367e-03 -0.1106 
3.0099e+05 3.5208 3.5953 0.53761 0.53241 0.4595 1.7157e+02 0 1.1482e-05 3.5953 7.211000e-01 2.749490e-01 2.699367e-03 999.0000 
