# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om
 0.5400 3 # agb_0.540_Z0.04000000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
 0.5700 3 # agb_0.570_Z0.04000000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.2451 3.4559 0.57000 0.50983 3.0555e+02 0 1.3996e-07 6.252000e-01 3.352460e-01 6.181000e-03 3.090625e-03 1.740024e-02 -0.1472 6.252000e-01 3.352460e-01 6.181000e-03 3.090625e-03 1.740024e-02
7.0683e+04 3.3432 3.4995 0.52234 0.51109 2.7871e+02 0 3.9355e-07 6.252000e-01 3.352460e-01 6.181000e-03 3.090625e-03 1.740024e-02 -0.1556 6.252000e-01 3.352460e-01 6.181000e-03 3.090625e-03 1.740024e-02
1.0447e+05 3.3655 3.5259 0.51643 0.51140 2.3370e+02 0 5.5335e-07 6.252000e-01 3.352460e-01 6.181000e-03 3.090625e-03 1.740024e-02 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om
 0.5800 3 # agb_0.580_Z0.04000000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.2668 3.4494 0.58000 0.51067 3.3453e+02 0 1.7378e-07 6.252000e-01 3.352510e-01 6.164800e-03 3.109623e-03 1.740022e-02 -0.1513 6.252000e-01 3.352510e-01 6.164800e-03 3.109623e-03 1.740022e-02
7.0315e+04 3.3486 3.5035 0.52197 0.51195 2.7255e+02 0 4.1783e-07 6.252000e-01 3.352510e-01 6.164800e-03 3.109623e-03 1.740022e-02 -0.1608 6.252000e-01 3.352510e-01 6.164800e-03 3.109623e-03 1.740022e-02
1.0010e+05 3.3360 3.5251 0.51744 0.51219 2.2008e+02 0 4.6559e-07 6.252000e-01 3.352510e-01 6.164800e-03 3.109623e-03 1.740022e-02 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om
 0.5900 3 # agb_0.590_Z0.04000000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.2751 3.4463 0.59000 0.51247 3.4505e+02 0 2.1429e-07 6.252000e-01 3.352640e-01 6.176600e-03 3.094673e-03 1.740023e-02 -0.1544 6.252000e-01 3.352640e-01 6.176600e-03 3.094673e-03 1.740023e-02
6.9579e+04 3.3506 3.5116 0.52177 0.51379 2.5458e+02 0 4.4978e-07 6.252000e-01 3.352640e-01 6.176600e-03 3.094673e-03 1.740023e-02 -0.1646 6.252000e-01 3.352640e-01 6.176600e-03 3.094673e-03 1.740023e-02
9.2202e+04 3.2447 3.5301 0.51924 0.51391 1.7111e+02 0 2.9107e-07 6.252000e-01 3.352640e-01 6.176600e-03 3.094673e-03 1.740023e-02 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om
 0.6200 3 # agb_0.62_Z0.04000000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.2563 3.4450 0.62000 0.51272 3.2015e+02 0 1.2589e-07 6.252000e-01 3.351850e-01 6.173800e-03 3.097739e-03 1.740023e-02 -0.1583 6.252000e-01 3.351850e-01 6.173800e-03 3.097739e-03 1.740023e-02
6.9418e+04 3.3439 3.4932 0.52762 0.51402 2.9261e+02 0 3.6983e-07 6.252000e-01 3.351850e-01 6.173800e-03 3.097739e-03 1.740023e-02 -0.1731 6.252000e-01 3.351850e-01 6.173800e-03 3.097739e-03 1.740023e-02
1.0600e+05 3.4133 3.5238 0.51954 0.51444 2.6363e+02 0 7.0307e-07 6.252000e-01 3.351850e-01 6.173800e-03 3.097739e-03 1.740023e-02 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om
 0.6500 3 # agb_0.65_Z0.04000000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.2977 3.4366 0.65000 0.51573 3.6294e+02 0 2.9648e-07 6.252000e-01 3.351970e-01 6.169800e-03 3.102775e-03 1.740023e-02 -0.1641 6.252000e-01 3.351970e-01 6.169800e-03 3.102775e-03 1.740023e-02
6.7356e+04 3.3913 3.4946 0.52944 0.51711 3.2037e+02 0 4.8417e-07 6.252000e-01 3.351970e-01 6.169800e-03 3.102775e-03 1.740023e-02 -0.1803 6.252000e-01 3.351970e-01 6.169800e-03 3.102775e-03 1.740023e-02
9.9099e+04 3.4065 3.5245 0.52273 0.51745 2.5674e+02 0 6.7143e-07 6.252000e-01 3.351970e-01 6.169800e-03 3.102775e-03 1.740023e-02 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om
 0.6600 3 # agb_0.66_Z0.04000000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.2993 3.4362 0.66000 0.51612 3.6053e+02 0 2.8314e-07 6.252000e-01 3.352000e-01 6.168900e-03 3.103785e-03 1.740023e-02 -0.1647 6.252000e-01 3.352000e-01 6.168900e-03 3.103785e-03 1.740023e-02
6.6869e+04 3.3995 3.4863 0.53277 0.51749 3.4961e+02 0 4.7098e-07 6.252000e-01 3.352000e-01 6.168900e-03 3.103785e-03 1.740023e-02 -0.1806 6.252000e-01 3.352000e-01 6.168900e-03 3.103785e-03 1.740023e-02
1.0323e+05 3.4439 3.5206 0.52344 0.51796 2.8851e+02 0 8.0168e-07 6.252000e-01 3.352000e-01 6.168900e-03 3.103785e-03 1.740023e-02 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om
 0.6800 3 # agb_0.68_Z0.04000000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.2777 3.4405 0.68000 0.51601 3.2181e+02 0 1.2794e-07 6.252000e-01 3.352060e-01 6.165200e-03 3.107802e-03 1.740022e-02 -0.1633 6.252000e-01 3.352060e-01 6.165200e-03 3.107802e-03 1.740022e-02
6.7176e+04 3.3787 3.4640 0.54581 0.51734 3.9835e+02 0 5.6105e-07 6.252000e-01 3.352060e-01 6.165200e-03 3.107802e-03 1.740022e-02 -0.1807 6.252000e-01 3.352060e-01 6.165200e-03 3.107802e-03 1.740022e-02
1.2060e+05 3.4882 3.5224 0.52383 0.51839 3.1331e+02 0 1.0375e-06 6.252000e-01 3.352060e-01 6.165200e-03 3.107802e-03 1.740022e-02 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om
 0.7000 3 # agb_0.70_Z0.04000000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.3276 3.4317 0.70000 0.51769 3.7893e+02 0 3.9174e-07 6.252000e-01 3.352110e-01 6.163400e-03 3.109820e-03 1.740022e-02 -0.1682 6.252000e-01 3.352110e-01 6.163400e-03 3.109820e-03 1.740022e-02
6.6230e+04 3.4079 3.4585 0.55015 0.51911 4.4334e+02 0 1.0940e-06 6.252000e-01 3.352110e-01 6.163400e-03 3.109820e-03 1.740022e-02 -0.1830 6.252000e-01 3.352110e-01 6.163400e-03 3.109820e-03 1.740022e-02
1.1566e+05 3.5113 3.5230 0.52561 0.52010 3.2707e+02 0 1.1803e-06 6.252000e-01 3.352110e-01 6.163400e-03 3.109820e-03 1.740022e-02 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om
 0.7200 3 # agb_0.72_Z0.04000000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.2879 3.4405 0.72000 0.51740 3.1272e+02 0 1.0257e-07 6.251000e-01 3.352160e-01 6.161800e-03 3.111834e-03 1.740022e-02 -0.1638 6.251000e-01 3.352160e-01 6.161800e-03 3.111834e-03 1.740022e-02
6.6605e+04 3.3862 3.4377 0.57756 0.51877 4.8675e+02 0 1.9143e-06 6.251000e-01 3.352160e-01 6.161800e-03 3.111834e-03 1.740022e-02 -0.1816 6.251000e-01 3.352160e-01 6.161800e-03 3.111834e-03 1.740022e-02
1.2253e+05 3.5030 3.5255 0.52512 0.51998 3.1412e+02 0 1.1482e-06 6.251000e-01 3.352160e-01 6.161800e-03 3.111834e-03 1.740022e-02 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om
 0.7500 3 # agb_0.75_Z0.04000000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.3683 3.4269 0.75000 0.51985 4.0729e+02 0 6.2230e-07 6.251000e-01 3.352180e-01 6.148600e-03 3.126840e-03 1.740019e-02 -0.1715 6.251000e-01 3.352180e-01 6.148600e-03 3.126840e-03 1.740019e-02
6.5500e+04 3.4168 3.4294 0.58967 0.52135 5.5124e+02 0 3.5563e-06 6.251000e-01 3.352180e-01 6.148600e-03 3.126840e-03 1.740019e-02 -0.1833 6.251000e-01 3.352180e-01 6.148600e-03 3.126840e-03 1.740019e-02
1.1407e+05 3.5367 3.5265 0.52765 0.52241 3.3446e+02 0 1.3836e-06 6.251000e-01 3.352180e-01 6.148600e-03 3.126840e-03 1.740019e-02 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om
 0.7600 3 # agb_0.76_Z0.04000000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.3595 3.4296 0.76000 0.52056 3.8514e+02 0 4.3053e-07 6.251000e-01 3.352220e-01 6.159500e-03 3.113854e-03 1.740021e-02 -0.1701 6.251000e-01 3.352220e-01 6.159500e-03 3.113854e-03 1.740021e-02
6.5015e+04 3.4177 3.4242 0.60413 0.52204 5.6610e+02 0 3.5645e-06 6.251000e-01 3.352220e-01 6.159500e-03 3.113854e-03 1.740021e-02 -0.1835 6.251000e-01 3.352220e-01 6.159500e-03 3.113854e-03 1.740021e-02
1.1532e+05 3.5377 3.5266 0.52841 0.52318 3.3422e+02 0 1.3900e-06 6.251000e-01 3.352220e-01 6.159500e-03 3.113854e-03 1.740021e-02 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om
 0.7800 3 # agb_0.78_Z0.04000000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.3423 3.4346 0.78000 0.52060 3.4620e+02 0 2.0749e-07 6.251000e-01 3.352220e-01 6.145000e-03 3.130851e-03 1.740018e-02 -0.1671 6.251000e-01 3.352220e-01 6.145000e-03 3.130851e-03 1.740018e-02
6.5059e+04 3.4081 3.4196 0.63149 0.52205 5.5484e+02 0 3.4834e-06 6.251000e-01 3.352220e-01 6.145000e-03 3.130851e-03 1.740018e-02 -0.1823 6.251000e-01 3.352220e-01 6.145000e-03 3.130851e-03 1.740018e-02
1.2087e+05 3.5364 3.5281 0.52846 0.52341 3.2899e+02 0 1.3932e-06 6.251000e-01 3.352220e-01 6.145000e-03 3.130851e-03 1.740018e-02 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om
 0.8000 3 # agb_0.80_Z0.04000000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.3447 3.4359 0.80000 0.52079 3.3646e+02 0 1.6866e-07 6.251000e-01 3.352270e-01 6.157600e-03 3.116870e-03 1.740020e-02 -0.1662 6.251000e-01 3.352270e-01 6.157600e-03 3.116870e-03 1.740020e-02
6.5006e+04 3.4119 3.4167 0.65118 0.52227 5.5824e+02 0 3.5156e-06 6.251000e-01 3.352270e-01 6.157600e-03 3.116870e-03 1.740020e-02 -0.1808 6.251000e-01 3.352270e-01 6.157600e-03 3.116870e-03 1.740020e-02
1.2328e+05 3.5434 3.5256 0.52916 0.52376 3.4121e+02 0 1.4191e-06 6.251000e-01 3.352270e-01 6.157600e-03 3.116870e-03 1.740020e-02 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om
 0.8500 5 # agb_0.85_Z0.04000000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.3327 3.4428 0.85000 0.52107 2.9167e+02 0 9.6161e-08 6.251000e-01 3.352300e-01 6.147300e-03 3.127879e-03 1.740018e-02 -0.1615 6.251000e-01 3.352300e-01 6.147300e-03 3.127879e-03 1.740018e-02
5.5267e+04 3.5103 3.3969 0.75616 0.52220 7.2546e+02 0 4.4055e-06 6.251000e-01 3.352300e-01 6.147300e-03 3.127879e-03 1.740018e-02 -0.1615 6.251000e-01 3.352300e-01 6.147300e-03 3.127879e-03 1.740018e-02
6.4598e+04 3.4176 3.4152 0.71639 0.52252 5.2625e+02 0 3.0130e-06 6.251000e-01 3.352300e-01 6.147300e-03 3.127879e-03 1.740018e-02 -0.1761 6.251000e-01 3.352300e-01 6.147300e-03 3.127879e-03 1.740018e-02
1.3067e+05 3.4564 3.4784 0.54233 0.52433 4.1915e+02 0 7.7446e-07 6.251000e-01 3.352300e-01 6.147300e-03 3.127879e-03 1.740018e-02 -0.1761 6.251000e-01 3.352300e-01 6.147300e-03 3.127879e-03 1.740018e-02
1.6602e+05 3.5083 3.5249 0.53025 0.52495 3.1700e+02 0 1.1561e-06 6.251000e-01 3.352300e-01 6.147300e-03 3.127879e-03 1.740018e-02 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om
 0.9000 4 # agb_0.90_Z0.04000000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.3076 3.4519 0.90000 0.52041 2.4146e+02 0 8.0353e-08 6.251000e-01 3.352350e-01 6.148800e-03 3.125895e-03 1.740018e-02 -0.1559 6.251000e-01 3.352350e-01 6.148800e-03 3.125895e-03 1.740018e-02
6.5042e+04 3.3973 3.4262 0.80869 0.52181 4.0865e+02 0 6.3096e-07 6.251000e-01 3.352350e-01 6.148800e-03 3.125895e-03 1.740018e-02 -0.1682 6.251000e-01 3.352350e-01 6.148800e-03 3.125895e-03 1.740018e-02
1.3125e+05 3.4436 3.4114 0.64883 0.52356 6.3066e+02 0 3.7757e-06 6.251000e-01 3.352350e-01 6.148800e-03 3.125895e-03 1.740018e-02 -0.1817 6.251000e-01 3.352350e-01 6.148800e-03 3.125895e-03 1.740018e-02
1.8721e+05 3.5561 3.5287 0.53021 0.52512 3.4075e+02 0 1.5524e-06 6.251000e-01 3.352350e-01 6.148800e-03 3.125895e-03 1.740018e-02 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om
 0.9500 5 # agb_0.95_Z0.04000000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.2897 3.4593 0.95000 0.51983 2.0673e+02 0 6.9502e-08 6.251000e-01 3.352380e-01 6.149600e-03 3.124906e-03 1.740017e-02 -0.1512 6.251000e-01 3.352380e-01 6.149600e-03 3.124906e-03 1.740017e-02
6.5026e+04 3.4014 3.4356 0.91524 0.52120 3.3904e+02 0 1.7258e-07 6.251000e-01 3.352380e-01 6.149600e-03 3.124906e-03 1.740017e-02 -0.1632 6.251000e-01 3.352380e-01 6.149600e-03 3.124906e-03 1.740017e-02
1.3181e+05 3.4347 3.4169 0.79164 0.52292 4.9182e+02 0 2.0184e-06 6.251000e-01 3.352380e-01 6.149600e-03 3.124906e-03 1.740017e-02 -0.1708 6.251000e-01 3.352380e-01 6.149600e-03 3.124906e-03 1.740017e-02
1.9940e+05 3.4786 3.4155 0.60787 0.52500 6.9719e+02 0 4.0926e-06 6.251000e-01 3.352380e-01 6.149600e-03 3.124906e-03 1.740017e-02 -0.1873 6.251000e-01 3.352380e-01 6.149600e-03 3.124906e-03 1.740017e-02
2.4602e+05 3.5647 3.5283 0.53144 0.52623 3.4812e+02 0 1.6181e-06 6.251000e-01 3.352380e-01 6.149600e-03 3.124906e-03 1.740017e-02 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om
 1.0000 7 # agb_1.00_Z0.04000000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.2686 3.4671 1.00000 0.51925 1.7569e+02 0 5.9704e-08 6.251000e-01 3.352410e-01 6.147900e-03 3.125912e-03 1.740016e-02 -0.1458 6.251000e-01 3.352410e-01 6.147900e-03 3.125912e-03 1.740016e-02
6.5193e+04 3.3966 3.4433 0.98586 0.52059 2.9296e+02 0 1.0375e-07 6.251000e-01 3.352410e-01 6.147900e-03 3.125912e-03 1.740016e-02 -0.1458 6.251000e-01 3.352410e-01 6.147900e-03 3.125912e-03 1.740016e-02
1.3175e+05 3.4458 3.4291 0.93813 0.52226 3.8819e+02 0 4.3853e-07 6.251000e-01 3.352410e-01 6.147900e-03 3.125912e-03 1.740016e-02 -0.1584 6.251000e-01 3.352410e-01 6.147900e-03 3.125912e-03 1.740016e-02
2.0013e+05 3.4716 3.4091 0.79123 0.52433 5.7315e+02 0 4.0365e-06 6.251000e-01 3.352410e-01 6.147900e-03 3.125912e-03 1.740016e-02 -0.1584 6.251000e-01 3.352410e-01 6.147900e-03 3.125912e-03 1.740016e-02
2.4842e+05 3.5635 3.3850 0.69277 0.52562 9.8319e+02 0 4.9774e-06 6.251000e-01 3.352410e-01 6.147900e-03 3.125912e-03 1.740016e-02 -0.1638 6.251000e-01 3.352410e-01 6.147900e-03 3.125912e-03 1.740016e-02
2.6923e+05 3.5061 3.4233 0.58853 0.52672 7.1182e+02 0 4.3652e-06 6.251000e-01 3.352410e-01 6.147900e-03 3.125912e-03 1.740016e-02 -0.1638 6.251000e-01 3.352410e-01 6.147900e-03 3.125912e-03 1.740016e-02
3.1236e+05 3.5711 3.5293 0.53299 0.52785 3.4885e+02 0 1.6788e-06 6.251000e-01 3.352410e-01 6.147900e-03 3.125912e-03 1.740016e-02 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om
 1.0500 6 # agb_1.05_Z0.04000000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.2892 3.4678 1.05000 0.52065 1.7491e+02 0 6.1376e-08 6.240000e-01 3.362680e-01 6.063800e-03 3.249826e-03 1.743993e-02 -0.1454 6.240000e-01 3.362680e-01 6.063800e-03 3.249826e-03 1.743993e-02
6.4651e+04 3.4004 3.4477 1.03935 0.52203 2.7091e+02 0 9.8855e-08 6.240000e-01 3.362680e-01 6.063800e-03 3.249826e-03 1.743993e-02 -0.1564 6.240000e-01 3.362680e-01 6.063800e-03 3.249826e-03 1.743993e-02
1.3036e+05 3.4544 3.4346 1.00791 0.52374 3.5326e+02 0 2.2594e-07 6.240000e-01 3.362680e-01 6.063800e-03 3.249826e-03 1.743993e-02 -0.1615 6.240000e-01 3.362680e-01 6.063800e-03 3.249826e-03 1.743993e-02
1.9764e+05 3.4901 3.4146 0.88304 0.52584 5.1523e+02 0 2.6546e-06 6.240000e-01 3.362680e-01 6.063800e-03 3.249826e-03 1.743993e-02 -0.1668 6.240000e-01 3.362680e-01 6.063800e-03 3.249826e-03 1.743993e-02
2.6614e+05 3.5229 3.3948 0.68560 0.52831 8.3045e+02 0 4.5394e-06 6.240000e-01 3.362680e-01 6.063800e-03 3.249826e-03 1.743993e-02 -0.1844 6.240000e-01 3.362680e-01 6.063800e-03 3.249826e-03 1.743993e-02
3.2172e+05 3.6083 3.5300 0.53557 0.53026 3.7511e+02 0 2.0606e-06 6.240000e-01 3.362680e-01 6.063800e-03 3.249826e-03 1.743993e-02 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om
 1.1000 7 # agb_1.10_Z0.04000000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
