# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om
 0.5700 3 # agb_0.570_Z0.00200000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
 0.7000 5 # agb_0.70_Z0.00200000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.1656 3.5847 0.70000 0.51784 3.6255e+01 1 1.7742e-07 7.376000e-01 2.604250e-01 2.952600e-04 1.671274e-04 8.641030e-04 -0.0922 7.376000e-01 2.604250e-01 2.952600e-04 1.671274e-04 8.641030e-04
1.9755e+05 3.2920 3.5723 0.65094 0.52024 1.0644e+02 0 3.4914e-07 7.376000e-01 2.604250e-01 2.952600e-04 1.671274e-04 8.641030e-04 -0.0922 7.376000e-01 2.604250e-01 2.952600e-04 1.671274e-04 8.641030e-04
3.5455e+05 3.3660 3.5673 0.61013 0.52203 1.3915e+02 0 5.5976e-07 7.376000e-01 2.604250e-01 2.952600e-04 1.671274e-04 8.641030e-04 -0.0960 7.376000e-01 2.604250e-01 2.952600e-04 1.671274e-04 8.641030e-04
4.4425e+05 3.3552 3.5873 0.54873 0.52434 1.2508e+02 0 7.5336e-07 7.376000e-01 2.604250e-01 2.952600e-04 1.671274e-04 8.641030e-04 -0.0960 7.376000e-01 2.604250e-01 2.952600e-04 1.671274e-04 8.641030e-04
5.1156e+05 3.1119 3.6341 0.52989 0.52454 2.6385e+01 1 3.4594e-07 7.376000e-01 2.604250e-01 2.952600e-04 1.671274e-04 8.641030e-04 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om
 0.7200 5 # agb_0.72_Z0.00200000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.1939 3.5826 0.72000 0.51994 3.8239e+01 1 1.9143e-07 7.376000e-01 2.604520e-01 2.981100e-04 1.638315e-04 8.640490e-04 -0.0927 7.376000e-01 2.604520e-01 2.981100e-04 1.638315e-04 8.640490e-04
1.9261e+05 3.3159 3.5700 0.67026 0.52240 1.1166e+02 0 3.6813e-07 7.376000e-01 2.604520e-01 2.981100e-04 1.638315e-04 8.640490e-04 -0.0927 7.376000e-01 2.604520e-01 2.981100e-04 1.638315e-04 8.640490e-04
3.5687e+05 3.3952 3.5638 0.62237 0.52455 1.5052e+02 0 6.1376e-07 7.376000e-01 2.604520e-01 2.981100e-04 1.638315e-04 8.640490e-04 -0.0969 7.376000e-01 2.604520e-01 2.981100e-04 1.638315e-04 8.640490e-04
4.3621e+05 3.3792 3.5777 0.56538 0.52673 1.3987e+02 0 7.5162e-07 7.376000e-01 2.604520e-01 2.981100e-04 1.638315e-04 8.640490e-04 -0.0969 7.376000e-01 2.604520e-01 2.981100e-04 1.638315e-04 8.640490e-04
5.3497e+05 3.2940 3.6225 0.53281 0.52744 8.1794e+01 0 7.7625e-07 7.376000e-01 2.604520e-01 2.981100e-04 1.638315e-04 8.640490e-04 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om
 0.7500 4 # agb_0.75_Z0.00200000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.1246 3.5903 0.75000 0.52193 3.1163e+01 1 1.3552e-07 7.377000e-01 2.603000e-01 3.050600e-04 1.556391e-04 8.640600e-04 -0.0908 7.377000e-01 2.603000e-01 3.050600e-04 1.556391e-04 8.640600e-04
1.8744e+05 3.2880 3.5733 0.71043 0.52416 9.6609e+01 0 2.9444e-07 7.377000e-01 2.603000e-01 3.050600e-04 1.556391e-04 8.640600e-04 -0.0951 7.377000e-01 2.603000e-01 3.050600e-04 1.556391e-04 8.640600e-04
4.2379e+05 3.3461 3.5689 0.63526 0.52802 1.2661e+02 0 4.7315e-07 7.377000e-01 2.603000e-01 3.050600e-04 1.556391e-04 8.640600e-04 -0.0990 7.377000e-01 2.603000e-01 3.050600e-04 1.556391e-04 8.640600e-04
6.2204e+05 3.4331 3.6154 0.53702 0.53150 1.1805e+02 0 1.4997e-06 7.377000e-01 2.603000e-01 3.050600e-04 1.556391e-04 8.640600e-04 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om
 0.7600 5 # agb_0.76_Z0.00200000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.2924 3.5741 0.76000 0.52346 4.7397e+01 1 2.6915e-07 7.376000e-01 2.603910e-01 3.020500e-04 1.594372e-04 8.639210e-04 -0.0950 7.376000e-01 2.603910e-01 3.020500e-04 1.594372e-04 8.639210e-04
1.8541e+05 3.3788 3.5640 0.70308 0.52623 1.2987e+02 0 4.4978e-07 7.376000e-01 2.603910e-01 3.020500e-04 1.594372e-04 8.639210e-04 -0.0950 7.376000e-01 2.603910e-01 3.020500e-04 1.594372e-04 8.639210e-04
3.4407e+05 3.4492 3.5572 0.65006 0.52864 1.7317e+02 0 7.2111e-07 7.376000e-01 2.603910e-01 3.020500e-04 1.594372e-04 8.639210e-04 -0.0982 7.376000e-01 2.603910e-01 3.020500e-04 1.594372e-04 8.639210e-04
4.2548e+05 3.4365 3.5697 0.57999 0.53123 1.6693e+02 0 9.1833e-07 7.376000e-01 2.603910e-01 3.020500e-04 1.594372e-04 8.639210e-04 -0.0982 7.376000e-01 2.603910e-01 3.020500e-04 1.594372e-04 8.639210e-04
5.2972e+05 3.3733 3.6199 0.53735 0.53225 9.9133e+01 0 1.1324e-06 7.376000e-01 2.603910e-01 3.020500e-04 1.594372e-04 8.639210e-04 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om
 0.7800 4 # agb_0.78_Z0.00200000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.2785 3.5764 0.78000 0.52515 4.4837e+01 1 2.4378e-07 7.375000e-01 2.605170e-01 3.053400e-04 1.556413e-04 8.642160e-04 -0.0944 7.375000e-01 2.605170e-01 3.053400e-04 1.556413e-04 8.642160e-04
1.8262e+05 3.3748 3.5650 0.72654 0.52787 1.2386e+02 0 4.1783e-07 7.375000e-01 2.605170e-01 3.053400e-04 1.556413e-04 8.642160e-04 -0.0976 7.375000e-01 2.605170e-01 3.053400e-04 1.556413e-04 8.642160e-04
4.1723e+05 3.4381 3.5623 0.61618 0.53277 1.6950e+02 0 7.7983e-07 7.375000e-01 2.605170e-01 3.053400e-04 1.556413e-04 8.642160e-04 -0.1013 7.375000e-01 2.605170e-01 3.053400e-04 1.556413e-04 8.642160e-04
5.5912e+05 3.4710 3.6134 0.54056 0.53504 1.2997e+02 0 1.7865e-06 7.375000e-01 2.605170e-01 3.053400e-04 1.556413e-04 8.642160e-04 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om
 0.8000 4 # agb_0.80_Z0.00200000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.1469 3.5899 0.80000 0.52342 3.1505e+01 1 1.3552e-07 7.375000e-01 2.605390e-01 3.092400e-04 1.512448e-04 8.647290e-04 -0.0908 7.375000e-01 2.605390e-01 3.092400e-04 1.512448e-04 8.647290e-04
1.8655e+05 3.3007 3.5736 0.76086 0.52578 4.8278e+01 1 2.7925e-07 7.375000e-01 2.605390e-01 3.092400e-04 1.512448e-04 8.647290e-04 -0.0947 7.375000e-01 2.605390e-01 3.092400e-04 1.512448e-04 8.647290e-04
4.1777e+05 3.3685 3.5656 0.69081 0.52976 1.2708e+02 0 4.4566e-07 7.375000e-01 2.605390e-01 3.092400e-04 1.512448e-04 8.647290e-04 -0.0985 7.375000e-01 2.605390e-01 3.092400e-04 1.512448e-04 8.647290e-04
6.7749e+05 3.4561 3.6161 0.54069 0.53566 1.2273e+02 0 1.6827e-06 7.375000e-01 2.605390e-01 3.092400e-04 1.512448e-04 8.647290e-04 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om
 0.8500 5 # agb_0.85_Z0.00200000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.1302 3.5939 0.85000 0.52657 2.8772e+01 1 1.1722e-07 7.335000e-01 2.645020e-01 3.113500e-04 1.533465e-04 8.721800e-04 -0.0895 7.335000e-01 2.645020e-01 3.113500e-04 1.533465e-04 8.721800e-04
1.7971e+05 3.3015 3.5760 0.81554 0.52885 4.5855e+01 1 2.5351e-07 7.335000e-01 2.645020e-01 3.113500e-04 1.533465e-04 8.721800e-04 -0.0945 7.335000e-01 2.645020e-01 3.113500e-04 1.533465e-04 8.721800e-04
4.0430e+05 3.3675 3.5672 0.75410 0.53277 1.1548e+02 0 3.8282e-07 7.335000e-01 2.645020e-01 3.113500e-04 1.533465e-04 8.721800e-04 -0.0969 7.335000e-01 2.645020e-01 3.113500e-04 1.533465e-04 8.721800e-04
6.6605e+05 3.4421 3.5621 0.63226 0.53899 1.6734e+02 0 7.5858e-07 7.335000e-01 2.645020e-01 3.113500e-04 1.533465e-04 8.721800e-04 -0.1020 7.335000e-01 2.645020e-01 3.113500e-04 1.533465e-04 8.721800e-04
8.0886e+05 3.4915 3.6148 0.54675 0.54160 1.3298e+02 0 1.9724e-06 7.335000e-01 2.645020e-01 3.113500e-04 1.533465e-04 8.721800e-04 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om
 0.9000 5 # agb_0.90_Z0.00200000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.2107 3.5886 0.90000 0.52954 3.3663e+01 1 1.5101e-07 7.291000e-01 2.689750e-01 3.048400e-04 1.654406e-04 8.795890e-04 -0.0908 7.291000e-01 2.689750e-01 3.048400e-04 1.654406e-04 8.795890e-04
1.7376e+05 3.3629 3.5720 0.86100 0.53210 5.1393e+01 1 3.0620e-07 7.291000e-01 2.689750e-01 3.048400e-04 1.654406e-04 8.795890e-04 -0.0946 7.291000e-01 2.689750e-01 3.048400e-04 1.654406e-04 8.795890e-04
3.9568e+05 3.4282 3.5624 0.78934 0.53667 1.3251e+02 0 4.6881e-07 7.291000e-01 2.689750e-01 3.048400e-04 1.654406e-04 8.795890e-04 -0.0987 7.291000e-01 2.689750e-01 3.048400e-04 1.654406e-04 8.795890e-04
6.5432e+05 3.4984 3.5565 0.64460 0.54390 1.9608e+02 0 9.5499e-07 7.291000e-01 2.689750e-01 3.048400e-04 1.654406e-04 8.795890e-04 -0.1037 7.291000e-01 2.689750e-01 3.048400e-04 1.654406e-04 8.795890e-04
7.8727e+05 3.5344 3.6139 0.55181 0.54663 1.4631e+02 0 2.4266e-06 7.291000e-01 2.689750e-01 3.048400e-04 1.654406e-04 8.795890e-04 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om
 0.9500 5 # agb_0.95_Z0.00200000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.2516 3.5871 0.95000 0.53232 3.5683e+01 1 1.6711e-07 7.275000e-01 2.704630e-01 2.963300e-04 1.757329e-04 8.799080e-04 -0.0912 7.275000e-01 2.704630e-01 2.963300e-04 1.757329e-04 8.799080e-04
1.6859e+05 3.3882 3.5719 0.91105 0.53498 5.2326e+01 1 3.1623e-07 7.275000e-01 2.704630e-01 2.963300e-04 1.757329e-04 8.799080e-04 -0.0949 7.275000e-01 2.704630e-01 2.963300e-04 1.757329e-04 8.799080e-04
3.8639e+05 3.4485 3.5625 0.83979 0.53978 1.3100e+02 0 4.6666e-07 7.275000e-01 2.704630e-01 2.963300e-04 1.757329e-04 8.799080e-04 -0.0987 7.275000e-01 2.704630e-01 2.963300e-04 1.757329e-04 8.799080e-04
6.3828e+05 3.5195 3.5523 0.70283 0.54727 1.9750e+02 0 8.8105e-07 7.275000e-01 2.704630e-01 2.963300e-04 1.757329e-04 8.799080e-04 -0.1048 7.275000e-01 2.704630e-01 2.963300e-04 1.757329e-04 8.799080e-04
8.0551e+05 3.5904 3.6137 0.55717 0.55203 1.6474e+02 0 3.2285e-06 7.275000e-01 2.704630e-01 2.963300e-04 1.757329e-04 8.799080e-04 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om
 1.0000 5 # agb_1.00_Z0.00200000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.2471 3.5900 1.00000 0.53443 3.3772e+01 1 1.5382e-07 7.258000e-01 2.721680e-01 2.903000e-04 1.841272e-04 8.820440e-04 -0.0901 7.258000e-01 2.721680e-01 2.903000e-04 1.841272e-04 8.820440e-04
1.6594e+05 3.3889 3.5745 0.96309 0.53711 4.9982e+01 1 2.9444e-07 7.258000e-01 2.721680e-01 2.903000e-04 1.841272e-04 8.820440e-04 -0.0938 7.258000e-01 2.721680e-01 2.903000e-04 1.841272e-04 8.820440e-04
3.7754e+05 3.4554 3.5646 0.89762 0.54186 1.2298e+02 0 4.3652e-07 7.258000e-01 2.721680e-01 2.903000e-04 1.841272e-04 8.820440e-04 -0.0979 7.258000e-01 2.721680e-01 2.903000e-04 1.841272e-04 8.820440e-04
6.2383e+05 3.5274 3.5523 0.77596 0.54935 1.8377e+02 0 7.6384e-07 7.258000e-01 2.721680e-01 2.903000e-04 1.841272e-04 8.820440e-04 -0.1039 7.258000e-01 2.721680e-01 2.903000e-04 1.841272e-04 8.820440e-04
8.4219e+05 3.6108 3.6134 0.56235 0.55711 1.7138e+02 0 3.5400e-06 7.258000e-01 2.721680e-01 2.903000e-04 1.841272e-04 8.820440e-04 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om
 1.0500 5 # agb_1.05_Z0.00200000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.3975 3.5778 1.05000 0.53733 4.7431e+01 1 2.7164e-07 7.237000e-01 2.742660e-01 2.771600e-04 2.002154e-04 8.811790e-04 -0.0935 7.237000e-01 2.742660e-01 2.771600e-04 2.002154e-04 8.811790e-04
1.6112e+05 3.4682 3.5684 1.00370 0.54049 5.9180e+01 1 3.9355e-07 7.237000e-01 2.742660e-01 2.771600e-04 2.002154e-04 8.811790e-04 -0.0957 7.237000e-01 2.742660e-01 2.771600e-04 2.002154e-04 8.811790e-04
3.7181e+05 3.5331 3.5574 0.91837 0.54633 1.5280e+02 0 5.9979e-07 7.237000e-01 2.742660e-01 2.771600e-04 2.002154e-04 8.811790e-04 -0.1003 7.237000e-01 2.742660e-01 2.771600e-04 2.002154e-04 8.811790e-04
6.1440e+05 3.5913 3.5456 0.76137 0.55514 2.2895e+02 0 1.0691e-06 7.237000e-01 2.742660e-01 2.771600e-04 2.002154e-04 8.811790e-04 -0.1073 7.237000e-01 2.742660e-01 2.771600e-04 2.002154e-04 8.811790e-04
7.8829e+05 3.6538 3.6145 0.56653 0.56150 1.8553e+02 0 4.4463e-06 7.237000e-01 2.742660e-01 2.771600e-04 2.002154e-04 8.811790e-04 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om
 1.1000 6 # agb_1.10_Z0.00200000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.3158 3.5882 1.10000 0.53987 3.6959e+01 1 1.8197e-07 7.236000e-01 2.744000e-01 2.726300e-04 2.051112e-04 8.816430e-04 -0.0904 7.236000e-01 2.744000e-01 2.726300e-04 2.051112e-04 8.816430e-04
1.5447e+05 3.4454 3.5738 1.06344 0.54266 5.2974e+01 1 3.2961e-07 7.236000e-01 2.744000e-01 2.726300e-04 2.051112e-04 8.816430e-04 -0.0931 7.236000e-01 2.744000e-01 2.726300e-04 2.051112e-04 8.816430e-04
3.5979e+05 3.5010 3.5648 0.99529 0.54795 6.4764e+01 1 4.6238e-07 7.236000e-01 2.744000e-01 2.726300e-04 2.051112e-04 8.816430e-04 -0.0977 7.236000e-01 2.744000e-01 2.726300e-04 2.051112e-04 8.816430e-04
5.9337e+05 3.5726 3.5516 0.87598 0.55601 1.8338e+02 0 7.7625e-07 7.236000e-01 2.744000e-01 2.726300e-04 2.051112e-04 8.816430e-04 -0.1041 7.236000e-01 2.744000e-01 2.726300e-04 2.051112e-04 8.816430e-04
