# age(yr) logL logTe m_act mcore c/o period ip Mdot(Msun/yr) logTe X Y CNO dlogTe/dlogL 
0.5000 3 # agb_0.500_Z0.01700000_Mdot42_eta1.00_Mc0.00_dMc-0.04_L0.00_dL0.00_C0.00_Nr5.00_rates0_KOPv_KMOLv.dat
0.0000e+00 2.8817 3.5735 0.50000 0.49012 0.4898 5.3400e+01 0 9.5719e-09 3.5735 6.894000e-01 2.937820e-01 1.129045e-02 -0.0939
1.3716e+05 3.1243 3.5640 0.49675 0.49105 0.4898 1.0056e+02 0 3.4834e-08 3.5640 6.894000e-01 2.937820e-01 1.129045e-02 -0.0925
2.6186e+05 3.2352 3.5902 0.49374 0.49199 0.4898 1.0247e+02 0 5.7148e-08 3.5902 6.894000e-01 2.937820e-01 1.129045e-02 999999.0000
0.5050 4 # agb_0.505_Z0.01700000_Mdot42_eta1.00_Mc0.00_dMc-0.04_L0.00_dL0.00_C0.00_Nr5.00_rates0_KOPv_KMOLv.dat
0.0000e+00 2.9101 3.5620 0.50500 0.48986 0.4895 6.2501e+01 0 1.1220e-08 3.5620 6.894000e-01 2.937440e-01 1.129183e-02 -0.0997
1.3426e+05 3.1505 3.5455 0.50174 0.49078 0.4895 1.2465e+02 0 4.2364e-08 3.5455 6.894000e-01 2.937440e-01 1.129183e-02 -0.1005
2.8277e+05 3.2435 3.5608 0.49692 0.49212 0.4895 1.3497e+02 0 6.6681e-08 3.5608 6.894000e-01 2.937440e-01 1.129183e-02 -0.0945
3.8210e+05 3.2524 3.5867 0.49473 0.49280 0.4895 1.0965e+02 0 6.3241e-08 3.5867 6.894000e-01 2.937440e-01 1.129183e-02 999999.0000
0.5100 4 # agb_0.510_Z0.01700000_Mdot42_eta1.00_Mc0.00_dMc-0.04_L0.00_dL0.00_C0.00_Nr5.00_rates0_KOPv_KMOLv.dat
0.0000e+00 2.9546 3.5542 0.51000 0.49204 0.4871 7.3387e+01 0 1.4223e-08 3.5542 6.894000e-01 2.937720e-01 1.129504e-02 -0.1030
1.3550e+05 3.1633 3.5394 0.50657 0.49309 0.4871 1.3432e+02 0 4.5709e-08 3.5394 6.894000e-01 2.937720e-01 1.129504e-02 -0.1048
2.7913e+05 3.2644 3.5510 0.50110 0.49449 0.4871 1.5315e+02 0 7.6560e-08 3.5510 6.894000e-01 2.937720e-01 1.129504e-02 -0.0994
3.9357e+05 3.3239 3.5908 0.49723 0.49552 0.4871 1.2348e+02 0 9.0365e-08 3.5908 6.894000e-01 2.937720e-01 1.129504e-02 999999.0000
0.5150 4 # agb_0.515_Z0.01700000_Mdot42_eta1.00_Mc0.00_dMc-0.04_L0.00_dL0.00_C0.00_Nr5.00_rates0_KOPv_KMOLv.dat
0.0000e+00 3.0231 3.5434 0.51500 0.49386 0.4794 9.3313e+01 0 2.0701e-08 3.5434 6.894000e-01 2.938380e-01 1.130370e-02 -0.1069
1.3283e+05 3.2143 3.5308 0.51067 0.49502 0.4794 1.6126e+02 0 6.1660e-08 3.5308 6.894000e-01 2.938380e-01 1.130370e-02 -0.1087
2.7688e+05 3.2886 3.5467 0.50398 0.49658 0.4794 1.6720e+02 0 8.8105e-08 3.5467 6.894000e-01 2.938380e-01 1.130370e-02 -0.1022
3.9175e+05 3.3494 3.5905 0.49947 0.49771 0.4794 1.3055e+02 0 1.0280e-07 3.5905 6.894000e-01 2.938380e-01 1.130370e-02 999999.0000
0.5200 5 # agb_0.520_Z0.01700000_Mdot42_eta1.00_Mc0.00_dMc-0.04_L0.00_dL0.00_C0.00_Nr5.00_rates0_KOPv_KMOLv.dat
0.0000e+00 2.9393 3.5476 0.52000 0.49266 0.4692 7.3907e+01 0 1.2972e-08 3.5476 6.893000e-01 2.938260e-01 1.131310e-02 -0.1088
