# age(yr) logL logTe m_act mcore c/o period ip Mdot(Msun/yr) logTe X Y CNO dlogTe/dlogL 
 0.5050 3 # agb_0.505_Z0.00200000_Mdot2_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 2.7912 3.6453 0.50500 0.49528 0.5286 1.3847e+01 1 5.9429e-09 3.6453 7.381000e-01 2.599400e-01 1.318308e-03 -0.0816 
2.4450e+05 2.9219 3.6456 0.50138 0.49631 0.5286 1.7613e+01 1 2.1478e-08 3.6456 7.381000e-01 2.599400e-01 1.318308e-03 -0.0810 
4.4210e+05 2.9492 3.6572 0.49936 0.49696 0.5286 1.7052e+01 1 2.6853e-08 3.6572 7.381000e-01 2.599400e-01 1.318308e-03 999.0000 
 0.5150 3 # agb_0.515_Z0.00200000_Mdot2_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 2.8602 3.6290 0.51500 0.49606 0.5286 1.7528e+01 1 1.1749e-08 3.6290 7.381000e-01 2.600010e-01 1.318297e-03 -0.0861 
2.4313e+05 2.9802 3.6271 0.50858 0.49727 0.5286 2.2286e+01 1 3.9355e-08 3.6271 7.381000e-01 2.600010e-01 1.318297e-03 -0.0872 
4.9477e+05 3.0350 3.6512 0.50109 0.49862 0.5286 2.0805e+01 1 6.2661e-08 3.6512 7.381000e-01 2.600010e-01 1.318297e-03 999.0000 
 0.5200 3 # agb_0.520_Z0.00200000_Mdot2_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 2.9476 3.6186 0.52000 0.49694 0.5195 2.2097e+01 1 2.7861e-08 3.6186 7.379000e-01 2.600520e-01 1.319854e-03 -0.0875 
2.3963e+05 3.0635 3.6260 0.50664 0.49839 0.5195 2.6218e+01 1 8.9536e-08 3.6260 7.379000e-01 2.600520e-01 1.319854e-03 -0.0879 
3.8028e+05 3.0397 3.6363 0.50413 0.49883 0.5195 2.3338e+01 1 6.8865e-08 3.6363 7.379000e-01 2.600520e-01 1.319854e-03 999.0000 
 0.5250 3 # agb_0.525_Z0.00200000_Mdot2_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 2.8956 3.6205 0.52500 0.49683 0.5072 1.9707e+01 1 1.6218e-08 3.6205 7.379000e-01 2.601220e-01 1.321149e-03 -0.0879 
2.3810e+05 3.0149 3.6157 0.51734 0.49807 0.5072 2.5593e+01 1 5.5081e-08 3.6157 7.379000e-01 2.601220e-01 1.321149e-03 -0.0867 
5.1768e+05 3.0422 3.6354 0.50539 0.49985 0.5072 2.3574e+01 1 7.0307e-08 3.6354 7.379000e-01 2.601220e-01 1.321149e-03 999.0000 
 0.5300 4 # agb_0.530_Z0.00200000_Mdot2_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 2.8617 3.6216 0.53000 0.49686 0.4951 1.8292e+01 1 1.1298e-08 3.6216 7.379000e-01 2.602050e-01 1.322474e-03 -0.0880 
2.3799e+05 2.9825 3.6136 0.52449 0.49801 0.4951 2.4317e+01 1 3.8905e-08 3.6136 7.379000e-01 2.602050e-01 1.322474e-03 -0.0870 
5.1768e+05 2.9999 3.6199 0.51600 0.49964 0.4951 2.4173e+01 1 4.6989e-08 3.6199 7.379000e-01 2.602050e-01 1.322474e-03 -0.0866 
7.8560e+05 3.0537 3.6355 0.50654 0.50126 0.4951 2.4024e+01 1 7.7983e-08 3.6355 7.379000e-01 2.602050e-01 1.322474e-03 999.0000 
 0.5500 6 # agb_0.550_Z0.00200000_Mdot2_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 2.9001 3.6132 0.55000 0.49903 0.4123 2.0470e+01 1 1.5171e-08 3.6132 7.374000e-01 2.605960e-01 1.331028e-03 -0.0892 
1.5415e+05 3.0095 3.6042 0.54776 0.49954 0.4123 2.6777e+01 1 4.6132e-08 3.6042 7.374000e-01 2.605960e-01 1.331028e-03 -0.0892 
2.3887e+05 2.9833 3.6080 0.54339 0.50030 0.4123 2.4925e+01 1 3.6058e-08 3.6080 7.374000e-01 2.605960e-01 1.331028e-03 -0.0893 
5.1079e+05 3.0163 3.6089 0.53349 0.50201 0.4123 2.6538e+01 1 5.2240e-08 3.6089 7.374000e-01 2.605960e-01 1.331028e-03 -0.0893 
