# age(yr) logL logTe m_act mcore c/o period ip Mdot(Msun/yr) logTe X Y CNO dlogTe/dlogL 
 0.5100 6 # agb_0.510_Z0.00200000_Mdot50_eta0.00_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.0901 3.6150 0.51000 0.49676 0.5287 2.9727e+01 1 2.0417e-12 3.6150 7.381000e-01 2.599280e-01 1.318346e-03 -0.0846 
2.4424e+05 3.1719 3.6118 0.51000 0.49873 0.5287 7.1215e+01 0 2.0417e-12 3.6118 7.381000e-01 2.599280e-01 1.318346e-03 -0.0846 
4.4047e+05 3.2431 3.6091 0.51000 0.50008 0.5287 8.5567e+01 0 2.0417e-12 3.6091 7.381000e-01 2.599280e-01 1.318346e-03 -0.0851 
5.2910e+05 3.2517 3.6122 0.51000 0.50167 0.5287 8.4812e+01 0 2.0417e-12 3.6122 7.381000e-01 2.599280e-01 1.318346e-03 -0.0851 
8.8112e+05 3.2876 3.6289 0.51000 0.50658 0.5287 7.9204e+01 0 2.0417e-12 3.6289 7.381000e-01 2.599280e-01 1.318346e-03 -0.0833 
1.0537e+06 3.2777 3.6429 0.51000 0.50786 0.5287 3.4168e+01 1 2.0417e-12 3.6429 7.381000e-01 2.599280e-01 1.318346e-03 999.0000 
 0.5150 7 # agb_0.515_Z0.00200000_Mdot50_eta0.00_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 2.9763 3.6189 0.51500 0.49606 0.5286 2.3341e+01 1 2.0606e-12 3.6189 7.381000e-01 2.600010e-01 1.318297e-03 -0.0861 
2.3727e+05 3.1326 3.6071 0.51500 0.49763 0.5286 6.7474e+01 0 2.0606e-12 3.6071 7.381000e-01 2.600010e-01 1.318297e-03 -0.0861 
4.2565e+05 3.1671 3.6054 0.51500 0.49867 0.5286 7.3990e+01 0 2.0606e-12 3.6054 7.381000e-01 2.600010e-01 1.318297e-03 -0.0877 
5.2750e+05 3.1824 3.6061 0.51500 0.50017 0.5286 7.6064e+01 0 2.0606e-12 3.6061 7.381000e-01 2.600010e-01 1.318297e-03 -0.0877 
8.6858e+05 3.2237 3.6093 0.51500 0.50407 0.5286 8.1044e+01 0 2.0606e-12 3.6093 7.381000e-01 2.600010e-01 1.318297e-03 -0.0852 
1.2267e+06 3.2904 3.6186 0.51500 0.50915 0.5286 8.6624e+01 0 2.0606e-12 3.6186 7.381000e-01 2.600010e-01 1.318297e-03 -0.0852 
1.5005e+06 3.3539 3.6415 0.51500 0.51292 0.5286 8.1345e+01 0 2.0606e-12 3.6415 7.381000e-01 2.600010e-01 1.318297e-03 999.0000 
 0.5200 7 # agb_0.520_Z0.00200000_Mdot50_eta0.00_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.0706 3.6079 0.52000 0.49694 0.5195 2.9928e+01 1 2.0797e-12 3.6079 7.379000e-01 2.600520e-01 1.319854e-03 -0.0875 
2.3986e+05 3.1722 3.6008 0.52000 0.49879 0.5195 7.7318e+01 0 2.0797e-12 3.6008 7.379000e-01 2.600520e-01 1.319854e-03 -0.0875 
