# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om minL maxL minMenv maxMenv fits0 fits1 fits2 fits3 fits4
 0.7000 3 # agb_0.70_Z0.06000000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.4481 3.3923 0.70000 0.53718 7.0579e+02 0 3.8194e-06 5.729000e-01 3.676710e-01 9.219200e-03 4.702209e-03 2.611017e-02 -0.1916 5.729000e-01 3.676710e-01 9.219200e-03 4.702209e-03 2.611017e-02 0.00000 0.00000 0.00000 0.00000 4.60044 -0.31535 -0.87273 0.00000 0.00000
4.3095e+04 3.4768 3.4859 0.54844 0.53860 4.0602e+02 0 6.8549e-07 5.729000e-01 3.676710e-01 9.219200e-03 4.702209e-03 2.611017e-02 -0.2037 5.729000e-01 3.676710e-01 9.219200e-03 4.702209e-03 2.611017e-02 3.10830 3.61320 0.00984 0.16282 4.60044 -0.31535 -0.87273 0.00000 0.00000
5.9567e+04 3.4847 3.5195 0.54339 0.53884 3.1437e+02 0 8.1658e-07 5.729000e-01 3.676710e-01 9.219200e-03 4.702209e-03 2.611017e-02 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 3.12200 3.48470 0.00455 0.00896 4.05610 -0.13789 -12.53329 0.00000 0.00000
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om minL maxL minMenv maxMenv fits0 fits1 fits2 fits3 fits4
 0.7200 3 # agb_0.72_Z0.06000000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.4383 3.3943 0.72000 0.53652 6.6095e+02 0 3.7325e-06 5.729000e-01 3.676740e-01 9.217700e-03 4.704224e-03 2.611017e-02 -0.1911 5.729000e-01 3.676740e-01 9.217700e-03 4.704224e-03 2.611017e-02 0.00000 0.00000 0.00000 0.00000 4.37113 -0.26145 -0.48738 0.00000 0.00000
4.3565e+04 3.4479 3.4447 0.56666 0.53793 5.3385e+02 0 3.2734e-06 5.729000e-01 3.676740e-01 9.217700e-03 4.704224e-03 2.611017e-02 -0.2112 5.729000e-01 3.676740e-01 9.217700e-03 4.704224e-03 2.611017e-02 3.10350 3.60570 0.02873 0.18348 4.37113 -0.26145 -0.48738 0.00000 0.00000
6.7848e+04 3.5859 3.5206 0.54297 0.53852 3.9815e+02 0 1.5704e-06 5.729000e-01 3.676740e-01 9.217700e-03 4.704224e-03 2.611017e-02 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 3.11710 3.58590 0.00445 0.02808 4.19551 -0.18521 -4.62092 0.00000 0.00000
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om minL maxL minMenv maxMenv fits0 fits1 fits2 fits3 fits4
 0.7500 3 # agb_0.75_Z0.06000000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.4642 3.3909 0.75000 0.54042 6.9617e+02 0 3.9628e-06 5.729000e-01 3.676770e-01 9.212700e-03 4.710235e-03 2.611016e-02 -0.1943 5.729000e-01 3.676770e-01 9.212700e-03 4.710235e-03 2.611016e-02 0.00000 0.00000 0.00000 0.00000 4.30901 -0.24802 -0.32415 0.00000 0.00000
4.2230e+04 3.4775 3.4206 0.59104 0.54188 6.8146e+02 0 4.0832e-06 5.729000e-01 3.676770e-01 9.212700e-03 4.710235e-03 2.611016e-02 -0.2184 5.729000e-01 3.676770e-01 9.212700e-03 4.710235e-03 2.611016e-02 3.13130 3.63020 0.04916 0.20958 4.30901 -0.24802 -0.32415 0.00000 0.00000
6.5789e+04 3.6099 3.5208 0.54710 0.54250 4.1643e+02 0 1.7783e-06 5.729000e-01 3.676770e-01 9.212700e-03 4.710235e-03 2.611016e-02 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 3.14510 3.60990 0.00460 0.04739 4.46133 -0.26140 -3.40092 0.00000 0.00000
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om minL maxL minMenv maxMenv fits0 fits1 fits2 fits3 fits4
 0.7600 3 # agb_0.76_Z0.06000000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.4740 3.3894 0.76000 0.54134 7.1212e+02 0 4.0551e-06 5.729000e-01 3.676780e-01 9.212500e-03 4.711239e-03 2.611016e-02 -0.1956 5.729000e-01 3.676780e-01 9.212500e-03 4.711239e-03 2.611016e-02 0.00000 0.00000 0.00000 0.00000 4.28912 -0.24420 -0.27190 0.00000 0.00000
