# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om minL maxL minMenv maxMenv fits0 fits1 fits2 fits3 fits4
 0.5400 3 # agb_0.540_Z0.04000000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr0.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.2569 3.4694 0.54000 0.50659 2.9208e+02 0 1.8323e-07 6.252000e-01 3.351980e-01 6.182200e-03 3.090476e-03 1.740023e-02 -0.1334 6.252000e-01 3.351980e-01 6.182200e-03 3.090476e-03 1.740023e-02 0.00000 0.00000 0.00000 0.00000 3.95255 -0.13345 -1.45358 0.00000 0.00000
7.3101e+04 3.2571 3.4901 0.52526 0.50767 2.4883e+02 0 2.2542e-07 6.252000e-01 3.351980e-01 6.182200e-03 3.090476e-03 1.740023e-02 -0.1343 6.252000e-01 3.351980e-01 6.182200e-03 3.090476e-03 1.740023e-02 2.83470 3.36580 0.01759 0.03341 3.95255 -0.13345 -1.45358 0.00000 0.00000
1.2831e+05 3.3797 3.5314 0.51252 0.50841 2.4502e+02 0 5.9156e-07 6.252000e-01 3.351980e-01 6.182200e-03 3.090476e-03 1.740023e-02 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 2.84800 3.37970 0.00411 0.01729 4.02352 -0.14048 -4.83119 0.00000 0.00000
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om minL maxL minMenv maxMenv fits0 fits1 fits2 fits3 fits4
 0.5500 4 # agb_0.550_Z0.04000000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr0.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.2204 3.4679 0.55000 0.50766 2.6830e+02 0 1.4289e-07 6.252000e-01 3.352220e-01 6.188700e-03 3.082562e-03 1.740023e-02 -0.1385 6.252000e-01 3.352220e-01 6.188700e-03 3.082562e-03 1.740023e-02 0.00000 0.00000 0.00000 0.00000 3.96564 -0.14195 -0.95621 0.00000 0.00000
7.2388e+04 3.2414 3.4781 0.53595 0.50869 2.6270e+02 0 1.8197e-07 6.252000e-01 3.352220e-01 6.188700e-03 3.082562e-03 1.740023e-02 -0.1431 6.252000e-01 3.352220e-01 6.188700e-03 3.082562e-03 1.740023e-02 2.84600 3.34680 0.02726 0.04234 3.96564 -0.14195 -0.95621 0.00000 0.00000
1.4533e+05 3.2871 3.5102 0.51891 0.50990 2.2490e+02 0 3.1623e-07 6.252000e-01 3.352220e-01 6.188700e-03 3.082562e-03 1.740023e-02 -0.1236 6.252000e-01 3.352220e-01 6.188700e-03 3.082562e-03 1.740023e-02 2.85850 3.37100 0.00901 0.02696 3.96853 -0.13255 -2.29627 0.00000 0.00000
1.7678e+05 3.2732 3.5294 0.51502 0.51012 1.7752e+02 0 2.9854e-07 6.252000e-01 3.352220e-01 6.188700e-03 3.082562e-03 1.740023e-02 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 2.87290 3.27320 0.00490 0.00847 3.97300 -0.12378 -7.77095 0.00000 0.00000
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om minL maxL minMenv maxMenv fits0 fits1 fits2 fits3 fits4
