# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om minL maxL minMenv maxMenv fits0 fits1 fits2 fits3 fits4
 0.5500 3 # agb_0.550_Z0.00400000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr0.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.0279 3.5809 0.55000 0.49811 6.3602e+01 0 1.2853e-07 7.303000e-01 2.657140e-01 5.403200e-04 3.917594e-04 1.725884e-03 -0.0929 7.303000e-01 2.657140e-01 5.403200e-04 3.917594e-04 1.725884e-03 0.00000 0.00000 0.00000 0.00000 3.93026 -0.10593 -0.60351 0.00000 0.00000
2.2102e+05 3.1299 3.5932 0.51279 0.49978 7.6237e+01 0 2.7353e-07 7.303000e-01 2.657140e-01 5.403200e-04 3.917594e-04 1.725884e-03 -0.0922 7.303000e-01 2.657140e-01 5.403200e-04 3.917594e-04 1.725884e-03 2.67670 3.17110 0.01301 0.05189 3.93026 -0.10593 -0.60351 0.00000 0.00000
3.1076e+05 3.0219 3.6204 0.50489 0.49999 2.4560e+01 1 1.8281e-07 7.303000e-01 2.657140e-01 5.403200e-04 3.917594e-04 1.725884e-03 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 2.70100 3.02190 0.00490 0.01113 4.00796 -0.12164 -4.14705 0.00000 0.00000
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om minL maxL minMenv maxMenv fits0 fits1 fits2 fits3 fits4
 0.5600 3 # agb_0.560_Z0.00400000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr0.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.0764 3.5748 0.56000 0.50022 7.3640e+01 0 1.5101e-07 7.302000e-01 2.658310e-01 5.330600e-04 4.001635e-04 1.725009e-03 -0.0942 7.302000e-01 2.658310e-01 5.330600e-04 4.001635e-04 1.725009e-03 0.00000 0.00000 0.00000 0.00000 3.92309 -0.10489 -0.46642 0.00000 0.00000
2.1698e+05 3.1600 3.5850 0.52004 0.50203 8.6587e+01 0 2.9040e-07 7.302000e-01 2.658310e-01 5.330600e-04 4.001635e-04 1.725009e-03 -0.0940 7.302000e-01 2.658310e-01 5.330600e-04 4.001635e-04 1.725009e-03 2.70340 3.20350 0.01801 0.05978 3.92309 -0.10489 -0.46642 0.00000 0.00000
3.2359e+05 3.1306 3.6122 0.50740 0.50241 6.4967e+01 0 3.0479e-07 7.302000e-01 2.658310e-01 5.330600e-04 4.001635e-04 1.725009e-03 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 2.72880 3.13060 0.00499 0.01620 4.01632 -0.12438 -3.14158 0.00000 0.00000
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om minL maxL minMenv maxMenv fits0 fits1 fits2 fits3 fits4
 0.5900 2 # agb_0.590_Z0.00400000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr0.00_rates0_KOPv_KMOLv.dat 
