# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om minL maxL minMenv maxMenv fits0 fits1 fits2 fits3 fits4
 0.5700 2 # agb_0.570_Z0.00100000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr0.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.0081 3.6202 0.57000 0.50294 2.3278e+01 1 1.6069e-07 7.396000e-01 2.594630e-01 1.307040e-04 1.054880e-04 4.352149e-04 -0.0855 7.396000e-01 2.594630e-01 1.307040e-04 1.054880e-04 4.352149e-04 0.00000 0.00000 0.00000 0.00000 3.98865 -0.11177 -0.55649 0.00000 0.00000
2.4684e+05 3.1319 3.6388 0.51325 0.50480 2.6868e+01 1 4.2170e-07 7.396000e-01 2.594630e-01 1.307040e-04 1.054880e-04 4.352149e-04 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 2.70330 3.16460 0.00845 0.06706 3.98865 -0.11177 -0.55649 0.00000 0.00000
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om minL maxL minMenv maxMenv fits0 fits1 fits2 fits3 fits4
 0.5800 3 # agb_0.580_Z0.00100000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr0.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.0233 3.6182 0.58000 0.50438 2.4077e+01 1 1.6482e-07 7.395000e-01 2.594760e-01 1.300910e-04 1.060891e-04 4.351727e-04 -0.0856 7.395000e-01 2.594760e-01 1.300910e-04 1.060891e-04 4.351727e-04 0.00000 0.00000 0.00000 0.00000 3.94072 -0.09925 -0.33094 0.00000 0.00000
2.4357e+05 3.1397 3.6249 0.52525 0.50627 2.9831e+01 1 3.6898e-07 7.395000e-01 2.594760e-01 1.300910e-04 1.060891e-04 4.351727e-04 -0.0857 7.395000e-01 2.594760e-01 1.300910e-04 1.060891e-04 4.351727e-04 2.72020 3.17340 0.01898 0.07562 3.94072 -0.09925 -0.33094 0.00000 0.00000
3.4366e+05 3.0129 3.6572 0.51130 0.50651 1.8638e+01 1 2.6002e-07 7.395000e-01 2.594760e-01 1.300910e-04 1.060891e-04 4.351727e-04 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 2.74790 3.01290 0.00479 0.01386 4.11233 -0.14525 -3.72336 0.00000 0.00000
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om minL maxL minMenv maxMenv fits0 fits1 fits2 fits3 fits4
 0.5900 3 # agb_0.590_Z0.00100000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr0.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.0419 3.6159 0.59000 0.50599 2.5101e+01 1 1.7179e-07 7.394000e-01 2.595980e-01 1.303310e-04 1.058907e-04 4.352582e-04 -0.0863 7.394000e-01 2.595980e-01 1.303310e-04 1.058907e-04 4.352582e-04 0.00000 0.00000 0.00000 0.00000 3.92953 -0.09678 -0.25198 0.00000 0.00000
