# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om minL maxL minMenv maxMenv fits0 fits1 fits2 fits3 fits4
 0.5150 3 # agb_0.515_Z0.02000000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr0.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.0430 3.5292 0.51500 0.48906 1.1079e+02 0 9.8855e-08 6.811000e-01 2.991290e-01 3.122000e-03 1.502038e-03 8.684281e-03 -0.1101 6.811000e-01 2.991290e-01 3.122000e-03 1.502038e-03 8.684281e-03 0.00000 0.00000 0.00000 0.00000 3.92329 -0.11607 -1.67535 0.00000 0.00000
1.2917e+05 3.1094 3.5511 0.49798 0.49000 1.0885e+02 0 1.7989e-07 6.811000e-01 2.991290e-01 3.122000e-03 1.502038e-03 8.684281e-03 -0.1097 6.811000e-01 2.991290e-01 3.122000e-03 1.502038e-03 8.684281e-03 2.59820 3.15840 0.00798 0.02594 3.92329 -0.11607 -1.67535 0.00000 0.00000
2.0003e+05 3.1129 3.5881 0.49212 0.49026 8.3612e+01 0 2.1038e-07 6.811000e-01 2.991290e-01 3.122000e-03 1.502038e-03 8.684281e-03 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 2.61320 3.11290 0.00186 0.00728 3.99074 -0.12480 -8.79187 0.00000 0.00000
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om minL maxL minMenv maxMenv fits0 fits1 fits2 fits3 fits4
 0.5200 3 # agb_0.520_Z0.02000000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr0.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.0465 3.5262 0.52000 0.49022 1.1363e+02 0 9.6605e-08 6.810000e-01 2.992280e-01 3.084400e-03 1.547022e-03 8.684245e-03 -0.1121 6.810000e-01 2.992280e-01 3.084400e-03 1.547022e-03 8.684245e-03 0.00000 0.00000 0.00000 0.00000 3.91810 -0.11641 -1.32259 0.00000 0.00000
1.2944e+05 3.0938 3.5446 0.50227 0.49119 1.1059e+02 0 1.5417e-07 6.810000e-01 2.992280e-01 3.084400e-03 1.547022e-03 8.684245e-03 -0.1125 6.810000e-01 2.992280e-01 3.084400e-03 1.547022e-03 8.684245e-03 2.61510 3.16330 0.01108 0.02978 3.91810 -0.11641 -1.32259 0.00000 0.00000
2.0479e+05 3.1431 3.5645 0.49581 0.49151 1.0529e+02 0 2.1577e-07 6.810000e-01 2.992280e-01 3.084400e-03 1.547022e-03 8.684245e-03 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 2.63010 3.14310 0.00430 0.01071 3.93816 -0.11288 -4.59092 0.00000 0.00000
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om minL maxL minMenv maxMenv fits0 fits1 fits2 fits3 fits4
 0.5250 3 # agb_0.525_Z0.02000000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr0.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.1461 3.5130 0.52500 0.49301 1.5843e+02 0 1.4588e-07 6.810000e-01 2.992350e-01 3.057000e-03 1.579029e-03 8.684209e-03 -0.1162 6.810000e-01 2.992350e-01 3.057000e-03 1.579029e-03 8.684209e-03 0.00000 0.00000 0.00000 0.00000 3.94634 -0.12444 -1.36442 0.00000 0.00000
