# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om minL maxL minMenv maxMenv fits0 fits1 fits2 fits3 fits4
 0.5400 3 # agb_0.540_Z0.01000000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr0.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.1366 3.5383 0.54000 0.49712 1.2062e+02 0 1.6144e-07 7.098000e-01 2.802520e-01 1.429740e-03 8.964566e-04 4.329894e-03 -0.1081 7.098000e-01 2.802520e-01 1.429740e-03 8.964566e-04 4.329894e-03 0.00000 0.00000 0.00000 0.00000 3.96852 -0.12374 -1.07183 0.00000 0.00000
1.7309e+05 3.2050 3.5651 0.50828 0.49871 1.1680e+02 0 3.2359e-07 7.098000e-01 2.802520e-01 1.429740e-03 8.964566e-04 4.329894e-03 -0.1084 7.098000e-01 2.802520e-01 1.429740e-03 8.964566e-04 4.329894e-03 2.68850 3.24530 0.00957 0.04288 3.96852 -0.12374 -1.07183 0.00000 0.00000
2.3549e+05 3.0353 3.5940 0.50343 0.49887 5.9122e+01 0 1.5417e-07 7.098000e-01 2.802520e-01 1.429740e-03 8.964566e-04 4.329894e-03 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 2.71130 3.03530 0.00456 0.00803 3.95357 -0.11033 -5.43607 0.00000 0.00000
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om minL maxL minMenv maxMenv fits0 fits1 fits2 fits3 fits4
 0.5500 3 # agb_0.550_Z0.01000000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr0.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.1441 3.5347 0.55000 0.49899 1.2453e+02 0 1.5776e-07 7.098000e-01 2.802810e-01 1.428450e-03 8.982819e-04 4.329858e-03 -0.1108 7.098000e-01 2.802810e-01 1.428450e-03 8.982819e-04 4.329858e-03 0.00000 0.00000 0.00000 0.00000 3.94882 -0.12103 -0.69558 0.00000 0.00000
1.7098e+05 3.2106 3.5486 0.51954 0.50063 1.3433e+02 0 2.7990e-07 7.098000e-01 2.802810e-01 1.428450e-03 8.982819e-04 4.329858e-03 -0.1121 7.098000e-01 2.802810e-01 1.428450e-03 8.982819e-04 4.329858e-03 2.71190 3.25720 0.01891 0.05101 3.94882 -0.12103 -0.69558 0.00000 0.00000
2.6989e+05 3.2356 3.5825 0.50550 0.50120 1.1053e+02 0 4.1115e-07 7.098000e-01 2.802810e-01 1.428450e-03 8.982819e-04 4.329858e-03 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 2.73470 3.23560 0.00430 0.01780 4.00250 -0.12603 -3.36813 0.00000 0.00000
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om minL maxL minMenv maxMenv fits0 fits1 fits2 fits3 fits4
 0.5600 3 # agb_0.560_Z0.01000000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr0.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.1455 3.5325 0.56000 0.50082 1.2539e+02 0 1.5101e-07 7.098000e-01 2.803110e-01 1.431890e-03 8.936070e-04 4.329848e-03 -0.1129 7.098000e-01 2.803110e-01 1.431890e-03 8.936070e-04 4.329848e-03 0.00000 0.00000 0.00000 0.00000 3.94130 -0.12118 -0.48455 0.00000 0.00000
1.6546e+05 3.2355 3.5360 0.53182 0.50244 1.5562e+02 0 2.7733e-07 7.098000e-01 2.803110e-01 1.431890e-03 8.936070e-04 4.329848e-03 -0.1157 7.098000e-01 2.803110e-01 1.431890e-03 8.936070e-04 4.329848e-03 2.73400 3.26430 0.02938 0.05918 3.94130 -0.12118 -0.48455 0.00000 0.00000
2.9191e+05 3.2833 3.5800 0.50770 0.50352 1.2608e+02 0 5.3088e-07 7.098000e-01 2.803110e-01 1.431890e-03 8.936070e-04 4.329848e-03 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 2.75660 3.28330 0.00418 0.02753 4.04057 -0.13855 -2.45208 0.00000 0.00000
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om minL maxL minMenv maxMenv fits0 fits1 fits2 fits3 fits4
 0.5700 3 # agb_0.570_Z0.01000000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr0.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.1317 3.5324 0.57000 0.50144 1.1980e+02 0 1.3552e-07 7.099000e-01 2.802430e-01 1.443260e-03 8.802330e-04 4.329870e-03 -0.1138 7.099000e-01 2.802430e-01 1.443260e-03 8.802330e-04 4.329870e-03 0.00000 0.00000 0.00000 0.00000 3.93192 -0.12105 -0.30655 0.00000 0.00000
1.6468e+05 3.2272 3.5295 0.54455 0.50303 1.5855e+02 0 2.4099e-07 7.099000e-01 2.802430e-01 1.443260e-03 8.802330e-04 4.329870e-03 -0.1185 7.099000e-01 2.802430e-01 1.443260e-03 8.802330e-04 4.329870e-03 2.74120 3.25710 0.04152 0.06856 3.93192 -0.12105 -0.30655 0.00000 0.00000
3.2516e+05 3.2936 3.5789 0.50923 0.50479 1.3107e+02 0 5.5463e-07 7.099000e-01 2.802430e-01 1.443260e-03 8.802330e-04 4.329870e-03 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 2.76320 3.29360 0.00444 0.03991 4.07193 -0.14965 -1.78416 0.00000 0.00000
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om minL maxL minMenv maxMenv fits0 fits1 fits2 fits3 fits4
 0.5800 3 # agb_0.580_Z0.01000000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr0.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.2869 3.5117 0.58000 0.50501 2.0053e+02 0 2.5882e-07 7.099000e-01 2.802710e-01 1.451920e-03 8.698550e-04 4.329893e-03 -0.1213 7.099000e-01 2.802710e-01 1.451920e-03 8.698550e-04 4.329893e-03 0.00000 0.00000 0.00000 0.00000 3.96500 -0.12832 -0.43916 0.00000 0.00000
