# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om minL maxL minMenv maxMenv fits0 fits1 fits2 fits3 fits4
 0.5400 3 # agb_0.540_Z0.06000000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr0.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.2668 3.4573 0.54000 0.51216 3.3255e+02 0 1.7742e-07 5.729000e-01 3.676280e-01 9.233600e-03 4.685178e-03 2.611018e-02 -0.1363 5.729000e-01 3.676280e-01 9.233600e-03 4.685178e-03 2.611018e-02 0.00000 0.00000 0.00000 0.00000 3.92783 -0.12694 -1.96621 0.00000 0.00000
5.2585e+04 3.2266 3.4925 0.52411 0.51310 2.2797e+02 0 1.9454e-07 5.729000e-01 3.676280e-01 9.233600e-03 4.685178e-03 2.611018e-02 -0.1321 5.729000e-01 3.676280e-01 9.233600e-03 4.685178e-03 2.611018e-02 2.90060 3.39300 0.01101 0.02784 3.92783 -0.12694 -1.96621 0.00000 0.00000
8.3680e+04 3.3841 3.5130 0.51808 0.51348 2.7905e+02 0 4.9431e-07 5.729000e-01 3.676280e-01 9.233600e-03 4.685178e-03 2.611018e-02 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 2.91140 3.38410 0.00460 0.01074 3.98005 -0.12768 -7.49643 0.00000 0.00000
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om minL maxL minMenv maxMenv fits0 fits1 fits2 fits3 fits4
 0.5500 3 # agb_0.550_Z0.06000000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr0.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.2600 3.4478 0.55000 0.51175 3.5069e+02 0 1.5382e-07 5.729000e-01 3.676270e-01 9.233100e-03 4.686113e-03 2.611018e-02 -0.1453 5.729000e-01 3.676270e-01 9.233100e-03 4.686113e-03 2.611018e-02 0.00000 0.00000 0.00000 0.00000 3.96084 -0.14007 -1.45618 0.00000 0.00000
5.2745e+04 3.2233 3.4843 0.52698 0.51269 2.4235e+02 0 1.7783e-07 5.729000e-01 3.676270e-01 9.233100e-03 4.686113e-03 2.611018e-02 -0.1470 5.729000e-01 3.676270e-01 9.233100e-03 4.686113e-03 2.611018e-02 2.89670 3.38990 0.01429 0.03825 3.96084 -0.14007 -1.45618 0.00000 0.00000
9.2259e+04 3.4055 3.5199 0.51727 0.51332 2.9290e+02 0 5.9979e-07 5.729000e-01 3.676270e-01 9.233100e-03 4.686113e-03 2.611018e-02 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 2.90750 3.40550 0.00395 0.01404 4.01037 -0.13765 -6.20489 0.00000 0.00000
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om minL maxL minMenv maxMenv fits0 fits1 fits2 fits3 fits4
 0.5600 3 # agb_0.560_Z0.06000000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr0.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.2522 3.4419 0.56000 0.51145 3.5744e+02 0 1.5311e-07 5.729000e-01 3.676320e-01 9.232100e-03 4.687100e-03 2.611018e-02 -0.1514 5.729000e-01 3.676320e-01 9.232100e-03 4.687100e-03 2.611018e-02 0.00000 0.00000 0.00000 0.00000 3.99262 -0.15226 -1.15000 0.00000 0.00000
5.2750e+04 3.2283 3.4759 0.53055 0.51237 2.6262e+02 0 1.6943e-07 5.729000e-01 3.676320e-01 9.232100e-03 4.687100e-03 2.611018e-02 -0.1576 5.729000e-01 3.676320e-01 9.232100e-03 4.687100e-03 2.611018e-02 2.89370 3.38600 0.01818 0.04855 3.99262 -0.15226 -1.15000 0.00000 0.00000
1.0067e+05 3.4011 3.5115 0.51807 0.51325 3.0905e+02 0 5.6105e-07 5.729000e-01 3.676320e-01 9.232100e-03 4.687100e-03 2.611018e-02 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 2.90450 3.40110 0.00482 0.01793 4.00041 -0.13783 -4.61370 0.00000 0.00000
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om minL maxL minMenv maxMenv fits0 fits1 fits2 fits3 fits4
 0.5700 4 # agb_0.570_Z0.06000000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr0.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.2453 3.4380 0.57000 0.51125 3.5876e+02 0 1.3932e-07 5.729000e-01 3.676350e-01 9.230900e-03 4.688092e-03 2.611018e-02 -0.1559 5.729000e-01 3.676350e-01 9.230900e-03 4.688092e-03 2.611018e-02 0.00000 0.00000 0.00000 0.00000 4.00956 -0.16053 -0.87333 0.00000 0.00000
5.2905e+04 3.2149 3.4689 0.53587 0.51216 2.6892e+02 0 1.4655e-07 5.729000e-01 3.676350e-01 9.230900e-03 4.688092e-03 2.611018e-02 -0.1647 5.729000e-01 3.676350e-01 9.230900e-03 4.688092e-03 2.611018e-02 2.89180 3.37890 0.02371 0.05875 4.00956 -0.16053 -0.87333 0.00000 0.00000
1.0592e+05 3.2425 3.5013 0.52125 0.51319 2.1944e+02 0 2.2909e-07 5.729000e-01 3.676350e-01 9.230900e-03 4.688092e-03 2.611018e-02 -0.1241 5.729000e-01 3.676350e-01 9.230900e-03 4.688092e-03 2.611018e-02 2.90240 3.40070 0.00806 0.02349 3.92385 -0.12285 -2.50059 0.00000 0.00000
1.2831e+05 3.3107 3.5128 0.51835 0.51338 2.2476e+02 0 3.1769e-07 5.729000e-01 3.676350e-01 9.230900e-03 4.688092e-03 2.611018e-02 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 2.91420 3.31070 0.00497 0.00777 3.98892 -0.12833 -10.27485 0.00000 0.00000
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om minL maxL minMenv maxMenv fits0 fits1 fits2 fits3 fits4
 0.5800 4 # agb_0.580_Z0.06000000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr0.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.2373 3.4357 0.58000 0.51123 3.5396e+02 0 1.2218e-07 5.729000e-01 3.676440e-01 9.231700e-03 4.688129e-03 2.611018e-02 -0.1594 5.729000e-01 3.676440e-01 9.231700e-03 4.688129e-03 2.611018e-02 0.00000 0.00000 0.00000 0.00000 4.02762 -0.16821 -0.70456 0.00000 0.00000
5.2891e+04 3.2166 3.4628 0.54074 0.51213 2.8259e+02 0 1.3900e-07 5.729000e-01 3.676440e-01 9.231700e-03 4.688129e-03 2.611018e-02 -0.1698 5.729000e-01 3.676440e-01 9.231700e-03 4.688129e-03 2.611018e-02 2.89160 3.37910 0.02861 0.06877 4.02762 -0.16821 -0.70456 0.00000 0.00000
1.0580e+05 3.2526 3.4932 0.52327 0.51317 2.4062e+02 0 2.2646e-07 5.729000e-01 3.676440e-01 9.231700e-03 4.688129e-03 2.611018e-02 -0.1331 5.729000e-01 3.676440e-01 9.231700e-03 4.688129e-03 2.611018e-02 2.90220 3.40060 0.01010 0.02839 3.94008 -0.12970 -2.07580 0.00000 0.00000
1.3476e+05 3.3731 3.5132 0.51805 0.51352 2.6732e+02 0 4.5186e-07 5.729000e-01 3.676440e-01 9.231700e-03 4.688129e-03 2.611018e-02 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 2.91400 3.37310 0.00453 0.00980 3.98055 -0.12750 -8.09441 0.00000 0.00000
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om minL maxL minMenv maxMenv fits0 fits1 fits2 fits3 fits4
 0.7500 2 # agb_0.75_Z0.06000000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr0.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.4642 3.3909 0.75000 0.54042 6.9621e+02 0 4.0458e-06 5.729000e-01 3.676770e-01 9.212700e-03 4.710235e-03 2.611016e-02 -0.1943 5.729000e-01 3.676770e-01 9.212700e-03 4.710235e-03 2.611016e-02 0.00000 0.00000 0.00000 0.00000 4.79050 -0.37124 -0.67717 0.00000 0.00000
4.2166e+04 3.4314 3.5116 0.54692 0.54171 2.9226e+02 0 6.4417e-07 5.729000e-01 3.676770e-01 9.212700e-03 4.710235e-03 2.611016e-02 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 3.13130 3.57860 0.00521 0.20958 4.79050 -0.37124 -0.67717 0.00000 0.00000
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om minL maxL minMenv maxMenv fits0 fits1 fits2 fits3 fits4
 0.7600 3 # agb_0.76_Z0.06000000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr0.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.4740 3.3894 0.76000 0.54134 7.1212e+02 0 3.9355e-06 5.729000e-01 3.676780e-01 9.212500e-03 4.711239e-03 2.611016e-02 -0.1958 5.729000e-01 3.676780e-01 9.212500e-03 4.711239e-03 2.611016e-02 0.00000 0.00000 0.00000 0.00000 4.79182 -0.37172 -0.63891 0.00000 0.00000
4.1827e+04 3.4416 3.5070 0.54854 0.54265 3.1093e+02 0 6.5464e-07 5.729000e-01 3.676780e-01 9.212500e-03 4.711239e-03 2.611016e-02 -0.2133 5.729000e-01 3.676780e-01 9.212500e-03 4.711239e-03 2.611016e-02 3.13770 3.58540 0.00589 0.21866 4.79182 -0.37172 -0.63891 0.00000 0.00000
4.5665e+04 3.1501 3.5282 0.54764 0.54265 1.4480e+02 0 1.7258e-07 5.729000e-01 3.676780e-01 9.212500e-03 4.711239e-03 2.611016e-02 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 0.00000 0.00000 0.00000 0.00000 4.79182 -0.37172 -0.63891 0.00000 0.00000
