# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om minL maxL minMenv maxMenv fits0 fits1 fits2 fits3 fits4
 0.5500 3 # agb_0.550_Z0.00600000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr0.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.0871 3.5611 0.55000 0.49845 8.6611e+01 0 1.4588e-07 7.238000e-01 2.702430e-01 8.238100e-04 5.741554e-04 2.591830e-03 -0.0991 7.238000e-01 2.702430e-01 8.238100e-04 5.741554e-04 2.591830e-03 0.00000 0.00000 0.00000 0.00000 3.93824 -0.11203 -0.65992 0.00000 0.00000
2.0256e+05 3.1663 3.5764 0.51430 0.50016 9.5775e+01 0 2.8379e-07 7.238000e-01 2.702430e-01 8.238100e-04 5.741554e-04 2.591830e-03 -0.0993 7.238000e-01 2.702430e-01 8.238100e-04 5.741554e-04 2.591830e-03 2.69170 3.21160 0.01414 0.05155 3.93824 -0.11203 -0.65992 0.00000 0.00000
2.9354e+05 3.1057 3.6023 0.50538 0.50045 6.6039e+01 0 2.3878e-07 7.238000e-01 2.702430e-01 8.238100e-04 5.741554e-04 2.591830e-03 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 2.71590 3.10570 0.00493 0.01272 3.98144 -0.11638 -3.68265 0.00000 0.00000
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om minL maxL minMenv maxMenv fits0 fits1 fits2 fits3 fits4
 0.5600 3 # agb_0.560_Z0.00600000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr0.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.0662 3.5619 0.56000 0.50041 8.0802e+01 0 1.2735e-07 7.239000e-01 2.701830e-01 8.328800e-04 5.633750e-04 2.591862e-03 -0.0996 7.239000e-01 2.701830e-01 8.328800e-04 5.633750e-04 2.591862e-03 0.00000 0.00000 0.00000 0.00000 3.91853 -0.10874 -0.41218 0.00000 0.00000
1.9772e+05 3.1667 3.5645 0.52830 0.50208 1.0404e+02 0 2.4491e-07 7.239000e-01 2.701830e-01 8.328800e-04 5.633750e-04 2.591862e-03 -0.1022 7.239000e-01 2.701830e-01 8.328800e-04 5.633750e-04 2.591862e-03 2.71580 3.20580 0.02622 0.05959 3.91853 -0.10874 -0.41218 0.00000 0.00000
3.3181e+05 3.2153 3.5992 0.50713 0.50291 9.1488e+01 0 4.3053e-07 7.239000e-01 2.701830e-01 8.328800e-04 5.633750e-04 2.591862e-03 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 2.73900 3.21530 0.00422 0.02464 4.03066 -0.13218 -2.41980 0.00000 0.00000
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om minL maxL minMenv maxMenv fits0 fits1 fits2 fits3 fits4
 0.5700 3 # agb_0.570_Z0.00600000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr0.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.1001 3.5570 0.57000 0.50244 8.9615e+01 0 1.4125e-07 7.239000e-01 2.702170e-01 8.436700e-04 5.506933e-04 2.591902e-03 -0.1017 7.239000e-01 2.702170e-01 8.436700e-04 5.506933e-04 2.591902e-03 0.00000 0.00000 0.00000 0.00000 3.92034 -0.11030 -0.33402 0.00000 0.00000
1.9421e+05 3.1918 3.5586 0.53657 0.50421 1.1445e+02 0 2.5882e-07 7.239000e-01 2.702170e-01 8.436700e-04 5.506933e-04 2.591902e-03 -0.1047 7.239000e-01 2.702170e-01 8.436700e-04 5.506933e-04 2.591902e-03 2.73990 3.23270 0.03236 0.06756 3.92034 -0.11030 -0.33402 0.00000 0.00000
