# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om minL maxL minMenv maxMenv fits0 fits1 fits2 fits3 fits4
 0.5500 3 # agb_0.550_Z0.01700000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.1029 3.5172 0.55000 0.49862 1.3286e+02 0 1.0965e-07 6.893000e-01 2.938860e-01 2.503200e-03 1.448755e-03 7.376982e-03 -0.1197 6.893000e-01 2.938860e-01 2.503200e-03 1.448755e-03 7.376982e-03 0.00000 0.00000 0.00000 0.00000 3.95232 -0.12957 -0.67066 0.00000 0.00000
1.3169e+05 3.2374 3.5151 0.52724 0.50007 1.8979e+02 0 2.4210e-07 6.893000e-01 2.938860e-01 2.503200e-03 1.448755e-03 7.376982e-03 -0.1252 6.893000e-01 2.938860e-01 2.503200e-03 1.448755e-03 7.376982e-03 2.72190 3.30020 0.02717 0.05138 3.95232 -0.12957 -0.67066 0.00000 0.00000
2.3288e+05 3.3337 3.5574 0.50584 0.50110 1.7137e+02 0 5.9841e-07 6.893000e-01 2.938860e-01 2.503200e-03 1.448755e-03 7.376982e-03 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 2.74160 3.33370 0.00474 0.02668 4.04105 -0.14251 -2.80755 0.00000 0.00000
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om minL maxL minMenv maxMenv fits0 fits1 fits2 fits3 fits4
 0.5600 3 # agb_0.560_Z0.01700000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.3196 3.4870 0.56000 0.50313 2.7779e+02 0 2.7542e-07 6.893000e-01 2.939120e-01 2.508100e-03 1.442793e-03 7.376961e-03 -0.1286 6.893000e-01 2.939120e-01 2.508100e-03 1.442793e-03 7.376961e-03 0.00000 0.00000 0.00000 0.00000 4.01539 -0.14213 -1.07116 0.00000 0.00000
1.2577e+05 3.3744 3.5220 0.51996 0.50504 2.4553e+02 0 5.5719e-07 6.893000e-01 2.939120e-01 2.508100e-03 1.442793e-03 7.376961e-03 -0.1293 6.893000e-01 2.939120e-01 2.508100e-03 1.442793e-03 7.376961e-03 2.77480 3.42740 0.01492 0.05687 4.01539 -0.14213 -1.07116 0.00000 0.00000
1.8345e+05 3.3251 3.5575 0.51033 0.50544 1.6241e+02 0 5.4954e-07 6.893000e-01 2.939120e-01 2.508100e-03 1.442793e-03 7.376961e-03 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 2.79970 3.32510 0.00489 0.01372 3.99606 -0.12487 -4.90953 0.00000 0.00000
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om minL maxL minMenv maxMenv fits0 fits1 fits2 fits3 fits4
 0.5700 4 # agb_0.570_Z0.01700000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
