# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om minL maxL minMenv maxMenv fits0 fits1 fits2 fits3 fits4
 0.5200 3 # agb_0.520_Z0.01700000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr0.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.0655 3.5330 0.52000 0.49266 1.1162e+02 0 1.1324e-07 6.893000e-01 2.938260e-01 2.608200e-03 1.327682e-03 7.377221e-03 -0.1088 6.893000e-01 2.938260e-01 2.608200e-03 1.327682e-03 7.377221e-03 0.00000 0.00000 0.00000 0.00000 3.94831 -0.12145 -1.66841 0.00000 0.00000
1.3681e+05 3.1503 3.5549 0.50155 0.49376 1.1452e+02 0 2.2751e-07 6.893000e-01 2.938260e-01 2.608200e-03 1.327682e-03 7.377221e-03 -0.1100 6.893000e-01 2.938260e-01 2.608200e-03 1.327682e-03 7.377221e-03 2.64470 3.19130 0.00779 0.02734 3.94831 -0.12145 -1.66841 0.00000 0.00000
1.8542e+05 2.9766 3.5801 0.49874 0.49387 5.8574e+01 0 1.0351e-07 6.893000e-01 2.938260e-01 2.608200e-03 1.327682e-03 7.377221e-03 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 2.66140 2.97660 0.00487 0.00677 3.91227 -0.10243 -5.61628 0.00000 0.00000
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om minL maxL minMenv maxMenv fits0 fits1 fits2 fits3 fits4
 0.5500 4 # agb_0.550_Z0.01700000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr0.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.1029 3.5172 0.55000 0.49862 1.3287e+02 0 1.0965e-07 6.893000e-01 2.938860e-01 2.503200e-03 1.448755e-03 7.376982e-03 -0.1197 6.893000e-01 2.938860e-01 2.503200e-03 1.448755e-03 7.376982e-03 0.00000 0.00000 0.00000 0.00000 3.93395 -0.12617 -0.50188 0.00000 0.00000
1.2935e+05 3.1935 3.5144 0.53391 0.49980 1.7132e+02 0 1.8493e-07 6.893000e-01 2.938860e-01 2.503200e-03 1.448755e-03 7.376982e-03 -0.1236 6.893000e-01 2.938860e-01 2.503200e-03 1.448755e-03 7.376982e-03 2.72190 3.23030 0.03411 0.05138 3.93395 -0.12617 -0.50188 0.00000 0.00000
2.6981e+05 3.2073 3.5542 0.50852 0.50138 1.2928e+02 0 2.9923e-07 6.893000e-01 2.938860e-01 2.503200e-03 1.448755e-03 7.376982e-03 -0.1139 6.893000e-01 2.938860e-01 2.503200e-03 1.448755e-03 7.376982e-03 2.73860 3.26170 0.00714 0.03319 3.99771 -0.13529 -1.69491 0.00000 0.00000
3.0774e+05 2.9757 3.5818 0.50626 0.50145 5.6722e+01 0 1.0186e-07 6.893000e-01 2.938860e-01 2.503200e-03 1.448755e-03 7.376982e-03 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 2.75900 2.97570 0.00481 0.00640 3.89473 -0.09738 -4.86569 0.00000 0.00000
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om minL maxL minMenv maxMenv fits0 fits1 fits2 fits3 fits4
