# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om minL maxL minMenv maxMenv fits0 fits1 fits2 fits3 fits4
 0.5900 2 # agb_0.590_Z0.00050000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr0.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.0278 3.6341 0.59000 0.50570 2.1406e+01 1 1.9364e-07 7.407000e-01 2.588340e-01 6.375800e-05 5.540421e-05 2.190595e-04 -0.0798 7.407000e-01 2.588340e-01 6.375800e-05 5.540421e-05 2.190595e-04 0.00000 0.00000 0.00000 0.00000 3.97638 -0.10401 -0.37844 0.00000 0.00000
2.6034e+05 3.1429 3.6499 0.51829 0.50777 2.5161e+01 1 4.8865e-07 7.407000e-01 2.588340e-01 6.375800e-05 5.540421e-05 2.190595e-04 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 2.72240 3.18170 0.01052 0.08430 3.97638 -0.10401 -0.37844 0.00000 0.00000
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om minL maxL minMenv maxMenv fits0 fits1 fits2 fits3 fits4
 0.6000 3 # agb_0.600_Z0.00050000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr0.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.0360 3.6332 0.60000 0.50716 2.1700e+01 1 1.9409e-07 7.406000e-01 2.588510e-01 6.402900e-05 5.509496e-05 2.190266e-04 -0.0802 7.406000e-01 2.588510e-01 6.402900e-05 5.509496e-05 2.190266e-04 0.00000 0.00000 0.00000 0.00000 3.93536 -0.09330 -0.22947 0.00000 0.00000
2.5671e+05 3.1446 3.6386 0.53209 0.50924 2.7040e+01 1 4.2267e-07 7.406000e-01 2.588510e-01 6.402900e-05 5.509496e-05 2.190266e-04 -0.0805 7.406000e-01 2.588510e-01 6.402900e-05 5.509496e-05 2.190266e-04 2.73830 3.18420 0.02285 0.09284 3.93536 -0.09330 -0.22947 0.00000 0.00000
3.6388e+05 3.0253 3.6701 0.51399 0.50949 1.7439e+01 1 3.2063e-07 7.406000e-01 2.588510e-01 6.402900e-05 5.509496e-05 2.190266e-04 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 2.76860 3.02530 0.00450 0.01598 4.12833 -0.14697 -3.11152 0.00000 0.00000
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om minL maxL minMenv maxMenv fits0 fits1 fits2 fits3 fits4
 0.6200 3 # agb_0.62_Z0.00050000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr0.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.1190 3.6256 0.62000 0.51017 2.6263e+01 1 2.5468e-07 7.402000e-01 2.592700e-01 6.365300e-05 5.571577e-05 2.188655e-04 -0.0825 7.402000e-01 2.592700e-01 6.365300e-05 5.571577e-05 2.188655e-04 0.00000 0.00000 0.00000 0.00000 3.93456 -0.09361 -0.17702 0.00000 0.00000
2.4772e+05 3.2114 3.6310 0.54047 0.51252 3.2070e+01 1 5.3456e-07 7.402000e-01 2.592700e-01 6.365300e-05 5.571577e-05 2.188655e-04 -0.0823 7.402000e-01 2.592700e-01 6.365300e-05 5.571577e-05 2.188655e-04 2.77440 3.24600 0.02795 0.10983 3.93456 -0.09361 -0.17702 0.00000 0.00000
3.5856e+05 3.0954 3.6669 0.51719 0.51287 2.0414e+01 1 4.3053e-07 7.402000e-01 2.592700e-01 6.365300e-05 5.571577e-05 2.188655e-04 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 2.80750 3.09540 0.00432 0.01914 4.14746 -0.15159 -2.83340 0.00000 0.00000
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om minL maxL minMenv maxMenv fits0 fits1 fits2 fits3 fits4
 0.6500 3 # agb_0.65_Z0.00050000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr0.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.1279 3.6249 0.65000 0.51442 2.6188e+01 1 2.4434e-07 7.405000e-01 2.590450e-01 6.676100e-05 5.209931e-05 2.188775e-04 -0.0823 7.405000e-01 2.590450e-01 6.676100e-05 5.209931e-05 2.188775e-04 0.00000 0.00000 0.00000 0.00000 3.91349 -0.08930 -0.07660 0.00000 0.00000
2.3824e+05 3.2315 3.6215 0.57299 0.51686 3.4620e+01 1 4.9091e-07 7.405000e-01 2.590450e-01 6.676100e-05 5.209931e-05 2.188775e-04 -0.0841 7.405000e-01 2.590450e-01 6.676100e-05 5.209931e-05 2.188775e-04 2.81760 3.27010 0.05613 0.13558 3.91349 -0.08930 -0.07660 0.00000 0.00000
