# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om minL maxL minMenv maxMenv fits0 fits1 fits2 fits3 fits4
 0.5700 3 # agb_0.570_Z0.00800000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.1459 3.5403 0.57000 0.50282 1.1515e+02 0 1.5631e-07 7.166000e-01 2.755340e-01 1.139860e-03 7.196102e-04 3.460873e-03 -0.1098 7.166000e-01 2.755340e-01 1.139860e-03 7.196102e-04 3.460873e-03 0.00000 0.00000 0.00000 0.00000 3.97634 -0.12703 -0.58942 0.00000 0.00000
1.8185e+05 3.2870 3.5490 0.52528 0.50493 1.5727e+02 0 4.1591e-07 7.166000e-01 2.755340e-01 1.139860e-03 7.196102e-04 3.460873e-03 -0.1147 7.166000e-01 2.755340e-01 1.139860e-03 7.196102e-04 3.460873e-03 2.75200 3.32900 0.02035 0.06718 3.97634 -0.12703 -0.58942 0.00000 0.00000
2.7394e+05 3.2687 3.5852 0.51026 0.50548 1.1317e+02 0 5.1168e-07 7.166000e-01 2.755340e-01 1.139860e-03 7.196102e-04 3.460873e-03 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 2.78010 3.26870 0.00478 0.01851 4.01625 -0.12766 -3.29277 0.00000 0.00000
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om minL maxL minMenv maxMenv fits0 fits1 fits2 fits3 fits4
 0.5800 3 # agb_0.580_Z0.00800000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.1263 3.5415 0.58000 0.50342 1.0744e+02 0 1.3772e-07 7.166000e-01 2.754630e-01 1.148700e-03 7.093290e-04 3.460904e-03 -0.1098 7.166000e-01 2.754630e-01 1.148700e-03 7.093290e-04 3.460904e-03 0.00000 0.00000 0.00000 0.00000 3.95069 -0.12272 -0.35828 0.00000 0.00000
1.8105e+05 3.2761 3.5373 0.54046 0.50549 1.6600e+02 0 3.3963e-07 7.166000e-01 2.754630e-01 1.148700e-03 7.093290e-04 3.460904e-03 -0.1170 7.166000e-01 2.754630e-01 1.148700e-03 7.093290e-04 3.460904e-03 2.75880 3.31980 0.03497 0.07658 3.95069 -0.12272 -0.35828 0.00000 0.00000
3.0536e+05 3.3440 3.5812 0.51135 0.50664 1.3867e+02 0 7.5509e-07 7.166000e-01 2.754630e-01 1.148700e-03 7.093290e-04 3.460904e-03 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 2.78610 3.34400 0.00471 0.03347 4.06787 -0.14406 -2.16200 0.00000 0.00000
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om minL maxL minMenv maxMenv fits0 fits1 fits2 fits3 fits4
 0.5900 3 # agb_0.590_Z0.00800000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.2348 3.5272 0.59000 0.50560 1.5307e+02 0 2.1281e-07 7.166000e-01 2.754850e-01 1.149340e-03 7.088410e-04 3.460975e-03 -0.1155 7.166000e-01 2.754850e-01 1.149340e-03 7.088410e-04 3.460975e-03 0.00000 0.00000 0.00000 0.00000 3.97262 -0.12800 -0.40388 0.00000 0.00000
1.7772e+05 3.3380 3.5344 0.53901 0.50799 1.9614e+02 0 4.6774e-07 7.166000e-01 2.754850e-01 1.149340e-03 7.088410e-04 3.460975e-03 -0.1207 7.166000e-01 2.754850e-01 1.149340e-03 7.088410e-04 3.460975e-03 2.78340 3.38430 0.03102 0.08440 3.97262 -0.12800 -0.40388 0.00000 0.00000
2.8316e+05 3.3677 3.5810 0.51353 0.50893 1.4690e+02 0 8.4140e-07 7.166000e-01 2.754850e-01 1.149340e-03 7.088410e-04 3.460975e-03 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 2.81400 3.36770 0.00460 0.02932 4.06918 -0.14284 -2.53473 0.00000 0.00000
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om minL maxL minMenv maxMenv fits0 fits1 fits2 fits3 fits4
 0.6000 3 # agb_0.600_Z0.00800000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.1663 3.5347 0.60000 0.50545 1.2105e+02 0 1.5136e-07 7.166000e-01 2.755150e-01 1.165210e-03 6.905607e-04 3.460992e-03 -0.1139 7.166000e-01 2.755150e-01 1.165210e-03 6.905607e-04 3.460992e-03 0.00000 0.00000 0.00000 0.00000 3.94634 -0.12421 -0.20842 0.00000 0.00000
1.7754e+05 3.3062 3.5260 0.55984 0.50764 1.9032e+02 0 3.4277e-07 7.166000e-01 2.755150e-01 1.165210e-03 6.905607e-04 3.460992e-03 -0.1210 7.166000e-01 2.755150e-01 1.165210e-03 6.905607e-04 3.460992e-03 2.78150 3.34970 0.05220 0.09455 3.94634 -0.12421 -0.20842 0.00000 0.00000
3.2542e+05 3.3952 3.5793 0.51429 0.50953 1.5891e+02 0 9.6605e-07 7.166000e-01 2.755150e-01 1.165210e-03 6.905607e-04 3.460992e-03 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 2.80990 3.39520 0.00476 0.05066 4.11630 -0.15873 -1.59399 0.00000 0.00000
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om minL maxL minMenv maxMenv fits0 fits1 fits2 fits3 fits4
 0.6200 3 # agb_0.62_Z0.00800000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.1908 3.5307 0.62000 0.50769 1.2864e+02 0 1.5740e-07 7.167000e-01 2.754670e-01 1.184130e-03 6.680921e-04 3.461047e-03 -0.1164 7.167000e-01 2.754670e-01 1.184130e-03 6.680921e-04 3.461047e-03 0.00000 0.00000 0.00000 0.00000 3.94325 -0.12542 -0.11878 0.00000 0.00000
1.7317e+05 3.3344 3.5178 0.57972 0.50999 2.1141e+02 0 3.5237e-07 7.167000e-01 2.754670e-01 1.184130e-03 6.680921e-04 3.461047e-03 -0.1243 7.167000e-01 2.754670e-01 1.184130e-03 6.680921e-04 3.461047e-03 2.80590 3.37400 0.06973 0.11231 3.94325 -0.12542 -0.11878 0.00000 0.00000
