# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om minL maxL minMenv maxMenv fits0 fits1 fits2 fits3 fits4
 0.5400 3 # agb_0.540_Z0.01400000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.1524 3.5224 0.54000 0.49723 1.4396e+02 0 1.5453e-07 6.986000e-01 2.875600e-01 2.040300e-03 1.215386e-03 6.070969e-03 -0.1146 6.986000e-01 2.875600e-01 2.040300e-03 1.215386e-03 6.070969e-03 0.00000 0.00000 0.00000 0.00000 4.02333 -0.14058 -1.49934 0.00000 0.00000
1.4799e+05 3.2611 3.5609 0.50507 0.49890 1.3817e+02 0 4.2756e-07 6.986000e-01 2.875600e-01 2.040300e-03 1.215386e-03 6.070969e-03 -0.1173 6.986000e-01 2.875600e-01 2.040300e-03 1.215386e-03 6.070969e-03 2.69910 3.32040 0.00617 0.04277 4.02333 -0.14058 -1.49934 0.00000 0.00000
1.7438e+05 2.8032 3.6015 0.50382 0.49891 1.8361e+01 1 5.4075e-08 6.986000e-01 2.875600e-01 2.040300e-03 1.215386e-03 6.070969e-03 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 2.72240 2.80320 0.00491 0.00539 3.85142 -0.08379 -3.06319 0.00000 0.00000
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om minL maxL minMenv maxMenv fits0 fits1 fits2 fits3 fits4
 0.5500 3 # agb_0.550_Z0.01400000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.1217 3.5228 0.55000 0.49870 1.3176e+02 0 1.2706e-07 6.986000e-01 2.874840e-01 2.031800e-03 1.225415e-03 6.070910e-03 -0.1173 6.986000e-01 2.874840e-01 2.031800e-03 1.225415e-03 6.070910e-03 0.00000 0.00000 0.00000 0.00000 3.96296 -0.12855 -0.79210 0.00000 0.00000
1.4574e+05 3.2541 3.5286 0.52101 0.50032 1.7656e+02 0 3.0130e-07 6.986000e-01 2.874840e-01 2.031800e-03 1.225415e-03 6.070910e-03 -0.1215 6.986000e-01 2.874840e-01 2.031800e-03 1.225415e-03 6.070910e-03 2.71740 3.31030 0.02069 0.05130 3.96296 -0.12855 -0.79210 0.00000 0.00000
2.3378e+05 3.3052 3.5652 0.50588 0.50097 1.4941e+02 0 5.3951e-07 6.986000e-01 2.874840e-01 2.031800e-03 1.225415e-03 6.070910e-03 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 2.73960 3.30520 0.00491 0.01998 4.01246 -0.13120 -3.37832 0.00000 0.00000
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om minL maxL minMenv maxMenv fits0 fits1 fits2 fits3 fits4
 0.5600 3 # agb_0.560_Z0.01400000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
