# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om minL maxL minMenv maxMenv fits0 fits1 fits2 fits3 fits4
 0.5700 3 # agb_0.570_Z0.00200000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.0409 3.5982 0.57000 0.50268 2.9036e+01 1 1.5205e-07 7.373000e-01 2.607310e-01 2.633200e-04 2.045804e-04 8.639479e-04 -0.0899 7.373000e-01 2.607310e-01 2.633200e-04 2.045804e-04 8.639479e-04 0.00000 0.00000 0.00000 0.00000 3.95267 -0.10723 -0.47048 0.00000 0.00000
2.2962e+05 3.1683 3.6091 0.51851 0.50462 7.1308e+01 0 3.7670e-07 7.373000e-01 2.607310e-01 2.633200e-04 2.045804e-04 8.639479e-04 -0.0875 7.373000e-01 2.607310e-01 2.633200e-04 2.045804e-04 8.639479e-04 2.71670 3.20640 0.01389 0.06732 3.95267 -0.10723 -0.47048 0.00000 0.00000
3.0948e+05 2.9836 3.6431 0.50957 0.50477 1.9541e+01 1 2.0091e-07 7.373000e-01 2.607310e-01 2.633200e-04 2.045804e-04 8.639479e-04 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 2.74430 2.98360 0.00480 0.01038 4.11339 -0.14922 -5.23885 0.00000 0.00000
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om minL maxL minMenv maxMenv fits0 fits1 fits2 fits3 fits4
 0.5800 3 # agb_0.580_Z0.00200000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.0430 3.5971 0.58000 0.50417 2.9116e+01 1 1.4757e-07 7.373000e-01 2.607510e-01 2.645000e-04 2.032839e-04 8.639853e-04 -0.0903 7.373000e-01 2.607510e-01 2.645000e-04 2.032839e-04 8.639853e-04 0.00000 0.00000 0.00000 0.00000 3.92967 -0.10182 -0.32518 0.00000 0.00000
2.2693e+05 3.1752 3.6001 0.52966 0.50614 7.7029e+01 0 3.4674e-07 7.373000e-01 2.607510e-01 2.645000e-04 2.032839e-04 8.639853e-04 -0.0892 7.373000e-01 2.607510e-01 2.645000e-04 2.032839e-04 8.639853e-04 2.73400 3.21630 0.02352 0.07583 3.92967 -0.10182 -0.32518 0.00000 0.00000
3.4287e+05 3.1496 3.6311 0.51144 0.50661 2.9648e+01 1 4.1400e-07 7.373000e-01 2.607510e-01 2.645000e-04 2.032839e-04 8.639853e-04 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 2.76150 3.14960 0.00483 0.02042 4.06691 -0.13477 -2.70698 0.00000 0.00000
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om minL maxL minMenv maxMenv fits0 fits1 fits2 fits3 fits4
 0.5900 3 # agb_0.590_Z0.00200000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.1336 3.5882 0.59000 0.50666 3.6369e+01 1 2.0893e-07 7.371000e-01 2.608630e-01 2.628700e-04 2.050859e-04 8.639280e-04 -0.0918 7.371000e-01 2.608630e-01 2.628700e-04 2.050859e-04 8.639280e-04 0.00000 0.00000 0.00000 0.00000 3.94753 -0.10658 -0.34324 0.00000 0.00000
