# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om minL maxL minMenv maxMenv fits0 fits1 fits2 fits3 fits4
 0.5500 3 # agb_0.550_Z0.00600000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.0871 3.5611 0.55000 0.49845 8.6611e+01 0 1.4588e-07 7.238000e-01 2.702430e-01 8.238100e-04 5.741554e-04 2.591830e-03 -0.0991 7.238000e-01 2.702430e-01 8.238100e-04 5.741554e-04 2.591830e-03 0.00000 0.00000 0.00000 0.00000 3.96313 -0.11837 -0.79210 0.00000 0.00000
2.0161e+05 3.1904 3.5804 0.51082 0.50023 9.8130e+01 0 3.3729e-07 7.238000e-01 2.702430e-01 8.238100e-04 5.741554e-04 2.591830e-03 -0.0993 7.238000e-01 2.702430e-01 8.238100e-04 5.741554e-04 2.591830e-03 2.69190 3.23030 0.01059 0.05155 3.96313 -0.11837 -0.79210 0.00000 0.00000
2.7229e+05 3.0080 3.6110 0.50498 0.50039 2.5544e+01 1 1.6069e-07 7.238000e-01 2.702430e-01 8.238100e-04 5.741554e-04 2.591830e-03 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 2.71730 3.00800 0.00459 0.00868 4.01456 -0.12547 -5.68772 0.00000 0.00000
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om minL maxL minMenv maxMenv fits0 fits1 fits2 fits3 fits4
 0.5600 3 # agb_0.560_Z0.00600000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.0662 3.5619 0.56000 0.50041 8.0802e+01 0 1.2735e-07 7.239000e-01 2.701830e-01 8.328800e-04 5.633750e-04 2.591862e-03 -0.0996 7.239000e-01 2.701830e-01 8.328800e-04 5.633750e-04 2.591862e-03 0.00000 0.00000 0.00000 0.00000 3.92999 -0.11146 -0.47498 0.00000 0.00000
1.9864e+05 3.1795 3.5661 0.52509 0.50217 1.0620e+02 0 2.6853e-07 7.239000e-01 2.701830e-01 8.328800e-04 5.633750e-04 2.591862e-03 -0.1026 7.239000e-01 2.701830e-01 8.328800e-04 5.633750e-04 2.591862e-03 2.71590 3.22400 0.02292 0.05959 3.92999 -0.11146 -0.47498 0.00000 0.00000
3.1677e+05 3.2113 3.5966 0.50760 0.50282 9.0728e+01 0 4.2364e-07 7.239000e-01 2.701830e-01 8.328800e-04 5.633750e-04 2.591862e-03 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 2.74020 3.21130 0.00478 0.02150 4.01567 -0.12742 -2.61548 0.00000 0.00000
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om minL maxL minMenv maxMenv fits0 fits1 fits2 fits3 fits4
 0.5700 3 # agb_0.570_Z0.00600000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
