# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om minL maxL minMenv maxMenv fits0 fits1 fits2 fits3 fits4
 0.5900 3 # agb_0.590_Z0.03000000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.3166 3.4532 0.59000 0.51105 3.5590e+02 0 2.6424e-07 6.531000e-01 3.172140e-01 4.582000e-03 2.377424e-03 1.304017e-02 -0.1493 6.531000e-01 3.172140e-01 4.582000e-03 2.377424e-03 1.304017e-02 0.00000 0.00000 0.00000 0.00000 4.14670 -0.18618 -1.06483 0.00000 0.00000
8.4087e+04 3.3944 3.5052 0.52496 0.51259 2.9558e+02 0 5.4075e-07 6.531000e-01 3.172140e-01 4.582000e-03 2.377424e-03 1.304017e-02 -0.1566 6.531000e-01 3.172140e-01 4.582000e-03 2.377424e-03 1.304017e-02 2.87310 3.46040 0.01237 0.07895 4.14670 -0.18618 -1.06483 0.00000 0.00000
1.2209e+05 3.3663 3.5369 0.51784 0.51292 2.1324e+02 0 5.5719e-07 6.531000e-01 3.172140e-01 4.582000e-03 2.377424e-03 1.304017e-02 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 2.89140 3.36630 0.00492 0.01136 3.99526 -0.12670 -6.58952 0.00000 0.00000
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om minL maxL minMenv maxMenv fits0 fits1 fits2 fits3 fits4
 0.6000 4 # agb_0.600_Z0.03000000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.2069 3.4676 0.60000 0.50643 2.4136e+02 0 1.1194e-07 6.531000e-01 3.172320e-01 4.588900e-03 2.368469e-03 1.304018e-02 -0.1454 6.531000e-01 3.172320e-01 4.588900e-03 2.368469e-03 1.304018e-02 0.00000 0.00000 0.00000 0.00000 4.03071 -0.16403 -0.42465 0.00000 0.00000
8.7623e+04 3.3249 3.4680 0.54918 0.50777 3.3885e+02 0 2.5645e-07 6.531000e-01 3.172320e-01 4.588900e-03 2.368469e-03 1.304018e-02 -0.1561 6.531000e-01 3.172320e-01 4.588900e-03 2.368469e-03 1.304018e-02 2.82580 3.39690 0.04141 0.09357 4.03071 -0.16403 -0.42465 0.00000 0.00000
1.7858e+05 3.3581 3.5133 0.51967 0.50946 2.5600e+02 0 4.7863e-07 6.531000e-01 3.172320e-01 4.588900e-03 2.368469e-03 1.304018e-02 -0.1330 6.531000e-01 3.172320e-01 4.588900e-03 2.368469e-03 1.304018e-02 2.84250 3.42690 0.01021 0.04090 4.03305 -0.14903 -1.81237 0.00000 0.00000
2.1547e+05 3.3042 3.5397 0.51446 0.50972 1.7828e+02 0 4.0087e-07 6.531000e-01 3.172320e-01 4.588900e-03 2.368469e-03 1.304018e-02 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 2.86260 3.30420 0.00474 0.00953 3.98481 -0.12436 -7.20321 0.00000 0.00000
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om minL maxL minMenv maxMenv fits0 fits1 fits2 fits3 fits4
 0.6200 3 # agb_0.62_Z0.03000000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.3287 3.4449 0.62000 0.50845 3.7685e+02 0 3.8459e-07 6.531000e-01 3.172480e-01 4.592000e-03 2.363509e-03 1.304018e-02 -0.1562 6.531000e-01 3.172480e-01 4.592000e-03 2.363509e-03 1.304018e-02 0.00000 0.00000 0.00000 0.00000 4.17281 -0.19835 -0.69561 0.00000 0.00000
8.5652e+04 3.3953 3.4940 0.52660 0.50997 3.2646e+02 0 4.9774e-07 6.531000e-01 3.172480e-01 4.592000e-03 2.363509e-03 1.304018e-02 -0.1652 6.531000e-01 3.172480e-01 4.592000e-03 2.363509e-03 1.304018e-02 2.84690 3.45620 0.01663 0.11155 4.17281 -0.19835 -0.69561 0.00000 0.00000
1.3322e+05 3.4233 3.5395 0.51498 0.51051 2.4283e+02 0 8.0538e-07 6.531000e-01 3.172480e-01 4.592000e-03 2.363509e-03 1.304018e-02 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 2.86560 3.42330 0.00447 0.01558 4.03557 -0.13816 -5.68833 0.00000 0.00000
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om minL maxL minMenv maxMenv fits0 fits1 fits2 fits3 fits4
 0.6500 3 # agb_0.65_Z0.03000000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
