# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om minL maxL minMenv maxMenv fits0 fits1 fits2 fits3 fits4
 0.5400 3 # agb_0.540_Z0.04000000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.2569 3.4694 0.54000 0.50659 2.9207e+02 0 1.8323e-07 6.252000e-01 3.351980e-01 6.182200e-03 3.090476e-03 1.740023e-02 -0.1334 6.252000e-01 3.351980e-01 6.182200e-03 3.090476e-03 1.740023e-02 0.00000 0.00000 0.00000 0.00000 4.02862 -0.14831 -2.39077 0.00000 0.00000
7.2547e+04 3.3335 3.5161 0.51464 0.50782 2.3841e+02 0 4.3351e-07 6.252000e-01 3.351980e-01 6.182200e-03 3.090476e-03 1.740023e-02 -0.1326 6.252000e-01 3.351980e-01 6.182200e-03 3.090476e-03 1.740023e-02 2.83470 3.42220 0.00682 0.03341 4.02862 -0.14831 -2.39077 0.00000 0.00000
9.3718e+04 3.1388 3.5389 0.51280 0.50790 1.1836e+02 0 1.5959e-07 6.252000e-01 3.351980e-01 6.182200e-03 3.090476e-03 1.740023e-02 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 2.85000 3.13880 0.00490 0.00615 3.97979 -0.12325 -11.05528 0.00000 0.00000
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om minL maxL minMenv maxMenv fits0 fits1 fits2 fits3 fits4
 0.5500 3 # agb_0.550_Z0.04000000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.2204 3.4679 0.55000 0.50766 2.6829e+02 0 1.4289e-07 6.252000e-01 3.352220e-01 6.188700e-03 3.082562e-03 1.740023e-02 -0.1385 6.252000e-01 3.352220e-01 6.188700e-03 3.082562e-03 1.740023e-02 0.00000 0.00000 0.00000 0.00000 4.03209 -0.15365 -1.70332 0.00000 0.00000
7.1889e+04 3.3254 3.4973 0.52107 0.50887 2.7373e+02 0 3.5237e-07 6.252000e-01 3.352220e-01 6.188700e-03 3.082562e-03 1.740023e-02 -0.1428 6.252000e-01 3.352220e-01 6.188700e-03 3.082562e-03 1.740023e-02 2.84600 3.41300 0.01220 0.04234 4.03209 -0.15365 -1.70332 0.00000 0.00000
1.1000e+05 3.3732 3.5275 0.51400 0.50924 2.3953e+02 0 5.5208e-07 6.252000e-01 3.352220e-01 6.188700e-03 3.082562e-03 1.740023e-02 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 2.86070 3.37320 0.00476 0.01161 3.99669 -0.12967 -6.85398 0.00000 0.00000
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om minL maxL minMenv maxMenv fits0 fits1 fits2 fits3 fits4
 0.5600 3 # agb_0.560_Z0.04000000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
