1
1 6
6
45 45 45 45 45 45
0.567 0.600 0.634 0.677 0.754 0.900
0.0 3.525 4.000 1.0 0.25 0.016
30.9 3.512 4.107 1.0 0.25 0.016
76.0 3.495 4.213 1.0 0.25 0.016
143.3 3.468 4.318 1.0 0.25 0.016
244.9 3.425 4.422 1.0 0.25 0.016
639.6 3.447 4.316 1.0 0.25 0.016
742.4 3.476 4.210 1.0 0.25 0.016
877.0 3.499 4.105 1.0 0.25 0.016
1191.3 3.493 4.211 1.0 0.25 0.016
1358.3 3.472 4.317 1.0 0.25 0.016
1571.6 3.440 4.422 1.0 0.25 0.016
1917.0 3.391 4.524 1.0 0.25 0.016
3664.6 3.325 4.622 1.0 0.25 0.016
6229.1 3.242 4.714 1.0 0.25 0.016
11186.6 3.135 4.795 1.0 0.25 0.016
26162.7 3.296 4.811 1.0 0.25 0.016
41399.5 3.384 4.901 1.0 0.25 0.016
48667.8 3.304 4.994 1.0 0.25 0.016
53680.0 3.160 5.044 1.0 0.25 0.016
57319.5 2.998 5.058 1.0 0.25 0.016
60022.7 2.836 5.055 1.0 0.25 0.016
63126.2 2.674 5.045 1.0 0.25 0.016
70885.2 2.512 5.034 1.0 0.25 0.016
83456.3 2.351 5.021 1.0 0.25 0.016
100917.4 2.190 5.004 1.0 0.25 0.016
123893.1 2.030 4.984 1.0 0.25 0.016
156369.0 1.870 4.963 1.0 0.25 0.016
205739.4 1.711 4.942 1.0 0.25 0.016
273240.8 1.552 4.918 1.0 0.25 0.016
371703.7 1.394 4.894 1.0 0.25 0.016
514045.9 1.235 4.870 1.0 0.25 0.016
693994.4 1.077 4.843 1.0 0.25 0.016
917881.0 0.920 4.816 1.0 0.25 0.016
1179026.5 0.763 4.787 1.0 0.25 0.016
1483518.9 0.607 4.758 1.0 0.25 0.016
1904158.1 0.451 4.728 1.0 0.25 0.016
2422390.9 0.296 4.696 1.0 0.25 0.016
2940623.7 0.140 4.664 1.0 0.25 0.016
3739476.4 -0.015 4.631 1.0 0.25 0.016
4652079.9 -0.170 4.599 1.0 0.25 0.016
5870408.9 -0.324 4.565 1.0 0.25 0.016
7886541.7 -0.478 4.531 1.0 0.25 0.016
10417032.1 -0.632 4.497 1.0 0.25 0.016
13952707.7 -0.787 4.463 1.0 0.25 0.016
19484298.8 -0.941 4.428 1.0 0.25 0.016
0.0 3.612 4.000 1.5 0.25 0.016
144.5 3.604 4.106 1.5 0.25 0.016
354.8 3.593 4.212 1.5 0.25 0.016
679.6 3.576 4.318 1.5 0.25 0.016
1150.7 3.553 4.423 1.5 0.25 0.016
1876.8 3.519 4.527 1.5 0.25 0.016
3025.8 3.472 4.628 1.5 0.25 0.016
4837.8 3.408 4.726 1.5 0.25 0.016
17224.3 3.569 4.737 1.5 0.25 0.016
23267.4 3.618 4.838 1.5 0.25 0.016
26498.9 3.602 4.944 1.5 0.25 0.016
29163.1 3.539 5.042 1.5 0.25 0.016
31236.5 3.411 5.106 1.5 0.25 0.016
32743.6 3.254 5.132 1.5 0.25 0.016
33806.3 3.093 5.136 1.5 0.25 0.016
34577.9 2.932 5.124 1.5 0.25 0.016
35485.0 2.773 5.109 1.5 0.25 0.016
38817.5 2.613 5.093 1.5 0.25 0.016
45517.5 2.453 5.076 1.5 0.25 0.016
53818.4 2.295 5.056 1.5 0.25 0.016
66639.3 2.136 5.035 1.5 0.25 0.016
83922.1 1.979 5.012 1.5 0.25 0.016
110374.7 1.821 4.988 1.5 0.25 0.016
154685.4 1.664 4.964 1.5 0.25 0.016
218535.2 1.507 4.938 1.5 0.25 0.016
298372.0 1.350 4.912 1.5 0.25 0.016
418053.0 1.194 4.886 1.5 0.25 0.016
572912.6 1.038 4.857 1.5 0.25 0.016
766766.4 0.882 4.829 1.5 0.25 0.016
997695.9 0.727 4.799 1.5 0.25 0.016
1289019.6 0.573 4.769 1.5 0.25 0.016
1653517.0 0.418 4.738 1.5 0.25 0.016
2119396.4 0.264 4.705 1.5 0.25 0.016
2644822.2 0.110 4.673 1.5 0.25 0.016
3309034.4 -0.043 4.640 1.5 0.25 0.016
4204095.9 -0.197 4.606 1.5 0.25 0.016
5462318.9 -0.350 4.572 1.5 0.25 0.016
7306226.9 -0.503 4.538 1.5 0.25 0.016
9589210.2 -0.655 4.504 1.5 0.25 0.016
12936111.0 -0.808 4.469 1.5 0.25 0.016
19605223.3 -0.961 4.434 1.5 0.25 0.016
29021204.3 -1.113 4.399 1.5 0.25 0.016
41634214.4 -1.266 4.364 1.5 0.25 0.016
62786688.0 -1.418 4.329 1.5 0.25 0.016
86481772.1 -1.570 4.293 1.5 0.25 0.016
0.0 3.841 4.000 2.0 0.25 0.016
43.4 3.838 4.109 2.0 0.25 0.016
115.8 3.832 4.217 2.0 0.25 0.016
227.4 3.824 4.326 2.0 0.25 0.016
386.8 3.811 4.435 2.0 0.25 0.016
636.0 3.791 4.543 2.0 0.25 0.016
1055.0 3.764 4.650 2.0 0.25 0.016
1740.8 3.722 4.755 2.0 0.25 0.016
2886.7 3.661 4.856 2.0 0.25 0.016
4712.6 3.575 4.949 2.0 0.25 0.016
7202.2 3.456 5.025 2.0 0.25 0.016
14850.6 3.500 5.130 2.0 0.25 0.016
17230.7 3.351 5.178 2.0 0.25 0.016
18484.3 3.186 5.184 2.0 0.25 0.016
19533.3 3.020 5.177 2.0 0.25 0.016
21235.4 2.856 5.163 2.0 0.25 0.016
23580.4 2.693 5.146 2.0 0.25 0.016
27285.1 2.530 5.125 2.0 0.25 0.016
32345.2 2.368 5.102 2.0 0.25 0.016
39662.4 2.207 5.078 2.0 0.25 0.016
51318.3 2.046 5.053 2.0 0.25 0.016
69123.0 1.885 5.028 2.0 0.25 0.016
97210.5 1.725 5.000 2.0 0.25 0.016
142019.0 1.564 4.973 2.0 0.25 0.016
209514.1 1.405 4.944 2.0 0.25 0.016
294463.4 1.245 4.916 2.0 0.25 0.016
419979.6 1.085 4.887 2.0 0.25 0.016
594271.0 0.927 4.856 2.0 0.25 0.016
807518.0 0.768 4.824 2.0 0.25 0.016
1078445.0 0.610 4.792 2.0 0.25 0.016
1349372.1 0.452 4.760 2.0 0.25 0.016
1755019.6 0.294 4.726 2.0 0.25 0.016
2298920.7 0.137 4.693 2.0 0.25 0.016
2842821.8 -0.020 4.659 2.0 0.25 0.016
3710269.6 -0.177 4.624 2.0 0.25 0.016
4726494.4 -0.334 4.589 2.0 0.25 0.016
6141162.4 -0.490 4.554 2.0 0.25 0.016
8291105.5 -0.647 4.518 2.0 0.25 0.016
12092309.5 -0.803 4.482 2.0 0.25 0.016
17124109.6 -0.959 4.446 2.0 0.25 0.016
26835620.6 -1.115 4.410 2.0 0.25 0.016
40246523.4 -1.271 4.373 2.0 0.25 0.016
58756285.3 -1.427 4.336 2.0 0.25 0.016
85885653.9 -1.583 4.299 2.0 0.25 0.016
0.0 3.979 4.000 2.5 0.25 0.016
