1
1 7
7
105 103 98 99 98 97 105 
0.6 0.7 0.8 0.9 1.0 1.1 1.2
8.1043533e+06 -0.55392 4.52708 0.60000
1.0947161e+07 -0.69550 4.49492 0.60000
1.4543834e+07 -0.83717 4.46275 0.60000
2.1015282e+07 -0.97792 4.43058 0.60000
3.0077034e+07 -1.11950 4.39833 0.60000
3.53262e+07 -1.2512375 4.3876274 32
4.2096e+07 -1.3345667 4.3677873 33
5.05916e+07 -1.4172691 4.3480552 34
6.07212e+07 -1.4974419 4.3288917 35
7.24899e+07 -1.5755511 4.3101861 36
8.59918e+07 -1.6538035 4.2914044 37
1.01325e+08 -1.7324790 4.2724755 38
1.18653e+08 -1.8114006 4.2534490 39
1.38143e+08 -1.8903824 4.2343711 40
1.59993e+08 -1.9699356 4.2150980 41
1.84442e+08 -2.0500456 4.1956431 42
2.11794e+08 -2.1300266 4.1762022 43
2.42382e+08 -2.2096119 4.1568556 44
2.76558e+08 -2.2892371 4.1374712 45
3.14733e+08 -2.3687533 4.1180887 46
3.57375e+08 -2.4480519 4.0987374 47
4.04999e+08 -2.5268868 4.0794794 48
4.58158e+08 -2.6051124 4.0603504 49
5.17436e+08 -2.6827084 4.0413904 50
5.63119e+08 -2.7374518 4.0280386 51
6.18172e+08 -2.7990312 4.0130099 52
6.68942e+08 -2.8508895 4.0003461 53
7.35479e+08 -2.9129457 3.9851843 54
8.17344e+08 -2.9820170 3.9682592 55
9.04559e+08 -3.0480209 3.9520801 56
1.01373e+09 -3.1222389 3.9338699 57
1.13461e+09 -3.1958580 3.9157924 58
1.26827e+09 -3.2688488 3.8978542 59
1.41587e+09 -3.3409326 3.8801509 60
1.58254e+09 -3.4112408 3.8628504 61
1.7644e+09 -3.4786956 3.8462437 62
1.95365e+09 -3.5433030 3.8302886 63
2.16289e+09 -3.6098344 3.8139041 64
2.38113e+09 -3.6761840 3.7975696 65
2.6204e+09 -3.7455916 3.7804974 66
2.876e+09 -3.8166636 3.7630035 67
3.15619e+09 -3.8890674 3.7451791 68
3.4675e+09 -3.9606579 3.7275660 69
3.80361e+09 -4.0268181 3.7113026 70
4.1553e+09 -4.0812550 3.6979531 71
4.69592e+09 -4.1438552 3.6826183 72
5.2206e+09 -4.2009421 3.6685776 73
5.73638e+09 -4.2641456 3.6529605 74
6.24788e+09 -4.3226482 3.6384967 75
6.7428e+09 -4.3881720 3.6222447 76
7.07907e+09 -4.4435497 3.6084618 77
7.42056e+09 -4.5017139 3.5939690 78
7.76851e+09 -4.5624050 3.5788372 79
8.23663e+09 -4.6312634 3.5617437 80
8.75064e+09 -4.6920806 3.5465455 81
9.07957e+09 -4.7460309 3.5330999 82
9.40807e+09 -4.7972291 3.5203398 83
9.88233e+09 -4.8705175 3.5020732 84
1.0191e+10 -4.9212976 3.4894113 85
1.06338e+10 -4.9928970 3.4715577 86
1.08338e+10 -4.9928970 3.4715577 86
1.10338e+10 -4.9928970 3.4715577 86
1.12338e+10 -4.9928970 3.4715577 86
1.14338e+10 -4.9928970 3.4715577 86
1.16338e+10 -4.9928970 3.4715577 87
0.0000000e+00 4.02649 4.00000 0.70000
2.1413009e+01 4.02649 4.10749 0.70000
5.4842508e+01 4.02649 4.21529 0.70000
1.0205625e+02 4.02579 4.32278 0.70000
1.7168953e+02 4.02509 4.43027 0.70000
2.6290024e+02 4.02409 4.53877 0.70000
3.9380043e+02 4.02239 4.64626 0.70000
5.6052705e+02 4.01899 4.75375 0.70000
7.5563651e+02 4.01288 4.86155 0.70000
9.7822110e+02 4.00168 4.96904 0.70000
1.2219133e+03 3.98006 5.07583 0.70000
1.4811900e+03 3.93914 5.17922 0.70000
1.7392572e+03 3.85110 5.26930 0.70000
1.9398467e+03 3.70530 5.31838 0.70000
2.0280377e+03 3.54121 5.32127 0.70000
2.0660702e+03 3.37882 5.30747 0.70000
2.1040810e+03 3.21613 5.29406 0.70000
2.1322360e+03 3.05674 5.27117 0.70000
2.1641360e+03 2.89695 5.24697 0.70000
2.2418050e+03 2.73856 5.21838 0.70000
2.4025191e+03 2.58017 5.19068 0.70000
3.1007079e+03 2.42248 5.16197 0.70000
6.4170910e+03 2.26439 5.13408 0.70000
1.3705743e+04 2.10560 5.10688 0.70000
2.4643287e+04 1.94751 5.07869 0.70000
4.1672039e+04 1.78971 5.05049 0.70000
6.8234773e+04 1.63162 5.02130 0.70000
1.0891090e+05 1.47383 4.99210 0.70000
1.6998506e+05 1.31674 4.96191 0.70000
2.5648215e+05 1.15995 4.93101 0.70000
3.6344918e+05 1.00286 4.89912 0.70000
5.0155646e+05 0.84677 4.86792 0.70000
6.8334106e+05 0.68997 4.83532 0.70000
9.1411626e+05 0.53458 4.80213 0.70000
1.1922593e+06 0.37849 4.76853 0.70000
1.5077349e+06 0.22340 4.73394 0.70000
1.9757029e+06 0.06831 4.70004 0.70000
2.5875422e+06 -0.08678 4.66514 0.70000
3.2537284e+06 -0.24187 4.63025 0.70000
4.3410887e+06 -0.39696 4.59465 0.70000
5.9086065e+06 -0.55105 4.55905 0.70000
8.4135851e+06 -0.70614 4.52316 0.70000
1.2126960e+07 -0.86023 4.48756 0.70000
1.8617165e+07 -1.01462 4.45126 0.70000
2.9993480e+07 -1.16871 4.41506 0.70000
3.73052e+07 -1.2812695 4.4060052 31
4.60234e+07 -1.3592266 4.3872536 32
5.62583e+07 -1.4361575 4.3687235 33
6.80966e+07 -1.5126689 4.3502665 34
8.1611e+07 -1.5902094 4.3315232 35
9.69032e+07 -1.6685581 4.3125496 36
1.14131e+08 -1.7473879 4.2934269 37
1.33476e+08 -1.8263698 4.2742371 38
1.55149e+08 -1.9058970 4.2548690 39
1.79406e+08 -1.9859869 4.2353255 40
2.06566e+08 -2.0658354 4.2158287 41
2.36973e+08 -2.1453748 4.1963993 42
2.70992e+08 -2.2248336 4.1769694 43
3.09041e+08 -2.3040199 4.1575863 44
3.51583e+08 -2.3826699 4.1383170 45
3.99107e+08 -2.4607272 4.1191771 46
4.52142e+08 -2.5381363 4.1001819 47
5.11255e+08 -2.6149633 4.0813121 48
5.77069e+08 -2.6910970 4.0626011 49
6.48312e+08 -2.7649012 4.0444941 50
7.02187e+08 -2.8172767 4.0316434 51
7.72356e+08 -2.8795612 4.0163525 52
8.4101e+08 -2.9352351 4.0026767 53
9.40325e+08 -3.0080076 3.9847852 54
1.03281e+09 -3.0686394 3.9698897 55
1.15573e+09 -3.1399480 3.9523415 56
1.29519e+09 -3.2097705 3.9351335 57
1.44216e+09 -3.2768889 3.9185208 58
1.60078e+09 -3.3431635 3.9021710 59
1.77311e+09 -3.4110969 3.8853933 60
1.95318e+09 -3.4783471 3.8687719 61
2.15245e+09 -3.5495318 3.8511701 62
2.36564e+09 -3.6214187 3.8333900 63
2.602e+09 -3.6952194 3.8151363 64
2.86394e+09 -3.7708587 3.7964300 65
3.14587e+09 -3.8472835 3.7775546 66
3.45062e+09 -3.9247790 3.7584064 67
3.78247e+09 -4.0021045 3.7392982 68
4.14188e+09 -4.0768756 3.7208043 69
4.52504e+09 -4.1398203 3.7052783 70
5.11812e+09 -4.2100840 3.6879813 71
5.70355e+09 -4.2730940 3.6724239 72
6.27791e+09 -4.3286718 3.6586898 73
6.82489e+09 -4.3814972 3.6456114 74
7.34269e+09 -4.4429118 3.6303528 75
7.83247e+09 -4.4990077 3.6164086 76
8.2944e+09 -4.5775002 3.5968496 77
8.64315e+09 -4.6609304 3.5760310 78
9.00081e+09 -4.7362790 3.5572210 79
9.32568e+09 -4.7865432 3.5446893 80
9.78267e+09 -4.8491833 3.5290790 81
1.02054e+10 -4.9200429 3.5114075 82
1.05974e+10 -4.9894933 3.4940861 83
1.09974e+10 -4.9894933 3.4940861 83
1.13974e+10 -4.9894933 3.4940861 83
1.17974e+10 -4.9894933 3.4940861 83
1.21974e+10 -4.9894933 3.4940861 83
1.25974e+10 -4.9894933 3.4940861 84
0.0000000e+00 4.20795 4.00000 0.80000
7.8523845e+00 4.20795 4.11415 0.80000
1.6989537e+01 4.20795 4.22899 0.80000
2.7535645e+01 4.20795 4.34314 0.80000
4.3054679e+01 4.20795 4.45729 0.80000
6.3592466e+01 4.20695 4.57181 0.80000
9.5631126e+01 4.20626 4.68596 0.80000
1.3767012e+02 4.20426 4.80011 0.80000
1.8943092e+02 4.20089 4.91495 0.80000
2.4977444e+02 4.19484 5.02910 0.80000
3.1608882e+02 4.18136 5.14325 0.80000
3.8843149e+02 4.15677 5.25571 0.80000
4.6276953e+02 4.10016 5.36307 0.80000
5.2822282e+02 3.97229 5.43730 0.80000
5.5998817e+02 3.80014 5.45018 0.80000
5.7498477e+02 3.62773 5.43823 0.80000
5.8726536e+02 3.45526 5.42214 0.80000
5.9711581e+02 3.28616 5.39493 0.80000
6.1104618e+02 3.11838 5.36573 0.80000
6.6318045e+02 2.95060 5.33384 0.80000
8.7701911e+02 2.78314 5.30368 0.80000
1.4001799e+03 2.61567 5.27285 0.80000
2.6850907e+03 2.44858 5.24096 0.80000
5.2267607e+03 2.28179 5.20907 0.80000
9.3509372e+03 2.11501 5.17618 0.80000
1.6189060e+04 1.94860 5.14329 0.80000
2.7611707e+04 1.78214 5.10940 0.80000
4.6665275e+04 1.61604 5.07582 0.80000
7.6364759e+04 1.44995 5.04125 0.80000
1.2026714e+05 1.28453 5.00667 0.80000
1.7922072e+05 1.11875 4.97110 0.80000
2.5902674e+05 0.95366 4.93552 0.80000
3.6938974e+05 0.78856 4.89995 0.80000
5.1087366e+05 0.62347 4.86268 0.80000
6.6319002e+05 0.45868 4.82611 0.80000
8.8608840e+05 0.29427 4.78885 0.80000
1.1915479e+06 0.13018 4.75127 0.80000
1.5660074e+06 -0.03392 4.71301 0.80000
2.0659883e+06 -0.19801 4.67507 0.80000
2.7754104e+06 -0.36242 4.63681 0.80000
3.9144247e+06 -0.52552 4.59855 0.80000
6.4582573e+06 -0.68962 4.55929 0.80000
1.0438399e+07 -0.85303 4.52103 0.80000
1.8191759e+07 -1.01712 4.48245 0.80000
3.1527636e+07 -1.18022 4.44251 0.80000
4.05521e+07 -1.3041160 4.4256663 33
5.10407e+07 -1.3802334 4.4072297 34
6.30594e+07 -1.4565456 4.3887219 35
7.66799e+07 -1.5340062 4.3699052 36
9.2019e+07 -1.6123860 4.3508326 37
1.09245e+08 -1.6912355 4.3316183 38
1.28556e+08 -1.7701586 4.3123613 39
1.50178e+08 -1.8496080 4.2929365 40
1.74383e+08 -1.9296105 4.2733435 41
2.01503e+08 -2.0092510 4.2538311 42
2.31886e+08 -2.0884342 4.2344241 43
2.65893e+08 -2.1673600 4.2150613 44
3.03932e+08 -2.2458826 4.1957808 45
3.46451e+08 -2.3238884 4.1766126 46
3.93935e+08 -2.4013121 4.1575741 47
4.46905e+08 -2.4781530 4.1386653 48
5.05926e+08 -2.5544443 4.1198787 49
5.71617e+08 -2.6302087 4.1012104 50
6.44652e+08 -2.7055092 4.0826443 51
7.25771e+08 -2.7803182 4.0642064 52
8.13453e+08 -2.8527190 4.0464101 53
8.84092e+08 -2.9054647 4.0334238 54
9.68532e+08 -2.9580940 4.0204521 55
1.08261e+09 -3.0255389 4.0036776 56
1.17802e+09 -3.0778585 3.9907641 57
1.30252e+09 -3.1429914 3.9746777 58
1.44614e+09 -3.2142100 3.9570764 59
1.59959e+09 -3.2856468 3.9394065 60
1.76518e+09 -3.3586695 3.9213324 61
1.94452e+09 -3.4321012 3.9031506 62
2.14381e+09 -3.5065840 3.8846930 63
2.36285e+09 -3.5821176 3.8659665 64
2.59758e+09 -3.6579579 3.8471640 65
2.85106e+09 -3.7350812 3.8280393 66
3.12601e+09 -3.8138951 3.8084956 67
3.42469e+09 -3.8946093 3.7884962 68
3.74843e+09 -3.9766077 3.7681855 69
4.0994e+09 -4.0585047 3.7478888 70
4.48177e+09 -4.1357743 3.7287468 71
4.89105e+09 -4.2026479 3.7121872 72
5.31479e+09 -4.2551486 3.6992069 73
5.94845e+09 -4.3165158 3.6840433 74
6.55294e+09 -4.3778185 3.6688466 75
7.29375e+09 -4.4419963 3.6529473 76
7.79542e+09 -4.5065910 3.6368809 77
8.2621e+09 -4.5679242 3.6216124 78
8.65444e+09 -4.6396260 3.6037455 79
8.95034e+09 -4.7103065 3.5860999 80
9.24445e+09 -4.7746886 3.5700281 81
9.62925e+09 -4.8459698 3.5522415 82
1.00242e+10 -4.9036866 3.5378521 83
1.03766e+10 -4.9765242 3.5196788 84
1.23766e+10 -4.9765242 3.5196788 85
0.0000000e+00 4.36000 4.00000 0.90000
3.3000000e+00 4.36000 4.12100 0.90000
5.7000000e+00 4.36000 4.24200 0.90000
7.6000000e+00 4.36000 4.36300 0.90000
1.0200000e+01 4.36000 4.48400 0.90000
1.4100000e+01 4.35900 4.60400 0.90000
2.0300000e+01 4.35900 4.72500 0.90000
2.8800000e+01 4.35700 4.84600 0.90000
4.0300000e+01 4.35500 4.96700 0.90000
5.4500000e+01 4.35100 5.08800 0.90000
7.1100000e+01 4.34300 5.20900 0.90000
8.9500000e+01 4.32800 5.32900 0.90000
1.0940000e+02 4.29400 5.44800 0.90000
1.2980000e+02 4.19900 5.55100 0.90000
1.4170000e+02 4.02000 5.58100 0.90000
1.4550000e+02 3.83800 5.56700 0.90000
1.4750000e+02 3.65800 5.54200 0.90000
1.4940000e+02 3.48000 5.51000 0.90000
1.5170000e+02 3.30400 5.47600 0.90000
1.5550000e+02 3.12800 5.44000 0.90000
1.6710000e+02 2.95300 5.40300 0.90000
2.1950000e+02 2.77800 5.36600 0.90000
6.0300000e+02 2.60200 5.33000 0.90000
1.5801000e+03 2.42700 5.29400 0.90000
3.5121000e+03 2.25200 5.25700 0.90000
6.8705000e+03 2.07600 5.22000 0.90000
1.2915800e+04 1.90200 5.18200 0.90000
2.3535600e+04 1.72700 5.14500 0.90000
4.0411700e+04 1.55200 5.10700 0.90000
6.7786600e+04 1.37700 5.06900 0.90000
1.0374780e+05 1.20300 5.03000 0.90000
1.5340230e+05 1.02900 4.99100 0.90000
2.2102590e+05 0.85500 4.95200 0.90000
3.1462090e+05 0.68100 4.91200 0.90000
4.3290960e+05 0.50800 4.87200 0.90000
5.9128940e+05 0.33400 4.83200 0.90000
8.1281400e+05 0.16100 4.79100 0.90000
1.1215489e+06 -0.01200 4.75000 0.90000
1.5375431e+06 -0.18500 4.71000 0.90000
2.0914880e+06 -0.35900 4.66900 0.90000
3.0483617e+06 -0.53100 4.62800 0.90000
5.4694346e+06 -0.70400 4.58600 0.90000
1.1638798e+07 -0.87700 4.54500 0.90000
2.2917625e+07 -1.05000 4.50300 0.90000
4.0699833e+07 -1.22200 4.46100 0.90000
4.28144e+07 -1.2398866 4.4674659 34
5.33206e+07 -1.3161661 4.4489163 35
6.52633e+07 -1.3925495 4.4303208 36
7.87245e+07 -1.4699132 4.4114592 37
9.38307e+07 -1.5481285 4.3923629 38
1.10758e+08 -1.6268587 4.3731151 39
1.29715e+08 -1.7056195 4.3538384 40
1.50932e+08 -1.7847163 4.3344495 41
1.74684e+08 -1.8643100 4.3149099 42
2.01297e+08 -1.9436852 4.2954098 43
2.31115e+08 -2.0223988 4.2760678 44
2.64485e+08 -2.1008150 4.2567843 45
3.01806e+08 -2.1788674 4.2375757 46
3.43514e+08 -2.2564596 4.2184669 47
3.90084e+08 -2.3335311 4.1994744 48
4.42032e+08 -2.4101511 4.1805810 49
4.99922e+08 -2.4863444 4.1617810 50
5.64376e+08 -2.5620616 4.1430896 51
6.36465e+08 -2.6370949 4.1246124 52
7.19798e+08 -2.7118473 4.1061416 53
8.06631e+08 -2.7823869 4.0886270 54
9.02646e+08 -2.8533511 4.0710897 55
1.00666e+09 -2.9246119 4.0534817 56
1.09591e+09 -2.9788685 4.0400670 57
1.19426e+09 -3.0380209 4.0254391 58
1.33065e+09 -3.1167424 4.0059562 59
1.43385e+09 -3.1734703 3.9919089 60
1.57441e+09 -3.2449575 3.9741972 61
1.74113e+09 -3.3214530 3.9552358 62
1.92357e+09 -3.3979656 3.9362612 63
2.1194e+09 -3.4741235 3.9173655 64
2.33062e+09 -3.5506336 3.8983774 65
2.55842e+09 -3.6278096 3.8792111 66
2.80406e+09 -3.7060437 3.8597798 67
3.06765e+09 -3.7857082 3.8399900 68
3.35124e+09 -3.8676381 3.8196377 69
3.6599e+09 -3.9523696 3.7986019 70
3.99667e+09 -4.0383083 3.7772750 71
4.36385e+09 -4.1229916 3.7562468 72
4.76171e+09 -4.2014957 3.7367535 73
5.1832e+09 -4.2677071 3.7203241 74
5.6121e+09 -4.3189886 3.7076145 75
6.2342e+09 -4.3779048 3.6930248 76
6.80916e+09 -4.4384180 3.6780021 77
7.33737e+09 -4.4931548 3.6644144 78
7.81504e+09 -4.5513345 3.6499476 79
8.25421e+09 -4.6147509 3.6341569 80
8.6508e+09 -4.6788474 3.6181838 81
8.8971e+09 -4.7363333 3.6038349 82
9.13671e+09 -4.7979220 3.5884573 83
9.36882e+09 -4.8556884 3.5740348 84
9.59038e+09 -4.9089605 3.5607359 85
9.89484e+09 -4.9758066 3.5440556 86
12.89484e+09 -5.0019535 3.5375287 87
0.0000000e+00 4.51205 4.00000 1.00000
1.3868399e+00 4.51205 4.12785 1.00000
2.0172332e+00 4.51205 4.25501 1.00000
2.3595396e+00 4.51205 4.38286 1.00000
2.7951337e+00 4.51205 4.51071 1.00000
3.5357198e+00 4.51105 4.63619 1.00000
4.7355203e+00 4.51174 4.76404 1.00000
6.4541630e+00 4.50974 4.89189 1.00000
9.0091849e+00 4.50911 5.01905 1.00000
1.2350720e+01 4.50716 5.14690 1.00000
1.6506078e+01 4.50464 5.27475 1.00000
2.1186028e+01 4.49923 5.40229 1.00000
2.6513179e+01 4.48784 5.53293 1.00000
3.2871301e+01 4.42571 5.66470 1.00000
3.7329304e+01 4.23986 5.71182 1.00000
3.8292189e+01 4.04827 5.69577 1.00000
3.8617906e+01 3.86074 5.66186 1.00000
3.8984387e+01 3.67384 5.62507 1.00000
3.9364132e+01 3.48962 5.58627 1.00000
3.9641110e+01 3.30540 5.54616 1.00000
4.0270369e+01 3.12286 5.50232 1.00000
4.5518775e+01 2.94033 5.45915 1.00000
1.5997983e+02 2.75542 5.41904 1.00000
5.3560861e+02 2.57221 5.37893 1.00000
1.4406678e+03 2.38899 5.33782 1.00000
3.0900752e+03 2.20340 5.29671 1.00000
6.2894784e+03 2.02186 5.25460 1.00000
1.2208588e+04 1.83796 5.21418 1.00000
2.1798073e+04 1.65405 5.17275 1.00000
3.8867422e+04 1.46947 5.13133 1.00000
6.0803462e+04 1.28725 5.08890 1.00000
9.1697988e+04 1.10434 5.04648 1.00000
1.3313354e+05 0.92144 5.00405 1.00000
1.9504887e+05 0.73853 4.96132 1.00000
2.8691173e+05 0.55732 4.91789 1.00000
3.9944804e+05 0.37373 4.87515 1.00000
5.6010157e+05 0.19182 4.83073 1.00000
8.1464773e+05 0.00992 4.78699 1.00000
1.1607634e+06 -0.17199 4.74493 1.00000
1.5933055e+06 -0.35558 4.70119 1.00000
2.3971648e+06 -0.53648 4.65745 1.00000
4.7014021e+06 -0.71838 4.61271 1.00000
1.4264138e+07 -0.90097 4.56897 1.00000
3.0671468e+07 -1.08288 4.52355 1.00000
5.4382463e+07 -1.26378 4.47949 1.00000
6.02734e+07 -1.2740383 4.4879209 33
7.24654e+07 -1.3505658 4.4692284 34
8.61333e+07 -1.4278659 4.4503234 35
1.01424e+08 -1.5059372 4.4312058 36
1.18528e+08 -1.5844121 4.4119672 37
1.37664e+08 -1.6628561 4.3927169 38
1.59072e+08 -1.7415396 4.3733817 39
1.8303e+08 -1.8206841 4.3539080 40
2.09865e+08 -1.8994762 4.3345116 41
2.39917e+08 -1.9777494 4.3152363 42
2.73541e+08 -2.0557763 4.2960084 43
3.11136e+08 -2.1335176 4.2768377 44
3.53148e+08 -2.2108982 4.2577439 45
4.00062e+08 -2.2878959 4.2387336 46
4.52407e+08 -2.3641242 4.2199598 47
5.12655e+08 -2.4401232 4.2011940 48
5.77288e+08 -2.5122223 4.1833667 49
6.47762e+08 -2.5844296 4.1654580 50
7.24553e+08 -2.6565447 4.1476071 51
8.08714e+08 -2.7304668 4.1292997 52
9.0064e+08 -2.8064218 4.1104786 53
1.00115e+09 -2.8842086 4.0911971 54
1.10951e+09 -2.9623884 4.0718275 55
1.20521e+09 -3.0254869 4.0561904 56
1.29696e+09 -3.0804001 4.0425780 57
1.4116e+09 -3.1440718 4.0267905 58
1.52171e+09 -3.2020185 4.0124187 59
1.64297e+09 -3.2621250 3.9975051 60
1.80511e+09 -3.3369285 3.9789381 61
1.98698e+09 -3.4143119 3.9597241 62
2.18236e+09 -3.4912667 3.9406082 63
2.39107e+09 -3.5682769 3.9214705 64
2.61285e+09 -3.6461723 3.9021085 65
2.85064e+09 -3.7261445 3.8822190 66
3.10625e+09 -3.8080426 3.8618457 67
3.38158e+09 -3.8921511 3.8409236 68
3.67954e+09 -3.9784271 3.8194646 69
4.00287e+09 -4.0662748 3.7976189 70
4.35129e+09 -4.1524617 3.7761950 71
4.7234e+09 -4.2316463 3.7565158 72
5.11064e+09 -4.3013552 3.7391851 73
5.50378e+09 -4.3640798 3.7235848 74
6.07962e+09 -4.4314606 3.7068595 75
6.60954e+09 -4.4896209 3.6924179 76
7.0902e+09 -4.5500070 3.6774005 77
7.51777e+09 -4.6066708 3.6633024 78
7.89788e+09 -4.6712601 3.6472081 79
8.23303e+09 -4.7214644 3.6347038 80
8.52006e+09 -4.7836024 3.6192026 81
8.69504e+09 -4.8413096 3.6047922 82
8.86104e+09 -4.8987575 3.5904460 83
9.01899e+09 -4.9567126 3.5759723 84
12.01899e+09 -4.9863398 3.5685727 85
0.0000000e+00 4.66411 4.00000 1.10000
5.8282571e-01 4.66411 4.13470 1.10000
7.4840728e-01 4.66411 4.26803 1.10000
8.1007762e-01 4.66411 4.40273 1.10000
8.8305540e-01 4.66411 4.53742 1.10000
1.0236882e+00 4.66311 4.66838 1.10000
1.2558690e+00 4.66448 4.80308 1.10000
1.6033670e+00 4.66248 4.93778 1.10000
2.1710310e+00 4.66322 5.07111 1.10000
2.9573591e+00 4.66333 5.20581 1.10000
3.9975399e+00 4.66629 5.34051 1.10000
5.1878619e+00 4.67047 5.47558 1.10000
6.6139191e+00 4.68167 5.61786 1.10000
8.5955718e+00 4.65242 5.77840 1.10000
1.0265639e+01 4.45973 5.84264 1.10000
1.0509625e+01 4.25855 5.82453 1.10000
1.0562670e+01 4.06348 5.78173 1.10000
1.0633359e+01 3.86767 5.74014 1.10000
1.0696058e+01 3.67523 5.69655 1.10000
1.0716246e+01 3.48279 5.65233 1.10000
1.0750381e+01 3.29273 5.60163 1.10000
1.1276064e+01 3.10266 5.55230 1.10000
4.5438604e+01 2.90885 5.50808 1.10000
1.8984243e+02 2.71741 5.46386 1.10000
6.1382391e+02 2.52597 5.41864 1.10000
1.4238956e+03 2.33079 5.37342 1.10000
3.1171416e+03 2.14173 5.32721 1.10000
6.4162486e+03 1.94892 5.28336 1.10000
1.1865269e+04 1.75611 5.23851 1.10000
2.2508694e+04 1.56193 5.19366 1.10000
3.5889500e+04 1.37149 5.14781 1.10000
5.5111761e+04 1.17968 5.10196 1.10000
8.0500895e+04 0.98788 5.05611 1.10000
1.2145937e+05 0.79607 5.01063 1.10000
1.9279995e+05 0.60663 4.96378 1.10000
2.7276230e+05 0.41345 4.91830 1.10000
3.8927107e+05 0.22264 4.87045 1.10000
5.9913962e+05 0.03184 4.82397 1.10000
8.8711485e+05 -0.15897 4.77986 1.10000
1.2248609e+06 -0.35215 4.73338 1.10000
1.9001744e+06 -0.54196 4.68690 1.10000
4.0932144e+06 -0.73277 4.63942 1.10000
1.8915800e+07 -0.92495 4.59295 1.10000
4.2783574e+07 -1.11575 4.54410 1.10000
7.4400078e+07 -1.30556 4.49799 1.10000
8.13118e+07 -1.3091160 4.5129049 48
9.51412e+07 -1.3861046 4.4940293 49
1.10578e+08 -1.4637633 4.4749684 50
1.27822e+08 -1.5417509 4.4558068 51
1.47094e+08 -1.6196766 4.4366437 52
1.68639e+08 -1.6979546 4.4173707 53
1.92739e+08 -1.7768067 4.3979343 54
2.1973e+08 -1.8554539 4.3785388 55
2.49962e+08 -1.9336775 4.3592408 56
2.83797e+08 -2.0117951 4.3399565 57
3.21941e+08 -2.0894996 4.3208532 58
3.65636e+08 -2.1669672 4.3017164 59
4.12e+08 -2.2398348 4.2836795 60
4.62981e+08 -2.3132033 4.2654772 61
5.20116e+08 -2.3882415 4.2469032 62
5.82582e+08 -2.4644559 4.2280282 63
6.48702e+08 -2.5400886 4.2092871 64
7.22388e+08 -2.6186374 4.1898129 65
8.0216e+08 -2.6983145 4.1700496 66
8.90348e+08 -2.7790731 4.1500096 67
9.88997e+08 -2.8605732 4.1297778 68
1.09804e+09 -2.9426062 4.1094080 69
1.2162e+09 -3.0241506 4.0891662 70
1.34176e+09 -3.1035172 4.0694645 71
1.44775e+09 -3.1637449 4.0545114 72
1.57453e+09 -3.2321307 4.0375289 73
1.67589e+09 -3.2835634 4.0247529 74
1.80938e+09 -3.3476680 4.0088258 75
1.96962e+09 -3.4202235 3.9907924 76
2.15e+09 -3.4975201 3.9715743 77
2.34186e+09 -3.5755464 3.9521655 78
2.54555e+09 -3.6547836 3.9324487 79
2.7622e+09 -3.7356094 3.9123295 80
2.99325e+09 -3.8182823 3.8917453 81
3.23869e+09 -3.9026718 3.8707275 82
3.49913e+09 -3.9886100 3.8493222 83
3.77601e+09 -4.0760812 3.8275402 84
4.06961e+09 -4.1647170 3.8054740 85
4.38004e+09 -4.2508071 3.7840464 86
4.70623e+09 -4.3293643 3.7644955 87
5.0398e+09 -4.3963528 3.7478226 88
5.37063e+09 -4.4551594 3.7331835 89
