# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om minL maxL minMenv maxMenv fits0 fits1 fits2 fits3 fits4
 0.7000 3 # agb_0.70_Z0.06000000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.4481 3.3923 0.70000 0.53718 7.0579e+02 0 3.8194e-06 5.729000e-01 3.676710e-01 9.219200e-03 4.702209e-03 2.611017e-02 -0.1916 5.729000e-01 3.676710e-01 9.219200e-03 4.702209e-03 2.611017e-02 0.00000 0.00000 0.00000 0.00000 4.10405 -0.20140 -0.10853 0.00000 0.00000
4.3095e+04 3.4768 3.4859 0.54844 0.53860 4.0602e+02 0 6.8549e-07 5.729000e-01 3.676710e-01 9.219200e-03 4.702209e-03 2.611017e-02 -0.2037 5.729000e-01 3.676710e-01 9.219200e-03 4.702209e-03 2.611017e-02 3.10830 3.56350 0.11681 0.16168 4.10405 -0.20140 -0.10853 0.00000 0.00000
5.8901e+04 3.4697 3.5136 0.54393 0.53881 3.1437e+02 0 8.1658e-07 5.729000e-01 3.676710e-01 9.219200e-03 4.702209e-03 2.611017e-02 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 0.00000 0.00000 0.00000 0.00000 4.10405 -0.20140 -0.10853 0.00000 0.00000
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om minL maxL minMenv maxMenv fits0 fits1 fits2 fits3 fits4
 0.7200 3 # agb_0.72_Z0.06000000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.4383 3.3943 0.72000 0.53652 6.6095e+02 0 3.7325e-06 5.729000e-01 3.676740e-01 9.217700e-03 4.704224e-03 2.611017e-02 -0.1911 5.729000e-01 3.676740e-01 9.217700e-03 4.704224e-03 2.611017e-02 0.00000 0.00000 0.00000 0.00000 4.09495 -0.20218 -0.03060 0.00000 0.00000
4.3565e+04 3.4479 3.4447 0.56666 0.53793 5.3385e+02 0 3.2734e-06 5.729000e-01 3.676740e-01 9.217700e-03 4.704224e-03 2.611017e-02 -0.2112 5.729000e-01 3.676740e-01 9.217700e-03 4.704224e-03 2.611017e-02 3.10350 3.57020 0.13067 0.18264 4.09495 -0.20218 -0.03060 0.00000 0.00000
6.7502e+04 3.5835 3.5157 0.54351 0.53850 3.9815e+02 0 1.5704e-06 5.729000e-01 3.676740e-01 9.217700e-03 4.704224e-03 2.611017e-02 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 3.14630 3.41210 0.02538 0.02789 4.00978 -0.13572 -3.70062 0.00000 0.00000
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om minL maxL minMenv maxMenv fits0 fits1 fits2 fits3 fits4
 0.7500 3 # agb_0.75_Z0.06000000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.4642 3.3909 0.75000 0.54042 6.9617e+02 0 3.9628e-06 5.729000e-01 3.676770e-01 9.212700e-03 4.710235e-03 2.611016e-02 -0.1943 5.729000e-01 3.676770e-01 9.212700e-03 4.710235e-03 2.611016e-02 0.00000 0.00000 0.00000 0.00000 4.10540 -0.20622 -0.00201 0.00000 0.00000
4.2230e+04 3.4775 3.4206 0.59104 0.54188 6.8146e+02 0 4.0832e-06 5.729000e-01 3.676770e-01 9.212700e-03 4.710235e-03 2.611016e-02 -0.2184 5.729000e-01 3.676770e-01 9.212700e-03 4.710235e-03 2.611016e-02 3.13130 3.60440 0.14572 0.20844 4.10540 -0.20622 -0.00201 0.00000 0.00000
6.5480e+04 3.6076 3.5159 0.54765 0.54248 4.1643e+02 0 1.7783e-06 5.729000e-01 3.676770e-01 9.212700e-03 4.710235e-03 2.611016e-02 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 3.17480 3.42110 0.04185 0.04721 4.01474 -0.15324 -1.37357 0.00000 0.00000
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om minL maxL minMenv maxMenv fits0 fits1 fits2 fits3 fits4
 0.7600 3 # agb_0.76_Z0.06000000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.4740 3.3894 0.76000 0.54134 7.1212e+02 0 4.0551e-06 5.729000e-01 3.676780e-01 9.212500e-03 4.711239e-03 2.611016e-02 -0.1956 5.729000e-01 3.676780e-01 9.212500e-03 4.711239e-03 2.611016e-02 0.00000 0.00000 0.00000 0.00000 4.10108 -0.20628 0.02273 0.00000 0.00000
4.1907e+04 3.4835 3.4136 0.60063 0.54281 7.2443e+02 0 4.1400e-06 5.729000e-01 3.676780e-01 9.212500e-03 4.711239e-03 2.611016e-02 -0.2204 5.729000e-01 3.676780e-01 9.212500e-03 4.711239e-03 2.611016e-02 3.13770 3.60840 0.15454 0.21742 4.10108 -0.20628 0.02273 0.00000 0.00000
6.5638e+04 3.6190 3.5155 0.54876 0.54346 4.2779e+02 0 1.8836e-06 5.729000e-01 3.676780e-01 9.212500e-03 4.711239e-03 2.611016e-02 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 3.18140 3.44270 0.04679 0.05548 4.03218 -0.16112 -1.09120 0.00000 0.00000
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om minL maxL minMenv maxMenv fits0 fits1 fits2 fits3 fits4
 0.7800 3 # agb_0.78_Z0.06000000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.4854 3.3887 0.78000 0.54335 7.1860e+02 0 4.1591e-06 5.729000e-01 3.676790e-01 9.208200e-03 4.715244e-03 2.611016e-02 -0.1966 5.729000e-01 3.676790e-01 9.208200e-03 4.715244e-03 2.611016e-02 0.00000 0.00000 0.00000 0.00000 4.10304 -0.20778 0.04124 0.00000 0.00000
4.1255e+04 3.4937 3.4032 0.61942 0.54483 7.9101e+02 0 4.2462e-06 5.729000e-01 3.676790e-01 9.208200e-03 4.715244e-03 2.611016e-02 -0.2237 5.729000e-01 3.676790e-01 9.208200e-03 4.715244e-03 2.611016e-02 3.15150 3.62360 0.16496 0.23531 4.10304 -0.20778 0.04124 0.00000 0.00000
6.6225e+04 3.6399 3.5150 0.55112 0.54559 4.4870e+02 0 2.0941e-06 5.729000e-01 3.676790e-01 9.208200e-03 4.715244e-03 2.611016e-02 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 3.19540 3.47620 0.05803 0.07161 4.07951 -0.17699 -0.85751 0.00000 0.00000
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om minL maxL minMenv maxMenv fits0 fits1 fits2 fits3 fits4
 0.8000 3 # agb_0.80_Z0.06000000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.4809 3.3912 0.80000 0.54284 6.8007e+02 0 4.1210e-06 5.729000e-01 3.676810e-01 9.207500e-03 4.717254e-03 2.611016e-02 -0.1954 5.729000e-01 3.676810e-01 9.207500e-03 4.717254e-03 2.611016e-02 0.00000 0.00000 0.00000 0.00000 4.09514 -0.20746 0.06979 0.00000 0.00000
4.1376e+04 3.4953 3.3942 0.64098 0.54432 8.3414e+02 0 4.2560e-06 5.729000e-01 3.676810e-01 9.207500e-03 4.717254e-03 2.611016e-02 -0.2242 5.729000e-01 3.676810e-01 9.207500e-03 4.717254e-03 2.611016e-02 3.14810 3.62920 0.17624 0.25616 4.09514 -0.20746 0.06979 0.00000 0.00000
6.9706e+04 3.6532 3.5169 0.55065 0.54528 4.5472e+02 0 2.2909e-06 5.729000e-01 3.676810e-01 9.207500e-03 4.717254e-03 2.611016e-02 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 3.19230 3.52030 0.07199 0.09352 4.12404 -0.19222 -0.65399 0.00000 0.00000
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om minL maxL minMenv maxMenv fits0 fits1 fits2 fits3 fits4
 0.8500 3 # agb_0.85_Z0.06000000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.5099 3.3901 0.85000 0.54761 6.9353e+02 0 4.4055e-06 5.729000e-01 3.676840e-01 9.199900e-03 4.724269e-03 2.611015e-02 -0.1966 5.729000e-01 3.676840e-01 9.199900e-03 4.724269e-03 2.611015e-02 0.00000 0.00000 0.00000 0.00000 4.09859 -0.20991 0.09180 0.00000 0.00000
3.9908e+04 3.5180 3.3837 0.68698 0.54914 9.0599e+02 0 4.4875e-06 5.729000e-01 3.676840e-01 9.199900e-03 4.724269e-03 2.611015e-02 -0.2286 5.729000e-01 3.676840e-01 9.199900e-03 4.724269e-03 2.611015e-02 3.18010 3.66020 0.20164 0.30114 4.09859 -0.20991 0.09180 0.00000 0.00000
7.2426e+04 3.6858 3.5177 0.55602 0.55049 4.8143e+02 0 2.7102e-06 5.729000e-01 3.676840e-01 9.199900e-03 4.724269e-03 2.611015e-02 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 3.22460 3.59090 0.09978 0.13450 4.18001 -0.21104 -0.42558 0.00000 0.00000
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om minL maxL minMenv maxMenv fits0 fits1 fits2 fits3 fits4
 0.9000 5 # agb_0.90_Z0.06000000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.5144 3.3943 0.90000 0.54866 6.4080e+02 0 4.4463e-06 5.729000e-01 3.676860e-01 9.196400e-03 4.729280e-03 2.611014e-02 -0.1943 5.729000e-01 3.676860e-01 9.196400e-03 4.729280e-03 2.611014e-02 0.00000 0.00000 0.00000 0.00000 4.08174 -0.20765 0.11868 0.00000 0.00000
3.9444e+04 3.5312 3.3788 0.74083 0.55018 9.1087e+02 0 4.6238e-06 5.729000e-01 3.676860e-01 9.196400e-03 4.729280e-03 2.611014e-02 -0.1943 5.729000e-01 3.676860e-01 9.196400e-03 4.729280e-03 2.611014e-02 3.18690 3.66660 0.22742 0.35050 4.08174 -0.20765 0.11868 0.00000 0.00000
5.9433e+04 3.6413 3.3637 0.68583 0.55073 1.4282e+03 0 5.9566e-06 5.729000e-01 3.676860e-01 9.196400e-03 4.729280e-03 2.611014e-02 -0.2239 5.729000e-01 3.676860e-01 9.196400e-03 4.729280e-03 2.611014e-02 3.23170 3.64130 0.13510 0.18689 4.18068 -0.21816 -0.17949 0.00000 0.00000
