# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om minL maxL minMenv maxMenv fits0 fits1 fits2 fits3 fits4
 0.6000 3 # agb_0.600_Z0.00050000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.0360 3.6332 0.60000 0.50716 2.1700e+01 1 1.9409e-07 7.406000e-01 2.588510e-01 6.402900e-05 5.509496e-05 2.190266e-04 -0.0802 7.406000e-01 2.588510e-01 6.402900e-05 5.509496e-05 2.190266e-04 0.00000 0.00000 0.00000 0.00000 3.88759 -0.08191 -0.06083 0.00000 0.00000
2.5670e+05 3.1577 3.6408 0.52748 0.50931 2.7376e+01 1 4.6774e-07 7.406000e-01 2.588510e-01 6.402900e-05 5.509496e-05 2.190266e-04 -0.0811 7.406000e-01 2.588510e-01 6.402900e-05 5.509496e-05 2.190266e-04 2.73940 3.17210 0.06461 0.09049 3.88759 -0.08191 -0.06083 0.00000 0.00000
3.3958e+05 2.9312 3.6743 0.51446 0.50943 1.4333e+01 1 2.3605e-07 7.406000e-01 2.588510e-01 6.402900e-05 5.509496e-05 2.190266e-04 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 0.00000 0.00000 0.00000 0.00000 3.88759 -0.08191 -0.06083 0.00000 0.00000
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om minL maxL minMenv maxMenv fits0 fits1 fits2 fits3 fits4
 0.6200 3 # agb_0.62_Z0.00050000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.1190 3.6256 0.62000 0.51017 2.6263e+01 1 2.5468e-07 7.402000e-01 2.592700e-01 6.365300e-05 5.571577e-05 2.188655e-04 -0.0825 7.402000e-01 2.592700e-01 6.365300e-05 5.571577e-05 2.188655e-04 0.00000 0.00000 0.00000 0.00000 3.88815 -0.08292 -0.03358 0.00000 0.00000
2.4852e+05 3.2201 3.6334 0.53495 0.51260 3.2165e+01 1 5.8210e-07 7.402000e-01 2.592700e-01 6.365300e-05 5.571577e-05 2.188655e-04 -0.0826 7.402000e-01 2.592700e-01 6.365300e-05 5.571577e-05 2.188655e-04 2.77540 3.23800 0.07416 0.10734 3.88815 -0.08292 -0.03358 0.00000 0.00000
3.3772e+05 3.0158 3.6695 0.51779 0.51279 1.7276e+01 1 3.2734e-07 7.402000e-01 2.592700e-01 6.365300e-05 5.571577e-05 2.188655e-04 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 0.00000 0.00000 0.00000 0.00000 3.88815 -0.08292 -0.03358 0.00000 0.00000
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om minL maxL minMenv maxMenv fits0 fits1 fits2 fits3 fits4
 0.6500 3 # agb_0.65_Z0.00050000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.1279 3.6249 0.65000 0.51442 2.6182e+01 1 2.4491e-07 7.405000e-01 2.590450e-01 6.676100e-05 5.209931e-05 2.188775e-04 -0.0823 7.405000e-01 2.590450e-01 6.676100e-05 5.209931e-05 2.188775e-04 0.00000 0.00000 0.00000 0.00000 3.89099 -0.08436 -0.01671 0.00000 0.00000
2.3804e+05 3.2559 3.6213 0.56409 0.51700 3.6531e+01 1 5.7016e-07 7.405000e-01 2.590450e-01 6.676100e-05 5.209931e-05 2.188775e-04 -0.0845 7.405000e-01 2.590450e-01 6.676100e-05 5.209931e-05 2.188775e-04 2.81960 3.28390 0.08983 0.13288 3.89099 -0.08436 -0.01671 0.00000 0.00000
