# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om minL maxL minMenv maxMenv fits0 fits1 fits2 fits3 fits4
 0.5900 3 # agb_0.590_Z0.03000000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.3166 3.4532 0.59000 0.51105 3.5590e+02 0 2.6424e-07 6.531000e-01 3.172140e-01 4.582000e-03 2.377424e-03 1.304017e-02 -0.1493 6.531000e-01 3.172140e-01 4.582000e-03 2.377424e-03 1.304017e-02 0.00000 0.00000 0.00000 0.00000 3.97195 -0.15244 -0.15301 0.00000 0.00000
8.4087e+04 3.3944 3.5052 0.52496 0.51259 2.9558e+02 0 5.4075e-07 6.531000e-01 3.172140e-01 4.582000e-03 2.377424e-03 1.304017e-02 -0.1566 6.531000e-01 3.172140e-01 4.582000e-03 2.377424e-03 1.304017e-02 2.87310 3.40140 0.06758 0.07866 3.97195 -0.15244 -0.15301 0.00000 0.00000
1.2116e+05 3.3571 3.5337 0.51836 0.51290 2.1324e+02 0 5.5719e-07 6.531000e-01 3.172140e-01 4.582000e-03 2.377424e-03 1.304017e-02 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 2.93230 3.25690 0.00867 0.01112 3.96904 -0.12060 -5.87123 0.00000 0.00000
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om minL maxL minMenv maxMenv fits0 fits1 fits2 fits3 fits4
 0.6000 4 # agb_0.600_Z0.03000000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.2069 3.4676 0.60000 0.50643 2.4136e+02 0 1.1194e-07 6.531000e-01 3.172320e-01 4.588900e-03 2.368469e-03 1.304018e-02 -0.1454 6.531000e-01 3.172320e-01 4.588900e-03 2.368469e-03 1.304018e-02 0.00000 0.00000 0.00000 0.00000 3.94999 -0.15283 0.08304 0.00000 0.00000
8.7623e+04 3.3249 3.4680 0.54918 0.50777 3.3885e+02 0 2.5645e-07 6.531000e-01 3.172320e-01 4.588900e-03 2.368469e-03 1.304018e-02 -0.1561 6.531000e-01 3.172320e-01 4.588900e-03 2.368469e-03 1.304018e-02 2.82580 3.37480 0.08025 0.09335 3.94999 -0.15283 0.08304 0.00000 0.00000
1.7858e+05 3.3581 3.5133 0.51967 0.50946 2.5600e+02 0 4.7863e-07 6.531000e-01 3.172320e-01 4.588900e-03 2.368469e-03 1.304018e-02 -0.1330 6.531000e-01 3.172320e-01 4.588900e-03 2.368469e-03 1.304018e-02 2.88100 3.37670 0.03425 0.04076 3.98703 -0.14011 -1.33167 0.00000 0.00000
2.1419e+05 3.2898 3.5376 0.51497 0.50970 1.7828e+02 0 4.0087e-07 6.531000e-01 3.172320e-01 4.588900e-03 2.368469e-03 1.304018e-02 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 2.90240 3.20310 0.00725 0.00928 3.96482 -0.11976 -6.50320 0.00000 0.00000
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om minL maxL minMenv maxMenv fits0 fits1 fits2 fits3 fits4
 0.6200 3 # agb_0.62_Z0.03000000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.3287 3.4449 0.62000 0.50845 3.7685e+02 0 3.8459e-07 6.531000e-01 3.172480e-01 4.592000e-03 2.363509e-03 1.304018e-02 -0.1562 6.531000e-01 3.172480e-01 4.592000e-03 2.363509e-03 1.304018e-02 0.00000 0.00000 0.00000 0.00000 3.96370 -0.15812 0.08209 0.00000 0.00000
8.5652e+04 3.3953 3.4940 0.52660 0.50997 3.2646e+02 0 4.9774e-07 6.531000e-01 3.172480e-01 4.592000e-03 2.363509e-03 1.304018e-02 -0.1652 6.531000e-01 3.172480e-01 4.592000e-03 2.363509e-03 1.304018e-02 2.84690 3.41040 0.09323 0.11130 3.96370 -0.15812 0.08209 0.00000 0.00000
